$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
640409,Box_PC_Month,右クリックで使用すると、アイテムを獲得できます。{nl}報酬リスト {nl} - x8 経験の書(14日) x 1{nl} - インスタンスダンジョン倍数トークン x 10{nl} - 女神の彫像(14日) x 10{nl} - 祝福が宿った種(14日)  x 10,icon_item_box_pc_month,None,None,None,None,None,None,None,None,[POPOショップ]成長支援ボックス,0,0.0,0.0,FFFT,6,5.0
640414,Gm_Ty_Box,右クリックで使用すると、アイテム及びバフを獲得できます。{nl}報酬アイテム{nl} - 10TP[プレゼント] x1{nl}報酬バフ{nl} - レッドオックス(30分) {nl} - 移動速度アップ-イベント(30分) {nl} - 周囲HP回復 -イベント(30分) {nl} - 周囲SP回復 -イベント(30分),icon_item_giftbox_4,None,None,None,None,None,None,None,None,GMの感謝ボックス,0,0.0,0.0,FFFT,6,0.0
640415,Gm_Sy_Box,右クリックで使用すると、アイテム及びバフを獲得できます。{nl}報酬アイテム{nl} - 10TP[プレゼント] x1{nl}報酬バフ{nl} - レッドオックス(30分) {nl} - 移動速度アップ-イベント(30分) {nl} - 周囲HP回復 -イベント(30分) {nl} - 周囲SP回復 -イベント(30分),icon_item_giftbox_4,None,None,None,None,None,None,None,None,GMのお詫びボックス,0,0.0,0.0,FFFT,6,0.0
640416,Ghaca_PC_Event_Csoume02,右クリックで使用します。使用すると、レッドバンパイアコスチューム(男) / レッドバンパイアコスチューム(女)の中から一つを獲得できます。{nl} - 10月4日のメンテナンス以降から使用できます。,icon_item_box_pc_basic_pp,None,None,None,None,None,None,None,None,[POPOショップ]赤いバンパイアコスチューム選択ボックス,0,0.0,0.0,FFFF,6,5.0
640442,Ghaca_PC_Event_Csoume03,右クリックで使用します。使用すると、赤冬夜コスチューム(男) / 赤冬夜コスチューム(女)の中から一つを獲得できます。,icon_item_box_pc_basic_pp,None,None,None,None,None,None,None,None,[POPOショップ]赤冬夜コスチューム選択ボックス,0,0.0,0.0,FFFF,6,5.0
640443,Attendance_Sausis_SelectBox,使用すると、リストの中から欲しい装備が支給されます。{nl} {nl}アクセサリリスト{nl} -ネファグリタスネックレス{nl} -ネメトマスネックレス{nl} -ランゴベスネックレス{nl} -ネファグリタスブレスレット{nl} -ネメトマスブレスレット{nl} -ランゴベスブレスレット,icon_item_giftbox_4,None,None,None,None,None,None,None,None,幻想図書館: サウシス9館アクセサリ選択ボックス,0,0.0,0.0,FFFF,6,5.0
640444,Attendance_welcome,右クリックで使用します。使用すると、アイテムを獲得できます。{nl}報酬リスト {nl} -ワープスクロールボックス10個箱{nl} -女神の彫像(14日) x 3{nl} -祝福が宿った種(14日)  x 3,icon_item_giftbox_4,None,None,None,None,None,None,None,None,新規/復帰歓迎ボックス,0,0.0,0.0,FFFT,6,5.0
640445,Attendance_welcome2,右クリックで使用します。使用すると、アイテムを獲得できます。{nl}報酬リスト  {nl} -レイドポータルストーン x 5{nl} -チャレンジポータル生成スクロール(14日) x5{nl} -メガホン50個箱{nl}[イベント]マシニオス武器選択ボックス,icon_item_giftbox_4,None,None,None,None,None,None,None,None,新規/復帰支援ボックス,0,0.0,0.0,FFFT,6,5.0
640446,Attendance_Masinios_SelectBox,使用すると、11強5超越マシニオス武器リストの中から一つを獲得できます。,icon_item_event_weaponbox1,None,None,None,None,None,None,None,None,11強5超越マシニオス武器選択ボックス,0,0.0,0.0,FFFF,6,5.0
640450,Gacha_PC_Event_Costume01,右クリックで使用します。使用すると、以下の構成物のいずれかを選択して取得することができます。{nl} - アルファセントーリ宇宙飛行士コスチューム選択ボックス1個{nl} - アルファセントーリス宇宙飛行士ヘルメット1個,icon_item_gacha_pc_event_costume01,None,None,None,None,None,None,None,None,[POPOショップ]アルファセントーリ宇宙飛行士パッケージ,0,0.0,0.0,FFFF,6,5.0
640451,Select_costume_ep11,右クリックで使用します。次のクラスのコスチュームを獲得できます。{nl}クラスリスト{nl} -タイガーハンター{nl} -マトロス{nl} -アルディーティ{nl} -シェリフ{nl} {nl} - 8月21日のメンテナンスにて削除されます。,icon_item_giftbox_4,None,None,None,None,None,None,None,None,[イベント]新規クラスプレミアムコスチューム選択ボックス,0,0.0,0.0,FFFT,6,5.0
640453,Ghaca_Guild_Contribution_Shop_MISC,ランダムに報酬を獲得します。マウス右クリックで使用できます。,icon_item_farm47_sack_01,None,None,None,None,None,None,None,None,鉱物の包み,0,0.0,0.0,FFFT,6,1.0
640462,box_gabia_set,右クリックで使用できます。使用すると以下のアイテムを獲得できます。{nl} - ガビヤの守護騎士選択ボックス 1個{nl} - ガビヤの恵みがこもった羽根 x3,icon_item_gabia_set,None,None,None,None,None,None,None,None,ガビヤの守護騎士パッケージ,0,0.0,0.0,FFFF,6,5.0
640463,rubymoru_recipe_box,右クリックで使用できます。使用すると以下のアイテムを獲得できます。{nl} - 輝くルビーの金床製造書 x10,icon_item_ruby_recipebox,None,None,None,None,None,None,None,None,輝くルビーの金床製造書の束(10枚),0,0.0,0.0,FFFF,6,5.0
640480,ViboraWeaponSelectBox,使用すると、リストの中から好きなアイテムが支給されます。,icon_item_vibora_weapon_selectbox,None,None,None,None,None,None,None,None,[クポル専用]バイボラ武器選択ボックス,0,0.0,0.0,FFFF,6,5.0
640489,SelectBox_Care_Penguin,使用すると、リストの中から好きなアイテムが支給されます。{nl} - ベイビーペンギンの卵{nl} - アデリーペンギンの卵,icon_item_giftbox_4,None,None,None,None,None,None,None,None,[報償用]ペンギン選択ボックス,0,0.0,0.0,FFFF,6,0.0
640490,CareBox_PenguinSET,使用すると、次のアイテムを獲得します。{nl}－[ペンギン専用]コンパニオン経験値カードLv.400 1個{nl}－[報償用]ペンギン選択ボックス 1個,icon_item_giftbox_4,None,None,None,None,None,None,None,None,[報償用]ペンギンセットボックス,0,0.0,0.0,FFFF,6,0.0
640492,CareBox_PenguinSET_Trade,INTL_20210125_000409,icon_item_giftbox_4,None,None,None,None,None,None,None,None,INTL_20210125_000408,0,0.0,0.0,FFFF,6,0.0
640493,SelectBox_Care_Penguin_Trade,INTL_20210125_000411,icon_item_giftbox_4,None,None,None,None,None,None,None,None,INTL_20210125_000410,0,0.0,0.0,FFFF,6,0.0
640509,Ghaca_kingdom_misc_box,右クリックで使用します。使用時、下記のアイテムの中で1つを獲得できます。{nl} - 魔精石1個{nl} - イシルディン鉱石25個{nl} - ルビー20個{nl} - サファイア4個{nl} - オパール25個{nl} - ジルコン15個,gacha_h_012,None,None,None,None,None,None,None,None,王国鉱物補給箱,0,0.0,0.0,FFFT,6,1.0
642601,Gacha_F_001,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,アボミネーションのキューブ,0,0.0,0.0,FFFF,6,5.0
642602,Gacha_F_002,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)疎ましいデスウィーバーのキューブ,0,0.0,0.0,FFFF,6,5.0
642603,Gacha_F_003,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)冒涜のチャッパーリションのキューブ,0,0.0,0.0,FFFF,6,5.0
642604,Gacha_F_004,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,{s18}大地のテンプルシューターのキューブ,0,0.0,0.0,FFFF,6,5.0
642605,Gacha_F_005,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,大地のキャンスリルのキューブ,0,0.0,0.0,FFFF,6,5.0
642606,Gacha_F_006,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,大地のアコンのキューブ,0,0.0,0.0,FFFF,6,5.0
642607,Gacha_F_007,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)煉獄のケルベロスのキューブ,0,0.0,0.0,FFFF,6,5.0
642608,Gacha_F_008,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)騒がしいマインローダーのキューブ,0,0.0,0.0,FFFF,6,5.0
642609,Gacha_F_009,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,キュバスのキューブ,0,0.0,0.0,FFFF,6,5.0
642610,Gacha_F_010,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,ネクロヴェンターのキューブ,0,0.0,0.0,FFFF,6,5.0
642611,Gacha_F_011,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)燃え上がるファイアーロードのキューブ,0,0.0,0.0,FFFF,6,5.0
642612,Gacha_F_012,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)怒りに満ちたハーピアのキューブ,0,0.0,0.0,FFFF,6,5.0
642613,Gacha_F_013,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,グラックマンのキューブ,0,0.0,0.0,FFFF,6,5.0
642614,Gacha_F_014,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,マリオネットのキューブ,0,0.0,0.0,FFFF,6,5.0
642615,Gacha_F_015,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,デュラハンのキューブ,0,0.0,0.0,FFFF,6,5.0
642616,Gacha_F_016,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)エラガノスのキューブ,0,0.0,0.0,FFFF,6,5.0
642617,Gacha_F_017,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,{s16}監獄の管理者プリズンカッターのキューブ,0,0.0,0.0,FFFF,6,5.0
642618,Gacha_F_018,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,飢えたベルニアモンキーのキューブ,0,0.0,0.0,FFFF,6,5.0
642619,Gacha_F_019,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,{s16}森の番人フェレットマローダーのキューブ,0,0.0,0.0,FFFF,6,5.0
642620,Gacha_F_020,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ミルティスのキューブ,0,0.0,0.0,FFFF,6,5.0
642621,Gacha_F_021,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ヘルガ・セルクルのキューブ,0,0.0,0.0,FFFF,6,5.0
642622,Gacha_F_022,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)レキシファーのキューブ,0,0.0,0.0,FFFF,6,5.0
642623,Gacha_F_023,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)マルノックスのキューブ,0,0.0,0.0,FFFF,6,5.0
642624,Gacha_F_024,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ヌアエーレのキューブ,0,0.0,0.0,FFFF,6,5.0
642625,Gacha_F_025,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ジャウラのキューブ,0,0.0,0.0,FFFF,6,5.0
642626,Gacha_F_026,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ブルッドのキューブ,0,0.0,0.0,FFFF,6,5.0
642627,Gacha_F_027,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)ミルティスキューブ,0,0.0,0.0,FFFF,6,5.0
642628,Gacha_F_028,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,6,5.0
642629,Gacha_F_029,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)レキシファーキューブ,0,0.0,0.0,FFFF,6,5.0
642630,Gacha_F_030,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)マルノックスキューブ,0,0.0,0.0,FFFF,6,5.0
642631,Gacha_F_031,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)ヌアエーレキューブ,0,0.0,0.0,FFFF,6,5.0
642632,Gacha_F_032,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)ジャウラキューブ,0,0.0,0.0,FFFF,6,5.0
642633,Gacha_F_033,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,None,None,None,None,None,None,None,None,(旧)ブルッドキューブ,0,0.0,0.0,FFFF,6,5.0
642634,Gacha_F_034,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ミルティスキューブ,0,0.0,0.0,FFFF,6,5.0
642635,Gacha_F_035,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,6,5.0
642636,Gacha_F_036,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)レキシファーキューブ,0,0.0,0.0,FFFF,6,5.0
642637,Gacha_F_037,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)マルノックスキューブ,0,0.0,0.0,FFFF,6,5.0
642638,Gacha_F_038,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ヌアエーレキューブ,0,0.0,0.0,FFFF,6,5.0
642639,Gacha_F_039,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ジャウラキューブ,0,0.0,0.0,FFFF,6,5.0
642640,Gacha_F_040,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,(旧)ブルッドキューブ,0,0.0,0.0,FFFF,6,5.0
642641,Gacha_F_041,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,グラックマンのキューブ,0,0.0,0.0,FFFF,6,5.0
642642,Gacha_F_042,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,冒涜のチャッパーリションのキューブ,0,0.0,0.0,FFFF,6,5.0
642643,Gacha_F_043,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,飢えたベルニアモンキーのキューブ,0,0.0,0.0,FFFF,6,5.0
642644,Gacha_F_044,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,魅惑のサキュバスのキューブ,0,0.0,0.0,FFFF,6,5.0
642645,Gacha_F_045,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,燃え上がるファイアーロードのキューブ,0,0.0,0.0,FFFF,6,5.0
642646,Gacha_F_046,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,騒がしいマインローダーのキューブ,0,0.0,0.0,FFFF,6,5.0
642647,Gacha_F_047,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,強欲なデスウィーバーのキューブ,0,0.0,0.0,FFFF,6,5.0
642648,Gacha_F_048,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,{s16}森の番人フェレットマローダーのキューブ,0,0.0,0.0,FFFF,6,5.0
642649,Gacha_F_049,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,飢えたエラガノスのキューブ,0,0.0,0.0,FFFF,6,5.0
642650,Gacha_F_050,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,煉獄のケルベロスのキューブ,0,0.0,0.0,FFFF,6,5.0
642651,Gacha_F_051,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,怒りに満ちたハーピアのキューブ,0,0.0,0.0,FFFF,6,5.0
642652,Gacha_F_052,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,{s16}監獄の管理者プリズンカッターのキューブ,0,0.0,0.0,FFFF,6,5.0
642653,Gacha_F_053,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,None,None,None,None,None,None,None,None,興奮するモリックのキューブ,0,0.0,0.0,FFFF,6,5.0
642654,Gacha_F_054,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ミルティスキューブ,0,0.0,0.0,FFFF,6,1.0
642655,Gacha_F_055,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,6,1.0
642656,Gacha_F_056,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将レキシファーキューブ,0,0.0,0.0,FFFF,6,1.0
642657,Gacha_F_057,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将マルノックスキューブ,0,0.0,0.0,FFFF,6,1.0
642658,Gacha_F_058,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ヌアエーレキューブ,0,0.0,0.0,FFFF,6,1.0
642659,Gacha_F_059,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ジャウラキューブ,0,0.0,0.0,FFFF,6,1.0
642660,Gacha_F_060,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ブルッドキューブ,0,0.0,0.0,FFFF,6,1.0
642661,Gacha_F_061,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ミルティスキューブ,0,0.0,0.0,FFFF,6,1.0
642662,Gacha_F_062,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,6,1.0
642663,Gacha_F_063,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将レキシファーキューブ,0,0.0,0.0,FFFF,6,1.0
642664,Gacha_F_064,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将マルノックスキューブ,0,0.0,0.0,FFFF,6,1.0
642665,Gacha_F_065,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ヌアエーレキューブ,0,0.0,0.0,FFFF,6,1.0
642666,Gacha_F_066,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ジャウラキューブ,0,0.0,0.0,FFFF,6,1.0
642667,Gacha_F_067,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ブルッドキューブ,0,0.0,0.0,FFFF,6,1.0
642668,Gacha_F_068,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ミルティスキューブ,0,0.0,0.0,FFFF,6,1.0
642669,Gacha_F_069,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,6,1.0
642670,Gacha_F_070,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将レキシファーキューブ,0,0.0,0.0,FFFF,6,1.0
642671,Gacha_F_071,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将マルノックスキューブ,0,0.0,0.0,FFFF,6,1.0
642672,Gacha_F_072,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ヌアエーレキューブ,0,0.0,0.0,FFFF,6,1.0
642673,Gacha_F_073,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ジャウラキューブ,0,0.0,0.0,FFFF,6,1.0
642674,Gacha_F_074,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,None,None,None,None,None,None,None,None,輝く魔将ブルッドキューブ,0,0.0,0.0,FFFF,6,1.0
642675,Gacha_F_075,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ミルティスキューブ,0,0.0,0.0,FFFF,6,1.0
642676,Gacha_F_076,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,6,1.0
642677,Gacha_F_077,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,None,None,None,None,None,None,None,None,魔将レキシファーキューブ,0,0.0,0.0,FFFF,6,1.0
