$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643627,Gem_Thaumaturge_SwellLeftArm,"[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30ec\u30d5\u30c8\u30a2\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30ec\u30d5\u30c8\u30a2\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,None,None,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_scout,None,None,None,None,None,None,None,None,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643628,Gem_Thaumaturge_ShrinkBody,"[{""Stat"": ""\u30b7\u30e5\u30ea\u30f3\u30af\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b7\u30e5\u30ea\u30f3\u30af\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b7\u30e5\u30ea\u30f3\u30af\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30b7\u30e5\u30ea\u30f3\u30af\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_scout,None,None,None,None,None,None,None,50601,シュリンクボディジェム,100,0.0,0.0,TTTT,12,0,1.0
643629,Gem_Thaumaturge_SwellBody,"[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30dc\u30c7\u30a3\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_scout,None,None,None,None,None,None,None,50602,スウェルボディジェム,100,0.0,0.0,TTTT,12,0,1.0
643630,Gem_Thaumaturge_Transpose,None,None,None,"[{""Stat"": ""\u30c8\u30e9\u30f3\u30b9\u30d5\u30a9\u30fc\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_scout,None,None,None,None,None,None,None,None,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643631,Gem_Thaumaturge_SwellRightArm,"[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30e9\u30a4\u30c8\u30a2\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30e9\u30a4\u30c8\u30a2\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,None,None,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_scout,None,None,None,None,None,None,None,None,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643632,Gem_Thaumaturge_SwellBrain,None,None,None,"[{""Stat"": ""\u30b9\u30a6\u30a7\u30eb\u30d6\u30ec\u30a4\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_scout,None,None,None,None,None,None,None,50604,スウェルブレインジェム,100,0.0,0.0,TTTT,12,0,1.0
643633,Gem_Elementalist_Electrocute,"[{""Stat"": ""\u30a8\u30ec\u30af\u30c8\u30ed\u30ad\u30e5\u30fc\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30a8\u30ec\u30af\u30c8\u30ed\u30ad\u30e5\u30fc\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30a8\u30ec\u30af\u30c8\u30ed\u30ad\u30e5\u30fc\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30a8\u30ec\u30af\u30c8\u30ed\u30ad\u30e5\u30fc\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20601,エレクトロキュートジェム,100,0.0,0.0,TTTT,12,0,1.0
643634,Gem_Elementalist_StoneCurse,"[{""Stat"": ""\u30e9\u30a4\u30c8\u30cb\u30f3\u30b0\u30aa\u30fc\u30d6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30e9\u30a4\u30c8\u30cb\u30f3\u30b0\u30aa\u30fc\u30d6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30e9\u30a4\u30c8\u30cb\u30f3\u30b0\u30aa\u30fc\u30d6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30e9\u30a4\u30c8\u30cb\u30f3\u30b0\u30aa\u30fc\u30d6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20602,ライトニングオーブジェム,100,0.0,0.0,TTTT,12,0,1.0
643635,Gem_Elementalist_Hail,"[{""Stat"": ""\u30d8\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d8\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d8\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30d8\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20603,ヘイルジェム,100,0.0,0.0,TTTT,12,0,1.0
643636,Gem_Elementalist_Prominence,"[{""Stat"": ""\u30d7\u30ed\u30df\u30cd\u30f3\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d7\u30ed\u30df\u30cd\u30f3\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d7\u30ed\u30df\u30cd\u30f3\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30d7\u30ed\u30df\u30cd\u30f3\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,None,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643637,Gem_Elementalist_Meteor,"[{""Stat"": ""\u30e1\u30c6\u30aa\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30e1\u30c6\u30aa\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30e1\u30c6\u30aa\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30e1\u30c6\u30aa\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20605,メテオジェム,100,0.0,0.0,TTTT,12,0,1.0
643638,Gem_Elementalist_FreezingSphere,"[{""Stat"": ""\u30d5\u30ea\u30fc\u30b8\u30f3\u30b0\u30b9\u30d4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d5\u30ea\u30fc\u30b8\u30f3\u30b0\u30b9\u30d4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d5\u30ea\u30fc\u30b8\u30f3\u30b0\u30b9\u30d4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30d5\u30ea\u30fc\u30b8\u30f3\u30b0\u30b9\u30d4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20607,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643639,Gem_Elementalist_Rain,"[{""Stat"": ""\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20606,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643640,Gem_Elementalist_FrostCloud,"[{""Stat"": ""\u30d6\u30ea\u30b6\u30fc\u30c9\u30b9\u30c8\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d6\u30ea\u30b6\u30fc\u30c9\u30b9\u30c8\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d6\u30ea\u30b6\u30fc\u30c9\u30b9\u30c8\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30d6\u30ea\u30b6\u30fc\u30c9\u30b9\u30c8\u30fc\u30e0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20608,ブリザードストームジェム,100,0.0,0.0,TTTT,12,0,1.0
643641,Gem_Archer_SwiftStep,"[{""Stat"": ""\u30b9\u30a6\u30a3\u30d5\u30c8\u30b9\u30c6\u30c3\u30d7\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30b9\u30a6\u30a3\u30d5\u30c8\u30b9\u30c6\u30c3\u30d7\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30b9\u30a6\u30a3\u30d5\u30c8\u30b9\u30c6\u30c3\u30d7\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30b9\u30a6\u30a3\u30d5\u30c8\u30b9\u30c6\u30c3\u30d7\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30004,スウィフトステップジェム,100,0.0,0.0,TTTT,12,0,1.0
643642,Gem_Archer_Multishot,"[{""Stat"": ""\u30de\u30eb\u30c1\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30de\u30eb\u30c1\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30de\u30eb\u30c1\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30de\u30eb\u30c1\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30001,マルチショットジェム,100,0.0,0.0,TTTT,12,0,1.0
643643,Gem_Archer_Fulldraw,"[{""Stat"": ""\u30d5\u30eb\u30c9\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30d5\u30eb\u30c9\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30d5\u30eb\u30c9\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30d5\u30eb\u30c9\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30002,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643644,Gem_Archer_ObliqueShot,"[{""Stat"": ""\u30aa\u30d6\u30ea\u30fc\u30af\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30aa\u30d6\u30ea\u30fc\u30af\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30aa\u30d6\u30ea\u30fc\u30af\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30aa\u30d6\u30ea\u30fc\u30af\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30005,オブリークショットジェム,100,0.0,0.0,TTTT,12,0,1.0
643645,Gem_Archer_Kneelingshot,"[{""Stat"": ""\u30cb\u30fc\u30ea\u30f3\u30b0\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30cb\u30fc\u30ea\u30f3\u30b0\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30cb\u30fc\u30ea\u30f3\u30b0\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30cb\u30fc\u30ea\u30f3\u30b0\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,None,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643646,Gem_Archer_HeavyShot,"[{""Stat"": ""\u30d8\u30d3\u30fc\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30d8\u30d3\u30fc\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30d8\u30d3\u30fc\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30d8\u30d3\u30fc\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30006,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643647,Gem_Archer_TwinArrows,"[{""Stat"": ""\u30c4\u30a4\u30f3\u30a2\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30c4\u30a4\u30f3\u30a2\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30c4\u30a4\u30f3\u30a2\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30c4\u30a4\u30f3\u30a2\u30ed\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30007,ツインアロージェム,100,0.0,0.0,TTTT,12,0,1.0
643648,Gem_Hunter_Coursing,"[{""Stat"": ""\u30b3\u30fc\u30b7\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b3\u30fc\u30b7\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b3\u30fc\u30b7\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30b3\u30fc\u30b7\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30401,コーシングジェム,100,0.0,0.0,TTTT,12,0,1.0
643649,Gem_Hunter_Snatching,"[{""Stat"": ""\u30b9\u30ca\u30c3\u30c1\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30ca\u30c3\u30c1\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30ca\u30c3\u30c1\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30b9\u30ca\u30c3\u30c1\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30402,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643650,Gem_Hunter_Pointing,"[{""Stat"": ""\u30dd\u30a4\u30f3\u30c6\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30dd\u30a4\u30f3\u30c6\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30dd\u30a4\u30f3\u30c6\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30dd\u30a4\u30f3\u30c6\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30405,削除されたジェム,100,0.0,0.0,TTTT,12,0,1.0
643651,Gem_Hunter_RushDog,"[{""Stat"": ""\u30e9\u30c3\u30b7\u30e5\u30c9\u30c3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30e9\u30c3\u30b7\u30e5\u30c9\u30c3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30e9\u30c3\u30b7\u30e5\u30c9\u30c3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30e9\u30c3\u30b7\u30e5\u30c9\u30c3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30403,ラッシュドッグジェム,100,0.0,0.0,TTTT,12,0,1.0
643652,Gem_Hunter_Retrieve,"[{""Stat"": ""\u30ea\u30c8\u30ea\u30fc\u30f4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ea\u30c8\u30ea\u30fc\u30f4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ea\u30c8\u30ea\u30fc\u30f4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30ea\u30c8\u30ea\u30fc\u30f4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30406,リトリーヴジェム,100,0.0,0.0,TTTT,12,0,1.0
643653,Gem_Hunter_Hounding,"[{""Stat"": ""\u30cf\u30a6\u30f3\u30c7\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30cf\u30a6\u30f3\u30c7\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30cf\u30a6\u30f3\u30c7\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30cf\u30a6\u30f3\u30c7\u30a3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30407,ハウンディングジェム,100,0.0,0.0,TTTT,12,0,1.0
643654,Gem_Hunter_Growling,"[{""Stat"": ""\u30b0\u30ed\u30a6\u30ea\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b0\u30ed\u30a6\u30ea\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b0\u30ed\u30a6\u30ea\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,"[{""Stat"": ""\u30b0\u30ed\u30a6\u30ea\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30408,グロウリングジェム,100,0.0,0.0,TTTT,12,0,1.0
643655,Gem_QuarrelShooter_DeployPavise,"[{""Stat"": ""\u30c7\u30d7\u30ed\u30a4\u30d1\u30f4\u30a3\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30c7\u30d7\u30ed\u30a4\u30d1\u30f4\u30a3\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,None,None,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30201,デプロイパヴィスジェム,100,0.0,0.0,TTTT,12,0,1.0
643656,Gem_QuarrelShooter_ScatterCaltrop,"[{""Stat"": ""\u30b9\u30ad\u30e3\u30c3\u30bf\u30fc\u30ab\u30eb\u30c8\u30ed\u30c3\u30d7\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30ad\u30e3\u30c3\u30bf\u30fc\u30ab\u30eb\u30c8\u30ed\u30c3\u30d7\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",None,None,None,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30202,スキャッターカルトロップジェム,100,0.0,0.0,TTTT,12,0,1.0
643657,Gem_QuarrelShooter_StoneShot,"[{""Stat"": ""\u30b9\u30c8\u30fc\u30f3\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30b9\u30c8\u30fc\u30f3\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30b9\u30c8\u30fc\u30f3\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30b9\u30c8\u30fc\u30f3\u30b7\u30e7\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30204,ストーンショットジェム,100,0.0,0.0,TTTT,12,0,1.0
643658,Gem_QuarrelShooter_RapidFire,"[{""Stat"": ""\u30e9\u30d4\u30c3\u30c9\u30d5\u30a1\u30a4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30e9\u30d4\u30c3\u30c9\u30d5\u30a1\u30a4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]","[{""Stat"": ""\u30e9\u30d4\u30c3\u30c9\u30d5\u30a1\u30a4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",None,"[{""Stat"": ""\u30e9\u30d4\u30c3\u30c9\u30d5\u30a1\u30a4\u30a2\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb+1""}]",ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_archer,None,None,None,None,None,None,None,30205,ラピッドファイアジェム,100,0.0,0.0,TTTT,12,0,1.0
