$ID,$ID_NAME,Description,Icon,Name,Type
20152,npc_village_uncle_6,,,村莊大叔6,2
20153,npc_village_uncle_7,,,村莊大叔7,2
20154,npc_village_uncle_8,,,村莊大叔8,2
20155,npc_village_uncle_9,,,村莊大叔9,2
20156,npc_village_uncle_10,,,村莊大叔10,2
20157,npc_village_uncle_11,,,村莊大叔11,2
20158,npc_village_uncle_12,,,村莊大叔12,2
20159,npc_auctionHelper,,minimap_man_auction,拍賣人小幫手,2
20160,soldier6_axe,,,伐木的士兵,2
20161,npc_c_matron6,,,都市中年婦人,2
20162,npc_c_blacksmith,,minimap_man_smith,都市鐵匠,2
20163,npc_c_equipment_dealers,,minimap_man_armor,都市裝備商人,2
20164,npc_c_tool_merchants,,,都市雜貨商人,2
20165,npc_c_sculptor,,,都市老人,2
20166,npc_c_tool_merchants2,,,貨貨商人1,2
20167,npc_hunter_master,,minimap_man_archer,獵人大師(需要資料交換),2
20168,npc_cleric_f_1,,,治療師小姐,2
20169,npc_combat_transport_section_1_market,,minimap_man_market,市場管理員,2
20170,Skl_ScanTrigger,,,探索觸發器,2
20171,npc_combat_transport_section_3_market,,minimap_man_market,市場管理員,2
20172,Gimmick_Dice_1,,,骰子,2
20173,Gimmick_Dice_2,,,骰子,2
20174,Gimmick_Dice_3,,,骰子,2
20175,Gimmick_Dice_4,,,骰子,2
20176,Gimmick_Dice_5,,,骰子,2
20177,Gimmick_Dice_6,,,骰子,2
20178,Gimmick_Dice_S_1,,,骰子,2
20179,Gimmick_Dice_S_2,,,骰子,2
20180,Gimmick_Dice_S_3,,,骰子,2
20181,Gimmick_Dice_S_4,,,骰子,2
20182,Gimmick_Dice_S_5,,,骰子,2
20183,Gimmick_Dice_S_6,,,骰子,2
20184,HiddenWall_Thanksgiving,,,,2
20185,HiddenWall_Thanksgiving2,,,,2
20186,HiddenWall_Thanksgiving3,,,,2
20187,musicbox_popolion,,,波波小獅王水球音樂盒,2
20188,npc_sailor_f,,minimap_event_1,玩具商人,2
20189,npc_sailor_m,,minimap_event_1,小吃商人,2
20190,npc_city_alchemist,,minimap_man_wizard,專業鍊金術士,2
40000,Obstacle_box,,,箱子,2
40001,Warp_arrow,,minimap_portal,WarpSpot,2
40010,Obstacle_table,,,書桌,2
40020,Obstacle_stone,,,石頭,2
40021,Break_stone,,,滾動石頭,2
40030,TreasureBox1,,,寶箱,2
40031,HideMonBox,,,隱身怪物的箱子,2
40032,Treasure_box_black,,,寶箱,2
40033,Treasure_box_blue,,,寶箱,2
40034,Treasure_box_green,,,寶箱,2
40035,Treasure_box_yellow,,,寶箱,2
40040,Grating,,,鐵窗,2
40041,Grating_abbeyn1,,,鐵窗,2
40042,Grating2,,,鐵窗(監獄),2
40050,Enchant_gateway,,,強化遠征隊入口,2
40051,Enchant_symbol,,,強化象徵物,2
40061,RecoveryPlace,,,恢復的聖所,2
40062,SavePlace2,,,道具合成機,2
40064,Grill,,,烤架,2
40065,Godness,,,女神像,2
40066,Guard_fence,,,防護柵欄,2
40068,Wagon,,,馬車,2
40069,block_fence,,,,2
40071,block_fence_2,,,,2
40072,block_fence_large,,,,2
40073,block_fence_sharp,,,,2
40091,lever,,,控制桿1,2
40092,lever_1,,,控制桿2,2
40093,flame_of_goddess,,,加比婭之火炬,2
40095,HiddenTrigger4,,,,2
40100,statue_raima,,minimap_goddess,女神拉伊瑪之像,2
40110,statue_zemina,,minimap_goddess,女神澤米娜之像,2
40120,statue_vakarine,,minimap_goddess,瓦卡麗涅女神像,2
40130,statue_ausrine,,minimap_goddess,女神奧施莉奈之像,2
40141,cartdummy,,,凱帕堆,2
40143,flame_bgevent,,,火炬,2
40144,Treasure_bgevent,,,寶箱,2
40205,MCy_Statue,,,女神澤米娜之像,2
41000,D_abbey_statue,,,石像,2
41010,D_abbey_trap,,,水坑陷阱,2
41020,D_castle_handlebar,,,手把,2
41030,Trap_Spine,,,針刺陷阱,2
41040,D_catacomb_stonetrap1,,,落石陷阱,2
41050,D_catacomb_stonetrap2,,,落石陷阱,2
41060,D_catacomb_stonetrap3,,,落石陷阱,2
41070,D_catacomb_stonetrap4,,,落石陷阱,2
41080,D_catacomb_stonetrap5,,,落石陷阱,2
41090,Gold_Candlestick,,,金燭台,2
41091,Silver_Candlestick,,,銀燭台,2
41092,mandragora1,,,曼德拉高拉,2
41093,mandragora2,,,曼德拉高拉,2
41094,artefact_coin,,,投壺遊戲用銅錢,2
41095,artefact_tugeon,,,硬幣投壺,2
45101,NPC_Cart1,,,馬車,2
45102,NPC_Blowfish1,,,翻車魚,2
45103,SprayDummy,,,噴槍dummy,2
45104,NPC_Cart2,,,馬車,2
45311,Kepacart1,,,凱帕推車,2
45312,Kepacart2,,,凱帕推車,2
45313,Kepacart3,,,凱帕推車,2
45314,Golem_battlestart,,,青苔泥人開始地,2
45315,cart_empty,,,空推車,2
45316,cart_spp,,,補給品推車,2
45320,HolyArk,,,聖櫃,2
45321,holyark_black,,,聖櫃,2
45322,holyark_green,,,聖櫃,2
45323,holyark_white,,,聖櫃,2
45324,holyark_yellow,,,聖櫃,2
46213,Altar1,,,祭壇,2
46214,Altarcrystal_R1,,,紅色水晶,2
46215,Altarcrystal_O1,,,橙色水晶,2
46216,Altarcrystal_Y1,,,黃色水晶,2
46217,Altarcrystal_G1,,,綠色水晶,2
46218,Altarcrystal_B1,,,藍色水晶,2
46219,Altarcrystal_N1,,,靛色水晶,2
46221,Altarcrystal_P1,,,紫色水晶,2
46222,Altarcrystal_Silhouette,,,希露艾克里斯塔,2
46301,test_wall1,,,壁體測試 100,2
46302,test_wall2,,,壁體測試 120,2
46303,test_wall3,,,壁體測試 140,2
46304,test_wall4,,,壁體測試 160,2
47005,accessary_f,,,飾品商人,2
47006,merchants_f,,,雜貨商人,2
47081,thorn_gateway_1,,,荊棘林關口 1,2
47082,thorn_gateway_2,,,荊棘林關口 2,2
47083,thorn_gateway_3,,,荊棘林關口 3,2
47084,thorn_gateway_4,,,荊棘林關口 4,2
47085,thorn_gateway_5,,,荊棘林關口 5,2
47086,thorn_gateway_6,,,荊棘林關口 6,2
47087,thorn_gateway_1_2,,,荊棘林關口 1,2
47088,thorn_gateway_2_2,,,荊棘林關口 2,2
47089,thorn_gateway_3_2,,,荊棘林關口 3,2
47090,thorn_gateway_4_2,,,荊棘林關口 4,2
47091,thorn_gateway_5_2,,,荊棘林關口 5,2
47092,thorn_gateway_6_2,,,荊棘林關口 6,2
47101,npc_rokas_1,,,王陵入口,2
47102,npc_rokas_2,,,峽谷地帶裝置 1,2
47103,npc_rokas_3,,,峽谷地帶裝置 2,2
47104,npc_rokas_4,,,峽谷地帶裝置 3,2
47105,npc_rokas_5,,,峽谷地帶裝置 4,2
47106,npc_rokas_6,,,峽谷地帶裝置 5,2
47107,npc_rokas_7,,,峽谷地帶裝置 6,2
47108,npc_rokas_31,,,峽谷地帶裝置 1,2
47109,npc_rokas_cube,,,峽谷地帶裝置 7,2
47110,npc_rokas_7_1,,,峽谷地帶裝置大小,2
47121,magicsquare_1,,,魔法陣荊棘林,2
47122,magicsquare_2,,,魔法陣石化城,2
47123,magicsquare_3,,,魔法陣地下要塞,2
47124,magicsquare_1_mini,,,魔法陣,2
47130,bokor_statue_1,,,布洛庫所設置的遺跡石像,2
47140,book_prop_1,,,車床桌1,2
47150,bube_flag1,,,布貝族旗幟,2
47160,pedlar_lose_1,,,流動商人遺失的物品1,2
47161,pedlar_lose_2,,,流動商人遺失的物品2,2
47170,soldier_article_1,,,士兵的遺物,2
47180,steel_barred_1,,,鐵窗,2
47181,steel_barred_2,,,鐵窗1,2
47190,stone_monument1,,,文獻1,2
47191,stone_monument2,,,文獻2,2
47192,stone_monument3,,,文獻3,2
47200,siauliai_grass_1,,,夏奧雷伊變色草,2
47201,siauliai_grass_2,,,夏奧雷伊變色草,2
47202,siauliai_grass_3,,,夏奧雷伊變色草,2
47203,siauliai_grass_3_large,,,大的夏奧雷伊變色草,2
47204,siauliai_grass_4,,,夏奧雷伊變色的草4,2
47210,petrifaction_1,,,石化物 1,2
47211,petrifaction_2,,,石化物 2,2
47212,petrifaction_3,,,石化物 3,2
47220,stonepillar_1,,,石材 1,2
47221,stonepillar_2,,,石材 2,2
47222,stones,,,石堆,2
47223,fire_wood,,,木柴堆,2
47224,crystal,,,水晶,2
47225,stone_event,,,背景石頭,2
47226,siauliai_fence,,,籬笆,2
47230,cmine_cartheap,,,推車堆,2
47231,brarkaras_stone_basis1,,,仿製柱子1,2
47232,brarkaras_stone_basis2,,,仿製柱子2,2
47233,stonetablet_stone,,,水晶柱,2
47234,stonetablet,,,啟示石板,2
47235,catacomb_skull,,,骸頭堆,2
47236,npc_Laima_little,,,少女,2
47237,statue_vakarine_event01,,,瓦卡麗涅女神像,2
47238,statue_vakarine_event02,,,瓦卡麗涅女神像,2
47239,npc_sculptor,,minimap_man_cleric,雕刻家,2
47240,Golem_gray_stone,,,灰色泥人岩石,2
47241,cathedral_furniture,,,傢具堆,2
47242,cathedral_torch,,,火炬,2
47243,thorn_raid_npc1,,,荊棘林遠征隊 攔路人1,2
47244,thorn_raid_npc2,,,荊棘林遠征隊 攔路人2,2
47245,npc_sout_hunter,,,獵人,2
47246,npc_flower1,,,花束1,2
47247,npc_flower2,,,花束2,2
47248,npc_cat,,,貓,2
47250,npc_zachariel_cube,,,王陵魔方,2
47251,npc_zachariel_head_01,,,王陵碑石01,2
47252,npc_zachariel_head_02,,,王陵碑石02,2
47253,npc_zachariel_lantern,,,王陵石燈,2
47254,npc_zacharial_desk,,,王陵書桌,2
47255,rokas_brickwall,,,磚牆,2
47256,rokas_pot1,,,罈子,2
47257,rokas_pot2,,,罈子,2
47258,rokas_pot3,,,罈子,2
47259,Moving_trap_32,,,損壞的移動陷阱,2
47260,zachariel_guardian,,,王陵守護者,2
47261,npc_zachariel_cube_05,,,王陵魔方,2
47262,npc_zachariel_cube_09,,,王陵魔方,2
47263,Hidden_target,,,透明靶子,2
47264,Hidden_Mon_01,,,透明怪物,2
47265,npc_zachariel_lantern_2,,,王陵石燈,2
47266,treasure_box3_2,,,寶箱 3,2
47267,Event_treasure_box3_2,,minimap_event_1,皇家聖誕寶箱,2
47268,Event_treasure_box4,,minimap_event_1,神秘聖誕寶箱,2
47413,npc_lecifer,怪物,icon_item_nothing,雷克西波人類型,2
48002,f_katyn_owl02,,,貓頭鷹雕像,2
48003,f_katyn_owl03,,,貓頭鷹雕像,2
48004,f_katyn_owl04,,,貓頭鷹雕像,2
48005,such_torch,,,確認用,2
48006,f_katyn_owl04_big,,,貓頭鷹雕像,2
48021,f_katyn_owl01_fall,,,,2
48022,f_katyn_owl02_fall,,,,2
48023,f_katyn_owl03_fall,,,,2
48024,f_katyn_owl04_fall,,,,2
57264,npc_Alina,怪物,icon_item_nothing,團員阿爾利那,2
57337,npc_Gragina,怪物,icon_item_nothing,團員克拉奇那,2
57578,mon_kupole_1,怪物,icon_item_nothing,奎波爾1,2
57579,mon_kupole_2,怪物,icon_item_nothing,奎波爾2,2
57580,mon_kupole_3,怪物,icon_item_nothing,奎波爾3,2
57581,mon_kupole_4,怪物,icon_item_nothing,奎波爾4,2
57582,mon_kupole_5,怪物,icon_item_nothing,奎波爾5,2
57583,mon_kupole_6,怪物,icon_item_nothing,奎波爾6,2
57585,mon_kupole_5_Event,怪物,minimap_event_1,奎波爾5,2
57586,mon_kupole_6_Event,怪物,minimap_event_1,奎波爾6,2
57840,npc_hauberk,魔君主哈勃克與被稱為歷史上最強的魔法師亞佳伊拉弗羅里簽下了秘密協定，但被魔君主赫嘉塞露女妖發現後，便將他身體撕裂封印在世界各地的角落。儘管如此，哈勃克依舊對部下有影響力並計畫有朝一日能再度復活，東山再起。,boss_hauberk,魔君主哈勃克,2
57857,npc_Alina_normal,怪物,icon_item_nothing,團員阿爾利那特雷,2
58049,Shieldcharger,雖然不是那麼強的怪物，但是草率地攻擊，你會流眼淚的。,icon_item_nothing,盾牌集氣,2
58289,mon_npc_sapper,怪物,icon_item_nothing,啟示者米歇爾,2
58290,mon_npc_tila_monk,怪物,icon_item_nothing,修道士1,2
58291,mon_paladin_follower2_1,怪物,icon_item_nothing,聖殿十字軍追隨者B1,2
58292,mon_paladin_follower2_2,怪物,icon_item_nothing,聖殿十字軍追隨者B2,2
58293,mon_paladin_follower2_3,怪物,icon_item_nothing,聖殿十字軍追隨者B3,2
58452,pet_egg,雖然不是那麼強的怪物，但是草率地攻擊，你會流眼淚的。,icon_item_nothing,寵物蛋,2
58460,alfalfa,雖然不是那麼強的怪物，但是草率地攻擊，你會流眼淚的。,icon_item_nothing,紫苜蓿,2
58461,tomato,雖然不是那麼強的怪物，但是草率地攻擊，你會流眼淚的。,icon_item_nothing,番茄,2
58530,mon_npc_w_hunter,怪物,icon_item_nothing,白色獵人,2
58568,pcskill_Enchanter_skill,雖然不是那麼強的怪物，但是草率地攻擊，你會流眼淚的。,icon_item_nothing,附魔師商店,2
58584,artefact_cereal,怪物,icon_item_nothing,鴉雀飼料,2
58602,pet_fruits_plate,怪物,icon_item_nothing,大嘴鳥飼料,2
58738,npc_raid_gimmick,怪物,icon_item_nothing,保護的祭壇,2
59066,farmer_plant_step_01,怪物,icon_item_nothing,,2
101001,mon_paladin_follower1_2_hp,怪物,icon_item_nothing,聖殿十字軍追隨者A2,2
101002,mon_paladin_follower1_3_hp,怪物,icon_item_nothing,聖殿十字軍追隨者A3,2
103015,mon_paladin_follower1_3_Q,怪物,icon_item_nothing,露克立斯部隊員,2
107003,mon_npc_tila_monk2,怪物,icon_item_nothing,修道士2,2
147303,npc_zachariel_gate,,,王陵關口,2
147304,rokas_trap_dummy,,,破壞的移動陷阱,2
147305,Firetower_Defense,,,魔法師之塔防守,2
147306,Firetower_GateOpen,,,魔法師之塔關口,2
147307,Firetower_Offense,,,魔法師之塔攻擊,2
147308,Cat_Deagil,,,戴吉理,2
147311,BOOK_01,,,書,2
147312,LOST_PAPER,,,掉在地上的紙,2
147313,Hogma_combat_gray,,,霍克瑪石像,2
147315,Warleader_Hogma_gray,,,霍克瑪 戰鬥隊長石像,2
147316,hogma_archer_gray,,,霍克瑪石像 2,2
147317,hogma_sorcerer_gray,,,霍克瑪咒術師石像,2
147318,Hogma_combat_gray_01,,,霍克瑪石像01,2
147319,Treasure_box_3cm,,,寶箱 3cm,2
147320,Treasure_box_katyn,,,寶箱卡汀,2
147321,Treasure_box_remain,,,寶箱遺跡地帶,2
147322,Treasure_box_siaul,,,寶箱夏奧雷伊,2
147323,Treasure_box_table,,,寶箱孤立高原,2
147325,npc_HOP_master,,minimap_man_master,重裝步兵大師,2
147326,npc_CEN_master,,minimap_man_master,百夫長大師,2
147327,npc_CAT_master,,minimap_man_master,鐵甲騎兵大師,2
147328,npc_PSY_master,,minimap_man_wizard,念力法師大師,2
147329,npc_SOR_master,,minimap_man_wizard,巫師大師,2
147336,cablecar,,,毀損的裝置,2
147337,cemetery_irongate,,,鐵門,2
147338,katyn_rock,,,岩石,2
147339,thorn_rock,,,岩石,2
147340,Treasure_box_rokas,,,寶箱峽谷,2
147341,Treasure_box_flash,,,寶箱石化都市,2
147342,Treasure_box_prison,,,寶箱監獄,2
147343,npc_RAG_master,,minimap_man_archer,遊俠大師,2
147345,npc_historian_odel_body,,,希來尼亞‧歐德爾,2
147346,npc_ftower_chair,,,魔法師之塔椅子,2
147347,npc_ftower_gear,,,魔法師之塔齒輪,2
147348,event_achat,,,艾哈特碎片,2
147349,npc_lecife_event,,,雷克西波魔族形態,2
147350,mission_chaple_01,,,聖堂任務關口,2
147351,chaple_chair_01,,,聖堂迷你椅子,2
147352,bell_rope_01,,,鐘塔繩子,2
147353,chapel_front_gate,,,聖堂關口,2
147354,gale_bucket_stuff,,,工具箱,2
147355,goat_cable_lever,,,纜車搖控器,2
147357,holly_sphere_chapel_01,,,聖殿十字軍的結界_聖堂A,2
147358,holly_sphere_chapel_02,,,聖殿十字軍的結界_聖堂B,2
147359,shrine_bot,,,祭壇,2
147360,holly_sphere_gele,,,聖殿十字軍的結界_凱利高原,2
147361,HiddenTrigger_CantGen50,,,,2
147362,HiddenTrigger_CantGen100,,,,2
147363,HiddenTrigger_CantGen150,,,,2
147364,HiddenTrigger_CantGen200,,,,2
147365,HiddenTrigger_CantGen250,,,,2
147366,HiddenTrigger_CantGen300,,,,2
147367,chaple_chair_02,,,聖堂椅子,2
147368,magicsquare_3_thornmian_big,,,,2
147369,magicsquare_3_thornmain_mid,,,,2
147370,magicsquare_3_thornmain_mini,,,,2
147371,npc_gesti,,,傑斯堤,2
147372,blank_npc,,,空的 NPC,2
147373,holly_oliphant_1,,,聖具,2
147374,HiddenWall_10_500_500,,,,2
147375,siau_tent_01,,,夏奧雷伊帳篷,2
147376,siau_fence_01,,,夏奧雷伊籬笆,2
147377,npc_gele_dummy_01,,,凱利高原 攔路人,2
147378,npc_gele_dummy_02,,,凱利高原 攔路人,2
147379,chaple_gate_02,,,聖堂關口,2
147380,blank_npc_2,,,空的 NPC 2號,2
147381,chaple_gate_open,,,聖堂關口,2
147382,npc_blackman,,,觀看者,2
147383,npc_giltine,,,吉特涅,2
147384,npc_hiddennpc02,,,任務關口,2
147385,npc_saule_goddess,,,女神薩勒,2
147386,npc_saule_female_1,,,薩勒女信徒1,2
147387,huevill_merge_gray,,,七彩谷石像1,2
147388,huevill_mothtem_gray,,,七彩谷石像2,2
147389,npc_saule_male_1,,,薩勒男信徒1,2
147390,npc_paladin_follower1_1,,,聖殿十字軍追隨者A1,2
147391,npc_paladin_follower3_1,,,聖殿十字軍追隨者C1,2
147392,treasure_box1,,,寶箱 1,2
147393,treasure_box3,,,寶箱 3,2
147394,treasure_box4,,,寶箱 4,2
147395,treasure_box5,,,寶箱 5,2
147396,huevill_chief,,,七彩谷村長,2
147397,npc_saule_female_2,,,薩勒女信徒2,2
147398,npc_saule_male_2,,,薩勒男信徒2,2
147399,npc_paladin_follower1_2,,,聖殿十字軍追隨者A2,2
147400,npc_paladin_follower1_3,,,聖殿十字軍追隨者A3,2
147401,npc_paladin_follower3_2,,,聖殿十字軍追隨者C2,2
147402,npc_paladin_follower3_3,,,聖殿十字軍追隨者C3,2
147403,npc_paladin_follower2_1,,,聖殿十字軍追隨者B1,2
147404,npc_paladin_follower2_2,,,聖殿十字軍追隨者B2,2
147405,npc_paladin_follower2_3,,,聖殿十字軍追隨者B3,2
147406,npc_paladin_follower2_4,,,聖殿十字軍追隨者B4,2
147407,npc_huevill_male_1,,,七彩谷男子1,2
147408,npc_huevill_male_2,,,七彩谷男子2,2
147409,npc_huevill_male_3,,,七彩谷女子3,2
147410,npc_soldier_female_01,,,警備兵女子,2
147411,npc_thorn_flower,,,針刺花,2
147412,npc_thorn_bigflower,,,大型針刺花,2
147413,npc_gele_sanctuary_1,,,凱利高原結界,2
147414,npc_Obelisk,,,方尖塔,2
147415,npc_soldier_female_02,,,警備兵女子2,2
147416,npc_soldier_female_03,,,警備兵女子3,2
147417,Huevillage_Altar,,,祭壇,2
147418,npc_huevill_female_1,,,七彩谷女子1,2
147419,npc_huevill_female_2,,,七彩谷女子2,2
147420,npc_huevill_female_3,,,七彩谷女子3,2
147421,npc_paladin_noinst3_1,,,聖殿十字軍追隨者無樂器C1,2
147422,npc_paladin_noinst3_2,,,聖殿十字軍 追隨者無樂器C2,2
147423,npc_paladin_noinst3_3,,,聖殿十字軍 追隨者無樂器C3,2
147424,npc_gele_firepuppet,,,召喚咒術人偶,2
147425,npc_Florijonas,,,普羅利尤那斯,2
147426,npc_paladin_noinst3_2_pet,,,寵物商人,2
147428,npc_tableland_guy,,,升降機 男,2
147429,npc_p_villageuncle1,,,佩迪米安男人1,2
147430,npc_p_villageuncle2,,,佩迪米安男人2,2
147431,npc_p_villageuncle3,,,佩迪米安男人3,2
147432,npc_potter,,,做陶器的老人,2
147433,npc_p_villageuncle1_cart1,,,佩迪米安推車男,2
147434,npc_SAP_master,,minimap_man_archer,工兵大師,2
147435,npc_THA_master,,minimap_man_scout,奇術師大師,2
147436,npc_FLT_master,,minimap_man_archer,造箭者大師,2
147437,npc_village_uncle_1_nonwindow,,,村莊大叔1,2
147438,npc_COS_master,,minimap_man_scout,海賊大師,2
147439,npc_SQR_master,,minimap_man_scout,侍從大師,2
147440,npc_village_uncle_8_nowindow,,,村莊大叔8,2
147441,npc_PDN_master,,minimap_man_cleric,寬恕者大師,2
147442,npc_WRC_master,,minimap_man_wizard,元素使大師,2
147443,npc_DOP_master,,minimap_man_master,雙酬傭兵大師,2
147444,npc_village_uncle_4_nowindow,,,村莊大叔4,2
147445,npc_QRS_master,,minimap_man_archer,弩箭手大師,2
147446,npc_NEC_master,,minimap_man_wizard,死靈法師大師,2
147447,npc_ARC_master,,minimap_man_archer,弓箭手大師,2
147448,npc_CHR_master,,minimap_man_wizard,時空法師大師,2
147449,npc_grita,,,克莉妲,2
147450,npc_Carnivore,,,變狂暴的魔花卡諾波,2
147451,npc_Panto,,,年幼潘圖,2
147452,npc_gabia_goddess,,,女神加比婭,2
147453,mine_crystal_red,,,礦山水晶籃子,2
147454,npc_Nepenthes,,,沉睡的豬籠草,2
147455,HiddenWall_250_250_300,,,,2
147456,npc_Unknocker,,,可疑的寶箱,2
147457,npc_Offset_1,,,中央柱子,2
147458,npc_drum_M,,,鐵桶,2
147459,npc_drum_S,,,小鐵桶,2
147460,npc_Golemlet,,,小青苔泥人,2
147461,npc_mushroom_mini,,,小蘑菇精,2
147462,npc_Mushcaria,,,蘑菇卡利亞,2
147463,stontablet_down_1,,,遺跡地帶石板,2
