$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643581,Gem_Wizard_Lethargy,"[{""Stat"": ""\u865b\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u865b\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u865b\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u865b\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20002,虛弱寶石,100,0.0,0.0,TTTT,12,0,1.0
643582,Gem_Wizard_Sleep,"[{""Stat"": ""\u50ac\u7720\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u50ac\u7720\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u50ac\u7720\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u50ac\u7720\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20003,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643583,Gem_Wizard_ReflectShield,,,,"[{""Stat"": ""\u9b54\u6cd5\u8b77\u76fe\u6280\u80fd\u7b49\u7d1a +1""}]",,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20004,魔法護盾寶石,100,0.0,0.0,TTTT,12,0,1.0
643584,Gem_Wizard_EarthQuake,"[{""Stat"": ""\u5730\u9707\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5730\u9707\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5730\u9707\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u5730\u9707\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20005,地震寶石,100,0.0,0.0,TTTT,12,0,1.0
643585,Gem_Wizard_Surespell,,,,"[{""Stat"": ""\u7d55\u5c0d\u8a60\u5531\u6280\u80fd\u7b49\u7d1a +1""}]",,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20006,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643586,Gem_Wizard_MagicMissile,"[{""Stat"": ""\u9b54\u6cd5\u98db\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u9b54\u6cd5\u98db\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u9b54\u6cd5\u98db\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u9b54\u6cd5\u98db\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20007,魔法飛彈寶石,100,0.0,0.0,TTTT,12,0,1.0
643587,Gem_Pyromancer_FireBall,"[{""Stat"": ""\u706b\u7403\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u7403\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u706b\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20101,火球寶石,100,0.0,0.0,TTTT,12,0,1.0
643588,Gem_Pyromancer_FireWall,"[{""Stat"": ""\u706b\u7246\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u7246\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u706b\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20102,火牆寶石,100,0.0,0.0,TTTT,12,0,1.0
643589,Gem_Pyromancer_EnchantFire,"[{""Stat"": ""\u706b\u7130\u9644\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u7130\u9644\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u7130\u9644\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u706b\u7130\u9644\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20103,火焰附魔寶石,100,0.0,0.0,TTTT,12,0,1.0
643590,Gem_Pyromancer_Flare,"[{""Stat"": ""\u70c8\u7130\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u70c8\u7130\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u70c8\u7130\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u70c8\u7130\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20104,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643591,Gem_Pyromancer_FlameGround,"[{""Stat"": ""\u70c8\u7130\u5927\u5730\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u70c8\u7130\u5927\u5730\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u70c8\u7130\u5927\u5730\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u70c8\u7130\u5927\u5730\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20107,烈焰大地技寶石,100,0.0,0.0,TTTT,12,0,1.0
643592,Gem_Pyromancer_FirePillar,"[{""Stat"": ""\u706b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u706b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u706b\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20105,火柱寶石,100,0.0,0.0,TTTT,12,0,1.0
643593,Gem_Pyromancer_HellBreath,"[{""Stat"": ""\u5730\u7344\u6c23\u606f\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5730\u7344\u6c23\u606f\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5730\u7344\u6c23\u606f\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u5730\u7344\u6c23\u606f\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20106,地獄氣息寶石,100,0.0,0.0,TTTT,12,0,1.0
643594,Gem_Cryomancer_IceBolt,"[{""Stat"": ""\u51b0\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u51b0\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20201,冰箭寶石,100,0.0,0.0,TTTT,12,0,1.0
643595,Gem_Cryomancer_IciclePike,"[{""Stat"": ""\u51b0\u69cd\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u69cd\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u69cd\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u51b0\u69cd\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20202,冰槍寶石,100,0.0,0.0,TTTT,12,0,1.0
643596,Gem_Cryomancer_IceWall,"[{""Stat"": ""\u51b0\u7246\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u7246\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u51b0\u7246\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20203,冰牆寶石,100,0.0,0.0,TTTT,12,0,1.0
643597,Gem_Cryomancer_IceBlast,"[{""Stat"": ""\u51b0\u7206\u8853\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u7206\u8853\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u7206\u8853\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u51b0\u7206\u8853\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20204,冰爆術寶石,100,0.0,0.0,TTTT,12,0,1.0
643598,Gem_Cryomancer_Gust,"[{""Stat"": ""\u72c2\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u72c2\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u72c2\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u72c2\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20206,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643599,Gem_Cryomancer_SnowRolling,"[{""Stat"": ""\u6efe\u52d5\u96ea\u7403\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6efe\u52d5\u96ea\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",,,,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20207,滾動雪球寶石,100,0.0,0.0,TTTT,12,0,1.0
643600,Gem_Cryomancer_FrostPillar,"[{""Stat"": ""\u51b0\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u51b0\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u51b0\u67f1\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20208,冰柱寶石,100,0.0,0.0,TTTT,12,0,1.0
643601,Gem_Psychokino_PsychicPressure,"[{""Stat"": ""\u9748\u80fd\u58d3\u529b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u9748\u80fd\u58d3\u529b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u9748\u80fd\u58d3\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u9748\u80fd\u58d3\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20301,靈能壓力寶石,100,0.0,0.0,TTTT,12,0,1.0
643602,Gem_Psychokino_Telekinesis,"[{""Stat"": ""\u5ff5\u52d5\u529b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5ff5\u52d5\u529b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5ff5\u52d5\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u5ff5\u52d5\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20302,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643603,Gem_Psychokino_Swap,"[{""Stat"": ""\u4f4d\u7f6e\u4e92\u63db\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u4f4d\u7f6e\u4e92\u63db\u6280\u80fd\u7b49\u7d1a +1""}]",,,,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20303,位置互換寶石,100,0.0,0.0,TTTT,12,0,1.0
643604,Gem_Psychokino_Teleportation,"[{""Stat"": ""\u77ac\u9593\u79fb\u52d5\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u77ac\u9593\u79fb\u52d5\u6280\u80fd\u7b49\u7d1a +1""}]",,,,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20304,瞬間移動寶石,100,0.0,0.0,TTTT,12,0,1.0
643605,Gem_Psychokino_MagneticForce,"[{""Stat"": ""\u78c1\u529b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u78c1\u529b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u78c1\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u78c1\u529b\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20305,磁力寶石,100,0.0,0.0,TTTT,12,0,1.0
643606,Gem_Psychokino_Raise,"[{""Stat"": ""\u6d6e\u7a7a\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6d6e\u7a7a\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6d6e\u7a7a\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u6d6e\u7a7a\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20306,浮空寶石,100,0.0,0.0,TTTT,12,0,1.0
643607,Gem_Psychokino_GravityPole,"[{""Stat"": ""\u91cd\u529b\u78c1\u5834\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u91cd\u529b\u78c1\u5834\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u91cd\u529b\u78c1\u5834\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u91cd\u529b\u78c1\u5834\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20307,重力磁場寶石,100,0.0,0.0,TTTT,12,0,1.0
643608,Gem_Sorcerer_Summoning,"[{""Stat"": ""\u53ec\u559a\u60e1\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53ec\u559a\u60e1\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53ec\u559a\u60e1\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u53ec\u559a\u60e1\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20701,召喚惡魔寶石,100,0.0,0.0,TTTT,12,0,1.0
643609,Gem_Sorcerer_SummonFamiliar,"[{""Stat"": ""\u53ec\u559a\u4f7f\u5f79\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53ec\u559a\u4f7f\u5f79\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53ec\u559a\u4f7f\u5f79\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u53ec\u559a\u4f7f\u5f79\u9b54\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20706,召喚使役魔寶石,100,0.0,0.0,TTTT,12,0,1.0
643610,Gem_Sorcerer_SummonSalamion,"[{""Stat"": ""\u53ec\u559a\u85a9\u62c9\u7c73\u6069\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53ec\u559a\u85a9\u62c9\u7c73\u6069\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u53ec\u559a\u85a9\u62c9\u7c73\u6069\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u53ec\u559a\u85a9\u62c9\u7c73\u6069\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20707,召喚薩拉米恩寶石,100,0.0,0.0,TTTT,12,0,1.0
643611,Gem_Linker_Physicallink,"[{""Stat"": ""\u7269\u7406\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7269\u7406\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7269\u7406\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u7269\u7406\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_scout,,,,,,,,50702,物理鏈結寶石,100,0.0,0.0,TTTT,12,0,1.0
643612,Gem_Linker_JointPenalty,"[{""Stat"": ""\u806f\u5408\u61f2\u7f70\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u806f\u5408\u61f2\u7f70\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u806f\u5408\u61f2\u7f70\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u806f\u5408\u61f2\u7f70\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_scout,,,,,,,,50703,聯合懲罰寶石,100,0.0,0.0,TTTT,12,0,1.0
643613,Gem_Linker_HangmansKnot,"[{""Stat"": ""\u7d5e\u9996\u93c8\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7d5e\u9996\u93c8\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7d5e\u9996\u93c8\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u7d5e\u9996\u93c8\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_scout,,,,,,,,50704,絞首鏈寶石,100,0.0,0.0,TTTT,12,0,1.0
643614,Gem_Linker_SpiritualChain,"[{""Stat"": ""\u7cbe\u795e\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7cbe\u795e\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7cbe\u795e\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u7cbe\u795e\u93c8\u7d50\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_scout,,,,,,,,,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643615,Gem_Linker_UmbilicalCord,"[{""Stat"": ""\u751f\u547d\u7dda\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u751f\u547d\u7dda\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u751f\u547d\u7dda\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u751f\u547d\u7dda\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_scout,,,,,,,,50705,生命線寶石,100,0.0,0.0,TTTT,12,0,1.0
643616,Gem_Chronomancer_Quicken,"[{""Stat"": ""\u653b\u64ca\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u653b\u64ca\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u653b\u64ca\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u653b\u64ca\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643617,Gem_Chronomancer_Samsara,"[{""Stat"": ""\u91cd\u751f\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u91cd\u751f\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u91cd\u751f\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u91cd\u751f\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20802,重生寶石,100,0.0,0.0,TTTT,12,0,1.0
643618,Gem_Chronomancer_Stop,"[{""Stat"": ""\u505c\u6b62\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u505c\u6b62\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u505c\u6b62\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u505c\u6b62\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20803,停止寶石,100,0.0,0.0,TTTT,12,0,1.0
643619,Gem_Chronomancer_Slow,"[{""Stat"": ""\u7de9\u901f\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7de9\u901f\u6280\u80fd\u7b49\u7d1a +1""}]",,,,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20804,緩速寶石,100,0.0,0.0,TTTT,12,0,1.0
643620,Gem_Chronomancer_Haste,"[{""Stat"": ""\u79fb\u52d5\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u79fb\u52d5\u52a0\u5feb\u6280\u80fd\u7b49\u7d1a +1""}]",,,,安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,,被刪除的寶石,100,0.0,0.0,TTTT,12,0,1.0
643621,Gem_Chronomancer_BackMasking,"[{""Stat"": ""\u6642\u9593\u5012\u8f49\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6642\u9593\u5012\u8f49\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6642\u9593\u5012\u8f49\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u6642\u9593\u5012\u8f49\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20806,時間倒轉寶石,100,0.0,0.0,TTTT,12,0,1.0
643622,Gem_Necromancer_GatherCorpse,"[{""Stat"": ""\u5c4d\u584a\u6536\u96c6\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5c4d\u584a\u6536\u96c6\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5c4d\u584a\u6536\u96c6\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u5c4d\u584a\u6536\u96c6\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20901,屍塊收集寶石,100,0.0,0.0,TTTT,12,0,1.0
643623,Gem_Necromancer_FleshCannon,"[{""Stat"": ""\u5c4d\u584a\u7832\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5c4d\u584a\u7832\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5c4d\u584a\u7832\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,"[{""Stat"": ""\u5c4d\u584a\u7832\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,icon_item_sklgem_wizerd,,,,,,,,20903,屍塊砲擊寶石,100,0.0,0.0,TTTT,12,0,1.0
