$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643511,Gem_Swordman_Restrain,"[{""Stat"": ""\u30ea\u30b9\u30c8\u30ec\u30a4\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ea\u30b9\u30c8\u30ec\u30a4\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_seedmia,,,,,,10006,シードミアのジェム,100,0.0,0.0,TTTT,11,0,1.0
643512,Gem_Swordman_PommelBeat,"[{""Stat"": ""\u30dd\u30e1\u30eb\u30d3\u30fc\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30dd\u30e1\u30eb\u30d3\u30fc\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_npanto_baby,,,,,,10007,パントのジェム,100,0.0,0.0,TTTT,11,0,1.0
643513,Gem_Swordman_DoubleSlash,,"[{""Stat"": ""\u30c0\u30d6\u30eb\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30c0\u30d6\u30eb\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_ultanun,,,,,,10008,アルタヌンのジェム,100,0.0,0.0,TTTT,11,0,1.0
643514,Gem_Highlander_WagonWheel,,"[{""Stat"": ""\u30ef\u30b4\u30f3\u30db\u30a4\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30ef\u30b4\u30f3\u30db\u30a4\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_katynforest_zombie_03_green,,,,,,10201,プラギのジェム,100,0.0,0.0,TTTT,11,0,1.0
643515,Gem_Highlander_CartarStroke,"[{""Stat"": ""\u30ab\u30fc\u30bf\u30fc\u30b9\u30c8\u30ed\u30fc\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30ab\u30fc\u30bf\u30fc\u30b9\u30c8\u30ed\u30fc\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_goblin_warrior,,,,,,10202,ゴブリンファイターのジェム,100,0.0,0.0,TTTT,11,0,1.0
643516,Gem_Highlander_Crown,,"[{""Stat"": ""\u30af\u30e9\u30a6\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30af\u30e9\u30a6\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_mallardu,,,,,,10203,マラドのジェム,100,0.0,0.0,TTTT,11,0,1.0
643517,Gem_Highlander_CrossGuard,"[{""Stat"": ""\u30af\u30ed\u30b9\u30ac\u30fc\u30c9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30af\u30ed\u30b9\u30ac\u30fc\u30c9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_zombiegirl2,,,,,,10204,ブラウンロデリンのジェム,100,0.0,0.0,TTTT,11,0,1.0
643518,Gem_Highlander_Moulinet,,"[{""Stat"": ""\u30e0\u30ea\u30cd \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30e0\u30ea\u30cd \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_glizardon,,,,,,10205,グリザードンのジェム,100,0.0,0.0,TTTT,11,0,1.0
643519,Gem_Highlander_SkyLiner,"[{""Stat"": ""\u30b9\u30ab\u30a4\u30e9\u30a4\u30ca\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30b9\u30ab\u30a4\u30e9\u30a4\u30ca\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_rauzinute,,,,,,10207,ラージガテスのジェム,100,0.0,0.0,TTTT,11,0,1.0
643520,Gem_Highlander_CrossCut,,"[{""Stat"": ""\u30af\u30ed\u30b9\u30ab\u30c3\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30af\u30ed\u30b9\u30ab\u30c3\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_loftlem,,,,,,10208,ロフトレムのジェム,100,0.0,0.0,TTTT,11,0,1.0
