$ID,$ID_NAME,CircleMax,Description,Icon,IsHidden,IsSecret,JobDifficulty,JobTree,JobType,Link_Attributes,Link_Skills,Name,Rank,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR
2008,Char2_8,3,クロノマンサーは時間を操るウィザード系クラスです。時間を早めたり止めることはもちろん、時間を逆流させて以前の状態に戻すこともできます。,c_wizard_chronomancer,False,False,2,4,[7],"[209001, 209003, 209004, 209002, 209006, 209007, 209005]","[20801, 20802, 20803, 20804, 20805, 20806, 20807]",クロノマンサー,5,3,4,8,7,3
2009,Char2_9,3,ネクロマンサーは死体を使った魔法を使うクラスです。日ごろから集めておいた死体で敵を攻撃したり、召喚物を造り出します。,c_wizard_necromancer,False,False,2,4,"[3, 0]","[210014, 210016, 210001, 210006, 210008, 210011, 210002, 210004, 210003, 210005, 210019, 210007, 210015, 210009, 210018, 210010, 210017, 210021, 210012, 210020, 210013]","[60, 61, 62, 20901, 20902, 20903, 20904, 20907, 20906, 20908, 20909, 20910, 20911]",ネクロマンサー,6,3,4,8,7,3
2010,Char2_10,3,ソーマタージュは対象の属性と形態を変化させる魔法を使います。敵を小さくしたり、仲間の身体を強化して戦闘をサポートします。,c_wizard_thaumaturge,False,False,0,4,[7],"[206001, 206008, 206009, 206014, 206005, 206007, 206004, 206006, 206011, 206002, 206010, 206015, 206003, 206013]","[20501, 20502, 20503, 20504, 20505, 20506, 20507]",ソーマタージュ,4,3,4,8,7,3
2011,Char2_11,3,エレメンタリストは、元素の力を操るウィザードです。強力な攻撃魔法を持っていますが、その分クールタイムが必要なので仲間との協力が大切です。,c_wizard_elementalist,False,False,2,4,[0],"[207017, 207018, 207019, 207007, 207013, 207004, 207015, 207001, 207014, 207024, 207022, 207010, 207028, 207025, 207026, 207027]","[20601, 20602, 20603, 20604, 20609, 20607, 20605]",エレメンタリスト,4,3,4,8,7,3
2012,Char2_12,3,ミミック,c_wizard_thaumaturge,False,False,,4,,,,ミミック,200,3,4,8,7,3
2013,Char2_13,3,タオシダミー,c_wizard_daoshi,False,False,,4,,,,トシダミー,200,3,4,8,7,3
2014,Char2_14,3,セージは、知識を通じて世界の原理を悟り、空間を操れるようになったウィザードです。次元を操る魔法を使ったり、ポータルを利用して自分の知る場所へ移動できます。,c_wizard_sage,False,False,2,4,"[0, 7]","[216001, 216002, 216008, 216011, 216003, 216004, 216009, 216012, 216005, 216014, 216013, 216010, 216015]","[21401, 21403, 21404, 21405, 21408, 21409, 21410, 21411]",セージ,8,3,4,8,7,3
2015,Char2_15,3,ウォーロックは悪霊の力を使うウィザードです。 敵を退治して悪霊を召喚したり、操ったりします。,c_wizard_warlock,False,False,1,4,[0],"[212001, 212019, 212002, 212003, 212011, 212005, 212012, 212014, 212007, 212008, 212016, 212018, 212009, 212010, 212013, 212015, 212017]","[21201, 21202, 21203, 21204, 21205, 21206, 21207, 21208]",ウォーロック,7,3,4,8,7,3
2016,Char2_16,3,フェザーフットは呪術的な力を使うウィザードです。敵の生命エネルギーを吸収したり、敵を呪って仲間を助けます。,c_wizard_featherfoot,False,False,2,4,[0],"[213010, 213019, 213003, 213004, 213001, 213005, 213006, 213013, 213007, 213008, 213014, 213015, 213016, 213011, 213017, 213012, 213018]","[21101, 21102, 21103, 21104, 21105, 21106, 21107, 21108, 21109]",フェザーフット,7,3,4,8,7,3
2017,Char2_17,1,ルーンキャスターは魔力が宿った古代文字を使用するウィザードです。文字の力を引き出すのには時間がかかりますが、その威力はとても強力です。,c_wizard_runecaster,True,True,2,4,[0],"[214001, 214003, 214008, 214002, 214004, 214005, 214006]","[21301, 21302, 21303, 21304, 21305]",ルーンキャスター,6,3,4,8,7,3
2018,Char2_18,3,エンチャンターは、自分の持つ魔法で消費系アイテムを作ったり、装備アイテムに効果を付与して仲間を助けるウィザードです。,c_wizard_enchanter,False,False,2,4,"[7, 4]","[215001, 215007, 215008, 215004, 215009, 215005, 215006]","[21504, 21505, 21506, 21507, 21508, 21509, 21510, 21511]",エンチャンター,8,3,4,8,7,3
2019,Char2_19,3,シャドウマンサーは影を利用して敵に強力な攻撃を与えたり身を隠したりするウィザードクラスです。{nl}タニエル1世の記念区の図書館の別館の屋根に現れる影に声をかけると始まります。,c_wizard_shadowmancer,True,False,2,4,[0],"[217001, 217004, 217002, 217005, 217003, 217008, 217006, 217009]","[21601, 21602, 21603, 21604, 21605, 21606, 21613]",シャドウマンサー,8,3,4,8,7,3
2020,Char2_20,3,陰陽師は式神を召喚し、陰陽五行に関する魔法を使用するクラスです。多数の敵を効果的に倒せます。{nl}クラペダにいる騎士団長ウスカに何か心配事でもあるのかと話しかけると始まります。,c_wizard_onmyoji,True,False,1,4,[0],"[218001, 218002, 218017, 218018, 218003, 218004, 218005, 218016, 218006, 218007, 218008, 218009, 218010, 218011, 218012, 218013, 218014, 218015, 218019, 218020]","[21607, 21608, 21609, 21610, 21611, 21612, 21614]",陰陽師,8,3,4,8,7,3
3001,Char3_1,3,アーチャーは弓と様々な補助装備を活用して遠距離戦闘と移動攻撃に特化したクラスです。,c_archer_archer,False,False,1,0,[0],"[10000, 301016, 301021, 301018, 301022, 301001, 301013, 301004, 301014, 301019, 301008, 301017, 301007, 301015, 301010, 301012]","[30004, 30001, 30002, 30005, 30003, 30006, 30007]",アーチャー,1,4,8,3,4,6
3002,Char3_2,3,ハンターはコンパニオンに命令して敵を狩る調教クラスです。目標に噛みついたり、隠れている敵を見つけ出すなど、主人と協力して狩りをするスキルを使用します。,c_archer_hunter,False,False,1,0,"[7, 8]","[10019, 10020, 305008, 305005, 305009, 305003, 305004, 305001, 305010, 305007, 305011, 305002, 305012]","[30401, 30402, 30404, 30405, 30403, 30406, 30407, 30408]",ハンター,3,4,8,3,4,6
3003,Char3_3,3,盾と弩を使うクォレルシューターは目隠しを使って戦略的なプレイをするクラスで、敵の遠距離攻撃を防ぐのと同時に弩スキルで接近する敵を倒すことができます。,c_archer_quarrelshooter,False,False,2,0,[5],"[10000, 303016, 303017, 303001, 303012, 303004, 303007, 303018, 303009, 303015]","[30201, 30202, 30204, 30205, 30206, 30207]",クォレルシューター,2,4,8,3,4,6
3004,Char3_4,3,レンジャーは弓を使って遠距離から素早い射撃を行うクラスで、多数の敵との戦闘に特化されています。,c_archer_ranger,False,False,1,0,[0],"[10000, 302001, 302014, 302004, 302018, 302021, 302008, 302007, 302019, 302020, 302011, 302022, 302023, 302013, 302015, 302017, 302016]","[30101, 30102, 30103, 30104, 30105, 30106, 30107]",レンジャー,2,4,8,3,4,6
3005,Char3_5,3,サッパーは罠を設置するアーチャーで、敵を自分のトラップへおびき寄せ攻撃するクラスです。,c_archer_sapper,False,False,1,0,[1],"[10018, 304019, 304004, 304017, 304020, 304023, 304007, 304018, 304022, 304026, 304010, 304021, 304001, 304016, 304024, 304014, 304013, 304025, 304027]","[30301, 30305, 30302, 30303, 30304, 30306, 30307, 30308]",サッパー,3,4,8,3,4,6
3006,Char3_6,3,毒を専門的に使用するポイズンシューターは、秘伝の方法で作られた様々な蠱毒を使って敵を攻撃したり惑わせます。,c_archer_wugushi,False,False,2,0,[0],"[306012, 306009, 306019, 306004, 306010, 306014, 306018, 306007, 306011, 306022, 306021, 306023, 306013, 306020, 306017]","[30501, 30504, 30507, 30508, 30505, 30506, 30509, 30510]",ポイズンシューター,4,4,8,3,4,6
3007,Char3_7,3,ハッカペルは、弓と近接武器を同時に使用する騎兵です。機動力が高く、弓と剣を用いた様々な連携スキルを持っています。,c_archer_hackapell,False,False,1,0,[2],"[10024, 10016, 314006, 314001, 314010, 314011, 314003, 314008, 314004, 314005, 314012, 314009, 314014, 314013]","[31301, 31307, 31306, 31305, 31302, 31308, 31309]",ハッカペル,8,4,8,3,4,6
3008,Char3_8,3,偵察と潜入に特化されたスカウトは自分の身を隠すことができ、周辺の状況を仲間に伝えることで戦闘を有利に導くことができます。,c_archer_scout,False,False,2,0,[7],"[307001, 307009, 307004, 307007, 307012, 307008, 307011, 307013]","[30601, 30602, 30603, 30604, 30605, 30606, 30608]",スカウト,4,4,8,3,4,6
3009,Char3_9,3,ローグは勝利のためなら手段を選ばない戦闘のプロです。弩と短剣を使用し、敵を背後から襲ったり隠れた状態での弓攻撃を行うなど、奇襲戦闘に強いクラスです。,c_archer_rogue,False,False,2,0,[0],"[10015, 308005, 308010, 308011, 308001, 308006, 308003, 308009, 308004, 308007, 308008]","[30701, 30702, 30703, 30704, 30705, 30707, 30708, 30706]",ローグ,5,4,8,3,4,6
3010,Char3_10,3,シュヴァルツライターは素早さを誇る騎兵クラスです。拳銃を使った多彩な移動射撃スキルを特技としています。,c_archer_schwarzereiter,False,False,2,0,[2],"[10016, 311005, 311006, 311013, 311001, 311002, 311009, 311010, 311003, 311011, 311004, 311007, 311008, 311012]","[30901, 30902, 30903, 30904, 30905, 30906, 30907]",シュヴァルツライター,6,4,8,3,4,6
3011,Char3_11,3,フレッチャーは特殊な矢を製造して使用するクラスです。様々な矢は敵の種類と戦闘の状況に応じて強力な効果を発揮します。,c_archer_fletcher,False,False,2,0,"[0, 4]","[309016, 309017, 309001, 309003, 309012, 309005, 309007, 309013, 309009, 309014, 309010, 309015]","[30801, 30802, 30803, 30804, 30805, 30806]",フレッチャー,5,4,8,3,4,6
3012,Char3_12,3,パイドパイパーは笛を演奏するクラスです。笛を吹いて敵を倒すまたはマイナス効果を付与し、味方にはプラス効果を付与します。笛を直接演奏することもできます。{nl}フェディミアンの雑貨商人ミュラスに何か悩みがあるのかと声をかけると開始します。,c_archer_piedpiper,True,False,1,0,"[7, 5]","[318001, 318002, 318003, 318004, 318005, 318006, 318011, 318012, 318013, 318009, 318010, 318007, 318008, 318014, 318015, 318016]","[31701, 31702, 31703, 31704, 31705, 31706, 31707, 31708]",パイドパイパー,8,4,8,3,4,6
3013,Char3_13,1,アプレイサーは未鑑定アイテムを鑑定できるクラスです。戦闘で味方や敵を評価し、有利な状況を作り出します。,c_archer_appraiser,True,True,2,0,"[7, 4]","[316001, 316002, 316003, 316004]","[31501, 31502, 31503, 31504, 31505]",アプレイサー,5,4,8,3,4,6
3014,Char3_14,3,ファルコナーは鷹を操る調教クラスです。鷹はうまく馴らすと一人で戦うよりも数段心強い仲間となります。,c_archer_falconer,False,False,1,0,[7],"[10019, 10020, 310021, 310002, 310001, 310007, 310011, 310005, 310003, 310004, 310016, 310006, 310012, 310017, 310018, 310008, 310010, 310015, 310013, 310014, 310019, 310020]","[31001, 31002, 31003, 31004, 31005, 31006, 31008, 31011, 31012]",ファルコナー,6,4,8,3,4,6
3015,Char3_15,3,キャノニアは強力な大砲を使うアーチャー系クラスです。 大砲は使用前後に隙があり、砲弾を扱う面倒さがありますが、その分強い火力と広い攻撃範囲を誇ります。,c_archer_cannoneer,False,False,1,0,[0],"[312001, 10018, 312021, 312002, 312017, 312003, 312006, 312018, 312004, 312007, 312013, 312011, 312019, 312005, 312008, 312009, 312012, 312020, 312010, 312014, 312016, 312015]","[31101, 31102, 31103, 31104, 31105, 31106, 31107, 31108]",キャノニア,7,4,8,3,4,6
3016,Char3_16,3,マスケティアは長銃を使用する銃兵クラスです。弓と同時に使用することはできませんが、長銃を使用した連射攻撃と近接戦に効果的なスキルを持っています。,c_archer_musketeer,False,False,2,0,[0],"[10021, 311005, 313001, 313030, 313002, 313003, 313009, 313004, 313010, 313012, 313021, 313005, 313016, 313017, 313025, 313011, 313022, 313023, 313026, 313027, 313029]","[31201, 31202, 31204, 31211, 31207, 31208, 31203, 31209, 31210]",マスケティア,7,4,8,3,4,6
3017,Char3_17,3,メルゲンは、主に両手弓を使用するアーチャークラスです。多人数戦で特に威力を発揮します。,c_archer_mergen,False,False,0,0,[0],"[315001, 315002, 315009, 315003, 315012, 315005, 315013, 315006, 315011, 315014, 315007, 315010, 315015]","[31401, 31402, 31404, 31405, 31407, 31406, 31408, 31409]",メルゲン,8,4,8,3,4,6
3018,Char3_18,3,バレットマーカーは各属性や効果を持つ弾を使用するアーチャークラスです。{nl}依頼所長ロタと何回か話してグリーン家の荘園に行ってバレットマーカーを訪ねてください。,c_archer_bulletmarker,True,False,0,0,[0],"[311006, 317001, 317002, 317003, 317013, 317004, 317008, 317012, 317005, 317009, 317010, 317006, 317015, 317007, 317014, 317011]","[31605, 31601, 31602, 31603, 31604, 31606, 31607, 31608, 31609, 31610, 31611, 31612]",バレットマーカー,8,4,8,3,4,6
4001,Char4_1,3,クレリックは女神の恵みにより仲間には治癒と保護魔法を、敵には強力なダメージを与えます。,c_cleric_cleric,False,False,2,1,[7],"[10000, 401009, 401004, 401010, 401016, 401019, 401020, 401021, 401001, 401008, 401014, 401017, 401007, 401011, 401013, 401012]","[40001, 40002, 40003, 40004, 40005, 40006, 40007]",クレリック,1,6,3,4,7,5
4002,Char4_2,3,プリーストは聖物を使って仲間に祝福を与え、聖なる力で死者を復活させるクレリック系クラスです。,c_cleric_priest,False,False,1,1,[7],"[10000, 10018, 403001, 403012, 403004, 403008, 403010, 403009, 403011, 403006, 403014, 403015]","[40201, 40202, 40203, 40204, 40205, 40206, 40209, 40207, 40210]",プリースト,2,6,3,4,7,5
4003,Char4_3,3,火を奉る司祭であるクリヴィスは聖なる炎で仲間の回復を助けたり、敵に強力なダメージを与えます。,c_cleric_kriwi,False,False,2,1,[7],"[10000, 402005, 402004, 402008, 402014, 402013, 402009, 402010, 402007, 402017, 402001, 402006, 402011, 402015, 402016]","[40101, 40102, 40103, 40104, 40105, 40106]",クリヴィス,2,6,3,4,7,5
4004,Char4_4,3,ブードゥーの司祭であるボコルは死者の遺体を蘇らせてゾンビにしたり、敵に呪いをかけて遠くから苦しみを与えることができます。,c_cleric_bokor,False,False,1,1,"[3, 0]","[404015, 404001, 404010, 404008, 404009, 404004, 404005, 404013, 404016, 404017, 404011, 404007, 404012, 404018]","[60, 61, 62, 40301, 40302, 40303, 40304, 40305, 40306, 40307, 40308, 40309]",ボコル,3,6,3,4,7,5
4005,Char4_5,3,自然の力を利用するドルイドは、地面の植物を操って味方をサポートしたり、モンスターに変身してモンスターが持つスキルを使用できるクレリック系クラスです。,c_cleric_druid,False,False,2,1,[7],"[410003, 410004, 410005, 410006, 410007, 410008, 410001, 410009, 410012, 410002, 410015, 410014, 410018, 410016, 410017]","[40902, 40906, 40903, 40901, 40910, 40905, 40904, 40911, 40908, 40909]",ドルイド,6,6,3,4,7,5
4006,Char4_6,3,サドゥーは自分の霊魂を流体化させて敵の目に見えないようにしたり、自分の力を仲間に送ることができます。,c_cleric_sadhu,False,False,1,1,"[0, 7]","[406004, 406010, 406007, 406009, 406001, 406008, 406012, 406005, 406013, 406014, 406015, 406016]","[40501, 40502, 40504, 40503, 40505, 40506]",サドゥー,4,6,3,4,7,5
4007,Char4_7,3,ティルトルビーは聖なる彫像を作って配置します。その彫像は仲間を守ったり、敵を攻撃します。,c_cleric_dievdirbys,False,False,0,1,[7],"[405008, 10018, 405010, 405001, 405006, 405004, 405007]","[40401, 40402, 40403, 40404, 40405, 40406, 40407]",ティルトルビー,3,6,3,4,7,5
4008,Char4_8,3,オラクルは未来を予知する能力を使用するクレリック系クラスです。敵の行動を予測したり、未来を予測して敵の運命を決めます。,c_cleric_oracle,False,False,2,1,[7],"[411001, 411007, 411004, 411010, 411003, 411006, 411012, 411008, 411013, 411014]","[41002, 41003, 41004, 41005, 41006, 41007, 41009, 41008, 41011, 41010, 41012]",オラクル,6,6,3,4,7,5
4009,Char4_9,3,身体鍛錬による修行で女神の恩恵をさらに積み重ねていく聖職者です。,c_cleric_monk,False,False,2,1,[0],"[10025, 10027, 408010, 408001, 408018, 408003, 408011, 408016, 408005, 408012, 408017, 408008, 408015, 408007, 408013, 408009, 408014, 408019]","[40701, 40702, 40703, 40704, 40706, 40705, 40707, 40708]",モンク,5,6,3,4,7,5
4010,Char4_10,3,女神の権能が財物にもあることを否定しない聖職者です。,c_cleric_pardoner,False,False,2,1,[4],"[409006, 409003, 409001, 409002, 409007, 409004, 409005, 409008]","[40801, 40802, 40803, 40808, 40804, 40805, 40809]",パードナー,5,6,3,4,7,5
4011,Char4_11,3,強力な戦闘力を誇るパラディンは聖なる力で周辺の仲間たちを守ったり、魔神を崇拝していた敵を改宗させて女神のために戦わせます。,c_cleric_paladin,False,False,0,1,[5],"[10025, 10026, 407002, 407007, 407001, 407010, 407005, 407012, 407008, 407009, 407006, 407014, 407015, 407016, 407011, 407017, 407018, 102015]","[40601, 40602, 40603, 40604, 40608, 40609, 40606, 40607]",パラディン,4,6,3,4,7,5
