$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
10024,SubSword,*[片手剣]系武器を右手(補助武器)に着用可能{nl},{nl}{b}ハッカペル1サークル必要{b},ability_warrior_sword,False,1,[3007],,片手剣使用,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3007"": {""UnlockArgStr"": ""Char3_7"", ""UnlockArgNum"": ""1""}}",
10025,THMace,*[両手鈍器]系武器着用可能{nl},{nl}{b}モンク1サークル必要{b}{nl}{b}パラディン1サークル必要{b},ability_cleric_thmace,False,1,"[4009, 4011]",,両手鈍器使用,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4009"": {""UnlockArgStr"": ""Char4_9"", ""UnlockArgNum"": ""1""}, ""4011"": {""UnlockArgStr"": ""Char4_11"", ""UnlockArgNum"": ""1""}}",
10026,THMace_SR,*[両手鈍器]装備時、広域攻撃比率5アップ{nl},{nl}{b}パラディン1サークル必要{b},ability_cleric_thmace2,False,1,[4011],,両手鈍器マスタリ：パラディン,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4011"": {""UnlockArgStr"": ""Char4_11"", ""UnlockArgNum"": ""1""}}",[3]
10027,THMace_BLKBREAK,*[両手鈍器]装備時、ブロック貫通85アップ{nl},{nl}{b}モンク1サークル必要{b},ability_cleric_thmace,False,1,[4009],,両手鈍器マスタリ：モンク,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4009"": {""UnlockArgStr"": ""Char4_9"", ""UnlockArgNum"": ""1""}}",[3]
10028,SwordMastery_DEForATK,*[盾]と一緒に[片手剣]装備時、 武器の攻撃力の20%を物理防御力に転換{nl}*[盾]ではない補助武器と[片手剣]装備時、攻撃速度アップ{nl},{nl}{b}ソードマン1サークル必要{b},ability_warrior_sword2,False,1,[1001],,片手剣マスタリ： 戦闘準備,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}",[3]
101001,Swordman1,*[バッシュ]のダメージが特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ソードマン1サークル必要{b},ability_warrior_swordman1,False,100,,[10002],バッシュ：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 13, 13, 14, 16, 17, 18, 19, 21, 22, 24, 25, 27, 29, 31, 33, 36, 38, 41, 44, 47, 50, 54, 57, 62, 66, 70, 75, 81, 86, 93, 99, 106, 113, 121, 130, 139, 149, 159, 171, 183, 195, 209, 224, 239, 256, 274, 293, 314, 336, 360, 385, 412, 441, 471, 505, 540, 578, 618, 661, 708, 757, 810]"
101004,Swordman2,*[スラスト]のダメージが特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}ソードマン1サークル必要{b},ability_warrior_swordman2,False,100,,[10001],スラスト：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 13, 13, 14, 16, 17, 18, 19, 21, 22, 24, 25, 27, 29, 31, 33, 36, 38, 41, 44, 47, 50, 54, 57, 62, 66, 70, 75, 81, 86, 93, 99, 106, 113, 121, 130, 139, 149, 159, 171, 183, 195, 209, 224, 239, 256, 274, 293, 314, 336, 360, 385, 412, 441, 471, 505, 540, 578, 618, 661, 708, 757, 810]"
101007,Swordman13,*特性レベル1につき[デアデビル]の物理攻撃力アップ効果が1%上昇{nl}*防御力減少効果1%アップ{nl},{nl}{b}デアデビル3レベル必要{b},ability_warrior_swordman13,False,50,,[10003],デアデビル：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_GungHo"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
101008,Swordman14,*特性レベル1につき[コンセントレイト]の追加ダメージが1%アップ{nl},{nl}{b}コンセントレイト3レベル必要{b},ability_warrior_swordman14,False,50,,[10004],コンセントレイト：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_Concentrate"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
101010,Swordman25,*[ポメルビート]のダメージが特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ソードマン 2サークル必要{b},ability_warrior_swordman25,False,100,,[10007],ポメルビート：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
101012,Swordman27,*[ダブルスラッシュ]のダメージが特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ソードマン 3サークル必要{b},ability_warrior_swordman27,False,100,,[10008],ダブルスラッシュ：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""3""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
101013,Penetration,*[バッシュ]の広域攻撃比率が特性レベル1につき1追加{nl}*SP消耗10%アップ{nl},{nl}{b}ソードマン 2サークル必要{b},ability_warrior_penetration,True,3,,[10002],バッシュ：スプラッシュ,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}","[1, 1, 1]"
101014,Repeat,*[スラスト]使用時、特性レベル1につき1%の確率で連打発動{nl}*SP消耗10%アップ{nl},{nl}{b}ソードマン1サークル必要{b},ability_warrior_repeat,True,5,,[10001],スラスト：連打,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
101015,Blow,*[バッシュ]を受けた敵をノックダウン{nl}*SP消耗30%アップ{nl},{nl}{b}バッシュ3レベル必要{b},ability_warrior_swordman6,True,1,,[10002],バッシュ：ノックダウン,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_Bash"", ""UnlockArgNum"": ""3""}}",[1]
101016,Swordman10,*[ダブルスラッシュ]のクリティカル率が特性レベル1につき7%アップ{nl}*SP消耗10%アップ{nl},{nl}{b}ソードマン 3サークル必要{b},ability_warrior_swordman9,True,5,,[10008],ダブルスラッシュ：クリティカル,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1]"
101017,Swordman3,*[スタン]状態の敵が[スラスト]攻撃を受けると5秒間[出血]デバフ{nl}*[出血]ダメージはキャラクターの力に比例{nl}*SP消耗10%アップ{nl},{nl}{b}ソードマン 2サークル必要{b},ability_warrior_swordman3,True,1,,[10001],スラスト：出血,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}",[1]
101018,Swordman4,*[リストレイン]の効果でスタンがかかった敵はスタン解除後、[スロー]デバフ{nl}*[スロー]の持続時間は特性レベル1につき3秒増加{nl}*SP消耗10%アップ{nl},{nl}{b}ソードマン 2サークル必要{b},ability_warrior_swordman4,True,4,,[10006],リストレイン：スロー,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}","[1, 1, 1, 1]"
101020,Swordman28,*敵を攻撃する時に得る挑発数値が特性レベル1につき50%アップ{nl},{nl}{b}ソードマン1サークル必要{b},ability_warrior_swordman28,True,10,[1001],,プロヴォック,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
101021,Swordman29,*[ペインバリア]の持続時間が5秒増加{nl}*SP消耗10%アップ{nl},{nl}{b}ソードマン 3サークル必要{b},ability_warrior_swordman29,True,1,,[10005],ペインバリア：持続時間,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""3""}}",[1]
102001,Peltasta11,*[リムブロー]のダメージが特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ペルタスト1サークル必要{b},ability_warrior_peltasta11,False,100,,[10102],リムブロー：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
102004,Peltasta12,*[アンボブロー]のダメージが特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ペルタスト1サークル必要{b},ability_warrior_peltasta12,False,100,,[10101],アンボブロー：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
102008,Peltasta14,*[シールドロブ]のダメージが特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ペルタスト 2サークル必要 {b},ability_warrior_peltasta14,False,100,,[10105],シールドロブ：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""2""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
