$ID,$ID_NAME,Bonus2,Bonus3,Bonus4,Bonus5,Bonus6,Bonus7,Link_Items,Name
19,set_019,敵の後ろでバックスタッブを使用すると、{nl}{img green_up_arrow 16 16}150% 攻撃力追加{nl} {img red_down_arrow 16 16}188回避ダウン,,,,,,"[183108, 113002]",カラチャセット
20,set_020,敏捷{img green_up_arrow 16 16}6アップ,,,,,,"[522187, 532187]",ベルニアモンキーセット
21,set_021,魔法防御力{img green_up_arrow 16 16}5アップ,魔法防御力{img green_up_arrow 16 16}10アップ,知能{img green_up_arrow 16 16}15アップ,,,,"[502188, 512188, 522188, 532188]",エルゴスセット
22,set_022,物理防御力{img green_up_arrow 16 16}5アップ,物理防御力{img green_up_arrow 16 16}10アップ,回避{img green_up_arrow 16 16}15アップ,,,,"[502189, 512189, 522189, 532189]",イヴレセット
23,set_023,闇属性抵抗力{img green_up_arrow 16 16}10アップ,闇属性抵抗力{img green_up_arrow 16 16}20アップ,HP{img green_up_arrow 16 16}1020アップ,,,,"[502190, 512190, 522190, 532190]",グリナスセット
24,set_024,物理攻撃時、8秒間バフ効果{nl}ポーラポーレバフが100重複すると{nl}10秒間光、闇属性の追加ダメージを{nl}自分の魔法防御力の{img green_up_arrow 16 16 }8%%分アップ,,,,,,"[603103, 603104]",ポーラポーレセット
25,set_025,氷属性追加ダメージ {img green_up_arrow 16 16}12アップ,氷属性追加ダメージ {img green_up_arrow 16 16}26アップ,突系防御力 {img green_up_arrow 16 16}25アップ,,,,"[503114, 513114, 523114, 533114]",ヴィルトーヴセット
26,set_026,氷属性追加ダメージ {img green_up_arrow 16 16}12アップ,氷属性追加ダメージ {img green_up_arrow 16 16}26アップ,打系防御力 {img green_up_arrow 16 16}25アップ,,,,"[503115, 513115, 523115, 533115]",ヴィルトーヴレザーセット
27,set_027,氷属性追加ダメージ {img green_up_arrow 16 16}12アップ,氷属性追加ダメージ {img green_up_arrow 16 16}26アップ,斬系防御力 {img green_up_arrow 16 16}25アップ,,,,"[503116, 513116, 523116, 533116]",ヴィルトーヴプレートセット
28,set_028,SP回復 {img green_up_arrow 16 16}100アップ,地属性追加ダメージ {img green_up_arrow 16 16}42アップ,知能 {img green_up_arrow 16 16}25アップ,,,,"[504106, 514106, 524106, 534106]",ロロパンサーセット
29,set_029,クリティカル発生 {img green_up_arrow 16 16}46アップ,地属性追加ダメージ {img green_up_arrow 16 16}42アップ,敏捷 {img green_up_arrow 16 16}25アップ,,,,"[504107, 514107, 524107, 534107]",ロロパンサーレザーセット
30,set_030,HP回復{img green_up_arrow 16 16}190アップ,地属性追加ダメージ {img green_up_arrow 16 16}42アップ,力 {img green_up_arrow 16 16}25アップ,,,,"[504108, 514108, 524108, 534108]",ロロパンサープレートセット
31,set_031,,魔法防御力{img green_up_arrow 16 16}10アップ,,,,,"[582119, 602116, 602116]",ブロンザセット
32,set_032,,魔法防御力 {img green_up_arrow 16 16}14アップ,,,,,"[582120, 602117, 602117]",アルジントセット
33,set_033,,魔法防御力 {img green_up_arrow 16 16}18アップ,,,,,"[582121, 602118, 602118]",アウルセット
34,set_034,,魔法防御力 {img green_up_arrow 16 16}22アップ,,,,,"[582122, 602119, 602119]",プラチナセット
35,set_035,HP回復力 {img green_up_arrow 16 16}240アップ,全ステータス {img green_up_arrow 16 16}6アップ,基本攻撃時、冷気属性攻撃{img green_up_arrow 16 16}110追加{nl}力、精神のステータス{img green_up_arrow 16 16}12アップ,,,,"[502208, 512208, 522208, 532208]",マナハースセット
36,set_036,,全ステータス {img green_up_arrow 16 16}25アップ,最大SP {img green_up_arrow 16 16}1437アップ,,地属性追加ダメージ {img green_up_arrow 16 16}162,魔法攻撃力{img green_up_arrow 16 16}571アップ{nl}魔法増幅{img green_up_arrow 16 16}69アップ,"[534109, 524109, 514109, 504109, 584106, 604104, 604104]",ソルミキクロースセット
37,set_037,,全ステータス {img green_up_arrow 16 16}25アップ,クリティカル攻撃力{img green_up_arrow 16 16}225アップ{nl}命中{img green_up_arrow 16 16}100アップ,,回避{img green_up_arrow 16 16 }48アップ{nl}クリティカル発生{img green_up_arrow 16 16}72アップ,物理攻撃力が{img green_up_arrow 16 16}818アップ,"[534110, 524110, 514110, 504110, 584107, 604105, 604105]",ソルミキレザーセット
38,set_038,,全ステータス {img green_up_arrow 16 16}25アップ,最大HP {img green_up_arrow 16 16}3942アップ,,物理防御力{img green_up_arrow 16 16}201アップ{nl}悪魔型の対象から攻撃を受けると、{nl}5%の確率で5秒間、1秒につき{nl}自分の最大体力の{nl}2%分体力回復{nl}(クールタイム10秒),魔法防御力{img green_up_arrow 16 16}247アップ{nl}物理攻撃力{img green_up_arrow 16 16}571アップ,"[534111, 524111, 514111, 504111, 584108, 604106, 604106]",ソルミキプレートセット
39,set_039,クリティカル発生{img green_up_arrow 16 16}30アップ,物理攻撃力{img green_up_arrow 16 16}120アップ{nl}広域攻撃比率{img green_up_arrow 16 16}1アップ{nl} 5回攻撃時、1000～3000の追加ダメージ効果,,,,,"[584109, 604107, 604107]",バルパスセット
40,set_040,魔法増幅{img green_up_arrow 16 16}60アップ,魔法攻撃力{img green_up_arrow 16 16}120アップ{nl}広域攻撃比率{img green_up_arrow 16 16}1アップ{nl} 5回攻撃時、1000～3000の追加ダメージ効果,,,,,"[584110, 604108, 604108]",べリオセット
41,set_041,,,,,,,[11119],ギルドバトル1位セット
42,set_042,,,,,,,[11120],ギルドバトル2位セット
43,set_043,,,,,,,[11121],ギルドバトル3位セット
44,set_044,物理防御力{img green_up_arrow 16 16}50アップ{nl}魔法防御力{img green_up_arrow 16 16}50アップ,大型対象攻撃力{img green_up_arrow 16 16}200アップ{nl}広域攻撃比率{img green_up_arrow 16 16 }1アップ,,,,,"[580010, 600014, 600015]",ホワイトデーセット
45,set_045,体力{img green_up_arrow 16 16}25アップ,属性抵抗力の分だけ属性攻撃力アップ{nl}- 適用属性: 毒、炎、氷、雷、闇、聖、地、念{nl}- 各属性毎に最大300まで転換,,,,,"[584112, 604110, 604110]",カイトムーアセット
46,set_046,広域攻撃比率{img green_up_arrow 16 16}1アップ{nl}クリティカル攻撃力{img green_up_arrow 16 16}231,一定の確率で敵2000～3000の追加ダメージを与えます。{nl}-周辺の敵の数によって確率がアップします。{nl}-最大20%までアップ,,,,,"[584114, 604112, 604112]",フリエノセット
47,set_047,HP{img green_up_arrow 16 16}1023アップ{nl}敏捷HP{img green_up_arrow 16 16}10,1回攻撃を受けると、物理・魔法防御力が10ずつアップします。50重複達成時、物理・魔法防御力が500追加増加後、10秒間維持されます。,,,,,"[584113, 604111, 604111]",ファシウテスセット
48,set_048,魔法攻撃力 {img green_up_arrow 16 16}120アップ,1回攻撃すると、魔法攻撃力が2アップします。最大50回まで重複でき、50回重複すると魔法攻撃力がさらに250アップします。,,,,,"[584111, 604109, 604109]",リヌキシートセット
52,set_052,物理攻撃力{img green_up_arrow 16 16}60アップ{nl}魔法攻撃力{img green_up_arrow 16 16}60アップ,移動速度{img green_up_arrow 16 16}2アップ,,,,,"[580013, 580014, 600027, 600027, 600026, 600026]",2018年ホワイトデーセット
53,set_053,'ベルカッパーの巣'で{nl}受けるダメージ減少10%,,,,,,"[19004, 633093]",ベルカッパーコスチュームセット
54,set_054,,,,,,,[11131],コロニー戦ベータセット
55,set_055,,,,,,,[11132],コロニー戦ベータセット
56,set_056,,強化: ブレスレット、ネックレス11強化以上から強化1につきクリティカル発生10アップ{nl} {nl} 超越: ブレスレット、ネックレス超越1につきクリティカル発生5アップ{nl} {nl} (最大クリティカル発生350までアップ),,,,,"[584115, 604115, 604115]",ネファグリタスセット
57,set_057,,400レベル以下の敵に後方攻撃判定の場合は敵のブロック率を無視します。,,,,,"[584116, 604116, 604116]",ネメトマスセット
58,set_058,,"着用者の最大HP、防御力50%を召喚獣に与えます。{nl} {nl}最大に与えられる数値{nl}最大HP: 30,000 {nl}防御力: 6,000",,,,,"[584117, 604117, 604117]",ランゴベスセット
