$ID,$ID_NAME,CoolDown,Description,Effect,Effect_CaptionRatio,Effect_CaptionRatio2,Effect_CaptionRatio3,Effect_CaptionTime,Effect_SkillFactor,Effect_SkillSR,Effect_SpendItemCount,Effect_SpendPoison,Effect_SpendSP,Element,Icon,IsEnchanter,IsPardoner,IsShinobi,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_BasicSP,Prop_LvUpSpendPoison,Prop_LvUpSpendSp,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,TypeAttack
20201,Cryomancer_IceBolt,5,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}얼음의 화살을 날려 적에게 피해를 주고 일정 확률로 결빙 상태에 걸리게 합니다.,스킬 계수 #{SkillFactor}#% x 2회{nl}{#339999}{ol}[결빙]{/}{/} 지속시간 5초,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Cryomancer11\"")"", """", ""if (abil != null  &&  \""Cryomancer11\"" != 'None') {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return Math.floor(value)"", ""}"", """", ""return Math.floor(value)""]",,,,,4,wizar_icebolt,False,False,False,15,0,"[203001, 203011]",643594,2003,아이스볼트,0,0,145,0,0.0,0.0,0.0,146.0,4.9,1.0,1,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20202,Cryomancer_IciclePike,20,"{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}얼음 가시를 솟구치게 해 적들에게 피해를 주고 결빙 상태에 걸리게 합니다.{nl}(보스몬스터는 결빙되지 않고, PVP시 10% 확률로 결빙에 걸립니다.)",스킬 계수 #{SkillFactor}#%{nl}{#339999}{ol}[결빙]{/}{/} 지속시간 5초,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Cryomancer12\"")"", """", ""if (abil != null  &&  \""Cryomancer12\"" != 'None') {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return Math.floor(value)"", ""}"", """", ""return Math.floor(value)""]",,,,,4,icon_wizar_iciclepike,False,False,False,15,0,[203004],643595,2003,아이스 파이크,3,0,116,0,0.0,0.0,0.0,244.0,8.1,-999.0,0,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20203,Cryomancer_IceWall,50,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}얼음의 벽을 만들어 적을 가두고 근접한 적을 일정 확률로 결빙 상태에 걸리게 합니다.,스킬 계수 #{SkillFactor}#%{nl}아이스 월 #{CaptionRatio}#개{nl}{#339999}{ol}[결빙]{/}{/} 지속시간 5초{nl}아이스 월 지속시간 #{CaptionTime}#초,"[""return 1 + skill.Level * 1""]",,,"[""var value = 15"", ""var abil = GetAbility(pc, 'Cryomancer22')"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value + 10"", ""}"", ""return value""]","[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,4,wizar_icewall,False,False,False,15,0,[203020],643596,2003,아이스 월,0,0,237,0,0.0,0.0,0.0,343.0,11.4,1.0,1,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20204,Cryomancer_IceBlast,20,"{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}전방의 결빙 혹은 한기 상태의 적, 아이스 월 주변의 적을 충격하여 피해를 줍니다.",{#339999}{ol}[결빙]{/}{/} 대상에게 스킬 계수 #{SkillFactor}#%,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Cryomancer13\"")"", """", ""if (abil != null  &&  \""Cryomancer13\"" != 'None') {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return Math.floor(value)"", ""}"", """", ""return Math.floor(value)""]",,,,,4,icon_wizar_iceblast,False,False,False,10,0,"[203007, 203022]",643597,2003,아이스 블래스트,3,0,128,0,0.0,0.0,0.0,297.0,14.9,1.0,1,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20205,Cryomancer_SubzeroShield,40,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}순간 얼음의 장막을 만들어 근접 공격에 대한 방어를 시도합니다. 적의 공격을 성공적으로 방어하면 받은 피해를 절반으로 감소시키며 근접 공격을 한 적을 결빙시킵니다.,지속시간 25초{nl}공격한 적 {#339999}{ol}[결빙]{/}{/}확률 #{CaptionRatio2}#%{nl}{#339999}{ol}[결빙]{/}{/} 지속시간 #{CaptionRatio}#초,"[""var value = 3;"", ""var abil = GetAbility(pc, \""Cryomancer7\"")"", """", ""if (abil != null  &&  1 == abil.ActiveState) {"", ""    value = value + abil.Level * 0.5"", ""}"", ""return value""]","[""var value = 10 + skill.Level * 5"", ""var abilCryomancer9 = GetAbility(pc, \""Cryomancer9\"");"", """", ""if (abilCryomancer9 != null  &&  TryGetProp(abilCryomancer9, \""ActiveState\"") == 1) {"", ""    value = Math.floor(value * (1 + abilCryomancer9.Level * 0.05));"", ""}"", ""return value;""]",,,,,,,,4,icon_wizar_subzeroshield,False,False,False,10,0,"[203015, 203018]",643833,2003,서브제로 실드,0,0,243,0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20207,Cryomancer_SnowRolling,40,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}거대한 눈덩어리를 타고 적을 뭉개 공격합니다.{nl}{#00113F}스노우 롤링이 끝날 때 주변에 헤비 그라비티가 있다면 적이 넉다운되지 않습니다.{/},스킬 계수 #{SkillFactor}#%{nl}적용 대상 수 #{CaptionRatio}#{nl}지속시간 10초,"[""var value = skill.Level * 2"", ""return Math.floor(value);""]",,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Cryomancer20\"")"", """", ""if (abil != null  &&  \""Cryomancer20\"" != 'None') {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return Math.floor(value)"", ""}"", """", ""return Math.floor(value)""]",,,,,4,wizar_snowrolling,False,False,False,10,0,"[203010, 203023]",643599,2003,스노우 롤링,0,0,224,0,0.0,0.0,0.0,186.0,9.3,1.0,0,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var decsp = 0;"", ""var bylvCorrect = 0"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var lv = pc.Lv"", ""bylvCorrect = lv - 300"", """", ""if (bylvCorrect < 0) {"", ""    bylvCorrect = bylvCorrect * 2.75 / 1000"", ""    } else if (bylvCorrect >= 0) {"", ""    bylvCorrect = bylvCorrect * 1.25 / 1000"", ""}"", """", ""var value = basicSP * (1 + bylvCorrect)"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""value = value + (value * abilAddSP);"", ""var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""if (zeminaSP != 0) {"", ""    decsp = value * zeminaSP"", ""}"", ""value = value - decsp;"", """", ""if (value < 1) {"", ""    value = 0"", ""}"", ""return Math.floor(value);""]",[1]
20208,Cryomancer_FrostPillar,45,{#993399}{ol}[Magic] - [Ice]{/}{/}{nl}지면에 얼음 나무를 소환하여 주변의 대상에게 피해를 주고 결빙 상태에 걸리게 합니다.,{#339999}{ol}[결빙]{/}{/}스킬 계수 #{SkillFactor}#%{nl}얼음 나무 지속시간 #{CaptionTime}#초{nl}크리오라이트 #{SpendItemCount}#개 소비,,,,"[""var value = 5 + skill.Level * 1;"", ""return value""]","[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Cryomancer23\"")"", """", ""if (abil != null  &&  \""Cryomancer23\"" != 'None') {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return Math.floor(value)"", ""}"", """", ""return Math.floor(value)""]",,"[""return skill.SpendItemBaseCount;""]",,,4,icon_wizar_attractpillar,False,False,False,5,0,[203021],643600,2003,프로스트 필라,0,0,224,0,0.0,0.0,0.0,110.0,11.0,3.0,1,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20301,Psychokino_PsychicPressure,25,{#993399}{ol}[Magic] - [Soul]{/}{/}{nl}손 끝에 염력을 집중하여 전방의 적에게 지속적인 피해를 줍니다. 변이형 몬스터에게 대미지가 50% 증가합니다. 일정 확률로 적에게 스턴 디버프를 겁니다.{nl}{#00113F}아이스 월 타격시 얼음 파편이 발사됩니다.{/},스킬 계수 #{SkillFactor}#%{nl}{nl}적용 대상 #{CaptionRatio}#{nl}1초당 SP #{CaptionRatio3}#소비{nl}50% 확률로 스턴 디버프,"[""return skill.Level + 4""]",,"[""var value = 42"", ""var bylvCorrect = pc.Lv - 300"", """", ""if (bylvCorrect < 0) {"", ""    bylvCorrect = bylvCorrect * 2.75 / 1000"", ""    } else if (bylvCorrect >= 0) {"", ""    bylvCorrect = bylvCorrect * 1.25 / 1000"", ""}"", """", ""value = value * (1 + bylvCorrect)"", ""var abil = GetAbility(pc, 'Psychokino10')"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value * 1.2"", ""}"", ""return Math.floor(value)""]",,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Psychokino12\"")"", """", ""if (abil != null  &&  \""Psychokino12\"" != 'None') {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return Math.floor(value)"", ""}"", """", ""return Math.floor(value)""]",,,,,8,wizar_psychicpressure,False,False,False,15,0,"[204004, 204017]",643601,2004,사이킥 프레셔,0,0,0,0,0.0,0.0,0.0,159.0,5.3,2.0,0,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]",[1]
20303,Psychokino_Swap,20,{#993399}{ol}[Buff] - [Magic] - [Soul]{/}{/}{nl}지정한 적과 자신의 위치를 바꿉니다. 위치가 변경된 적은 속박 디버프가 걸립니다.,적용 대상 #{CaptionRatio}#{nl}제한 거리 20{nl}속박 디버프 지속시간 2초,"[""var value = skill.Level"", ""return value;""]",,,,,,,,,8,icon_wizar_swap,False,False,False,15,0,,643603,2004,스왑,0,0,205,0,0.0,0.0,0.0,100.0,0.0,5.0,0,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]","[0, 1]"
20304,Psychokino_Teleportation,10,{#993399}{ol}[Buff] - [Magic] - [Soul]{/}{/}{nl}임의의 위치로 순간 이동합니다.,순간이동 최대거리 #{CaptionRatio}#,"[""return 100 + skill.Level * 10;""]",,,,,,,,,8,wizar_teleportation,False,False,False,15,0,,643604,2004,텔레포테이션,2,0,163,0,0.0,0.0,0.0,100.0,0.0,5.0,0,0,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""function SCR_Get_SpendSP(skill) {"", ""    var basicSP = skill.BasicSP;"", ""    var decsp = 0;"", ""    var bylvCorrect = 0"", """", ""    if (basicSP == 0) {"", ""        return 0;"", ""    }"", ""    var lv = pc.Lv"", ""    bylvCorrect = lv - 300"", """", ""    if (bylvCorrect < 0) {"", ""        bylvCorrect = bylvCorrect * 2.75 / 1000"", ""        } else if (bylvCorrect >= 0) {"", ""        bylvCorrect = bylvCorrect * 1.25 / 1000"", ""    }"", """", ""    var value = basicSP * (1 + bylvCorrect)"", ""    var abilAddSP = 0;"", ""    abilAddSP = abilAddSP / 100;"", ""    value = value + (value * abilAddSP);"", ""    var zeminaSP = GetExProp(pc, \""ZEMINA_BUFF_SP\"");"", """", ""    if (zeminaSP != 0) {"", ""        decsp = value * zeminaSP"", ""    }"", ""    value = value - decsp;"", """", ""    if (value < 1) {"", ""        value = 0"", ""    }"", ""    return Math.floor(value);"", ""}"", """", ""var value = SCR_Get_SpendSP(skill)"", """", ""if (IsBuffApplied(pc, 'Wizard_Wild_buff') == 'YES') {"", ""    value = value * 1.5 * spRatio;"", ""    return Math.floor(value);"", ""}"", """", """", ""if (IsBuffApplied(pc, 'MalleusMaleficarum_Debuff') == 'YES') {"", ""    value = value * 2"", ""    return Math.floor(value);"", ""}"", """", """", ""if (value < 1) {"", ""    value = 0"", ""}"", """", ""if (IsBuffApplied(pc, 'ShadowPool_Buff') == 'YES'  &&  skill.ClassName == \""Shadowmancer_ShadowPool\"") {"", ""    value = 0;"", ""}"", ""return Math.floor(value);""]","[0, 1]"
