$ID,$ID_NAME,Description,Icon,Name,Type
147323,Treasure_box_table,,,宝箱孤立高原,2
147325,npc_HOP_master,,minimap_man_master,ホプライトマスター,2
147326,npc_CEN_master,,minimap_man_master,センチュリオンマスター,2
147327,npc_CAT_master,,minimap_man_master,カタフラクトマスター,2
147328,npc_PSY_master,,minimap_man_wizard,サイコキノマスター,2
147329,npc_SOR_master,,minimap_man_wizard,ソーサラーマスター,2
147336,cablecar,,,壊れた装置,2
147337,cemetery_irongate,,,鉄門,2
147338,katyn_rock,,,岩,2
147339,thorn_rock,,,岩,2
147340,Treasure_box_rokas,,,宝箱峡谷,2
147341,Treasure_box_flash,,,宝箱石化都市,2
147342,Treasure_box_prison,,,宝箱監獄,2
147343,npc_RAG_master,,minimap_man_archer,レンジャーマスター,2
147345,npc_historian_odel_body,,,シレニア・オデール,2
147346,npc_ftower_chair,,,魔術師の塔 椅子,2
147347,npc_ftower_gear,,,魔術師の塔 歯車,2
147348,event_achat,,,エハートの欠片,2
147349,npc_lecife_event,,,レキシファーの魔族形,2
147350,mission_chaple_01,,,聖堂のミッションゲート,2
147351,chaple_chair_01,,,聖堂のミニ椅子,2
147352,bell_rope_01,,,鐘塔のロープ,2
147353,chapel_front_gate,,,聖堂のゲート,2
147354,gale_bucket_stuff,,,工具入れ,2
147355,goat_cable_lever,,,ケーブルカー操縦機,2
147357,holly_sphere_chapel_01,,,パラディンの結界_聖堂A,2
147358,holly_sphere_chapel_02,,,パラディンの結界_聖堂B,2
147359,shrine_bot,,,祭壇,2
147360,holly_sphere_gele,,,パラディンの結界_ゲリー高原,2
147361,HiddenTrigger_CantGen50,,,,2
147362,HiddenTrigger_CantGen100,,,,2
147363,HiddenTrigger_CantGen150,,,,2
147364,HiddenTrigger_CantGen200,,,,2
147365,HiddenTrigger_CantGen250,,,,2
147366,HiddenTrigger_CantGen300,,,,2
147367,chaple_chair_02,,,聖堂の椅子,2
147368,magicsquare_3_thornmian_big,,,,2
147369,magicsquare_3_thornmain_mid,,,,2
147370,magicsquare_3_thornmain_mini,,,,2
147371,npc_gesti,,,ジェスティ,2
147372,blank_npc,,,空NPC,2
147373,holly_oliphant_1,,,聖具,2
147374,HiddenWall_10_500_500,,,,2
147375,siau_tent_01,,,シャウレイテント,2
147376,siau_fence_01,,,シャウレイ垣根,2
147377,npc_gele_dummy_01,,,倒木,2
147378,npc_gele_dummy_02,,,倒木,2
147379,chaple_gate_02,,,聖堂のゲート,2
147380,blank_npc_2,,,空NPC 2番,2
147381,chaple_gate_open,,,聖堂のゲート,2
147382,npc_blackman,,,注視者,2
147383,npc_giltine,,,ギルティネ,2
147384,npc_hiddennpc02,,,ミッションゲート,2
147385,npc_saule_goddess,,,女神サウレ,2
147386,npc_saule_female_1,,,サウレの女性信徒1,2
147387,huevill_merge_gray,,,七彩谷の石像1,2
147388,huevill_mothtem_gray,,,七彩谷の石像2,2
147389,npc_saule_male_1,,,サウレの男性信徒1,2
147390,npc_paladin_follower1_1,,,パラディン追従者A1,2
147391,npc_paladin_follower3_1,,,パラディン追従者C1,2
147392,treasure_box1,,,宝箱1,2
147393,treasure_box3,,,宝箱3,2
147394,treasure_box4,,,宝箱4,2
147395,treasure_box5,,,宝箱5,2
147396,huevill_chief,,,七彩谷の村長,2
147397,npc_saule_female_2,,,サウレの女性信徒2,2
147398,npc_saule_male_2,,,サウレの男性信徒2,2
147399,npc_paladin_follower1_2,,,パラディン追従者A2,2
147400,npc_paladin_follower1_3,,,パラディン追従者A3,2
147401,npc_paladin_follower3_2,,,パラディン追従者C2,2
147402,npc_paladin_follower3_3,,,パラディン追従者C3,2
147403,npc_paladin_follower2_1,,,パラディン追従者B1,2
147404,npc_paladin_follower2_2,,,パラディン追従者B2,2
147405,npc_paladin_follower2_3,,,パラディン追従者B3,2
147406,npc_paladin_follower2_4,,,パラディン追従者B4,2
147407,npc_huevill_male_1,,,七彩谷の男性1,2
147408,npc_huevill_male_2,,,七彩谷の男性2,2
147409,npc_huevill_male_3,,,七彩谷の男性3,2
147410,npc_soldier_female_01,,,警備兵の女性,2
147411,npc_thorn_flower,,,棘の花,2
147412,npc_thorn_bigflower,,,大きな棘の花,2
147413,npc_gele_sanctuary_1,,,ゲリー高原の結界,2
147414,npc_Obelisk,,,オベリスク,2
147415,npc_soldier_female_02,,,警備兵の女性2,2
147416,npc_soldier_female_03,,,警備兵の女性3,2
147417,Huevillage_Altar,,,祭壇,2
147418,npc_huevill_female_1,,,七彩谷の女性1,2
147419,npc_huevill_female_2,,,七彩谷の女性2,2
147420,npc_huevill_female_3,,,七彩谷の女性3,2
147421,npc_paladin_noinst3_1,,,パラディン追従者 楽器なしC1,2
147422,npc_paladin_noinst3_2,,,パラディン追従者 楽器なしC2,2
147423,npc_paladin_noinst3_3,,,パラディン追従者 楽器なしC3,2
147424,npc_gele_firepuppet,,,召喚シャーマンドール,2
147425,npc_Florijonas,,,フローリヨナス,2
147426,npc_paladin_noinst3_2_pet,,,コンパニオン商人,2
147428,npc_tableland_guy,,,エレベーター(男),2
147429,npc_p_villageuncle1,,,フェディミアンの男性1,2
147430,npc_p_villageuncle2,,,フェディミアンの男性2,2
147431,npc_p_villageuncle3,,,フェディミアンの男性3,2
147432,npc_potter,,,陶器を作る老人,2
147433,npc_p_villageuncle1_cart1,,,フェディミアンの荷車(男),2
147434,npc_SAP_master,,minimap_man_archer,サッパーマスター,2
147435,npc_THA_master,,minimap_man_scout,ソーマタージュマスター,2
147436,npc_FLT_master,,minimap_man_archer,フレッチャーマスター,2
147437,npc_village_uncle_1_nonwindow,,,村のおじさん1,2
147438,npc_COS_master,,minimap_man_scout,コルセアマスター,2
147439,npc_SQR_master,,minimap_man_scout,スクワイアマスター,2
147440,npc_village_uncle_8_nowindow,,,村のおじさん8,2
147441,npc_PDN_master,,minimap_man_cleric,パードナーマスター,2
147442,npc_WRC_master,,minimap_man_wizard,エレメンタリストマスター,2
147443,npc_DOP_master,,minimap_man_master,ドッペルゾルドナーマスター,2
147444,npc_village_uncle_4_nowindow,,,村のおじさん4,2
147445,npc_QRS_master,,minimap_man_archer,クォレルシューターマスター,2
147446,npc_NEC_master,,minimap_man_wizard,ネクロマンサーマスター,2
147447,npc_ARC_master,,minimap_man_archer,アーチャーマスター,2
147448,npc_CHR_master,,minimap_man_wizard,クロノマンサーマスター,2
147449,npc_grita,,,グリタ,2
147450,npc_Carnivore,,,カーニバー,2
147451,npc_Panto,,,パントベビー,2
147452,npc_gabia_goddess,,,女神ガビヤ,2
147453,mine_crystal_red,,,鉱山の水晶の籠,2
147454,npc_Nepenthes,,,眠ったネペンテス,2
147455,HiddenWall_250_250_300,,,,2
147456,npc_Unknocker,,,怪しい宝箱,2
147457,npc_Offset_1,,,中央の柱,2
147458,npc_drum_M,,,酒樽,2
147459,npc_drum_S,,,小さな酒樽,2
147460,npc_Golemlet,,,小さなゴーレム,2
147461,npc_mushroom_mini,,,小さなグリバー,2
147462,npc_Mushcaria,,,マッシュカリア,2
147463,stontablet_down_1,,,遺跡地帯の石版,2
147464,stontablet_down_2,,,遺跡地帯の石版,2
147465,campfire_wood,,,薪の山,2
147466,pub_book,,,酒場の本,2
147467,zachariel_guardian_2,,,王陵の守護者,2
147468,rokas_beacon,,,烽火台,2
