$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,Text,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
690013,HUEVILLAGE_book04,アンデール村で暮らしていた住民の破れた日記のページ。読むことができます。,icon_item_paperpiece,None,None,None,None,None,None,None,破れた日記の一部 4,1,X月23日{nl}-{nl}もしかしたら、この日記が最後になるかもしれない。{nl}この世にたった一人の私の家族、リリアナ…。{nl}お前だけは、どこかで生きていてくれ…。{nl}{np}(何かを書いて、慌てて消したような痕跡がある。){nl}{np}日付不明。{nl}-{nl}もう何日経ったのだろうか。{nl}二日は飲まず食わずで眠りもせずに走り続けたと思う。{nl}クラペダの方へ逃げた人たちはみんな殺されてしまった。{nl}もしかしたら、生き残っているのは私一人なのかもしれない。{nl}すべては影のように静かに、すばやく…狂おしいほどの恐怖がじわじわと迫っている。{nl}{np}彼らは騒ぎや混乱を望んではいなかった。{nl}人のようで人でない奴ら…。{nl}どうにかしてクラペダに伝えなければ…。{nl}それが、隣家の奴らの汚らわしい化けの皮を剥ぐ最後の手段になるだろう。,0.0,0.0,FFFF,3,0.0
690014,STARTOWER_memo01_BOOK,ルグィン家の邸宅を探検していた名もなき冒険家の日誌。読むことができます。,icon_item_diary,None,None,None,None,None,None,None,名もなき冒険家の日誌,1,None,0.0,0.0,FFFF,3,0.0
690015,STARTOWER_memo02_BOOK,ベイキアルという人から来た返事。読むことができます。,icon_item_indulgence,None,None,None,None,None,None,None,ベイキアルからの返事,1,None,0.0,0.0,FFFF,3,0.0
690016,STARTOWER_memo03_BOOK,ルグィン家の誰かが物を注文した時の明細書の一部。薬のようだけど、副作用が危険だ。読むことができます。,icon_item_paper1,None,None,None,None,None,None,None,注文明細書,1,None,0.0,0.0,FFFF,3,0.0
690017,FARM47_2_DIARY_BOOK,水路橋地域で見つかった汚れた日誌。日誌の持ち主は見当たらない。読むことができます。,icon_item_collection_04black,None,None,None,None,None,None,None,QUEST_LV_0200_20150414_006606,1,None,0.0,0.0,FFFF,3,0.0
690018,VPRISON_paper02_BOOK,とても古くて触れただけで破れてしまいそうです。読むことができます。,icon_item_magicpaper,None,None,None,None,None,None,None,粉々になりつつある公文書,1,None,0.0,0.0,FFFF,3,0.0
690019,PILGRIM47_DMSG_BOOK,巡礼者の誰かがかなり昔に残したメモ。読むことができます。,icon_item_paper,None,None,None,None,None,None,None,破れそうなメモ,1,None,0.0,0.0,FFFF,3,0.0
690020,PILGRIM47_DMSG02_BOOK,巡礼者らしき人が最後の力を振り絞って残したようだ。読むことができます。,icon_item_paper1,None,None,None,None,None,None,None,QUEST_LV_0200_20150317_000457,1,None,0.0,0.0,FFFF,3,0.0
690021,PILGRIM47_DMSG03_BOOK,巡礼者の破れた日記帳の一部。読むことができそうです。,icon_item_magicpaper,None,None,None,None,None,None,None,破れた日記,1,None,0.0,0.0,FFFF,3,0.0
690022,PILGRIM47_DMSG04_BOOK,殴り書きの巡礼者の記録。読むことができます。,icon_item_paperpiece,None,None,None,None,None,None,None,最後の記録,1,None,0.0,0.0,FFFF,3,0.0
690023,PILGRIM47_DMSG05_BOOK,死にかけた巡礼者が残した遺言状。読むことができます。,icon_item_paper1,None,None,None,None,None,None,None,遺書,1,None,0.0,0.0,FFFF,3,0.0
690024,PILGRIM47_DMSG06_BOOK,巡礼者が残したらしい、焦げた日誌。読むことができます。,icon_item_pilgrim_piece,None,None,None,None,None,None,None,焼け焦げた手掛かり,1,None,0.0,0.0,FFFF,3,0.0
690025,PILGRIM50_DIARY_BOOK,誤って失くしたらしい日記帳。読むことができそうです。,icon_item_collection_00basic,None,None,None,None,None,None,None,捨てられた日記帳,1,None,0.0,0.0,FFFF,3,0.0
690026,PILGRIM50_LOSTPAPER_BOOK,誰かが怒りにまかせて書いたらしい日誌。じっくり見れば読めそうだ。,icon_item_magicpaper,None,None,None,None,None,None,None,怒りで書きなぐった日誌,1,None,0.0,0.0,FFFF,3,0.0
690027,VPRISON_PAPER01_BOOK,人間が入れない場所に人間の日誌がある。読むことができます。,icon_item_diary,None,None,None,None,None,None,None,男爵の私兵、チャゴスの日誌,1,None,0.0,0.0,FFFF,3,0.0
690028,VPRISON_PAPER03_BOOK,ヴァカリネの命令が書かれた命令書。読むことができます。,siaul_act3_confirmation,None,None,None,None,None,None,None,魔族退治命令書,1,None,0.0,0.0,FFFF,3,0.0
690029,ROKAS_MEMO01_BOOK,遥か昔の命令書。読むことができます。,icon_item_magicpaper,None,None,None,None,None,None,None,退去命令書,1,None,0.0,0.0,FFFF,3,0.0
690030,ROKAS_MEMO02_BOOK,ジャカリエル大王の時代に記録された文書。読むことができます。,icon_item_collection_01red,None,None,None,None,None,None,None,ジャカリエル王の歴史書,1,None,0.0,0.0,FFFF,3,0.0
690031,ROKAS_MEMO03_BOOK,数百年は経っていそうな警告文。読むことができます。,icon_item_paperpiece,None,None,None,None,None,None,None,無断立ち入り禁止の警告文,1,None,0.0,0.0,FFFF,3,0.0
690032,PILGRIM51_LOSTPAPER_BOOK,くしゃくしゃになったメモ。何とか読めそうです。,icon_item_pilgrim_piece,None,None,None,None,None,None,None,グチャグチャになったメモ,1,None,0.0,0.0,FFFF,3,0.0
690033,VACYS_note_COM,完成したバキスの研究資料。王陵について書かれているので読んでみましょう。,icon_item_spellbook_1,None,None,None,None,None,None,None,完成したバキスの研究資料,1,None,0.0,0.0,FFFF,3,0.0
690034,CATACOMB_04_NOTE,ホネスとライアスの師匠が遺した記録。とても重要な内容が記されているようです。,icon_item_spellbook_1,None,None,None,None,None,None,None,師匠の遺産,1,None,0.0,0.0,FFFF,3,0.0
690035,PILGRIM311_BOOK_01,ルクソナ内戦を記録した一冊目の本です。読めそうです。,icon_item_collection_01red,None,None,None,None,None,None,None,ルクソナ内戦 第1章,1,QUEST_LV_0100_20151014_008740{np}QUEST_LV_0100_20151014_008741{np}QUEST_LV_0100_20151014_008742{np}QUEST_LV_0100_20151014_008743{np}QUEST_LV_0100_20151014_008744,0.0,0.0,FFFF,3,0.0
690036,PILGRIM311_BOOK_02,ルクソナ内戦を記録した二冊目の本です。読めそうです。,icon_item_collection_04black,None,None,None,None,None,None,None,ルクソナ内戦 第2章,1, 時間は流れて新緑が芽吹く夏…。{nl}リディア・シャッフェンは両親と隣人を殺した仇敵を探してさまよっていた。{nl}女神は結局彼女の味方だったのか。{nl}待ちわびたその時がついに来てしまった。{nl}{np} 闇の中で予想もできない彼女の矢に、一人…また一人と倒れていった。{nl}一対多数の勝負にも関わらず、彼らはリディア・シャッフェンがどこにいるのかすら、知ることができなかった。{nl}彼女の弓に弾かれた鋭い響きは、空気と肉を引き裂いた。{nl}そして、静寂。そこにはリディア・シャッフェンだけが立っていた。{nl}{np}{s16} リディア・シャッフェンはたいまつを掲げた。{nl}不吉に揺れるたいまつ、ゆらめく影。{nl}両親と隣人たちを殺し、村を燃やした凶悪な悪党たちの顔を確認したかった。{nl}見知らぬ者たちも多かったが、その中に見覚えのある顔があった。{nl}彼らはルクリスの忠実な部下で、彼女もよく知る者たちだった。{nl}もう少し明るい時間、他の場所…もしくは状況が違えばこうなる前に気付いたかもしれない。{nl}だが、もう事件は取り返しのつかない展開を迎えていた。{nl}理由が何であれ、リディア・シャッフェンが彼女の仇敵を倒さねばならなかったのと同じく、ルクリスもまた部下たちを殺した者を放っておくことはできまい。{nl}{np} 暗欝な後悔と慣れない戸惑いの中で、彼女は静かに弓を持ってその場を離れた。{nl}間もなくこの報せはルクリスの耳に入るだろう。{nl}面倒な陰謀に巻き込まれただけだ。{nl}そう自分を慰めてみても無駄だった。{nl}彼と彼女は二人とも、陰謀の後に隠れる闇を感じていたのだ。{nl}{np} だが、もう手遅れだった。{nl}愛憎にまみれた矢でルクリスの命を奪う他にできることはなかった。{nl}もしくは、彼の剣が彼女を女神の元へ導くしか…道はなかったのだ。,0.0,0.0,FFFF,3,0.0
690037,F_3CMLAKE_83_MQ_05_BOOK,村長の孫娘が燃え残った日誌の読める部分を書き写しました。読むことができます。,icon_item_paperpiece,None,None,None,None,None,None,None,燃え残った日誌を書き写したメモ,1,None,0.0,0.0,FFFF,3,0.0
690038,UNDER67_SQ1_COPY_BOOK1,ルクリス部隊の兵士の本。あれこれ書かれています。,icon_item_collection_04black,None,None,None,None,None,None,None,ルクリス兵営日誌の写し 第1巻,1,None,0.0,0.0,FFFF,3,0.0
690039,UNDER67_SQ1_COPY_BOOK2,ルクリス部隊の兵士の本。あれこれ書かれています。,icon_item_collection_01red,None,None,None,None,None,None,None,ルクリス兵営日誌の写し 第2巻,1,None,0.0,0.0,FFFF,3,0.0
690040,ORSHA_BOOK_karolis01_BOOK,カロリスの泉に関する物語の第1巻。読むことができます。,icon_item_collection_04black,None,None,None,None,None,None,None,カロリス物語 第1巻,1,None,0.0,0.0,FFFF,3,0.0
690041,ORSHA_BOOK_karolis02_BOOK,カロリスの泉に関する物語の第2巻。読むことができます。,icon_item_collection_02green,None,None,None,None,None,None,None,QUEST_LV_0100_20151223_012814,1,None,0.0,0.0,FFFF,3,0.0
690042,ORSHA_BOOK_karolis03_BOOK,カロリスの泉に関する物語の第3巻。読むことができます。,icon_item_collection_03blue,None,None,None,None,None,None,None,カロリス物語 第3巻,1,None,0.0,0.0,FFFF,3,0.0
690043,HAYRAVERN_BOOK02,大海賊ブラッディスローバスとハイレイバーンの決闘を描いた本。この本の内容は事実でしょうか？読むことができます。,icon_item_collection_00basic,None,None,None,None,None,None,None,大海賊とハイレイバーン 下巻,1,None,0.0,0.0,FFFF,3,0.0
690044,ORSHA_BOOK_diary_BOOK,4年前の神樹の日に対する思いが記された日記。読んでみましょう。,icon_item_collection_04black,None,None,None,None,None,None,None,古い日記,1,None,0.0,0.0,FFFF,3,0.0
690045,ORSHA_BOOK_wiletter01_BOOK,謎のウィザードが書いたらしい、受取人不明の手紙。読んでみましょう。,icon_item_indulgence,None,None,None,None,None,None,None,ウィザードの一通目の手紙,1,None,0.0,0.0,FFFF,3,0.0
690046,ORSHA_BOOK_wiletter02_BOOK,謎のウィザードがデルムーア・ルバイムという人物に送った手紙。読んでみましょう。,icon_item_paperpiece,None,None,None,None,None,None,None,ウィザードの二通目の手紙,1,None,0.0,0.0,FFFF,3,0.0
690047,ORSHA_BOOK_deldiary01_BOOK,デルムーア城の将校が書いた勤務日誌の上巻。読むことができます。,icon_item_collection_02green,None,None,None,None,None,None,None,将校の日誌 上巻,1,None,0.0,0.0,FFFF,3,0.0
690048,ORSHA_BOOK_deldiary02_BOOK,デルムーア城の将校が書いた勤務日誌の下巻。読むことができます。,icon_item_collection_03blue,None,None,None,None,None,None,None,将校の日誌 下巻,1,None,0.0,0.0,FFFF,3,0.0
690049,TABLELAND_11_1_BOOK_1,ファウスタスが禁じられた実験を行って書いた日記。読んでみよう。,icon_item_collection_04black,None,None,None,None,None,None,None,ファウスタスの日記,1,QUEST_LV_0200_20160512_010342{np}QUEST_LV_0200_20160512_010343{np}QUEST_LV_0200_20160512_010344{np}QUEST_LV_0200_20160512_010345{np}QUEST_LV_0200_20160512_010346{np}QUEST_LV_0200_20160512_010347,0.0,0.0,FFFF,3,0.0
690050,TABLELAND_11_1_BOOK_2,エルマがベダ高原に来て書いた日記。読んでみよう。,icon_item_diary,None,None,None,None,None,None,None,エルマの日記,1,QUEST_LV_0200_20160512_010348{np}QUEST_LV_0200_20160512_010349{np}QUEST_LV_0200_20160512_010350{np}QUEST_LV_0200_20160512_010351,0.0,0.0,FFFF,3,0.0
690051,LSCAVE551_BOOK_11,王国の各地に伝わる神秘的な場所について書かれた本。,icon_item_collection_01red,None,None,None,None,None,None,None,伝説の洞窟：改訂版第1巻,1,QUEST_LV_0400_20161012_000472{np}QUEST_LV_0400_20161012_000473{np}QUEST_LV_0400_20161012_000474{np}QUEST_LV_0400_20161012_000475,0.0,0.0,FFFF,3,0.0
690052,LSCAVE551_BOOK_12,王国の各地に伝わる神秘的な場所について書かれた本。,icon_item_collection_01red,None,None,None,None,None,None,None,伝説の洞窟：改訂版第2巻,1,QUEST_LV_0400_20161012_000472{np}QUEST_LV_0400_20161012_000477{np}QUEST_LV_0400_20180323_003108{np}QUEST_LV_0400_20161012_000479{np}QUEST_LV_0400_20180323_003109{np}QUEST_LV_0400_20180323_003110,0.0,0.0,FFFF,3,0.0
690053,LSCAVE551_BOOK_13,王国の各地に伝わる神秘的な場所について書かれた本。,icon_item_collection_01red,None,None,None,None,None,None,None,伝説の洞窟：改訂版第3巻,1,QUEST_LV_0400_20161012_000472{np}QUEST_LV_0400_20161012_000483{np}QUEST_LV_0400_20161012_000484{np}QUEST_LV_0400_20161012_000485{np}QUEST_LV_0400_20161012_000486{np}QUEST_LV_0400_20161012_000487{np}QUEST_LV_0400_20161012_000488,0.0,0.0,FFFF,3,0.0
690054,DCAPITAL103_BOOK1,調査隊長エルラを手伝って手に入れた記録。後代の15人を除いた歴代国王の系図が載っています。右クリックすると読むことができます。,icon_item_collection_00basic,None,None,None,None,None,None,None,王室系図の縮約本,1,QUEST_LV_0300_20161012_005678{np}QUEST_LV_0300_20161012_005679{np}QUEST_LV_0300_20161012_005680{np}QUEST_LV_0300_20161012_005681'QUEST_LV_0300_20161012_005682'QUEST_LV_0300_20161012_005683{np}QUEST_LV_0300_20161012_005684{np}QUEST_LV_0300_20161012_005685{np}QUEST_LV_0300_20161012_005686{np}QUEST_LV_0300_20161012_005687{np}QUEST_LV_0300_20161012_005688{np}QUEST_LV_0300_20161012_005689{np}QUEST_LV_0300_20161012_005690{np}QUEST_LV_0300_20161012_005691{np}QUEST_LV_0300_20161012_005692{np}QUEST_LV_0300_20161012_005693{np}QUEST_LV_0300_20161012_005694{np}QUEST_LV_0300_20161012_005695{np}QUEST_LV_0300_20161012_005696{np}QUEST_LV_0300_20161012_005697,0.0,0.0,FFFF,3,0.0
690055,DCAPITAL103_BOOK2,調査員ギャスパーを手伝って手に入れたルシード・ウィンタースプーンの備忘録。内容が所々抜けている。右クリックすると読むことができます。,icon_item_collection_01red,None,None,None,None,None,None,None,QUEST_LV_0300_20161012_005727,1,QUEST_LV_0300_20161012_005728{np}QUEST_LV_0300_20161012_005729{np}QUEST_LV_0300_20161012_005730{np}QUEST_LV_0300_20161012_005731{np}QUEST_LV_0300_20161012_005732{np}QUEST_LV_0300_20161012_005733{np}QUEST_LV_0300_20161012_005734{np}QUEST_LV_0300_20161012_005735{np}QUEST_LV_0300_20161012_005736{np}QUEST_LV_0300_20161012_005737{np}QUEST_LV_0300_20161012_005738{np}QUEST_LV_0300_20161012_005739{np}QUEST_LV_0300_20161012_005740{np}QUEST_LV_0300_20161012_005741,0.0,0.0,FFFF,3,0.0
690056,DCAPITAL103_BOOK3,調査員ホレイショを手伝って手に入れた歴史書。ケドラ商団と魔族に関する内容のようです。右クリックすると読むことができます。,icon_item_collection_03blue,None,None,None,None,None,None,None,QUEST_LV_0300_20161012_005765,1,QUEST_LV_0300_20161012_005766{np}QUEST_LV_0300_20161012_005767{np}QUEST_LV_0300_20161012_005768{np}QUEST_LV_0300_20161012_005769{np}QUEST_LV_0300_20161012_005770{np}QUEST_LV_0300_20161012_005771{np}QUEST_LV_0300_20161012_005772{np}QUEST_LV_0300_20161012_005773{np}QUEST_LV_0300_20161012_005774{np}QUEST_LV_0300_20161012_005775{np}QUEST_LV_0300_20161012_005776{np}QUEST_LV_0300_20161012_005777{np}QUEST_LV_0300_20161012_005778{np}QUEST_LV_0300_20161012_005779{np}QUEST_LV_0300_20161012_005780{np}QUEST_LV_0300_20161012_005781{np}QUEST_LV_0300_20161012_005782{np}QUEST_LV_0300_20161012_005783{np}QUEST_LV_0300_20161012_005784{np}QUEST_LV_0300_20161012_005785{np}QUEST_LV_0300_20161012_005786{np}QUEST_LV_0300_20161012_005787{np}QUEST_LV_0300_20161012_005788{np}QUEST_LV_0300_20161012_005789{np}QUEST_LV_0300_20161012_005790{np}QUEST_LV_0300_20161012_005791{np}QUEST_LV_0300_20161012_005792{np}QUEST_LV_0300_20161012_005793{np}QUEST_LV_0300_20161012_005794{np}QUEST_LV_0300_20161012_005795{np}QUEST_LV_0300_20161012_005796{np}QUEST_LV_0300_20161012_005797{np}QUEST_LV_0300_20161012_005798{np}QUEST_LV_0300_20161012_005799{np}QUEST_LV_0300_20161012_005800{np}QUEST_LV_0300_20161012_005801{np}QUEST_LV_0300_20161012_005802{np}QUEST_LV_0300_20161012_005803{np}QUEST_LV_0300_20161012_005804{np}QUEST_LV_0300_20161012_005805{np}QUEST_LV_0300_20161012_005806{np}QUEST_LV_0300_20161012_005807{np}QUEST_LV_0300_20161012_005808{np}QUEST_LV_0300_20161012_005809,0.0,0.0,FFFF,3,0.0
690057,Book10_1,アルケミストマスターが自ら書いた文章。後学のために書き残したといわれています。右クリックすると読むことができます。,icon_item_collection_01red,None,None,None,None,None,None,None,ある錬金術師の記録(上),1,{s35}{nl}ある錬金術師の記録(上){/}{np}　錬金術という深い学問に励んでいる多くの後輩たちがこの本と出合い、より簡単にマグナムオーパススキルを身に付けられることを望む。{nl}まず最初に、特定の茎を別の茎へ変換させる方法を紹介する。{nl}{nl} 0 | 0 | 0 {nl} 0 | 0 {nl} 0 {nl} この方法に従って特定の茎を配置して別の茎へ変換できる。但し、一部の茎においてはこの公式が適用されない場合がある。{/}{np}　次に、特定の種類の皮を他の種類に変換する方法を紹介する。これは先ほどの茎の変換より多少難易度が高く、上手く変換できる場合とそうでない場合がある。{nl}{nl} 0 | 0 | 0 {nl} 0 | x | 0 {nl} 0 | 0 | 0 {nl} この方法に従って配置すると、特定の種類の皮を他の種類に変換できる。{/}{np}　最後に紹介したいのは、特定の種類の翼を別の種類に変換させる方法である。先ほど紹介した二つよりも幅広く使用できるか、未だ筆者も全ての種類を把握するまでには至っていない。詳細については以下を参考せよ。{nl}{nl} 0 | x | x | 0 {nl} x | 0 | 0 {nl} 0 | x | x | 0 {nl}{np}　最後に、この説明が理解できない後学のために補足を加えておこう。まず、Oと書かれた場所に'特定の種類の'アイテムを配置し、Xと書かれた場所には配置しないのがマグナムオーパスの基本である。,0.0,0.0,FFFF,3,1.0
690058,LOWLV_MASTER_ENCY_BOOK,セージマスターが自ら書き下ろした本で、現代マスター総覧の続編です。右クリックで読むことができます。,icon_item_collection_01red,None,None,None,None,None,None,None,QUEST_LV_0300_20170309_007738,1,QUEST_LV_0300_20170309_007944{np}QUEST_LV_0300_20170309_007945{np}QUEST_LV_0300_20170309_007946{np}QUEST_LV_0300_20170309_007947{np}QUEST_LV_0300_20170309_007948{np}QUEST_LV_0300_20170309_007949{np}QUEST_LV_0300_20170309_007950{np}QUEST_LV_0300_20170309_007951{np}QUEST_LV_0300_20170309_007952,0.0,0.0,FFFF,3,1.0
690059,HT_REMAINS37_2_SQ_070_ITEM_1,アイトバラスの記録を書き記した日誌。ナミュー寺院跡の碑石に刻まれていた碑文を集め、本にまとめたものです。右クリックで読むことができます。,icon_item_collection_03blue,None,None,None,None,None,None,None,QUEST_LV_0200_20150714_007580,1,None,0.0,0.0,FFFF,3,0.0
690060,HT3_REMAINS37_3_SQ_100_ITEM_1,デミトリウスの研究記録です。右クリックで読むことができます。,icon_item_collection_04black,None,None,None,None,None,None,None,デメトリウスの研究記録,1,None,0.0,0.0,FFFF,3,0.0
690061,HT4_HUEVILLAGE_BOOK,アンデール村で手に入れた破れた日記の一部をまとめて作った一冊の日記帳。右クリックで読むことができます。,icon_item_collection_04black,None,None,None,None,None,None,None,アンデール村の住民の日記,1,{np}{nl}{nl}{@ST43}アンデール村の住民の日記{/}{np}{nl}X月 4日{nl}-{nl}街と往来などほとんどないこの村に{nl}ある家族が引っ越して来るので、歓迎の宴が開かれるそうだ。{nl}よそ者を見るのはいつ以来だろうか…。{nl}{np}どうしてこんな辺鄙な田舎へ引っ越して来る気になったのかは分からないが、{nl}神樹の日以降、沈み込んでいた村が明るくなりそうで、気分は悪くない。{nl}明日のことは後にして、今日は私も楽しく過ごそう。{nl}{nl}{np}X月5日{nl}-{nl}引っ越してきた隣の家の家族と親しくなるために、イモ饅頭を作って持って行った。{nl}ドアを叩くと、中からガタガタと大きな音が聞えた。{nl}隣家の主は無表情に見えたが、私が持って行った饅頭を見ると、明るい表情で迎えてくれた。{nl}{np}隣家の主は息子が壁を塗る塗料でイタズラをして騒いでいることを詫びた。{nl}私もいつかこんな温かい家庭を築けるだろうか？{np}{nl}{nl}X月 10日{nl}-{nl}向かいの小川のほとりに暮らしていたラマンおじさんの姿をもう何日も見ていない。{nl}奥さんはラマンさんが木を切りにいったと言うが…。{nl}まあ、久しぶりにクラペダへでも行ったのかもしれない。{nl}クラペダには美人が多いと私にこっそり教えてくれたりもしていたから。{nl}{np}X月13日{nl}-{nl}女神に祈りを捧げる日なのに、また隣家の人々はみんな腹を壊したと参加しなかった。{nl}どうして祈りを捧げる日になると腹を壊すのかは分からないが…。具合が悪いならば仕方が無い。{nl}あとでイモ粥でも持って行こう。{nl}{np}X月14日{nl}-{nl}昨夜、妹と大喧嘩した。{nl}ここに書くのをためらわれるほどくだらない原因で…。{nl}いつか贈ろうと作っておいたネックレスがあるので、妹が戻ったら渡してしまおう。{nl}でも朝っぱらからどこかへ出かけて帰って来る気配も無い。{nl}{np}そういえば、隣家から粥のお礼にと温かいスープをもらった。{nl}料理には自信があるからな。エッヘン。{nl}今日はもう遅いから、また今度温めて食べよう。{np}{nl}{nl}X月 16日{nl}-{nl}スープが悪くなっていることに気付かず、口に入れてから吐き出した。{nl}飲む前に臭いを嗅げばよかったな。でも特に臭ったりはしてなかったような…。{nl}気分が悪くなって口をすすごうと井戸のところまで走って行ったが、{nl}もう井戸水すら受け付けなくなっているのを感じる。{nl}{np}胃の中のものを無理やり吐き出してみたら、少しマシになったようだ。{nl}明日の朝ゴードンおじさんのところへ行って薬草をもらって来よう。{nl}妹はまだ戻らない。{nl}部屋に入ってみると服が何着か無くなっていた。{nl}ラマンおじさんの件もあるので心配だ。{nl}{nl}{np}X月 17日{nl}-{nl}今日は何だか村が静かだ。{nl}ゴードンさんの家に薬草をもらいに行ったけど、人の気配が無いから帰って来た。{nl}{nl}X月 23日{nl}-{nl}もしかしたら、この日記が最後になるかもしれない。{nl}この世でたった一人の私の家族、リリアナ…。{nl}お前だけは、どこかで生きていてくれ…。{nl}{np}(何かを書いて、慌てて消したような痕跡がある。){nl}{np}日付不明。{nl}-{nl}もう何日経ったのだろうか。{nl}二日は飲まず食わずで眠りもせずに走り続けたと思う。{nl}クラペダの方へ逃げた人たちはみんな殺されてしまった。{nl}もしかしたら、生き残っているのは私一人なのかもしれない。{nl}すべては影のように静かに、すばやく…狂おしいほどの恐怖がじわじわと迫っている。{nl}{np}彼らは騒ぎや混乱を望んではいなかった。{nl}人のようで人でない奴ら…。{nl}どうにかしてクラペダに伝えなければ…。{nl}それが、隣家の奴らの汚らわしい化けの皮を剥ぐ最後の手段になるだろう。,0.0,0.0,FFFF,3,0.0
690064,Laima_milleniumBook1,ライマに関する古い物語。右クリックで読むことができます。,icon_item_collection_04black,None,None,None,None,None,None,None,ライマの千年伝第1巻,1,　目を覚ましたライマはしばらく気持ちを落ち着かせた。{nl}気持ちが落ち着くと創造の神から与えられた神の体もまた落ち着いてきた。{nl}不透明な運命の未来を見渡すのは簡単なことではなかった。そのような未来はまだ訪れていないし、またいつでも変われる弱いものだが、必ず訪れる。またそれが訪れた時は避けられない。{np}　たとえ、女神とはいえ、創造の神が設定した宇宙の法則の中では自由ではなかった。むしろ女神はその法則の守護者、なおさらそれに縛られるだろう。{nl}だが、ライマはまだ自分にできることがあると整理を急いだ。自分が見た予知によると時間が足りないわけではないが、相手が相手だけに油断はできなかった。{np}　絶壁から落ちる人間もその先のことは分かっている。ただ、避けられる方法がないだけだ。{nl}しかし、冷静さを失うことでまた逃すことがあれば、その後悔もまた千年も続くだろう。ライマは冷静さと進み具合のバランスを失わないように努力した。{np}　ついに自分の居所を離れる準備を終えたと決心したライマは長年暮らしていた自分の居場所を目に焼き付けた。{nl}自分が見た未来が本当なら、そしてその予知は必ず起こらなければならないため、少なくとも千年は帰ってこない場所だった。{nl}千年の懐かしい場所となるところをもう一度目に焼き付けようとした時悲しさに襲われた。しかし、ライマはこのように記憶を維持しようとする努力自体、無駄であることをよく分かっていた。{np}　すべてが計画通りにいけば、自分は千年の懐かしさに苛まれ続けることはなくなるだろうし、必ずそうならなければならなかった。{nl}ライマは深いため息を吐いてから手を上げて四方の壁に光で書いた伝言を残した。{nl}それぞれ必要な者たちにしか見えない伝言が壁ごとに書かれ、次第にその光を失っていき、ついに普通の壁に戻った。それでここでやるべきこともすべて終わった。{np}　予知によると、彼女が姿をくらましてから初めてここに来る者は仲違いした姉妹、ギルティネだろう。{nl}未練が残ってギルティネへの伝言も残した。彼女がこの部屋に入った時に見えるようにしたが、果たしてギルティネがその伝言を守ってくれるかどうかは…。{nl}それでも未練が残り、そんなことを残した自分を慰めながらライマは自分の居所を出て千年の旅を始めた。,0.0,0.0,FFFF,3,1.0
