$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642610,Gacha_F_010,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,ネクロヴェンターのキューブ,0,0.0,0.0,FFFF,5,5.0
642611,Gacha_F_011,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)燃え上がるファイアーロードのキューブ,0,0.0,0.0,FFFF,5,5.0
642612,Gacha_F_012,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)怒りに満ちたハーピアのキューブ,0,0.0,0.0,FFFF,5,5.0
642613,Gacha_F_013,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,グラックマンのキューブ,0,0.0,0.0,FFFF,5,5.0
642614,Gacha_F_014,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,マリオネットのキューブ,0,0.0,0.0,FFFF,5,5.0
642615,Gacha_F_015,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,デュラハンのキューブ,0,0.0,0.0,FFFF,5,5.0
642616,Gacha_F_016,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)エラガノスのキューブ,0,0.0,0.0,FFFF,5,5.0
642617,Gacha_F_017,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,{s16}監獄の管理者プリズンカッターのキューブ,0,0.0,0.0,FFFF,5,5.0
642618,Gacha_F_018,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,飢えたベルニアモンキーのキューブ,0,0.0,0.0,FFFF,5,5.0
642619,Gacha_F_019,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,{s16}森の番人フェレットマローダーのキューブ,0,0.0,0.0,FFFF,5,5.0
642620,Gacha_F_020,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ミルティスのキューブ,0,0.0,0.0,FFFF,5,5.0
642621,Gacha_F_021,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ヘルガ・セルクルのキューブ,0,0.0,0.0,FFFF,5,5.0
642622,Gacha_F_022,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)レキシファーのキューブ,0,0.0,0.0,FFFF,5,5.0
642623,Gacha_F_023,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)マルノックスのキューブ,0,0.0,0.0,FFFF,5,5.0
642624,Gacha_F_024,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ヌアエーレのキューブ,0,0.0,0.0,FFFF,5,5.0
642625,Gacha_F_025,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ジャウラのキューブ,0,0.0,0.0,FFFF,5,5.0
642626,Gacha_F_026,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ブルッドのキューブ,0,0.0,0.0,FFFF,5,5.0
642627,Gacha_F_027,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)ミルティスキューブ,0,0.0,0.0,FFFF,5,5.0
642628,Gacha_F_028,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,5,5.0
642629,Gacha_F_029,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)レキシファーキューブ,0,0.0,0.0,FFFF,5,5.0
642630,Gacha_F_030,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)マルノックスキューブ,0,0.0,0.0,FFFF,5,5.0
642631,Gacha_F_031,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)ヌアエーレキューブ,0,0.0,0.0,FFFF,5,5.0
642632,Gacha_F_032,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)ジャウラキューブ,0,0.0,0.0,FFFF,5,5.0
642633,Gacha_F_033,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3_first,,,,,,,,,(旧)ブルッドキューブ,0,0.0,0.0,FFFF,5,5.0
642634,Gacha_F_034,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ミルティスキューブ,0,0.0,0.0,FFFF,5,5.0
642635,Gacha_F_035,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,5,5.0
642636,Gacha_F_036,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)レキシファーキューブ,0,0.0,0.0,FFFF,5,5.0
642637,Gacha_F_037,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)マルノックスキューブ,0,0.0,0.0,FFFF,5,5.0
642638,Gacha_F_038,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ヌアエーレキューブ,0,0.0,0.0,FFFF,5,5.0
642639,Gacha_F_039,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ジャウラキューブ,0,0.0,0.0,FFFF,5,5.0
642640,Gacha_F_040,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,(旧)ブルッドキューブ,0,0.0,0.0,FFFF,5,5.0
642641,Gacha_F_041,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,グラックマンのキューブ,0,0.0,0.0,FFFF,5,5.0
642642,Gacha_F_042,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,冒涜のチャッパーリションのキューブ,0,0.0,0.0,FFFF,5,5.0
642643,Gacha_F_043,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,飢えたベルニアモンキーのキューブ,0,0.0,0.0,FFFF,5,5.0
642644,Gacha_F_044,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,魅惑のサキュバスのキューブ,0,0.0,0.0,FFFF,5,5.0
642645,Gacha_F_045,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,燃え上がるファイアーロードのキューブ,0,0.0,0.0,FFFF,5,5.0
642646,Gacha_F_046,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,騒がしいマインローダーのキューブ,0,0.0,0.0,FFFF,5,5.0
642647,Gacha_F_047,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,強欲なデスウィーバーのキューブ,0,0.0,0.0,FFFF,5,5.0
642648,Gacha_F_048,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,{s16}森の番人フェレットマローダーのキューブ,0,0.0,0.0,FFFF,5,5.0
642649,Gacha_F_049,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,飢えたエラガノスのキューブ,0,0.0,0.0,FFFF,5,5.0
642650,Gacha_F_050,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,煉獄のケルベロスのキューブ,0,0.0,0.0,FFFF,5,5.0
642651,Gacha_F_051,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,怒りに満ちたハーピアのキューブ,0,0.0,0.0,FFFF,5,5.0
642652,Gacha_F_052,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,{s16}監獄の管理者プリズンカッターのキューブ,0,0.0,0.0,FFFF,5,5.0
642653,Gacha_F_053,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube3,,,,,,,,,興奮するモリックのキューブ,0,0.0,0.0,FFFF,5,5.0
642654,Gacha_F_054,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将ミルティスキューブ,0,0.0,0.0,FFFF,5,1.0
642655,Gacha_F_055,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,5,1.0
642656,Gacha_F_056,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将レキシファーキューブ,0,0.0,0.0,FFFF,5,1.0
642657,Gacha_F_057,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将マルノックスキューブ,0,0.0,0.0,FFFF,5,1.0
642658,Gacha_F_058,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将ヌアエーレキューブ,0,0.0,0.0,FFFF,5,1.0
642659,Gacha_F_059,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将ジャウラキューブ,0,0.0,0.0,FFFF,5,1.0
642660,Gacha_F_060,使用すると何かを獲得できそうです。右クリックで使用できます。{nl} - 高級アイテムとレジェンドカードを獲得する確率が一般キューブより高いです。,icon_item_cube_gold_first,,,,,,,,,輝く魔将ブルッドキューブ,0,0.0,0.0,FFFF,5,1.0
642661,Gacha_F_061,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将ミルティスキューブ,0,0.0,0.0,FFFF,5,1.0
642662,Gacha_F_062,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将ヘルガ・セルクルキューブ,0,0.0,0.0,FFFF,5,1.0
642663,Gacha_F_063,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将レキシファーキューブ,0,0.0,0.0,FFFF,5,1.0
642664,Gacha_F_064,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将マルノックスキューブ,0,0.0,0.0,FFFF,5,1.0
642665,Gacha_F_065,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将ヌアエーレキューブ,0,0.0,0.0,FFFF,5,1.0
642666,Gacha_F_066,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将ジャウラキューブ,0,0.0,0.0,FFFF,5,1.0
642667,Gacha_F_067,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube_gold_blow,,,,,,,,,魔将ブルッドキューブ,0,0.0,0.0,FFFF,5,1.0
642701,Gacha_E_001,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,謎のキューブ,0,0.0,0.0,FFFF,5,5.0
642702,Gacha_E_002,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,きらきらキューブ,0,0.0,0.0,FFFF,5,5.0
642703,Gacha_E_003,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube4,,,,,,,,,サルラスキューブ,0,0.0,0.0,FFFF,5,5.0
642704,Gacha_E_004,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔5階キューブ,0,0.0,0.0,FFFF,5,5.0
642705,Gacha_E_005,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔10階キューブ,0,0.0,0.0,FFFF,5,5.0
642706,Gacha_E_006,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔15階キューブ,0,0.0,0.0,FFFF,5,5.0
642707,Gacha_E_007,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔20階キューブ,0,0.0,0.0,FFFF,5,5.0
642714,Gacha_E_013,使用すると、任意の昆虫型モンスターカードを獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,カードキューブ：昆虫型,0,0.0,0.0,TTFF,5,5.0
642715,Gacha_E_014,使用すると、任意の変異型モンスターカードを獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,カードキューブ：変異型,0,0.0,0.0,TTFF,5,5.0
642716,Gacha_E_015,使用すると、任意の植物型モンスターカードを獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,カードキューブ：植物型,0,0.0,0.0,TTFF,5,5.0
642717,Gacha_E_016,使用すると、任意の悪魔型モンスターカードを獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,カードキューブ：悪魔型,0,0.0,0.0,TTFF,5,5.0
642718,Gacha_E_017,使用すると、任意の野獣型モンスターカードを獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,カードキューブ：野獣型,0,0.0,0.0,TTFF,5,5.0
642719,Gacha_E_019,使用すると、祝福された欠片を獲得できます。,icon_item_cube1,,,,,,,,,(旧)祝福のキューブ,0,0.0,0.0,FFFF,5,5.0
642720,Gacha_E_020,使用すると、任意のアイテムを獲得できます。,icon_item_luckybox_gold,,,,,,,,,黄金の箱,0,0.0,0.0,FFFF,5,0.0
642721,Gacha_E_021,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔25階キューブ,0,0.0,0.0,FFFF,5,5.0
642722,Gacha_E_022,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔30階キューブ,0,0.0,0.0,FFFF,5,5.0
642723,Gacha_E_023,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔35階キューブ,0,0.0,0.0,FFFF,5,5.0
642724,Gacha_E_024,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube4,,,,,,,,,大地の塔40階キューブ,0,0.0,0.0,FFFF,5,5.0
642725,Gem_Gacha,使用すると、Lv1～Lv6レッド、ブルー、グリーン、イエロージェムとモンスタージェムを獲得できます。右クリックで使用できます。,icon_item_cube4,,,,,,,,,ジェムを回す,0,0.0,0.0,FFFF,5,5.0
642729,Gacha_M_Zachariel_1,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube4,,,,,,,,,サルラスキューブ(王陵),0,0.0,0.0,FFFF,5,5.0
642730,Gacha_M_Rokas_1,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube4,,,,,,,,,サルラスキューブ(峡谷),0,0.0,0.0,FFFF,5,5.0
642731,Gacha_M_Castle_1,使用すると何かを獲得できそうです。右クリックで使用できます。,icon_item_cube4,,,,,,,,,サルラスキューブ(キャッスル),0,0.0,0.0,FFFF,5,5.0
642732,Team_Battle_Basic,チームバトルリーグ参加賞の箱。戦闘に役立つアイテムが入っています。,icon_item_battle_cube_1,,,,,,,,,チームバトルリーグ報酬箱,0,0.0,0.0,FFFF,5,5.0
642733,Team_Battle_Ranking_01,チームバトルリーグランキング50位以内に登録されるともらえる報酬箱。戦闘に役立つアイテムが入っています。,icon_item_battle_cube_2,,,,,,,,,チームバトルリーグランキング報酬箱,0,0.0,0.0,FFFF,5,5.0
642734,Team_Battle_Ranking_02,チームバトルリーグランキング1位～3位に登録されるともらえる報酬箱。戦闘に役立つアイテムが入っています。,icon_item_battle_cube_3,,,,,,,,,チームバトルリーグ上位ランカー報酬箱,0,0.0,0.0,FFFF,5,5.0
642739,Gacha_Guild_Boss,ギルドクエストの中からボスレイドに成功して獲得した報酬箱です。{nl}主に鉱物を獲得できます。,icon_item_guild_mission_box,,,,,,,,,ギルドクエスト報酬: ボスレイド,0,0.0,0.0,FFFT,5,0.0
642740,Gacha_Guild_Mission,ギルドクエストの中からミッションに成功して獲得した報酬箱です。{nl}主に種を獲得できます。,icon_item_guild_raid_box,,,,,,,,,ギルドクエスト報酬: ミッション,0,0.0,0.0,FFFT,5,0.0
642741,Gacha_Guild_Mission_Hair,ギルドクエストの中からミッションに成功して獲得した追加報酬箱です。{nl}ヘアアクセサリを獲得できます。,gacha_h_012,,,,,,,,,ギルドクエスト報酬: ヘアアクセサリ,0,0.0,0.0,FFFT,5,0.0
642742,Gacha_Earthtower_001,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔5階キューブ,0,0.0,0.0,FFFF,5,5.0
642743,Gacha_Earthtower_002,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔10階キューブ,0,0.0,0.0,FFFF,5,5.0
642744,Gacha_Earthtower_003,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔15階キューブ,0,0.0,0.0,FFFF,5,5.0
642745,Gacha_Earthtower_004,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔20階キューブ,0,0.0,0.0,FFFF,5,5.0
642746,Gacha_Earthtower_005,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔25階キューブ,0,0.0,0.0,FFFF,5,5.0
642747,Gacha_Earthtower_006,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔30階キューブ,0,0.0,0.0,FFFF,5,5.0
642748,Gacha_Earthtower_007,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔35階キューブ,0,0.0,0.0,FFFF,5,5.0
642749,Gacha_Earthtower_008,使用すると、任意の材料を獲得できます。右クリックで使用します。,icon_item_cube_gold_blow,,,,,,,,,凝縮された大地の塔40階キューブ,0,0.0,0.0,FFFF,5,5.0
642750,Gacha_Ability_Potion_Box,ギルドクエストの中からミッションに成功して獲得した追加報酬箱です。{nl}特別な効果を持つポーションの製造書を獲得できます。,icon_item_ability_potion_box,,,,,,,,,ギルドクエスト報酬: 特殊ポーション,0,0.0,0.0,FFFT,5,0.0
642751,Gacha_E_025,使用すると、祝福された欠片を獲得できます。,icon_item_cube1,,,,,,,,,祝福のキューブ,0,0.0,0.0,FFFF,5,5.0
642752,Gacha_E_026,修道女アイステからの感謝の贈り物です。開けると祝福された欠片2個が手に入るキューブです。{nl} - 1日3回獲得可能,icon_item_jewelrybox_close,,,,,,,,,修道女アイステの感謝の贈り物,0,0.0,0.0,FFFF,5,5.0
642762,Seal_box_Care_01,[補償用]ボルタエンブレム - ソードマンボックスを使用するとボルタエンブレム - ソードマンを獲得することができます。,icon_item_jewelrybox_close,,,,,,,,,[補償用]ボルタエンブレム - ソードマンボックス,0,0.0,0.0,FFFF,5,5.0
642763,Seal_box_Care_02,[補償用]ボルタエンブレム - ウィザードボックスを使用するとボルタエンブレム - ウィザードを獲得することができます。,icon_item_jewelrybox_close,,,,,,,,,[補償用]ボルタエンブレム - ウィザードボックス,0,0.0,0.0,FFFF,5,5.0
642764,Seal_box_Care_03,[補償用]ボルタエンブレム - クレリックボックスを使用するとボルタエンブレム - クレリックを獲得することができます。,icon_item_jewelrybox_close,,,,,,,,,[補償用]ボルタエンブレム - クレリックボックス,0,0.0,0.0,FFFF,5,5.0
642765,Seal_box_Care_04,[補償用]ボルタエンブレム - アーチャーボックスを使用するとボルタエンブレム - アーチャーを獲得することができます。,icon_item_jewelrybox_close,,,,,,,,,[補償用]ボルタエンブレム - アーチャーボックス,0,0.0,0.0,FFFF,5,5.0
