$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
1410034,Ancient_Card_succubus,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[サキュバス]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410035,Ancient_Card_Porahound,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[ポーラハウンド]アシスターカード,0,0.0,0.0,FFFF,7,1.0
1410036,Ancient_Card_Moringponia,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[モリングフォニア]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410037,Ancient_Card_Skiaclipse,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[スキアクリプス]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410038,Ancient_Card_Velcoffer,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[ベルカッパー]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410039,Ancient_Card_Boruta,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[ボルタ]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410040,Ancient_Card_Baby_Skiaclipse,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[ベイビースキアクリプス]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410041,Ancient_Card_Baby_Marnoks,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[まるのっくす]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410042,Ancient_Card_Baby_Hauberk,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[リトルバーク]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1410043,Ancient_Card_Misrus,右クリックで該当アシスターを獲得します。{nl}獲得したアシスターはアシスター保管箱で確認できます。,icon_item_ancient_card,None,None,None,None,None,None,None,[マーズルース]アシスターカード,0,0.0,0.0,FFFT,7,1.0
1420041,Ancient_CardBook_Choice,アシスターカードを獲得できます。{nl} {nl}５枚のアシスターカードの中で一つのアシスターカードを選択することが可能です。{nl} {nl}※アシスターカード保管箱のアシスターカードブックボタンを押して使用できます。{nl} {nl}※獲得できるアシスターカード{nl}[ノーマル]－エスカロット、グリムリーパー、ナクティス、プリズンカッター、ファイアーロード、サルティスタ、ベルニアモンキー、キャンスリル、フェレットマローダー、ラペネ、モステム、コリメンシア、オルカン、セルシシア、マンダラ、キャッスルプリンセス{nl} {nl}[マジック]－トルメンタ、フロストロッド、タンタイザー、ウェイストラル、ソルコム、アシオメイジ、クゲリ バルザマンサー、プロデッドホース{nl} {nl}[ユニーク]－ネビュラス、ミルティス、ヘルガ・セルクル、マルノックス、レキシファー、イグナス、ジャウラ、ブルッド、ヌアエーレ、サキュバス{nl} {nl}[レジェンド]－モリングフォニア、スキアクリプス、ベルカッパー、ボルタ、マーズルース,icon_item_ancient_cardbook,None,None,None,None,None,None,None,アシスターカードブック：選択,0,0.0,0.0,FFFT,18,1.0
1420042,Ancient_CardBook_ALL,アシスターカード５枚獲得できます。{nl} {nl}※アシスターカード保管箱のアシスターカードブックボタンを押して使用できます。{nl} {nl}※獲得できるアシスターカード{nl}[ノーマル]－エスカロット、グリムリーパー、ナクティス、プリズンカッター、ファイアーロード、サルティスタ、ベルニアモンキー、キャンスリル、フェレットマローダー、ラペネ、モステム、コリメンシア、オルカン、セルシシア、マンダラ、キャッスルプリンセス{nl} {nl}[マジック]－トルメンタ、フロストロッド、タンタイザー、ウェイストラル、ソルコム、アシオメイジ、クゲリ バルザマンサー、プロデッドホース{nl} {nl}[ユニーク]－ネビュラス、ミルティス、ヘルガ・セルクル、マルノックス、レキシファー、イグナス、ジャウラ、ブルッド、ヌアエーレ、サキュバス{nl} {nl}[レジェンド]－モリングフォニア、スキアクリプス、ベルカッパー、ボルタ、マーズルース,icon_item_ancient_cardbook,None,None,None,None,None,None,None,アシスターカードブック,0,0.0,0.0,FFFT,18,1.0
1420043,Ancient_boostToken,マウス右クリックで使用すると、1時間キャラクターに効果が適用されます。{nl}－キャラクターが接続している間だけ時間が消費されます。{nl}－モンスター討伐時のアシスター獲得経験値+100%,icon_item_abilitypoint_ancinet,None,None,None,None,None,[50180],None,アシスター経験の書,0,0.0,0.0,FFFT,7,1.0
1420044,Ability_Point_Stone_1000_Acient,"使用すると、特性ポイントが1,000増加します。右クリックで使用します。",icon_item_abilitypoint,None,None,None,None,None,None,None,"特性ポイント1,000",0,1.5,0.0,FFFT,7,1.0
1420045,Ancient_boostToken_150,右クリックで使用すると、1時間の間キャラクターに効果が適用されます。{nl}－キャラクターが接続されている時にのみ、時間が消費されます。{nl}－モンスターを退治するとアシスター獲得経験値+150%アップ,icon_item_abilitypoint_ancinet_150,None,None,None,None,None,[50181],[50180],アシスター経験の書+150%,0,0.0,0.0,FFFT,7,1.0
1420046,Ancient_boostToken_200,右クリックで使用すると、1時間の間キャラクターに効果が適用されます。{nl}－キャラクターが接続されている時にのみ、時間が消費されます。{nl}－モンスターを退治するとアシスター獲得経験値+200%アップ,icon_item_abilitypoint_ancinet_200,None,None,None,None,None,None,[50181],アシスター経験の書+200%,0,0.0,0.0,FFFT,7,1.0
2000000,Achieve_Event_Steam_PoPo_Vacation,PoPo Vacation受賞者に支給される称号です。右クリックで使用します。,icon_item_holyark,None,None,None,None,None,None,None,Title - PoPo Vacation,0,0.0,0.0,FFFT,7,0.0
2000002,Achieve_Steam_PIZZA,ピザを寄付したキャラクターに支給される称号です。右クリックで使用します。,icon_item_holyark,None,None,None,None,None,None,None,称号 - ピザ配達サービス,0,0.0,0.0,FFFT,7,0.0
2000003,Achieve_Event_Steam_One_of_A_Kind,One of A Kind受賞者に支給される称号です。右クリックで使用します。,icon_item_holyark,None,None,None,None,None,None,None,Title - One of A Kind,0,0.0,0.0,FFFT,7,0.0
2000005,GLOBAL_HiddenAbility_MasterPiece,スキルの隠された内容が書かれています。系統別のマスターNPCのところを訪ねると、好きな内容のアーツを獲得できます。,icon_item_hiddenability_total,None,None,None,None,None,None,None,未分類神秘の書,0,0.0,0.0,FFFT,18,0.1
2000006,Achieve_Christmas_Master,使用時マスターのクリスマス称号を授与します。右クリックで使用できます。,icon_item_holyark,None,None,None,None,None,None,None,称号 - マスターのクリスマス,0,0.0,0.0,FFFT,7,0.0
201001,ColorSpray_1,アイテムを調合して他のアイテム製造,icon_item_small_bag,None,None,None,None,None,None,None,スプレー- 黒,11,1.5,0.0,TTTT,7,1.0
201002,ColorSpray_2,アイテムを調合して他のアイテム製造,icon_item_small_bag,None,None,None,None,None,None,None,スプレー- 赤,11,1.5,0.0,TTTT,7,1.0
201003,ColorSpray_3,アイテムを調合して他のアイテム製造,icon_item_small_bag,None,None,None,None,None,None,None,スプレー- 白,11,1.5,0.0,TTTT,7,1.0
201004,ColorSpray_4,アイテムを調合して他のアイテム製造,icon_item_small_bag,None,None,None,None,None,None,None,スプレー- 橙,11,1.5,0.0,TTTT,7,1.0
201005,ColorSpray_5,アイテムを調合して他のアイテム製造,icon_item_small_bag,None,None,None,None,None,None,None,スプレー- 黄,11,1.5,0.0,TTTT,7,1.0
201006,ColorSpray_6,アイテムを調合して他のアイテム製造,icon_item_small_bag,None,None,None,None,None,None,None,スプレー- 緑,11,1.5,0.0,TTTT,7,1.0
2050001,Market_Weapon_icor_Sword,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 片手剣,10,0.0,0.0,TFTT,15,1.0
2050002,Market_Weapon_icor_THSword,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 両手剣,10,0.0,0.0,TFTT,15,1.0
2050003,Market_Weapon_icor_Mace,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 片手鈍器,10,0.0,0.0,TFTT,15,1.0
2050004,Market_Weapon_icor_THMace,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 両手鈍器,10,0.0,0.0,TFTT,15,1.0
2050005,Market_Weapon_icor_Bow,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 弩,10,0.0,0.0,TFTT,15,1.0
2050006,Market_Weapon_icor_THBow,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 弓,10,0.0,0.0,TFTT,15,1.0
2050007,Market_Weapon_icor_Pistol,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 拳銃,10,0.0,0.0,TFTT,15,1.0
2050008,Market_Weapon_icor_Musket,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - マスケット,10,0.0,0.0,TFTT,15,1.0
2050009,Market_Weapon_icor_Spear,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 片手槍,10,0.0,0.0,TFTT,15,1.0
2050010,Market_Weapon_icor_THSpear,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 両手槍,10,0.0,0.0,TFTT,15,1.0
2050011,Market_Weapon_icor_Dagger,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - 短剣,10,0.0,0.0,TFTT,15,1.0
2050012,Market_Weapon_icor_Cannon,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - キャノン,10,0.0,0.0,TFTT,15,1.0
2050013,Market_Weapon_icor_Staff,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - ロッド,10,0.0,0.0,TFTT,15,1.0
2050014,Market_Weapon_icor_THStaff,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - スタッフ,10,0.0,0.0,TFTT,15,1.0
2050015,Market_Weapon_icor_Rapier,本当に神の血でできた物なのかは分かりません。武器に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul1,None,None,None,None,None,None,None,イコル - レイピア,10,0.0,0.0,TFTT,15,1.0
2050016,Market_Armor_icor_Shield,本当に神の血でできた物なのかは分かりません。防具に宿る気が凝縮された形で現れた物であることは確かです。,item_icon_weapon_linksoul2,None,None,None,None,None,None,None,イコル - 盾,10,0.0,0.0,TFTT,15,1.0
