$ID,$ID_NAME,CircleMax,Description,Icon,IsHidden,IsSecret,IsStarter,JobDifficulty,JobTree,JobType,Link_Attributes,Link_Skills,Name,Rank,StatBase_CON,StatBase_DEX,StatBase_INT,StatBase_SPR,StatBase_STR,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR
1014,Char1_14,1,第3次王位継承紛争期、宮廷に入る際に貴族が所持できる武器の制限が強化されました。フェンサーはこのような状況で貴族の武芸発展の道を示しました。継承紛争当時、ハートン家は剣術で目覚ましい活躍を見せ、下級貴族から上級貴族となるほど影響力がありました。現在は他の一族とフェンサー剣術師範の存在は辛うじて命脈を保っている程度です。{nl}フェンサーはレイピアを使って素早い連続攻撃を駆使するクラスです。,c_warrior_fencer,False,False,False,0,3,[0],[112011],"[11103, 11105, 11107, 11101, 11106, 11108, 11110, 11111]",フェンサー,2,7,6,2,3,7,30,110,0,0,60
1015,Char1_15,1,ドラグーンはヒミル家がシャッフェンスターから独立して結成されました。ヒミル家出身かどうかにかかわらず、すべてのドラグーンは、直接的にしろ間接的にしろヒミル家から受け継いだ技術を学びました。{nl}ドラグーンは槍を使う戦闘に長けたエリート戦士です。特に両手槍を得意としています。,c_warrior_dragoon,False,False,False,2,3,[0],,"[11401, 11402, 11403, 11404, 11405, 11408, 11409, 11407]",ドラグーン,2,7,6,2,3,7,60,40,0,0,100
1016,Char1_16,1,テンプラーはラエル国王時代に聖職から分離され、神殿と寺院より王命に従うようになりました。第2次王位継承紛争期ではグリヘル国王を支持して即位の手助けをしたことが功を奏しました。この出来事によりいくつか条件はありますが、王国法上テンプラーは戦時中に最も強力な権限を委ねられる軍人になりました。{nl}テンプラーは味方の士気を上げ戦う指揮官クラスです。,c_warrior_templar,False,False,False,0,3,[7],,"[11506, 11510, 11508, 11509, 11511, 11512, 11505, 11513]",テンプラー,2,7,6,2,3,7,65,70,0,0,65
1017,Char1_17,1,ランサーは貴族出身が多く、王国軍の主力でもあります。大勢が王宮の周辺に駐屯していたことから、神樹の日に多大な被害を受けました。その結果、現在のランサーの数は全ての兵科の中で一番少なくなっています。{nl}ランサーは、強力な対人スキルを持つ騎兵クラスです。敵の魔法陣や構造物を簡単に突破できる能力を持っています。,c_warrior_lancer,False,False,False,2,3,[2],[116001],"[11601, 11603, 11604, 11605, 11606, 11607, 11608, 11609]",ランサー,2,7,6,2,3,7,55,45,0,0,100
1018,Char1_19,1,マタドールの技術は当初、実戦に必要な戦闘技術と、総合武芸として観覧客たちに魅せる技術のどちらも兼ね備えておりました。そして300年の時間が流れ、マタドールの技術も変化を遂げました。中でも最も大きい変化はマタドールの技術が魔獣を相手にするだけではなく、一対一の対決にも強くなったことを挙げられます。{nl}マタドールは闘牛士で、敵を挑発して素早い身のこなしで攻撃を加えるクラスです。,c_warrior_matador,True,False,False,2,3,[6],"[118010, 118011]","[11701, 11702, 11703, 11704, 11705, 11706, 11707]",マタドール,2,7,6,2,3,7,60,50,0,0,90
1019,Char1_20,1,{#7AE4FF}{ol}[前提クエスト解禁・2回目の転職から選択可能]{/}{/}{nl}ムエタイが登場したのは最近のことです。新しい素手の格闘家の登場によって人気を集めた闘技場の興行は相次ぐ不幸な事件と共に王国首都闘技場の閉鎖を招きました。それでも神樹の日によって全ての闘技場が閉鎖されるまでムエタイの闘技場での活躍は衰えることなく、ムエタイマスターもいずれ次世代に引き継がれることでしょう。{nl}ムエタイはムエタイ技術を使う近接物理攻撃クラスで力の影響を受けて効果がアップしたり、追加効果が発生するのが特徴です。,c_warrior_nakmuay,True,True,False,0,3,[0],,"[11801, 11802, 11803, 11804, 11805, 11806]",ムエタイ,2,7,6,2,3,7,40,100,0,0,60
1020,Char1_18,1,レティアリイの歴史は王国の剣闘歴史でムルミロの次に長いです。最初の剣闘試合が開催されてから100年後に現れ、登場以来、闘技場の主役として活躍しました。ムルミロの兜、服装は、レティアリイと関係があり、長い戦いの間、互いに影響を与えてきました。{nl}レティアリイは投網と片手槍、短剣を装着して戦う剣闘士クラスです。投網を利用して相手を縛り付けて武装解除させ、相手の戦闘能力を低下させます。,c_warrior_retiarii,True,False,False,0,3,[0],,"[11901, 11902, 11903, 11904, 11905, 11906, 11908]",レティアリイ,2,7,6,2,3,7,50,60,0,0,90
1021,Char1_21,1,古くからの王国法により100人以上の集団を作ることは禁止されています。この王国法によりハッカペルは、少数集団や個々に活躍できる傭兵として行動してきました。最初に王国軍の騎兵から分離された時に作られた時代遅れの法律ですが、未だに改正されず他の傭兵との不平等問題が提起され続けています。{nl}ハッカペルは、機動力が高い騎兵クラスです。様々な連携スキルで敵を攻撃します。,c_archer_hackapell,False,False,False,1,3,[2],[314006],"[12001, 12005, 12004, 12008, 12002, 12006, 12007]",ハッカペル,2,7,6,2,3,7,45,80,0,0,75
2001,Char2_1,1,ウィザードは王国の全ての魔法使いの基礎課程です。さらにアガイラ・フラリーが全てのウィザード系マスターを兼ねており他の業務で忙しい間、自分の代わりに代理人を立てて業務を行わせるほど重要なクラスです。{nl}ウィザード系は広い範囲や多くの敵を相手するときに有利なスキルを多く保有しています。モンスターを召喚して代わりに戦わせたり補助系の魔法で味方をサポートすることもできます。,c_wizard_wizard,False,False,True,2,4,[0],[10029],"[20001, 20002, 20004, 20005, 20007]",ウィザード,1,3,3,9,8,2,40,0,80,80,0
2002,Char2_2,1,パイロマンサーはウィザードですが、代々神聖魔法使いとして認められるほど炎の女神ガビヤと密接な関係があります。王国では珍しいことですが、魔法と神聖の混在は王国の外ではよくあることです。そのため、王国内部で生まれたにもかかわらずパイロマンサーは、学問的・文化的にはどこか異国的な特徴があります。{nl}炎を操るパイロマンサーは強力な炎系持続魔法を使用して多数の敵を制圧します。,c_wizard_pyromancer,False,False,False,2,4,[0],[202019],"[20101, 20102, 20103, 20107, 20105, 20106, 20109]",{s18}パイロマンサー,2,3,3,9,8,2,50,0,90,60,0
2003,Char2_3,1,ほとんどの魔法使いは魔法のあらゆる領域に手を出しますが、クリオマンサーは自分の専門のみにこだわる傾向があります。彼らは自分たちこそ最も王国魔法の伝統を守っていると思っています。{nl}氷を操るクリオマンサーは強力な魔法で敵を凍らせたり、氷の壁に敵を閉じ込めて仲間をサポートします。,c_wizard_cryomancer,False,False,False,2,4,[0],"[203013, 203017, 203019]","[20201, 20202, 20203, 20204, 20205, 20207, 20208]",クリオマンサー,2,3,3,9,8,2,70,0,70,60,0
2004,Char2_4,1,サイコキノは厳密に言えば魔法ではなく、先天的に超能力を発揮する者です。比較的最近では、オーウィン・ディルベンによって生まれつき才能がない者もサイコキノになれる道が開かれました。もちろん魔法を習得できない者は対象外ですが。魔法を習得できない者に対して魔法が使えるようになることを望んだフラリーの弟子であるジェーンの夢はまだ叶いそうにありません。{nl}サイコキノは念動力を使って重力を操り、敵を引き寄せたり投げ捨てることができます。,c_wizard_psychokino,False,False,False,2,4,"[0, 7]",,"[20301, 20303, 20304, 20305, 20308, 20306, 20307]",サイコキノ,2,3,3,9,8,2,55,0,95,50,0
2005,Char2_5,1,王国最初のアルケミストはウィンタースプーン家の初代家主で、今もウィンタースプーン家は錬金術界では、かなりの影響力を持っています。錬金術師の掟もまたウィンタースプーン家が作り広めました。{nl}アルケミストは錬金術を使ってジェムを強化したり、アイテムの合成や製造を行います。,c_wizard_alchemist,False,False,False,2,4,[4],,"[21001, 21002, 21007, 21005, 21008, 21006, 21003, 21009, 21010]",アルケミスト,2,3,3,9,8,2,55,0,65,80,0
2006,Char2_6,1,ソーサラーは世界に蔓延る悪魔のような魂と魔性の残骸を捕え、力を強化し顕現させます。これは魔法学の眩い成果です。過去、多くのソーサラーが老いると、召喚した悪魔に襲われることが数多くあり、ソーサラーたちは常に健康と精神力の維持に気をつけています。{nl}ソーサラーは悪魔を召喚するウィザード系クラスです。召喚した悪魔を操ったり搭乗して敵と戦います。,c_wizard_sorcerer,False,False,False,1,4,"[3, 0]",[208003],"[20701, 20706, 20707, 20708, 20703, 20704, 20710, 20709]",ソーサラー,2,3,3,9,8,2,20,0,70,110,0
2008,Char2_8,1,クロノマンサーはアガイラ・フラリーが生前考案した魔法学の分野です。彼女の死後はマスター不在の状態でしたが、ルシード・ウィンタースプーンが時間をさかのぼってフラリーが残した伝承と遺物を回収し引き継ぎました。3代目のマスターは何百年も後に現れると思われます。{nl}クロノマンサーは時間を操るウィザード系クラスです。時間を早めたり止めることはもちろん、時間を逆行させ以前の状態に戻すこともできます。,c_wizard_chronomancer,False,False,False,2,4,[7],,"[20802, 20803, 20804, 20809, 20806, 20808, 20807]",クロノマンサー,2,3,3,9,8,2,55,0,70,75,0
2009,Char2_9,1,極少数により秘密裏に行われた人間の肉体と魂を扱うネクロマンサーは闇に葬られ、アガイラ・フラリーがマスターを兼ねた以降は、モンスターだけの死体を使用する職業として再編されました。{nl}ネクロマンサーは死体を使った魔法を使うクラスです。日ごろから集めておいた死体で敵を攻撃したり、召喚物を造り出します。,c_wizard_necromancer,False,False,False,2,4,"[3, 0]","[210016, 210014]","[20901, 20902, 20904, 20909, 20906, 20908, 20903, 20911, 20912]",ネクロマンサー,2,3,3,9,8,2,30,0,60,110,0
2011,Char2_11,1,エレメンタリストはこの世界を構成する要素が女神の権能によって、どのような働きをするのかを理解し研究する魔法学者です。また、その考えを元に、その力を利用しようとしています。根源物質の最初の発現状態であり利用しやすい形の4元素を重要視し、天上の権能が万物を扱う理を理解しコントロールすることで神の力を模倣しています。{nl}エレメンタリストは、元素の力を操るウィザードです。強力な攻撃魔法を持っていますが、その分クールタイムが必要なので仲間との協力が大切です。,c_wizard_elementalist,False,False,False,2,4,[0],"[207017, 207018, 207019]","[20601, 20603, 20609, 20610, 20611, 20602, 20605]",{s18}エレメンタリスト,2,3,3,9,8,2,20,0,100,80,0
2012,Char2_12,1,ミミック,c_wizard_thaumaturge,False,False,False,,4,,,,ミミック,200,3,3,9,8,2,3,4,8,7,3
2014,Char2_14,1,セージはその性質上、魔法に従事する老齢の学者もしくは官職で構成されています。多くは官職で、そのほとんどは王宮で務めた経歴があります。その経歴からか神樹の影響力を長期間にわたって受けた知性が魔力に変わったと推測されています。{nl}セージは、知識を通じて世界の原理を悟り、空間を操れるようになったウィザードです。次元を操る魔法を使ったり、ポータルを利用して自分の知る場所へ移動できます。,c_wizard_sage,False,False,False,2,4,"[0, 7]",,"[21401, 21403, 21404, 21405, 21408, 21409, 21410, 21411]",セージ,2,3,3,9,8,2,30,0,100,70,0
2015,Char2_15,1,多くの人々はウォーロックが悪魔の力を使っていると誤解しています。ウォーロックは女神の加護の下にありますが、成長した子が親に頼らないのと同じように、女神に負担をかけてはならないと考えています。このような独立心とその精神力で魔力をコントロールしていることや、コントロールする力の対象が暗黒の力なので偏見が生じ、背教的な集団と間違えられやすいです。{nl}ウォーロックは悪霊の力を使うウィザードです。敵を退治して悪霊を召喚したり、操ったりします。,c_wizard_warlock,False,False,False,1,4,[0],[212019],"[21202, 21203, 21205, 21207, 21201, 21204, 21208]",ウォーロック,2,3,3,9,8,2,20,0,110,70,0
2016,Char2_16,1,王国では、魔法と神学はそれぞれ異なった専門的な分野です。ですが、王国外では呪術的な意味合いから1つの分野として扱われています。これはフェザーフットも同じです。王国は神樹の日の影響を受けた社会に派遣された呪術師を司祭もしくはウィザード系マスターとして認めました。王国は彼らが王国に対して協力することや、彼らの社会に必要なものを得られるように許可を出しています。{nl}フェザーフットは呪術的な力を使うウィザードです。敵の生命エネルギーを吸収したり、敵を呪って仲間を助けます。,c_wizard_featherfoot,False,False,False,2,4,[0],[213010],"[21101, 21102, 21103, 21104, 21105, 21106, 21107, 21109]",フェザーフット,2,3,3,9,8,2,60,0,70,70,0
2017,Char2_17,1,{#7AE4FF}{ol}[前提クエスト解禁・2回目の転職から選択可能]{/}{/}{nl}ルーンキャスターたちがシャウレイやオルシャで活動することは多くありませんでした。建国千年祭以降は多くのルーンキャスターたちが王国の至るところで活動を広げています。しかし、ルーンキャスターの本流は今も王国の北部にあります。{nl}ルーンキャスターは魔力が宿った古代文字を使用するウィザードです。文字の力を引き出すのには時間がかかりますが、その威力はとても強力です。,c_wizard_runecaster,True,True,False,2,4,[0],[214001],"[21302, 21303, 21304, 21305, 21301, 21306]",{s18}ルーンキャスター,2,3,3,9,8,2,55,0,85,60,0
2019,Char2_19,1,シャドウマンサーはソーサラーが魂をこの世界に顕現することからインスピレーションを得て始まった魔法の一つの分野で、今も発展し続けています。最近研究している日月食の影を利用する方法が成功すれば歴史上に類のない大規模な広域魔法の実現も可能になります。{nl}シャドウマンサーは影を利用して敵に強力な攻撃を与えたり身を隠したりするウィザードクラスです。,c_wizard_shadowmancer,True,False,False,2,4,[0],,"[21601, 21602, 21603, 21604, 21605, 21606, 21613]",{s18}シャドウマンサー,2,3,3,9,8,2,40,0,110,50,0
2020,Char2_20,1,陰陽師はおよそ90年前王国の外部からやってきました。千年祭に参加して以来、50年間にわたって王室に仕え、40年前に王室との従属関係を清算しました。もちろん今もなお王国内で義務を果たしていますが、クレリックやウィザードのように独立しています。{nl}陰陽師は式神を召喚し、陰陽五行に関する魔法を使用するクラスです。多数の敵を効果的に倒せます。,c_wizard_onmyoji,True,False,False,1,4,[0],,"[21607, 21608, 21609, 21610, 21611, 21612, 21614]",陰陽師,2,3,3,9,8,2,40,0,95,65,0
2021,Char2_21,1,タオイストは人間の修養により潜在的な神聖を発現するという思想を持ち、この積み重ねにより、人間が女神に近づく聖化の課程を辿ることができると考えています。王国も彼らを認め、聖職として承認しました。しかし、彼らの故郷ではクレリックとウィザードの区分がありません。{nl}タオイストクラスは、道術の力を使います。護符を用いて敵を攻撃したり、仲間を助けることができます。,c_cleric_daoshi,False,False,False,1,4,"[0, 7]",,"[21803, 21802, 21805, 21809, 21804, 21806, 21807, 21808]",タオイスト,2,3,3,9,8,2,50,0,70,80,0
2022,Char2_22,1,ボコルは人間と神の間の一種の仲介者です。そのため、ボコルは神官でありウィザードでもあります。およそ900年前メルキエル国王時代に彼らは彼らの部族社会から王国に移住しました。ボコルが本来は異邦の信仰と魔法を使用していた過去は風化し、今では民衆の大半にウィザードより神官として認識されています。{nl}ブードゥーの司祭であるボコルは死者の遺体を蘇らせてゾンビにしたり、敵に呪いをかけて遠くから苦しみを与えることができます。,c_cleric_bokor,False,False,False,1,4,"[3, 0]",,"[21701, 21702, 21703, 21704, 21705, 21706, 21707, 21708]",ボコル,2,3,3,9,8,2,40,0,70,90,0
3001,Char3_1,1,アーチャーは民間人と王国軍、そしてシャッフェンスター団員が入っています。アーチャーは完全に習得するのが難しいスキルであるにもかかわらず、長い間、アーチャーの志願者と習得に励む人の数は減りませんでした。{nl}アーチャー系は基本攻撃中に移動可能で、基本移動速度が他の系統より速いため長い射程距離を利用して安全な場所から戦闘ができます。,c_archer_archer,False,False,True,1,0,[0],,"[30001, 30005, 30004, 30007, 30008]",アーチャー,1,4,8,2,3,8,50,75,0,0,75
3002,Char3_2,1,野獣を手なずけて狩りをする方式は悠久の歴史を誇り、最初は猟犬に始まり、今は様々なモンスターを調教するように進化しました。ハンターマスターは狩りに使う武器と連れていく野獣について詳しくなる必要があり、高い専門性を持つクラスです。{nl}ハンターはコンパニオンに命令して敵を狩る調教師クラスです。目標に噛みついたり、隠れている敵を見つけ出すなど、主人と協力して狩りをするスキルを使用します。,c_archer_hunter,False,False,False,1,0,"[7, 8]","[10019, 10020, 305012]","[30401, 30403, 30406, 30404, 30408, 30409, 30407]",ハンター,2,4,8,2,3,8,80,30,0,0,90
3003,Char3_3,1,クォレルシューターは真面目な努力家にふさわしいクラスです。弓は頻繁な手入れが必要な武器ですが、クォレルシューターの武器はそれを上回る手入れが必要なのです。そのため、成功を収めた歴代のクォレルシューターの中に怠け者はいません。{nl}盾と弩を使うクォレルシューターは遮蔽物を使って戦略的なプレイをするクラスで、敵の遠距離攻撃を防ぐのと同時に弩スキルで接近する敵を倒すことができます。,c_archer_quarrelshooter,False,False,False,2,0,[5],,"[30201, 30202, 30204, 30205, 30208, 30206, 30209]",{s17}クォレルシューター,2,4,8,2,3,8,100,50,0,0,50
3004,Char3_4,1,レンジャーの起源は王国の建国以前までさかのぼります。王国初期は山岳警備隊に始まり半独立的な活動をしていました。千年経った今も完全に王国軍に属しておらず、この専門分野で独立して行動しています。{nl}レンジャーは弓を使って遠距離から素早い射撃を行うクラスで、多数の敵との戦闘に特化しています。,c_archer_ranger,False,False,False,1,0,[0],,"[30101, 30102, 30104, 30103, 30107, 30106]",レンジャー,2,4,8,2,3,8,30,60,0,0,110
3005,Char3_5,1,サッパーは火薬の発明以降に現れたと思われがちですが、実はそれよりも古い歴史を持っています。火薬発明以前も王国軍でのサッパーの役割は重要で、退役した者が民間に貢献したことも多いです。もちろんこの時期には建築を担当し、その知識を基にした軍事活動を遂行していました。{nl}サッパーは罠を設置するアーチャーで、敵を自分のトラップへおびき寄せ攻撃するクラスです。,c_archer_sapper,False,False,False,1,0,[1],[10018],"[30301, 30302, 30303, 30310, 30304, 30306, 30305, 30311, 30308]",サッパー,2,4,8,2,3,8,90,40,0,0,70
3006,Char3_6,1,ポイズンシューターは王国の辺境で暮らす少数民族の武芸が認められた事例です。彼らは建国以前に他の大陸からやってきて定着したと推測されます。メルキエル国王時代に王国に属し、彼らの技術も正式に認められました。{nl}毒を専門に使用するポイズンシューターは、秘法で作られた様々な蠱毒を使って敵を攻撃したり惑わせます。,c_archer_wugushi,False,False,False,2,0,[0],[306012],"[30501, 30504, 30507, 30508, 30505, 30506, 30509, 30510]",{s17}ポイズンシューター,2,4,8,2,3,8,50,50,0,0,100
3011,Char3_11,1,最初のフレッチャーはリディア・シャッフェンと共に活躍し、生涯に渡り彼女と数々の伝説を残し、その後、爵位も与えられました。以降、矢と武器の製作で富を築き領地を広め、多くのフレッチャーマスターを輩出しました。{nl}フレッチャーは特殊な矢を製造して使用するクラスです。様々な矢は敵の種類と戦闘の状況に応じて強力な効果を発揮します。,c_archer_fletcher,False,False,False,2,0,"[0, 4]","[309016, 309017]","[30801, 30802, 30803, 30804, 30806, 30805]",フレッチャー,2,4,8,2,3,8,35,65,0,0,100
3012,Char3_12,1,王国の人々の多くはパイドパイパーのことを恐れています。王国社会にとって必要な存在ですが、できれば関わらずにすませたいと思っています。その根底には恐怖心があります。しかし、王国がマスターを認めてからは少しイメージは良くなりました。{nl}パイドパイパーは笛を演奏するクラスです。笛を吹いて敵を倒したり、マイナス効果を付与し、味方にはプラス効果を付与します。,c_archer_piedpiper,True,False,False,1,0,"[7, 5]",,"[31701, 31702, 31703, 31704, 31705, 31706, 31707, 31708]",{s18}パイドパイパー,2,4,8,2,3,8,60,70,0,0,70
3013,Char3_13,1,{#7AE4FF}{ol}[前提クエスト解禁・2回目の転職から選択可能]{/}{/}{nl}アプレイサーは多くの人に慕われています。アプレイサーは様々な人と取引をするため、誰かを敵に回すことはしません。アプレイサーは職業柄、関わったアイテムとその所有者の秘密を何があっても守ることでも有名です。{nl}アプレイサーは未鑑定アイテムを鑑定できるクラスです。戦闘で味方や敵を評価し、有利な状況を作り出します。,c_archer_appraiser,True,True,False,2,0,"[7, 4]",,"[31501, 31503, 31505, 31504, 31506, 31502]",アプレイサー,2,4,8,2,3,8,50,65,0,0,85
3014,Char3_14,1,基本的にファルコナーは鷹を手なずけるのではなく、お互いに信頼関係を築き、鷹とコミュニケーションをとります。そのため、忍耐と節制を必要とします。また直感と野生の勘が働かなければならないため、優秀な人材が長年現れない場合はハンターマスターがファルコナーマスターを兼ねることもあります。{nl}ファルコナーは鷹を操る調教師クラスです。鷹はうまく馴らすと一人で戦うよりも数段心強い仲間となります。,c_archer_falconer,False,False,False,1,0,[7],"[10019, 10020, 310021, 310015]","[31002, 31003, 31005, 31006, 31008, 31011, 31013, 31012]",ファルコナー,2,4,8,2,3,8,70,50,0,0,80
3015,Char3_15,1,キャノニアは王国軍の集団戦で重要な役割を担うため、最上級の貴族出身者をマスターに選んだり、王室から任命したりします。創設以来一度も貴族以外がマスターになったことはありません。しかし、キャノニアはマスターを含め、爵位が高くても軍令と軍政については王国軍の階級を優先するという軍法に従います。{nl}キャノニアは強力な大砲を使うアーチャー系クラスです。大砲は使用前後に隙があり、砲弾を扱う手間がありますが、その分、高い火力と広い攻撃範囲を誇ります。,c_archer_cannoneer,False,False,False,1,0,[0],"[312001, 10018]","[31101, 31103, 31104, 31106, 31105, 31107, 31108]",キャノニア,2,4,8,2,3,8,60,20,0,0,120
3016,Char3_16,1,マスケティアの歴史は400年も経っていません。しかし、すでに王国軍の主要兵科であり、傭兵と民間人が行う狩猟や、冒険者などの多くの分野と職種から必要性が高まっているクラスです。{nl}マスケティアは長銃を使用する銃兵クラスです。弓と同時に使用することはできませんが、長銃を使用した連射攻撃と近接戦に効果的なスキルを持っています。,c_archer_musketeer,False,False,False,2,0,[0],"[311005, 313001, 313030, 313027]","[31201, 31202, 31204, 31211, 31207, 31209, 31203, 31210]",マスケティア,2,4,8,2,3,8,50,40,0,0,110
3017,Char3_17,1,メルゲンは王国外部の部族社会から生まれました。リディア・シャッフェンが王国に紹介して以来、王国でマスターの地位も認められ、大陸で代々受け継がれてきました。そのため王国民がメルゲンになるためには海を渡らなければなりませんでした。神樹の日以降、メルゲンマスターが王国にやってきたため、新しくメルゲンになった者が少し増えたそうです。{nl}メルゲンは、主に両手弓を使用するアーチャークラスです。多人数戦で特に威力を発揮します。,c_archer_mergen,False,False,False,0,0,[0],,"[31401, 31402, 31404, 31408, 31406, 31405, 31409]",メルゲン,2,4,8,2,3,8,40,60,0,0,100
4001,Char4_1,1,クレリックは見習い課程を終えた聖職者です。見習い課程修了の有無にかかわらずクレリックは千年にわたって王国の歴史で常に司祭の基本を習い、女神に仕えています。{nl}クレリック系統は自分や味方を治癒できる回復スキルと各種効果で味方を強化するサポートを得意とします。さらに、前衛で直接戦闘を繰り広げたり、後衛で魔法攻撃でサポートするなど様々な育成ができます。,c_cleric_cleric,False,False,True,2,1,[7],"[401009, 10030]","[40001, 40002, 40008, 40006, 40007]",クレリック,1,6,2,4,9,4,45,25,25,80,25
