$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
11102,ABAND01_102,,,,,強く結び過ぎると、血行を妨げるかもしれません。,-1,2,icon_item_armband_cloth,40,,,,,,,[36002],,5,ノットアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11103,ABAND01_103,,,,,長いので緊急事態では包帯の代わりにも使えます。,-1,2,icon_item_armband_clothlong,40,[642075],,,,,,,,5,ロングアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11104,ABAND01_104,,,,,鳥の羽で飾られています。耐久性は低いので、管理に気を使う必要があります。,-1,2,icon_item_armband_feather,40,,,,,,,[36004],,5,フェザーアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11105,ABAND01_105,,,,,特別な祭儀に使われますが、装飾品として使われることもあります。,-1,2,icon_item_armband_tassel,40,,,,,,,[36005],,5,タッセルアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11106,ABAND01_106,,,,,1次CBTに参加したユーザーたちへの感謝を込めたアイテムです。,-1,2,icon_item_artefact_armband_cbt1,1,,,,,,,,,5,太初の救済者アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11107,ABAND01_107,,,,,これを身に付けていると、味方を見分けやすくなります。 一方、敵からは主要人物として認識されることもあります。,-1,2,icon_item_armband_chief,40,,,,,,,,,5,チーフアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11108,ABAND01_108,,,,,これを身に付けていると、味方を見分けやすくなります。 一方、敵からは主要人物として認識され、危機を招いてしまう可能性もあります。,-1,2,icon_item_armband_silver,40,,,,,,,,,5,シルバーアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11109,ABAND01_109,,,,,これを身に付けていると、味方を見分けやすくなります。たまには人前でわざと傷をつけてみてもいいでしょう。,-1,2,icon_item_armband_dia,40,,,,,,,,,5,ダイヤアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11110,ABAND01_110,,,,,これを身に付けていると、味方を見分けやすくなります。アクセサリのように付けて個性を表す人もいるようです。,-1,2,icon_item_armband_singletassel,40,,,,,,,,,5,フリンジアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11111,ABAND01_111,,,,,これを身に付けていると、味方を見分けやすくなります。一部の人からは誤解されがちですが、このバンドの形はサドゥーマスターとは全く関係ありません。,-1,2,icon_item_armband_shaman,40,,,,,,,,,5,シャーマンアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11112,ABAND01_112,,,,,これを身に付けていると、味方を見分けやすくなります。王国の海軍力がまだ弱かった頃に活動していた海賊団の愛用物という説もあります。,-1,2,icon_item_armband_orient,40,,,,,,,,,5,オリエントアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11113,ABAND01_113,,,,,シーズンサーバーに参加してくださった方々への感謝を込めたアームバンドです。,-1,2,icon_item_armband_gold,1,,,,,,,,,5,ゴールデンアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11114,ABAND01_114,,,,,これを身に付けていると、味方を見分けやすくなります。 神樹の日以降、植物系に拒否反応を起こすようになった人々にも愛用されているようです。,-1,2,icon_item_armband_leaf,40,,,,,,,,,5,リーフアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11115,ABAND01_115,,,,,これを身に付けていると、味方を見分けやすくなります。本物の剥製などではありません。,-1,2,icon_item_armband_dragonfly1,40,,,,,,,,,5,トンボアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11116,ABAND01_116,,,,,これを身に付けていると、味方を見分けやすくなります。見方は大切ですからね。,-1,2,icon_item_armband_exclamationmark_icon,40,,,,,,,,,5,フィーリングアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11117,ABAND01_117,,,,,これを身に付けていると、味方を見分けやすくなります。これを付けているからといって自分自身がプレゼントになることはありません。,-1,2,icon_item_armband_ribbon,40,,,,,,,,,5,リボンアームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11118,ABAND01_118,,,,,これを身に付けていると、味方を見分けやすくなります。たくさんの人から支持されているような気分になります。,-1,2,icon_item_armband_facebook,40,,,,,,,,,5,いいね！アームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11119,ABAND01_119,,,,,ギルドバトルで1位を達成したギルドメンバーに与えられるアームバンドです。,-1,2,icon_item_armband_01,40,,,,,,,,41,5,ギルドバトル1位アームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11120,ABAND01_120,,,,,ギルドバトルで2位を達成したギルドメンバーに与えられるアームバンドです。,-1,2,icon_item_armband_02,40,,,,,,,,42,5,ギルドバトル2位アームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11121,ABAND01_121,,,,,ギルドバトルで3位を達成したギルドメンバーに与えられるアームバンドです。,-1,2,icon_item_armband_03,40,,,,,,,,43,5,ギルドバトル3位アームバンド,0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11122,ABAND01_122,,,,,風紀委員が身に付けるアームバンドです。,-1,2,icon_item_armband_freshness,1,,,,,,,,,5,風紀委員アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11123,ABAND01_123,,,,,死を象徴したアームバンドです。,-1,2,icon_item_armband_skull,1,,,,,,,,,5,髑髏アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11124,ABAND01_124,,,,,かわいいウサギが印象的なアームバンド。,-1,2,icon_item_armband_bunny,1,,,,,,,,,5,バニーズアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11125,ABAND01_125,,,,,白いハートが印象的なアームバンド。,-1,2,icon_item_armband_nurse,1,,,,,,,,,5,純白のアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11126,ABAND01_126,,,,,地球の幸せを望む救済者が着用するアームバンドです。,-1,2,icon_item_armband_g9,1,,,,,,,,,5,地球の幸せアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11127,ABAND01_127,,,,,ヴァカリネが可愛がるディオニスをかたどって作ったアームバンドです。,-1,2,icon_item_armband_dinios,1,,,,,,,,,5,ディオニスアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11128,ABAND01_128,,,,,脳内TOSのスペシャリストであることを証明するアームバンドです。,-1,2,icon_item_armband_e_speicialbrain,1,,,,,,,,,5,TOSスペシャリストアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11129,ABAND01_129,,,,,戊戌年記念アームバンドです。{nl}リサイクルショップでメダルと交換できます。,-1,2,item_icon_armband_golddog2018,1,,,,,,,,,5,黄金わんわんアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11130,ABAND01_130,,,,,2周年を記念して製作されたアームバンドです。,-1,2,icon_item_armband_steam2nd,1,,,,,,,,,5,2周年記念アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11131,ABAND01_119_COLONY_30,,,,,コロニー戦ベータ参加者に支給されるアームバンドです。,-1,2,icon_item_armband_01,40,,,,,,,,54,5,Territory Wars Tester Armband (30days),0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,2592000.0,FFFF,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11132,ABAND01_119_COLONY_90,,,,,コロニー戦ベータ参加者に支給されるアームバンドです。,-1,2,icon_item_armband_01,40,,,,,,,,55,5,Territory Wars Tester Armband  (90days),0,0,TTTTT,40,0,0,0,0,0,0,0,0,0.0,7776000.0,FFFF,"[1, 1, 2, 2, 3, 3, 4, 5, 6, 7]",23,11,4,False,False,10.0
11133,ABAND01_131,,,,,ギルドすなわちそれはToSそのものイベントを記念して作ったアームバンドです。,-1,2,icon_item_armband_guild04,1,,,,,,,,,5,ギルドLOVEアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11134,ABAND01_132,,,,,サッカーキャプテンを象徴するアームバンドです。,-1,2,icon_item_armband_captain_soccer,1,,,,,,,,,5,キャプテンアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11135,ABAND01_133,,,,,サッカーサポーターを象徴するアームバンドです。,-1,2,icon_item_armband_supporter_soccer,1,,,,,,,,,5,サポーターズアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11136,ABAND01_134,,,,,星の塔へ！イベント参加者に支給されるアームバンドです。,-1,2,icon_item_armband_stararrow,1,,,,,,,,,5,星の塔の英雄アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11137,ABAND01_130_THA,,,,,タイ1周年を記念して制作されたアームバンドです。,-1,2,icon_item_armband_th1stanniversary,1,,,,,,,,,5,タイ1周年アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTTT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11138,ABAND01_138,,,,,コロニーを占領したギルドに支給されるアームバンドです。{nl}征服者の象徴です。,-1,2,icon_item_armband_colony01,1,,,,,,,,,5,征服者のアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11139,ABAND01_139,,,,,コロニーを占領したギルドに支給されるアームバンドです。{nl}征服者の象徴です。,-1,2,icon_item_armband_colony01,1,,,,,,,,,5,征服者のアームバンド(1日),0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,86400.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11140,ABAND01_140,,,,,3周年アームバンド,-1,2,icon_item_armband_guilty,1,,,,,,,,,5,ギルティネ追従者のアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11141,ABAND01_141,,,,,3周年アームバンド,-1,2,icon_item_armband_goddess,1,,,,,,,,,5,女神の救援者アームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
11142,ABAND01_142,,,,,ひよこをモチーフにしたアームバンドです。,-1,2,icon_item_armband_chick01,1,,,,,,,,,5,ぴよぴよひよこアームバンド,0,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3]",23,11,4,False,False,10.0
12111,HAIR_M_101,,,,,王国の由緒正しい一族の継承者が初めてこのような髪型をしてから、上流階級の人々が真似するようになりました。ただし、顔が整っていないと完璧な魅力を発揮できません。,-1,,hair_lancer_male,0,,,,,,,,,5,テリウス,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12112,HAIR_M_102,,,,,千年祭の頃に復元された髪型で、多くの人々がまねをしようとしましたが、作ることも維持することも難しいので、貴族独特の髪型になりました。,-1,,hair_puppeteer_male,0,,,,,,,,,5,ダンディウェーブカール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12113,HAIR_M_103,,,,,ショートヘアがとても似合っています。切った髪を売ればお金になるので損はないでしょう。,-1,2,hair_messy,0,,,,,,,,,5,ショートカット,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12114,HAIR_M_104,,,,,少し隠れた顔が相手の好奇心をそそります。,-1,2,hair_thaumaturge,0,,,,,,,,,5,アシンメトリーショート,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12115,HAIR_M_105,,,,,仄かな金色の髪があなたの後姿を美しくします。,-1,2,hair_dratail,0,,,,,,,,,5,リーゼント,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12116,HAIR_M_106,,,,,軽く明るい印象を与えて好感度をアップさせます。,-1,2,hair_shaggy,0,,,,,,,,,5,ショートシャギー,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12117,HAIR_M_107,,,,,流行に左右されないながらも常にお洒落さをキープできる髪型です。,-1,2,hair_shot_asymmetric,0,,,,,,,,,5,かき上げたスタイル,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12118,HAIR_M_108,,,,,この髪型はおよそ80年前、ドミフェル国王時代に出現したものと言われています。当時の貴族層がクレリックやウィザードとの差をつけるために考案されましたが、その後一般市民にも普及したため貴族のシンボルという印象は薄まってしまいました。,-1,2,hair_babyperm,0,,,,,,,,,5,ベイビーパーマ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12119,HAIR_M_109,,,,,この髪型を創案した人は、ルグィン家の先祖の一人だといいます。,-1,2,hair_dandy,0,,,,,,,,,5,ダンディ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12120,HAIR_M_110,,,,,リディア・シャッフェンが短髪だった時代に、彼女の弟子たちが次々と真似をしたことから普及した髪型です。元々は女性の髪形ですが、以降多くの男性たちがアレンジを繰り返して男性用としても定着しています。,-1,2,hair_halfup,0,,,,,,,,,5,ショートポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12121,HAIR_M_111,,,,,明るい金色の髪があなたを高貴な印象に仕上げます。,-1,2,hair_musketeer,0,,,,,,,,,5,ノーブルウェーブ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
