$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
100024,ET_Pagclamper,4,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,0,mon_pagclamper,280,None,None,ペイグクランパー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,3591,57,280,1212814,199,4092,171,57,0
100025,ET_PagNanny,1,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,0,mon_pagnanny,280,None,None,ペイグネニー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100026,ET_PagSawyer,1,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,0,mon_pagsawyer,280,None,None,ペイグソイヤー,1,5,0,3678,2452,1775,1183,280,280,0,85,464,112,336,4040,1749,57,280,970251,199,4092,171,57,0
100027,ET_PagWheeler,4,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,0,mon_pagwheeler,280,None,None,ペイグウィラー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,3591,57,280,1212814,199,4092,171,57,0
100028,ET_PagAmpullar,1,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,0,mon_pagampullar,280,None,None,ペイグエンピュラー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100029,ET_Flamil,1,この種はジェスティが数百年前にギルティネから啓示追跡の任務を受けた頃に現れ始めました。神樹の日以降、それまでに作られたフラメーとその亜種たちが彼らの創造者であるジェスティの命令を受けてあちこちに現れるようになりました。,0,0,0,mon_fd_flamil,280,None,None,フラミル,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100030,ET_Flamag,1,この種はジェスティが数百年前にギルティネから啓示追跡の任務を受けた頃に現れ始めました。神樹の日以降、それまでに作られたフラメーとその亜種たちが彼らの創造者であるジェスティの命令を受けてあちこちに現れるようになりました。,0,0,0,mon_fd_flamag,280,None,None,フラマグ,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100031,ET_Flak,1,この種はジェスティが数百年前にギルティネから啓示追跡の任務を受けた頃に現れ始めました。神樹の日以降、それまでに作られたフラメーとその亜種たちが彼らの創造者であるジェスティの命令を受けてあちこちに現れるようになりました。,0,0,0,mon_fd_flak,280,None,None,フラック,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100032,ET_Nuka,3,ヌカは魔王ヴァイガの手下で、現在は魔王ジェスティがギルティネから命令された任務のために派遣されているので、その任務をサポートしています。ただ、ジェスティはヴァイガの思惑とは違い、彼らをかなりこき使っているようです。,0,0,0,mon_nuka,280,None,None,ヌカ,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,4443,2962,57,280,1212814,199,4092,171,57,0
100033,ET_Hohen_ritter,3,ホーヘンは王国建国以前から人間と争い、被害を与えていた種族です。彼らは以前から女神よりも魔族に協力的でしたが、人間に圧されて数が増えなかったため、大きな問題にはなりませんでした。しかし、神樹の日以降の環境では人間よりもホーヘンの方が有利になったため、いつまで人間が優位を保てるかは不明確な状況です。,0,0,2,mon_hohen_ritter,280,None,None,ホーヘンリッター,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,4443,2962,57,280,1212814,199,4092,171,57,0
100034,ET_hohen_barkle,1,ホーヘンは王国建国以前から人間と争い、被害を与えていた種族です。彼らは以前から女神よりも魔族に協力的でしたが、人間に圧されて数が増えなかったため、大きな問題にはなりませんでした。しかし、神樹の日以降の環境では人間よりもホーヘンの方が有利になったため、いつまで人間が優位を保てるかは不明確な状況です。,0,0,5,mon_hohen_barkle,280,None,None,ホーヘンバックル,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100035,ET_Hohen_mage,1,ホーヘンは王国建国以前から人間と争い、被害を与えていた種族です。彼らは以前から女神よりも魔族に協力的でしたが、人間に圧されて数が増えなかったため、大きな問題にはなりませんでした。しかし、神樹の日以降の環境では人間よりもホーヘンの方が有利になったため、いつまで人間が優位を保てるかは不明確な状況です。,0,0,0,mon_hohen_mage,280,None,None,ホーヘンメイジ,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100036,ET_Hohen_orben,3,ホーヘンは王国建国以前から人間と争い、被害を与えていた種族です。彼らは以前から女神よりも魔族に協力的でしたが、人間に圧されて数が増えなかったため、大きな問題にはなりませんでした。しかし、神樹の日以降の環境では人間よりもホーヘンの方が有利になったため、いつまで人間が優位を保てるかは不明確な状況です。,0,0,0,mon_hohen_orben,280,None,None,ホーヘンオルヴェン,1,1,2,8272,5514,4106,2737,280,280,0,85,464,112,336,6913,4609,57,280,2229438,199,4092,171,57,0
100037,ET_Hohen_gulak,3,ホーヘンは王国建国以前から人間と争い、被害を与えていた種族です。彼らは以前から女神よりも魔族に協力的でしたが、人間に圧されて数が増えなかったため、大きな問題にはなりませんでした。しかし、神樹の日以降の環境では人間よりもホーヘンの方が有利になったため、いつまで人間が優位を保てるかは不明確な状況です。,0,0,0,mon_hohen_gulak,280,None,None,ホーヘングラグ,1,1,2,8272,5514,4106,2737,280,280,0,85,464,112,336,6913,4609,57,280,2229438,199,4092,171,57,0
100038,ET_Harugal,4,魔将ホーバークに追従する魔族です。彼らは魔将ヘルガ・セルクルに自分たちの主を引き裂かれ、封印された後にもホーバークにのみ忠誠を誓っています。,0,0,4,mon_harugal,280,None,None,ハルガル,1,1,2,6740,3629,3252,1751,280,280,0,85,464,112,336,5444,5588,57,280,2229438,199,4092,171,57,0
100039,ET_NightMaiden_bow,3,魔将の護衛であり侍従で、親衛隊のような魔族です。,0,0,0,mon_nightmaiden_bow,280,None,None,ダークメイデン,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,4443,2962,57,280,1212814,199,4092,171,57,0
100040,ET_velffigy,1,魔族のシャーマンが儀式で使う道具で、儀式を終えると自我を持つようになります。シャーマンにとっては別の目的のための道具に過ぎないため、ほとんどのシャーマンは儀式後これを放置し、放置されたベルフィギはそれぞれ自分の力で生きて行くことになります。,0,0,0,mon_velffigy,280,None,None,ベルフィギ,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100041,ET_Elet,1,エーレットは以前、妖精か精霊だったと言われています。彼らは何かのきっかけで女神アウシュリネに呪われ、その後人間の世界で隠れながら暮らしていました。神樹の日 以降、彼らは積極的に魔族に賛同しようとしています。,0,0,2,mon_elet,280,None,None,エーレット,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100042,ET_Elma,1,エルマはジェスティの新鋭兵で、様々な任務に配置されており、魔界の守備兵の役割も果たしています。,0,0,0,mon_elma,280,None,None,エルマ,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100043,ET_Spector_gh_red,2,魔族の影響を受けた幽霊はこのように見た目が変わってしまいます。,0,0,5,mon_spector_gh_red,280,None,None,レッドアパリション,1,5,1,4935,2115,2381,1020,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100044,ET_Spector_Gh,2,魔族の影響を受けた幽霊はこのように見た目が変わってしまいます。,0,0,5,mon_spector_gh,280,None,None,グリーンアパリション,1,5,1,4935,2115,2381,1020,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100045,ET_PagNurse,1,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,0,mon_pagnurse,280,None,None,ペイグナルス,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100046,ET_PagDoper,1,ペイグ族は高位魔族に属します。彼らの残酷さは同じ魔族にも恐怖を感じさせるそうです。強いと言うよりも、魔王カルタスの庇護を受けて他の魔族に嫌がらせばかりをしていたペイグは、他の魔族の請願を受けたギルティネによって魔界を離れ、この世界に現れ始めました。,0,0,7,mon_pagdoper,280,None,None,ペイグドッパー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100047,ET_Flamme_priest,1,この種はジェスティが数百年前にギルティネから啓示追跡の任務を受けた頃に現れ始めました。神樹の日以降、それまでに作られたフラメーとその亜種たちが彼らの創造者であるジェスティの命令を受けてあちこちに現れるようになりました。,0,0,2,mon_fd_flamme_priest,280,None,None,フラメー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100048,ET_Flamme_archer,1,この種はジェスティが数百年前にギルティネから啓示追跡の任務を受けた頃に現れ始めました。神樹の日以降、それまでに作られたフラメーとその亜種たちが彼らの創造者であるジェスティの命令を受けてあちこちに現れるようになりました。,0,0,2,mon_fd_flamme_archer,280,None,None,フラメーアーチャー,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100049,ET_Flamme_mage,1,この種はジェスティが数百年前にギルティネから啓示追跡の任務を受けた頃に現れ始めました。神樹の日以降、それまでに作られたフラメーとその亜種たちが彼らの創造者であるジェスティの命令を受けてあちこちに現れるようになりました。,0,0,0,mon_fd_flamme_mage,280,None,None,フラメーウィザード,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
10005,Bomb,6,名前はそれらしですが、特に他の爆弾と違いはありません。,64,49,6,icon_item_nothing,1,None,None,ゴブリン撲滅用爆弾,None,2,0,56,37,56,37,1,1,0,2,5,0,1,1,1,2,1,465,2,26,2,2,0
100050,ET_hogma_warrior,4,ホグマはゴブリンよりも高い知能を持ち、道具を使いますが、本能が強すぎて愚かな失敗を繰り返しています。,0,0,2,mon_hogma_warrior,280,None,None,ホグマソルジャー,0,5,1,2211,1190,4499,2423,280,280,0,114,860,112,336,2370,5443,171,280,1272850,57,2610,57,171,0
100051,ET_Npanto_sword,1,パントの中でも戦闘力が高く、森の地形に強い変種です。,0,0,1,mon_npanto_sword,280,None,None,パントファイター,0,5,1,1871,1531,3807,3115,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100052,ET_Fire_Dragon,3,塔の攻略のために魔族が魔界から連れて来た下位魔族です。,0,0,2,mon_fire_dragon,280,None,None,ドレイク,0,5,1,3257,1396,6472,2774,280,280,0,114,860,112,336,2999,4499,171,280,1272850,57,2610,57,171,0
100053,ET_Big_Cockatries,3,大型のコカトリス。石化の危険性についてはいくら強調しても足りないくらいです。,0,0,2,mon_big_cockatries,280,None,None,コカト,0,1,2,4790,2053,9518,4079,280,280,0,114,860,112,336,4667,7001,171,280,2339799,57,2610,57,171,0
100054,ET_Tiny,3,見た目がかわいいので多くの人々がティニーを飼い馴らそうとしましたが、成功したことはないそうです。,0,0,5,mon_tiny,280,None,None,ティニー,0,5,1,2559,2094,5085,4161,280,280,0,114,860,112,336,2999,4499,171,280,1272850,57,2610,57,171,0
100055,ET_Kowak_orange,3,腐った肉を狙う習性は変わっていません。,0,0,1,mon_kowak_orange,280,None,None,オレンジコワック,0,5,1,3257,1396,6472,2774,280,280,0,114,860,112,336,2999,4499,171,280,1272850,57,2610,57,171,0
100056,ET_hogma_sorcerer,3,ホグマの中には経験を通じて知能を持つ者もいます。ただ、シャーマンもホグマの本能から脱却できてはいません。,0,0,2,mon_hogma_sorcerer,280,None,None,ホグマシャーマン,0,5,1,2792,1861,5548,3698,280,280,0,114,860,112,336,2999,4499,171,280,1272850,57,2610,57,171,0
100057,ET_bubbe_mage_fire,1,過去数年の間に、ゴブリンの社会はどんどん分化し、複雑化しています。,0,0,2,mon_bubbe_mage_fire,280,None,None,ゴブリンファイアーメイジ,0,5,1,2381,1020,4846,2076,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100058,ET_bubbe_mage_ice,1,過去数年の間に、ゴブリンの社会はどんどん分化し、複雑化しています。,0,0,4,mon_bubbe_mage_ice,280,None,None,ゴブリンアイスメイジ,0,5,1,2381,1020,4846,2076,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100059,ET_Wolf_statue,4,元は王陵の守護装置でしたが、今は全ての生命体を攻撃する誤作動状態です。,0,0,2,mon_wolf_statue,280,None,None,ヴィカラス,4,5,1,2587,1393,2648,1426,280,392,0,185,562,140,280,3997,6043,85,280,1134452,85,3156,99,114,0
10006,Bomb_Score,6,モンスター,64,49,6,icon_item_nothing,1,None,None,爆弾ポイント,None,2,0,56,37,56,37,1,1,0,2,5,0,1,1,1,2,1,465,2,26,2,2,0
100060,ET_Socket_red,4,ソケットはこの世界の地下深い場所と魔界に生息していました。彼らは地上での彼らの領域を保証するというギルティネの約束を信じています。,0,0,2,mon_socket_red,280,None,None,レッドソケット,4,5,1,2388,1592,2444,1629,280,392,0,185,562,140,280,3997,6043,85,280,1134452,85,3156,99,114,0
100061,ET_Malstatue,4,ある地方ではクポルや精霊の偶像を作られており、その中の一部は神樹の日以降、魔族に染まって悪の被造物として活動し始めました。,0,0,0,mon_malstatue,280,None,None,マルスタチュー,4,5,1,2388,1592,2444,1629,280,392,0,185,562,140,280,3997,6043,85,280,1134452,85,3156,99,114,0
100062,ET_wolf_statue_mage,1,元は王陵の守護装置でしたが、今は全ての生命体を攻撃する誤作動状態です。,0,0,0,mon_wolf_statue_magician,280,None,None,ヴィカラスメイジ,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,5387,2333,57,280,1212814,199,4092,171,57,0
100063,ET_Socket_mage_red,4,ソケットはこの世界の地下深い場所と魔界に生息していました。彼らは地上での彼らの領域を保証するというギルティネの約束を信じています。,0,0,2,mon_socket_mage_red,280,None,None,レッドソケットメイジ,4,5,1,2388,1592,2444,1629,280,392,0,185,562,140,280,3997,6043,85,280,1134452,85,3156,99,114,0
100064,ET_Lapezard,1,人間の先入観と違い、ラペザードは長きにわたる修行を経て現在の地位に登りつめたわけではありません。ほとんどは血統によって選ばれ、それに合わせて養育され、必要なエサを供給されてラペザードになります。,0,0,2,mon_lapezard,280,None,None,ラペザード,0,5,1,2041,1361,4153,2769,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100065,ET_Lapfighter,1,ラペの中で地位が高いわけではありませんが、出現頻度と危険度ともに高い種類です。仲間のラペに自分をアピールするために、敵を残虐に扱う傾向があります。,0,0,6,mon_lapfighter,280,None,None,ラファイター,0,5,1,2041,1361,4153,2769,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100066,ET_Lapflammer,1,必要な武器さえ手に入れればラペもラフラマーになれます。しかし、ラフラマーが死ぬ時に武器も一緒に破壊されるので、ラフラマーになるのは言うほど簡単なことではありません。,0,0,2,mon_lapflammer,280,None,None,ラフラマー,0,5,1,2041,1361,4153,2769,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100067,ET_Lapemiter,1,ラペマイターはラペの間でも尊重と蔑視を同時に受ける珍しい職群です。ラペマイターは一種の宗教的な役割を担っていますが、他のラペたちは宗教儀式をそこまで重視しないため、ラペマイタは普段、苦役を強いられています。,0,0,2,mon_lapemiter,280,None,None,ラペマイター,0,5,1,2041,1361,4153,2769,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100068,ET_LapeArcher,1,ラペの社会が分化し、複雑化しているという事実は、彼らの間で小さな違いでお互いを区別していることからも確実です。人間の目には同じ役割を担当しているラペでも、お互いを区別する呼称があるので、人間が彼らを呼ぶ名前にもその傾向が反映されています。,0,0,7,mon_lapearcher,280,None,None,ラペアーチャー,0,5,1,2041,1361,4153,2769,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
100069,ET_Lapeman,1,ラペマンはラペのアンデッドという説もありますが、定かではありません。とにかく、他のラペたちはラペマンを尊重しています。,0,0,7,mon_lapeman,280,None,None,ラペマン,0,5,1,2041,1361,4153,2769,280,280,0,114,860,112,336,3629,3555,171,280,1272850,57,2610,57,171,0
10007,Bomb_Defence,6,モンスター,64,49,6,icon_item_nothing,1,None,None,時限爆弾,None,2,0,56,37,56,37,1,1,0,2,5,0,1,1,1,2,1,465,2,26,2,2,0
100070,ET_merog_wizzard_orange,3,メログの変種です。メログの違いは変異の過程で発生したものと推測されています。,0,0,4,mon_merog_wizzard,280,None,None,オレンジメログシャーマン,0,5,1,2792,1861,5548,3698,280,280,0,114,860,112,336,2999,4499,171,280,1272850,57,2610,57,171,0
100071,ET_merog_wogu_orange,3,本能的に攻撃しますが、知能に負けない能力を見せる爬虫類系変異モンスターです。,0,0,7,mon_merog_wogu_orange,280,None,None,グリーンメログポイズンマージ,0,5,1,3257,1396,6472,2774,280,280,0,114,860,112,336,2999,4499,171,280,1272850,57,2610,57,171,0
100072,ET_maggotegg,6,モンスター,0,0,6,mon_maggotegg,280,None,None,マゴットエッグ,None,2,2,3256,3256,3256,3256,280,280,0,114,662,140,280,1879,1879,114,280,1871839,114,3351,114,114,0
