$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642606,Gacha_F_006,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57479, ""Url"": ""monsters"", ""Name"": ""Earth Archon"", ""Icon"": ""boss_archon""}}]",,,Earth Archon Cube,0,0.0,0.0,0000,5,5.0
642607,Gacha_F_007,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Violent Cerberus Cube,0,0.0,0.0,0000,5,5.0
642608,Gacha_F_008,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Noisy Mineloader Cube,0,0.0,0.0,0000,5,5.0
642609,Gacha_F_009,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57501, ""Url"": ""monsters"", ""Name"": ""Kubas"", ""Icon"": ""fd_boss_kubas""}}]",,,Kubas Cube,0,0.0,0.0,0000,5,5.0
642610,Gacha_F_010,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57496, ""Url"": ""monsters"", ""Name"": ""Necroventer"", ""Icon"": ""fd_boss_necrovanter""}}]",,,Necroventer Cube,0,0.0,0.0,0000,5,5.0
642611,Gacha_F_011,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Burning Fire Lord Cube,0,0.0,0.0,0000,5,5.0
642612,Gacha_F_012,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Wrathful Harpeia Cube,0,0.0,0.0,0000,5,5.0
642613,Gacha_F_013,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57497, ""Url"": ""monsters"", ""Name"": ""Glackuman"", ""Icon"": ""fd_boss_glackuman""}}]",,,Glackuman Cube,0,0.0,0.0,0000,5,5.0
642614,Gacha_F_014,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57424, ""Url"": ""monsters"", ""Name"": ""Marionette"", ""Icon"": ""boss_marionette""}}]",,,Marionette Cube,0,0.0,0.0,0000,5,5.0
642615,Gacha_F_015,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47498, ""Url"": ""monsters"", ""Name"": ""Dullahan"", ""Icon"": ""boss_durahan""}}]",,,Dullahan Cube,0,0.0,0.0,0000,5,5.0
642616,Gacha_F_016,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Ellaganos Cube,0,0.0,0.0,0000,5,5.0
642617,Gacha_F_017,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,Prison Manager Prison Cutter Cube,0,0.0,0.0,0000,5,5.0
642618,Gacha_F_018,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,Starving Velnia Monkey Cube,0,0.0,0.0,0000,5,5.0
642619,Gacha_F_019,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,Forest Keeper Ferret Marauder Cube,0,0.0,0.0,0000,5,5.0
642620,Gacha_F_020,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Mirtis Cube,0,0.0,0.0,0000,5,5.0
642621,Gacha_F_021,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Helgasercle Cube,0,0.0,0.0,0000,5,5.0
642622,Gacha_F_022,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Rexipher Cube,0,0.0,0.0,0000,5,5.0
642623,Gacha_F_023,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Marnox Cube,0,0.0,0.0,0000,5,5.0
642624,Gacha_F_024,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Nuaele Cube,0,0.0,0.0,0000,5,5.0
642625,Gacha_F_025,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Zaura Cube,0,0.0,0.0,0000,5,5.0
642626,Gacha_F_026,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Blut Cube,0,0.0,0.0,0000,5,5.0
642627,Gacha_F_027,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Mirtis Cube,0,0.0,0.0,0000,5,5.0
642628,Gacha_F_028,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Helgasercle Cube,0,0.0,0.0,0000,5,5.0
642629,Gacha_F_029,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Rexipher Cube,0,0.0,0.0,0000,5,5.0
642630,Gacha_F_030,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Marnox Cube,0,0.0,0.0,0000,5,5.0
642631,Gacha_F_031,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Nuaele Cube,0,0.0,0.0,0000,5,5.0
642632,Gacha_F_032,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Zaura Cube,0,0.0,0.0,0000,5,5.0
642633,Gacha_F_033,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,(Old) Blut Cube,0,0.0,0.0,0000,5,5.0
642634,Gacha_F_034,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Mirtis Cube,0,0.0,0.0,0000,5,5.0
642635,Gacha_F_035,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Helgasercle Cube,0,0.0,0.0,0000,5,5.0
642636,Gacha_F_036,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Rexipher Cube,0,0.0,0.0,0000,5,5.0
642637,Gacha_F_037,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Marnox Cube,0,0.0,0.0,0000,5,5.0
642638,Gacha_F_038,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Nuaele Cube,0,0.0,0.0,0000,5,5.0
642639,Gacha_F_039,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Zaura Cube,0,0.0,0.0,0000,5,5.0
642640,Gacha_F_040,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,(Old) Blut Cube,0,0.0,0.0,0000,5,5.0
642641,Gacha_F_041,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58805, ""Url"": ""monsters"", ""Name"": ""Rugged Glackuman"", ""Icon"": ""fd_boss_glackuman""}}]",,,Glackuman Cube,0,0.0,0.0,0000,5,5.0
642642,Gacha_F_042,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47392, ""Url"": ""monsters"", ""Name"": ""Bleak Chapparition"", ""Icon"": ""f_boss_chapparition""}}]",,,Bleak Chapparition Cube,0,0.0,0.0,0000,5,5.0
642643,Gacha_F_043,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58237, ""Url"": ""monsters"", ""Name"": ""Hungry Velnia Monkey"", ""Icon"": ""boss_velniamonkey""}}]",,,Starving Velnia Monkey Cube,0,0.0,0.0,0000,5,5.0
642644,Gacha_F_044,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58803, ""Url"": ""monsters"", ""Name"": ""Alluring Succubus"", ""Icon"": ""boss_succubus""}}]",,,Alluring Succubus Cube,0,0.0,0.0,0000,5,5.0
642645,Gacha_F_045,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57711, ""Url"": ""monsters"", ""Name"": ""Burning Fire Lord"", ""Icon"": ""f_boss_fireload""}}]",,,Burning Fire Lord Cube,0,0.0,0.0,0000,5,5.0
642646,Gacha_F_046,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47393, ""Url"": ""monsters"", ""Name"": ""Noisy Mineloader"", ""Icon"": ""f_boss_mineloader""}}]",,,Noisy Mineloader Cube,0,0.0,0.0,0000,5,5.0
642647,Gacha_F_047,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47389, ""Url"": ""monsters"", ""Name"": ""Blasphemous Deathweaver"", ""Icon"": ""f_boss_deathweaver""}}]",,,Blasphemous Deathweaver Cube,0,0.0,0.0,0000,5,5.0
642648,Gacha_F_048,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58246, ""Url"": ""monsters"", ""Name"": ""Forest Keeper Ferret Marauder"", ""Icon"": ""boss_ferretmarauder""}}]",,,Forest Keeper Ferret Marauder Cube,0,0.0,0.0,0000,5,5.0
642649,Gacha_F_049,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57713, ""Url"": ""monsters"", ""Name"": ""Starving Ellaganos"", ""Icon"": ""f_boss_ellaganos""}}]",,,Starving Ellaganos Cube,0,0.0,0.0,0000,5,5.0
642650,Gacha_F_050,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47391, ""Url"": ""monsters"", ""Name"": ""Violent Cerberus"", ""Icon"": ""f_boss_kerberos""}}]",,,Violent Cerberus Cube,0,0.0,0.0,0000,5,5.0
642651,Gacha_F_051,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57712, ""Url"": ""monsters"", ""Name"": ""Wrathful Harpeia"", ""Icon"": ""f_boss_harpeia_orange""}}]",,,Wrathful Harpeia Cube,0,0.0,0.0,0000,5,5.0
642652,Gacha_F_052,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58068, ""Url"": ""monsters"", ""Name"": ""Prison Manager Prison Cutter"", ""Icon"": ""boss_prisoncutter""}}]",,,Prison Manager Prison Cutter Cube,0,0.0,0.0,0000,5,5.0
642653,Gacha_F_053,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58804, ""Url"": ""monsters"", ""Name"": ""Frantic Molich"", ""Icon"": ""boss_molich""}}]",,,Frantic Molich Cube,0,0.0,0.0,0000,5,5.0
642654,Gacha_F_054,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58248, ""Url"": ""monsters"", ""Name"": ""Demon Lord Mirtis"", ""Icon"": ""boss_mirtis""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58248, ""Url"": ""monsters"", ""Name"": ""Demon Lord Mirtis"", ""Icon"": ""boss_mirtis""}}]",,,Shining Demon Lord Mirtis Cube,0,0.0,0.0,0000,5,1.0
642655,Gacha_F_055,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58249, ""Url"": ""monsters"", ""Name"": ""Demon Lord Helgasercle"", ""Icon"": ""boss_helgasercle""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58249, ""Url"": ""monsters"", ""Name"": ""Demon Lord Helgasercle"", ""Icon"": ""boss_helgasercle""}}]",,,Shining Demon Lord Helgasercle Cube,0,0.0,0.0,0000,5,1.0
642656,Gacha_F_056,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58250, ""Url"": ""monsters"", ""Name"": ""Demon Lord Rexipher"", ""Icon"": ""boss_lecifer""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58250, ""Url"": ""monsters"", ""Name"": ""Demon Lord Rexipher"", ""Icon"": ""boss_lecifer""}}]",,,Shining Demon Lord Rexipher Cube,0,0.0,0.0,0000,5,1.0
642657,Gacha_F_057,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58251, ""Url"": ""monsters"", ""Name"": ""Demon Lord Marnox"", ""Icon"": ""boss_marnoks""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58251, ""Url"": ""monsters"", ""Name"": ""Demon Lord Marnox"", ""Icon"": ""boss_marnoks""}}]",,,Shining Demon Lord Marnox Cube,0,0.0,0.0,0000,5,1.0
642658,Gacha_F_058,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58577, ""Url"": ""monsters"", ""Name"": ""Demon Lord Nuaele"", ""Icon"": ""boss_nuaelle""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58577, ""Url"": ""monsters"", ""Name"": ""Demon Lord Nuaele"", ""Icon"": ""boss_nuaelle""}}]",,,Shining Demon Lord Nuaele Cube,0,0.0,0.0,0000,5,1.0
642659,Gacha_F_059,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58578, ""Url"": ""monsters"", ""Name"": ""Demon Lord Zaura"", ""Icon"": ""boss_zawra""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58578, ""Url"": ""monsters"", ""Name"": ""Demon Lord Zaura"", ""Icon"": ""boss_zawra""}}]",,,Shining Demon Lord Zaura Cube,0,0.0,0.0,0000,5,1.0
642660,Gacha_F_060,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58579, ""Url"": ""monsters"", ""Name"": ""Demon Lord Blut"", ""Icon"": ""boss_blud""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58579, ""Url"": ""monsters"", ""Name"": ""Demon Lord Blut"", ""Icon"": ""boss_blud""}}]",,,Shining Demon Lord Blut Cube,0,0.0,0.0,0000,5,1.0
642661,Gacha_F_061,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58248, ""Url"": ""monsters"", ""Name"": ""Demon Lord Mirtis"", ""Icon"": ""boss_mirtis""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58248, ""Url"": ""monsters"", ""Name"": ""Demon Lord Mirtis"", ""Icon"": ""boss_mirtis""}}]",,,Demon Lord Mirtis Cube,0,0.0,0.0,0000,5,1.0
642662,Gacha_F_062,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58249, ""Url"": ""monsters"", ""Name"": ""Demon Lord Helgasercle"", ""Icon"": ""boss_helgasercle""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58249, ""Url"": ""monsters"", ""Name"": ""Demon Lord Helgasercle"", ""Icon"": ""boss_helgasercle""}}]",,,Demon Lord Helgasercle Cube,0,0.0,0.0,0000,5,1.0
642663,Gacha_F_063,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58250, ""Url"": ""monsters"", ""Name"": ""Demon Lord Rexipher"", ""Icon"": ""boss_lecifer""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58250, ""Url"": ""monsters"", ""Name"": ""Demon Lord Rexipher"", ""Icon"": ""boss_lecifer""}}]",,,Demon Lord Rexipher Cube,0,0.0,0.0,0000,5,1.0
642664,Gacha_F_064,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58251, ""Url"": ""monsters"", ""Name"": ""Demon Lord Marnox"", ""Icon"": ""boss_marnoks""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58251, ""Url"": ""monsters"", ""Name"": ""Demon Lord Marnox"", ""Icon"": ""boss_marnoks""}}]",,,Demon Lord Marnox Cube,0,0.0,0.0,0000,5,1.0
642665,Gacha_F_065,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58577, ""Url"": ""monsters"", ""Name"": ""Demon Lord Nuaele"", ""Icon"": ""boss_nuaelle""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58577, ""Url"": ""monsters"", ""Name"": ""Demon Lord Nuaele"", ""Icon"": ""boss_nuaelle""}}]",,,Demon Lord Nuaele Cube,0,0.0,0.0,0000,5,1.0
642666,Gacha_F_066,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58578, ""Url"": ""monsters"", ""Name"": ""Demon Lord Zaura"", ""Icon"": ""boss_zawra""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58578, ""Url"": ""monsters"", ""Name"": ""Demon Lord Zaura"", ""Icon"": ""boss_zawra""}}]",,,Demon Lord Zaura Cube,0,0.0,0.0,0000,5,1.0
642667,Gacha_F_067,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,"[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58579, ""Url"": ""monsters"", ""Name"": ""Demon Lord Blut"", ""Icon"": ""boss_blud""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58579, ""Url"": ""monsters"", ""Name"": ""Demon Lord Blut"", ""Icon"": ""boss_blud""}}]",,,Demon Lord Blut Cube,0,0.0,0.0,0000,5,1.0
642701,Gacha_E_001,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Mystery Cube,0,0.0,0.0,0000,5,5.0
642702,Gacha_E_002,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Sparkly Cube,0,0.0,0.0,0000,5,5.0
642703,Gacha_E_003,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube4,,,,,,,Saalus Cube,0,0.0,0.0,0000,5,5.0
642704,Gacha_E_004,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 5F Cube,0,0.0,0.0,0000,5,5.0
642705,Gacha_E_005,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 10F Cube,0,0.0,0.0,0000,5,5.0
642706,Gacha_E_006,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 15F Cube,0,0.0,0.0,0000,5,5.0
642707,Gacha_E_007,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 20F Cube,0,0.0,0.0,0000,5,5.0
642714,Gacha_E_013,Use to obtain a random Insect-type Card. Right-click to use.,icon_item_cube4,,,,,,,Card Cube: Insect-type,0,0.0,0.0,1100,5,5.0
642715,Gacha_E_014,Use to obtain a random Mutant-type Card. Right-click to use.,icon_item_cube4,,,,,,,Card Cube: Mutant-type,0,0.0,0.0,1100,5,5.0
642716,Gacha_E_015,Use to obtain a random Plant-type Card. Right-click to use.,icon_item_cube4,,,,,,,Card Cube: Plant-type,0,0.0,0.0,1100,5,5.0
642717,Gacha_E_016,Use to obtain a random Devil-type Card. Right-click to use.,icon_item_cube4,,,,,,,Card Cube: Devil-type,0,0.0,0.0,1100,5,5.0
642718,Gacha_E_017,Use to obtain a random Animal-type Card. Right-click to use.,icon_item_cube4,,,,,,,Card Cube: Animal-type,0,0.0,0.0,1100,5,5.0
642719,Gacha_E_019,A cube that will give a Blessed Shard.,icon_item_cube1,,,,,,,(Old) Cube of Blessing,0,0.0,0.0,0000,5,5.0
642720,Gacha_E_020,A chest containing random items.{nl}Open this chest to obtain a random item.,icon_item_luckybox_gold,,,,,,,Golden Chest,0,0.0,0.0,0000,5,0.0
642721,Gacha_E_021,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 25F Cube,0,0.0,0.0,0000,5,5.0
642722,Gacha_E_022,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 30F Cube,0,0.0,0.0,0000,5,5.0
642723,Gacha_E_023,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 35F Cube,0,0.0,0.0,0000,5,5.0
642724,Gacha_E_024,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,Earth Tower 40F Cube,0,0.0,0.0,0000,5,5.0
642725,Gem_Gacha,,icon_item_cube4,,,,,,,Gem Draw,0,0.0,0.0,0000,5,5.0
642729,Gacha_M_Zachariel_1,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube4,,,,,,,Saalus Cube (Mausoleum),0,0.0,0.0,0000,5,5.0
642730,Gacha_M_Rokas_1,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube4,,,,,,,Saalus Cube (Canyon),0,0.0,0.0,0000,5,5.0
642731,Gacha_M_Castle_1,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube4,,,,,,,Saalus Cube (Castle),0,0.0,0.0,0000,5,5.0
642732,Team_Battle_Basic,"A box containing Team Battle League rewards, including items helpful in combat.",icon_item_battle_cube_1,,,,,,,TBL Reward Box,0,0.0,0.0,0000,5,5.0
642733,Team_Battle_Ranking_01,"A box containing Team Battle League rewards for the top 50 players, including items helpful in combat.",icon_item_battle_cube_2,,,,,,,TBL Ranking Reward Box,0,0.0,0.0,0000,5,5.0
642734,Team_Battle_Ranking_02,"A box containing Team Battle League rewards for the top 3 players, including items helpful in combat.",icon_item_battle_cube_3,,,,,,,TBL Winners Reward Box,0,0.0,0.0,0000,5,5.0
642739,Gacha_Guild_Boss,Reward box for successfully completing Boss Raid during Guild Quest.{nl}High chance to obtain ore.,icon_item_guild_mission_box,,,,,,,Guild Quest Reward: Boss Raid,0,0.0,0.0,0001,5,0.0
642740,Gacha_Guild_Mission,Reward box for successfully completing Mission during Guild Quest.{nl}High chance to obtain seed.,icon_item_guild_raid_box,,,,,,,Guild Quest Reward: Mission,0,0.0,0.0,0001,5,0.0
642741,Gacha_Guild_Mission_Hair,Reward box for successfully completing Mission during Guild Quest.{nl}High chance to obtain Hair Accessory.,gacha_h_012,,,,,,,Guild Quest Reward: Hair Accessory,0,0.0,0.0,0001,5,0.0
642742,Gacha_Earthtower_001,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,Condensed Earth Tower 5F Cube,0,0.0,0.0,0000,5,5.0
