$ID,$ID_NAME,CircleMax,Description,Icon,IsHidden,IsSecret,IsStarter,JobDifficulty,JobTree,JobType,Link_Attributes,Link_Skills,Name,Rank,StatBase_CON,StatBase_DEX,StatBase_INT,StatBase_SPR,StatBase_STR,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR
2003,Char2_3,1,Most mages dabble in different schools of magic but Cryomancers tend to stick to their specialty. Cryomancers believe that they are the stern keepers of the Kingdom's tradition.{nl}Cyromancers specialize in ice magic which freezes and traps the enemy.,c_wizard_cryomancer,False,False,False,2,4,[0],"[203013, 203017, 203019]","[20201, 20202, 20203, 20204, 20205, 20207, 20208]",Cryomancer,2,3,3,9,8,2,70,0,70,60,0
2004,Char2_4,1,"Strictly speaking, Psychokinos are not magicians but those with innate psychic abilities. As of recent, it was found that people without innate abilities could train to become Psychokinos. But unfortunately for someone like Agailla Flurry's apprentice Jane, one must first be proficient in magic in order to gain psychic powers.{nl}Psychokinos can use their psychic abilities to control gravity to pull and push enemies away. ",c_wizard_psychokino,False,False,False,2,4,"[0, 7]",,"[20301, 20303, 20304, 20305, 20308, 20306, 20307]",Psychokino,2,3,3,9,8,2,55,0,95,50,0
2005,Char2_5,1,"The matriarch of the Winterspoon family was the first known Alchemist in the Kingdom and, to this day, the Winterspoons hold considerable influence in the world of alchemy. The basic rules that govern Alchemists were also first set up by the Winterspoons.{nl}Alchemists use alchemy to reinforce gems and create new items.",c_wizard_alchemist,False,False,False,2,4,[4],,"[21001, 21002, 21007, 21005, 21008, 21006, 21003, 21009, 21010]",Alchemist,2,3,3,9,8,2,55,0,65,80,0
2006,Char2_6,1,"Sorcerers enhance and materialize the demonic souls and forces that permeate into our world, which is a celebrated feat in the field of magic. Historically, many sorcerers, with age, have suffered damage from these demonic forces they gained control over, so it is just as important for them to keep a healthy body, as well as a sound mind.{nl}Sorcerers are magicians that summon demons to do their bidding. They can mount or take control of the demons to fight on the field of battle.",c_wizard_sorcerer,False,False,False,1,4,"[3, 0]",[208003],"[20701, 20706, 20707, 20708, 20703, 20704, 20710, 20709]",Sorcerer,2,3,3,9,8,2,20,0,70,110,0
2008,Char2_8,1,Chronomancers hail from the school of magic that Agailla Flurry established before passing away. The position of the Chronomancer Master had been vacant for many years until Lucid Winterspoon stepped up to carry on the legacy of chronomancy left behind by Agailla Flurry.{nl}Chronomancers are magic users that manipulate time. They can quicken or slow time to assist their party members in combat.,c_wizard_chronomancer,False,False,False,2,4,[7],,"[20802, 20803, 20804, 20809, 20806, 20808, 20807]",Chronomancer,2,3,3,9,8,2,55,0,70,75,0
2009,Char2_9,1,"Since the days of Agailla Flurry, necromancy involving the use of human bodies and spirits has been abolished for good. Since then, Necromancers have reorganized themselves as a group of magic users who conduct studies on monsters and not humans.{nl}Necromancers are a class that brings fragments of dead monsters back to life. They can breathe life into the dead monsters to attack their targets or create summons out of them.",c_wizard_necromancer,False,False,False,2,4,"[3, 0]","[210016, 210014]","[20901, 20902, 20904, 20909, 20906, 20908, 20903, 20911, 20912]",Necromancer,2,3,3,9,8,2,30,0,60,110,0
2011,Char2_11,1,"Elementalists are scholars of magic that study how the elements that make up this world are moved by the will of the Goddesses. Their ultimate goal is to emulate this divine power to understand and gain control over the 4 basic elements that make up the material world.{nl}Elementalists are masters of the elements. They have powerful offensive spells but require some time to recuperate after each cast, so support from party members is recommended.",c_wizard_elementalist,False,False,False,2,4,[0],"[207017, 207018, 207019]","[20601, 20603, 20609, 20610, 20611, 20602, 20605]",Elementalist,2,3,3,9,8,2,20,0,100,80,0
2012,Char2_12,1,Mimic,c_wizard_thaumaturge,False,False,False,,4,,,,Mimic,200,3,3,9,8,2,3,4,8,7,3
2014,Char2_14,1,"Sages are mostly made up of either aged scholars or government officials who have gained magic powers over the years. In the case of the latter, it is presumed that Sages obtain their power from being continuously exposed to the Divine Tree while working in the government for years.{nl}Sages reach enlightenment through years of accumulated knowledge to manipulate space using magic. They specialize in manipulating the different dimensions or creating portals that can be used for traveling to known locations.",c_wizard_sage,False,False,False,2,4,"[0, 7]",,"[21401, 21403, 21404, 21405, 21408, 21409, 21410, 21411]",Sage,2,3,3,9,8,2,30,0,100,70,0
2015,Char2_15,1,"People often wrongly assume that Warlocks harness the power of demons. But Warlocks are also children of the goddess, and as children often feel that they should not burden their parents, the Warlocks have a similar attitude. It is because of their unique and independent approach to spirituality that the Warlocks are an often misunderstood group.{nl}Warlocks are wizards who harness the power of evil spirits. They can summon evil spirits and command them to defeat monsters.",c_wizard_warlock,False,False,False,1,4,[0],[212019],"[21202, 21203, 21205, 21207, 21201, 21204, 21208]",Warlock,2,3,3,9,8,2,20,0,110,70,0
2016,Char2_16,1,"Magic and religion have parted ways and are currently two separate studies within the limits of the Kingdom. But for many nations outside the Kingdom's borders, they are still treated as one, and the Featherfoot is one such an example. Since Medzio Diena, the Kingdom has recognized many foreign shamans as either clerics or magicians within its realm and have helped them assimilate into the Kingdom in order to better seek their assistance in times of need.{nl}Featherfoots are wizards who utilize the power of incantations. They can absorb an enemy's life, or help allies by making enemies weak from a curse.",c_wizard_featherfoot,False,False,False,2,4,[0],[213010],"[21101, 21102, 21103, 21104, 21105, 21106, 21107, 21109]",Featherfoot,2,3,3,9,8,2,60,0,70,70,0
2017,Char2_17,1,"{/}{/}{#7AE4FF}{ol}[Available from the 2nd Advancement]{/}{/}{nl}There were never many Rune Casters in the Siauliai and Orsha areas. But since the Millenary, Rune Casters have spread throughout the Kingdom. Still, most of them can be found in the Northern districts of the Kingdom.{nl}Rune Casters are wizards who use ancient symbols imbued with magic. Although it takes some time to draw energy from the symbols, they contain enormous power.",c_wizard_runecaster,True,True,False,2,4,[0],[214001],"[21302, 21303, 21304, 21305, 21301, 21306]",Rune Caster,2,3,3,9,8,2,55,0,85,60,0
2019,Char2_19,1,"Shadowmancers began when a magician was inspired by the Sorcerers who materialized demonic spirits into our world. Currently, their ultimate goal is to capture the shadow of the eclipse to create a powerful wide-area magic spell.{nl}The Shadowmancer is a mage that is able to perform powerful attacks or hide in the shadows.",c_wizard_shadowmancer,True,False,False,2,4,[0],,"[21601, 21602, 21603, 21604, 21605, 21606, 21613]",Shadowmancer,2,3,3,9,8,2,40,0,110,50,0
2020,Char2_20,1,"The Onmyoji joined the Kingdom around 90 years ago during the Millenary. They had served the Kingdom for 50 years and declared themselves an independent group about 40 years ago. Though they still provide their services to the Kingdom, they are now acknowledged as an independent group much like the other clerics and wizards.{nl}The Onmyoji are able to summon divine spirits and use the magic of Yin and Yang in combat, which allows them to face a large number of opponents simultaneously.",c_wizard_onmyoji,True,False,False,1,4,[0],,"[21607, 21608, 21609, 21610, 21611, 21612, 21614]",Onmyoji,2,3,3,9,8,2,40,0,95,65,0
2021,Char2_21,1,Taoists harness the power of faith obtained through years of training. They believe that through their training that humans can achieve greatness akin to that of the goddesses. The Kingdom has acknowledged and sanctioned them as an official part of the Kingdom's clergy but where they come from such categorization means little.{nl}The Taoist class uses the power of Taoism. It is capable of using a talisman to attack enemies or help allies.,c_cleric_daoshi,False,False,False,1,4,"[0, 7]",,"[21803, 21802, 21805, 21809, 21804, 21806, 21807, 21808]",Taoist,2,3,3,9,8,2,50,0,70,80,0
2022,Char2_22,1,"Bokors are a kind of mediators between humans and deity. Because of this, they are considered both magicians and clerics. They have migrated to the Kingdom from their tribal society around 900 years ago during the Reign of King Melkhiel and today they are more recognized as clergy than wizards.{nl}Bokors use voodoo skills to raise the dead or curse their enemies to attack them from afar.",c_cleric_bokor,False,False,False,1,4,"[3, 0]",,"[21701, 21702, 21703, 21704, 21705, 21706, 21707, 21708]",Bokor,2,3,3,9,8,2,40,0,70,90,0
3001,Char3_1,1,"Archers are largely divided into three groups: The public sector, the royal army, and the Schaffenstar. There have always been many people who aspire to be archers despite the fact that archery is a difficult skill to master.{nl}The Archers can remain mobile even during attacks and possess faster movement speed compared to other classes. They are specialized in mobile combat, taking advantage of their ranged attacks.",c_archer_archer,False,False,True,1,0,[0],,"[30001, 30005, 30004, 30007, 30008]",Archer,1,4,8,2,3,8,50,75,0,0,75
3002,Char3_2,1,"Hunters began with training hunting dogs and have evolved to training various monsters to help them in combat. Hunter Masters are well-versed in both the weaponry used in hunting and the beasts that they must learn to tame.{nl}Hunters are trainers who hunt enemies using companions. Companions use skills which require cooperation with their owners, such as biting and holding onto enemies, or finding hidden targets.",c_archer_hunter,False,False,False,1,0,"[7, 8]","[10019, 10020, 305012]","[30401, 30403, 30406, 30404, 30408, 30409, 30407]",Hunter,2,4,8,2,3,8,80,30,0,0,90
3003,Char3_3,1,"Quarrel Shooters are hard working. Archery involves a lot of maintenance work but this is especially true for the Kingdom's Quarrel Shooters. It is even said that everyone who has succeeded as a Quarrel Shooter was hard working.{nl}Quarrel Shooters use a crossbow and shield for strategic combat. They can defend against long-range attacks using their pavises, placing them in the ground.",c_archer_quarrelshooter,False,False,False,2,0,[5],,"[30201, 30202, 30204, 30205, 30208, 30206, 30209]",Quarrel Shooter,2,4,8,2,3,8,100,50,0,0,50
3004,Char3_4,1,"Rangers' origins date back as far as the Kingdom's early years. They began as mountain rangers who fought for the Kingdom's independence, and still to this day they remain independent from the Kingdom's official ranks, acting as independent experts in their professional field.{nl}Rangers specialize in fighting against multiple enemies with their quick and long-range attacks.",c_archer_ranger,False,False,False,1,0,[0],,"[30101, 30102, 30104, 30103, 30107, 30106]",Ranger,2,4,8,2,3,8,30,60,0,0,110
3005,Char3_5,1,"People think that Sappers only came about after the invention of gunpowder, but they have existed long before this. Sappers had played many roles in the Kingdom even before gunpowder was invented and they had acted as military personnel in charge of construction.{nl}Sappers are archers who build traps and lure enemies into them.",c_archer_sapper,False,False,False,1,0,[1],[10018],"[30301, 30302, 30303, 30310, 30304, 30306, 30305, 30311, 30308]",Sapper,2,4,8,2,3,8,90,40,0,0,70
3006,Char3_6,1,The Wugushi started off as the martial arts practiced by a minority race who inhabited the rural areas of the Kingdom. The Kingdom began to acknowledge their arts and assimilated them into their ranks during the time of King Melkhiel.{nl}The Wugushi specialize in using various poisons to attack or bewitch enemies. ,c_archer_wugushi,False,False,False,2,0,[0],[306012],"[30501, 30504, 30507, 30508, 30505, 30506, 30509, 30510]",Wugushi,2,4,8,2,3,8,50,50,0,0,100
3011,Char3_11,1,"The first Fletcher was born during the time of Lydia Schaffen and assisted her in many of her quests, leaving behind great legends that are still told to this day. They have since dedicated their lives to creating new arrows and bows to gather wealth, and eventually a Fletcher Master was born out of this family.{nl}Fletchers make and use special arrows. Different arrows result in powerful attacks depending on the type of enemy and combat situation.",c_archer_fletcher,False,False,False,2,0,"[0, 4]","[309016, 309017]","[30801, 30802, 30803, 30804, 30806, 30805]",Fletcher,2,4,8,2,3,8,35,65,0,0,100
3012,Char3_12,1,"The larger population of the Kingdom isn't fond of Pied Pipers. They are needed for the welfare of the Kingdom but people don't want them around because they fear them. However, public reception has improved a little for Pied Pipers ever since the Kingdom has officially sanctioned a Pied Piper Master.{nl}Pied Pipers play the flute to control enemies or create beneficial effects for their allies.",c_archer_piedpiper,True,False,False,1,0,"[7, 5]",,"[31701, 31702, 31703, 31704, 31705, 31706, 31707, 31708]",Pied Piper,2,4,8,2,3,8,60,70,0,0,70
3013,Char3_13,1,"{#7AE4FF}{ol}[Available from the 2nd Advancement]{/}{nl}Appraisers are considered a friend by many. Their jobs sees that they form relations with many different people from various walks of life so they hardly have any enemies. They are known to keep secrets, as they often deal in appraising rare and valuable items for many people.{nl}Appraisers are a class that can identify unidentified items. In combat, Appraisers use their skills to evaluate both allies and enemies.",c_archer_appraiser,True,True,False,2,0,"[7, 4]",,"[31501, 31503, 31505, 31504, 31506, 31502]",Appraiser,2,4,8,2,3,8,50,65,0,0,85
3014,Char3_14,1,"It takes a lot of patience and control to become a Falconer because Falconers form relations and communicate with their Hawks, rather than simply tame them. It takes a lot of spiritual and instinctual talent to become a Falconer Master so if there is no one eligible for the position, the Hunter Master takes an additional role as a Falconer Master.{nl}Falconers control Hawks. Hawks may be fussy, but they become reliable companions when trained well.",c_archer_falconer,False,False,False,1,0,[7],"[10019, 10020, 310021, 310015]","[31002, 31003, 31005, 31006, 31008, 31011, 31013, 31012]",Falconer,2,4,8,2,3,8,70,50,0,0,80
3015,Char3_15,1,"Cannoneers play a vital role in large-scale warfare, so most Cannoneer Masters are elected from the aristocracy. There has yet to be a commoner who rose to fill this position. Despite most Cannoneers being of high birth, they are trained to strictly follow the military ranks given to them in the army.{nl}Cannoneers are archers who use powerful cannons to deal massive damage from above, or blast flying enemies from below.",c_archer_cannoneer,False,False,False,1,0,[0],"[312001, 10018]","[31101, 31103, 31104, 31106, 31105, 31107, 31108]",Cannoneer,2,4,8,2,3,8,60,20,0,0,120
3016,Char3_16,1,"Even though they're relatively new, Musketeers have since become an essential part of the Kingdom's military and a job that is highly sought after by many hunters and adventurers.{nl}Musketeers are equipped with rifles. Even though they cannot use a bow at the same time, they have effective skills for continuous hits and close combat techniques.",c_archer_musketeer,False,False,False,2,0,[0],"[311005, 313001, 313030, 313027]","[31201, 31202, 31204, 31211, 31207, 31209, 31203, 31210]",Musketeer,2,4,8,2,3,8,50,40,0,0,110
3017,Char3_17,1,"The Mergen originate from a tribal society outside the Kingdom. Since Lydia Schaffen introduced them into the Kingdom, the Mergen Master has been officially sanctioned by the Kingdom but remained outside the Kingdom's jurisdiction, which meant that one had to travel over sea to become a Mergen. The Mergen Master has relocated to within the Kingdom's borders since Medzio Diena and now we see a lot more Mergen than before.{nl}The Mergen is a class that uses large bows and is most effective when facing numerous enemies.",c_archer_mergen,False,False,False,0,0,[0],,"[31401, 31402, 31404, 31408, 31406, 31405, 31409]",Mergen,2,4,8,2,3,8,40,60,0,0,100
4001,Char4_1,1,"Clerics are former apprentice clergymen who have completed their training. For thousands of years, the Clerics are a group that has devoted their lives to studying and worshipping the goddesses.{nl}Clerics have various skills that can either heal or buff allies in battle. They are largely a support class but they can be developed into a profession that plays a larger role in the front-lines as well as behind the scenes as support.",c_cleric_cleric,False,False,True,2,1,[7],"[401009, 10030]","[40001, 40002, 40008, 40006, 40007]",Cleric,1,6,2,4,9,4,45,25,25,80,25
4002,Char4_2,1,Many Priests worked near the Kingdom's capital and therefore were the Cleric class that took the most loss because of Medzio Diena. The oldest of the Priests who have survived Medzio Diena is known to be only around thirty years of age.{nl}Priests are clerics who give blessings and resurrect the dead with their holy powers.,c_cleric_priest,False,False,False,1,1,[7],[10018],"[40201, 40202, 40203, 40204, 40211, 40205, 40206, 40209]",Priest,2,6,2,4,9,4,30,0,40,130,0
4003,Char4_3,1,"Krivis are practitioners of traditional goddess worship. They uphold their tradition and authenticity of their arts and consist of many old Clerics. Most Krivis do not stray from the path they chose to walk, valuing their faith and traditions over all else.{nl}Krivis are priests who use divine fire to help allies recover or to deal massive damage to enemies.",c_cleric_kriwi,False,False,False,2,1,[7],[402005],"[40101, 40102, 40104, 40103, 40105, 40106]",Krivis,2,6,2,4,9,4,30,10,100,0,60
4005,Char4_5,1,"Druids channel their powers via the goddesses by spiritually connecting with nature and materializing that spiritual power in the world. The Druids are clerics who use the power of nature.{nl}Druids take control of nature's powers to control plants and help allies in battle, or transform into monsters to use that monster's abilities.",c_cleric_druid,False,False,False,2,1,[7],,"[40902, 40906, 40903, 40910, 40905, 40904, 40911, 40908, 40909]",Druid,2,6,2,4,9,4,0,60,80,0,60
4006,Char4_6,1,"Some enter clergy through learning, but other's receive a blessing from the goddesses directly to be chosen as their representative in the world. The Sadhu are a group that have been handpicked by the goddesses and trained to serve them directly in our world. They are more shamanistic in nature and are masters of dreams and sleep.{nl}A Sadhu can use their astral body to assault enemies with unseen attacks. ",c_cleric_sadhu,False,False,False,1,1,"[0, 7]",,"[40501, 40502, 40504, 40503, 40505, 40506]",Sadhu,2,6,2,4,9,4,30,0,120,50,0
4007,Char4_7,1,"There has only been one Dievdirbys Master since they were officially recognized as clergy by the Kingdom. That same Dievdirbys Master still holds his position to this day and everyone who has been trained as a Dievdirbys has at least once studied under Tesla, the Dievdirbys Master.{nl}Dievdirbys can carve and place sacred statues. Their statues can protect allies or attack enemies. ",c_cleric_dievdirbys,False,False,False,0,1,[7],"[405008, 10018]","[40401, 40402, 40404, 40405, 40403, 40406, 40407]",Dievdirbys,2,6,2,4,9,4,35,15,70,60,20
4008,Char4_8,1,"Oracles are spokespersons for the goddesses, who answer the questions people may have for Them. The goddesses do not interfere in the free will of humans, so most prophecies are told through symbols and metaphors. Even now, when the goddesses are out of reach, Oracles can still deliver prophecies from the goddesses because They provide limitless wisdom despite being disconnected from the world.{nl}Oracles are clerics who possess foresight. They can predict or interfere with an enemy's attacks and determine their fate.",c_cleric_oracle,False,False,False,2,1,[7],,"[41002, 41004, 41005, 41009, 41007, 41008, 41013, 41010, 41011, 41012]",Oracle,2,6,2,4,9,4,50,0,50,100,0
4009,Char4_9,1,"Monks are special clerics who worship the goddesses through physical training. They serve the goddesses and provide their services through physical prowess, acting of their own free will, instead of doing the goddesses' bidding by following Their prophecies.{nl}Monks are clerics who train in martial arts through the blessing of the goddesses.",c_cleric_monk,False,False,False,2,1,[0],[10027],"[40701, 40702, 40703, 40704, 40706, 40705, 40707, 40708]",Monk,2,6,2,4,9,4,50,70,0,0,80
4010,Char4_10,1,"Pardoners differ from other clerics in that they provide the goddesses' blessings as services for monetary gain. The Goddesses' Punishment, unlike the curse of demons, can only be lifted by Pardoners for a fee. Many Pardoners use the wealth they have gathered to make donations for the poor or for their own pleasure.{nl}Pardoners are clerics who don't shy away from increasing their wealth through the goddesses' blessing.",c_cleric_pardoner,False,False,False,2,1,[4],[409003],"[40801, 40802, 40803, 40804, 40808, 40809, 40805]",Pardoner,2,6,2,4,9,4,0,0,50,110,40
4011,Char4_11,1,"Paladins are clerics who fight for their beliefs in the goddesses and their loyalty for the Kingdom. The Tenet Church, built by the first of the Paladins, is a symbolic birthplace for the Paladins that they must defend at all costs.{nl}Paladins use their holy power to protect allies and vanquish enemies through the blessings of the goddesses.",c_cleric_paladin,False,False,False,0,1,[5],[10026],"[40610, 40602, 40603, 40607, 40608, 40609, 40606]",Paladin ,2,6,2,4,9,4,110,20,0,20,50
