$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
300015,misc_collect_gimk_016,"A handful of common weeds brought by Dexter the cat. From the teeth marks, he seems to have ripped them off with his mouth. Collection item.",icon_item_grassbladeg,[642215],,,,,,,Wilting Weeds,1,0.0,0.0,FFFT,18,1.0
300016,misc_collect_gimk_017,A mallet brought by Dexter the cat. It looks like it was used for a long time. Where in the goddesses' realm did Dexter get this?,icon_item_farm47_wood_hammer,[642215],,,,,,,Someone's Mallet,1,0.0,0.0,FFFT,18,1.0
300017,misc_collect_gimk_018,"A small fish brought by Dexter the cat. It must have been caught just now, it's still jumping about. Does Dexter go fishing? Collection item.",icon_item_fish4,[642215],,,,,,,Fresh Fish,1,0.0,0.0,FFFT,18,1.0
300018,misc_collect_gimk_019,A rusty screw brought by Dexter the cat. It's pretty rusty all over. Dexter's owner should be worried that his cat was carrying this in his mouth. Collection item.,icon_item_bolt,[642215],,,,,,,Rusty Screw,1,0.0,0.0,FFFT,18,1.0
300019,misc_collect_gimk_020,An unripe apple brought by Dexter the cat. It's going to be a couple of days until it's good to eat. Collection item.,icon_item_fruit_02green,[642215],,,,,,,Unripe Apple,1,0.0,0.0,FFFT,18,1.0
300020,misc_collect_gimk_021,"Torn pieces of wood brought by Dexter the cat. They are quite small, enough to be carried by Dexter with his mouth. Collection item.",icon_item_woodpiece,[642215],,,,,,,Torn Wood Pieces,1,0.0,0.0,FFFT,18,1.0
300021,misc_collect_gimk_022,A knife brought by Dexter the cat. It looks worn out and unkempt. Someone should really teach Dexter not to bring home such dangerous things. Collection item.,icon_item_knife01,[642215],,,,,,,Dented Knife,1,0.0,0.0,FFFT,18,1.0
350000,misc_collect_qst_001,A Dimensional Search Scroll given by Kupole Rugile. Use it to check the dimensional crack that is being invaded by the demons. Collection item.,golemmagicitem1,[642210],,,,,,,Dimensional Search Scroll,1,0.0,0.0,FFFT,18,1.0
350001,misc_collect_qst_002,A crystallized fragment of a distorted dimension. It radiates light in many different colors. Collection item.,icon_item_gem_stone_int,[642210],,,,,,,Dimensional Essence,1,0.0,0.0,FFFT,18,1.0
350002,misc_collect_qst_003,A core containing demonic energy. Kupole Danute used this with the Dimensional Essence to create protection crystals. Collection item.,icon_item_core_yellow,[642210],,,,,,,Demon's Magic Source,1,0.0,0.0,FFFT,18,1.0
350003,misc_collect_qst_004,A source of magic used to charge the Flicid Collapsing Device. Collection item.,icon_item_gem_stone_int,[642210],,,,,,,Monumental Magic Source,1,0.0,0.0,FFFT,18,1.0
350004,misc_collect_qst_005,A glowing tool dropped by a Carapace. The beads embedded in the center are shining with bright blue light. Collection item.,icon_item_misc04_42,[642212],,,,,,,Light Blue Wing,1,0.0,0.0,FFFT,18,1.0
350005,misc_collect_qst_006,"A match, the kind provided by supply soldiers. Used for various purposes. Collection item.",icon_item_match,[642212],,,,,,,Resistance Supplies Match,1,0.0,0.0,FFFT,18,1.0
350006,misc_collect_qst_007,This arrow was found in a demon that fought Leonardas in a fierce battle. Collection item.,item_icon_bodkinpoint_arrow,[642212],,,,,,,Used Arrow,1,0.0,0.0,FFFT,18,1.0
350007,misc_collect_qst_008,"Leaves that grow from Lily Velly and Jelly Velly monsters. They look moist, as if they were just watered. Collection item.",icon_item_leaves_blue,[642212],,,,,,,Lakeland Leaves,1,0.0,0.0,FFFT,18,1.0
350008,misc_collect_qst_009,"It looks like it was just cut off, but at the same time it's wet with water from the lake and it emits a mysterious energy. Collection item.",icon_item_varnalesa,[642212],,,,,,,Moist Roots,1,0.0,0.0,FFFT,18,1.0
350009,misc_collect_qst_010,"A water bottle, like those distributed by supply soldiers. It looks rusty in some places, so it probably doesn't belong to Leonardas. Collection item.",icon_item_waterbottle,[642212],,,,,,,Resistance Supplies Bottle,1,0.0,0.0,FFFT,18,1.0
490048,Premium_indunReset_14d,"Resets the restrictions on the instanced dungeons and mercenary missions when used. Upon pick-up, use within 14 days.",icon_item_indunfreeenter,,,,,,,,Instanced Dungeon Reset Voucher: 14 Days,0,0.0,1209600.0,FFFF,9,0.0
490049,Premium_boostToken_14d,"Applies various effects to your character for 1 hour. Upon pick-up, use within 14 days. Right-click to use.{nl} - Consumes time when you are connected to the game.{nl}[EXP Tome Effect]{nl} - +30% EXP from hunting monsters{nl} - Doubled STA recovery rate",icon_item_boostertoken,,,,,,,,EXP Tome: 14 Days,0,0.0,1209600.0,FFFF,9,0.0
490052,Premium_boostToken_14d_test,"Applies various effects to your character for 1 minute. Upon pick-up, use within 14 days. Right-click to use.{nl} - Consumes time when you are connected to the game.{nl}[EXP Tome Effect]{nl} - +30% EXP from hunting monsters{nl} - Doubled STA recovery rate",icon_item_boostertoken,,,,,,,,EXP Tome: 1 Minute,0,0.0,60.0,FFFF,9,0.0
490061,Premium_awakeningStone14,Helps awaken an item without reducing the potential of the equipment. Usable for 14 days after being acquired.,icon_item_awakeningstone,,,,,,,,Premium Awakening Stone (14 Days),0,0.0,1209600.0,FFFF,9,0.0
490074,Jemina_Present,A box containing the Zemyna Necklace item. Right-click to open. {nl}The item will be batch removed on June 30th.,icon_item_jemina,,,,,,,,Zemyna Necklace Box,0,0.0,0.0,TTFT,9,0.0
490075,Event_gem1,A box containing 4 types of gem and a gem abrasive. Right-click to obtain.,icon_item_luckybox_red,,,,,,,,Red Gem Box,0,0.0,0.0,FFFF,9,0.0
490076,Event_gem2,A box containing 4 types of gem and a gem abrasive. Right-click to obtain.,icon_item_luckybox_blue,,,,,,,,Blue Gem Box,0,0.0,0.0,FFFF,9,0.0
490077,Event_gem3,A box containing 4 types of gem and a gem abrasive. Right-click to obtain.,icon_item_luckybox_orange,,,,,,,,Purple Gem Box,0,0.0,0.0,FFFF,9,0.0
490078,Event_gem4,A box containing 4 types of gem and a gem abrasive. Right-click to obtain.,icon_item_luckybox_green,,,,,,,,Green Gem Box,0,0.0,0.0,FFFF,9,0.0
490079,Event_gem5,A box containing 4 types of gem and a gem abrasive. Right-click to obtain.,icon_item_luckybox_gold,,,,,,,,Golden Gem Box,0,0.0,0.0,FFFF,9,0.0
490080,160609Event_Potion1,A box containing Keistas Potions. Right-click to obtain.,icon_item_giftbox_4,,,,,,,,Keistas Potion Box,0,0.0,0.0,FFFF,9,0.0
490081,160609Event_Potion2,A box containing Keistas Potions. Right-click to obtain.,icon_item_giftbox_4,,,,,,,,Keistas Potion Box,0,0.0,0.0,FFFF,9,0.0
490082,160609Event_Potion3,A box containing Keistas Potions. Right-click to obtain.,icon_item_giftbox_4,,,,,,,,Keistas Potion Box,0,0.0,0.0,FFFF,9,0.0
490083,160609Event_box1,A box containing Lord Hamondale's bracelet. Right-click to obtain. {nl} This item will be batch deleted on June 30.,icon_item_eventbox_lord,,,,,,,,Lord Hamondale's Box,0,0.0,0.0,TTFT,9,0.0
490084,160609Event_box2,A box containing Knight Commander Uska's bangle. Right-click to obtain. {nl} This item will be batch deleted on June 30.,icon_item_eventbox_knight,,,,,,,,Knight Commander Uska's Box,0,0.0,0.0,TTFT,9,0.0
490112,Premium_boostToken_10m,"Applies various effects to your character for 1 hour. Upon pick-up, use within 10 minutes. Right-click to use. Upon pick-up, use within 14 days.{nl} - Consumes time when you are connected to the game.{nl}[EXP Tome Effect]{nl} - +30% EXP from hunting monsters{nl} - Doubled STA recovery rate",icon_item_boostertoken,,,,,,,,EXP Tome: 10 Minutes,0,0.0,600.0,FFFF,9,0.0
490124,Premium_boostToken_test1min,Applies various effects to your character for 1 minute. Right-click to use.{nl} - Consumes time when you are connected to the game.{nl}[EXP Tome Effect]{nl} - +30% EXP from hunting monsters{nl} - Doubled STA recovery rate,icon_item_boostertoken,,,,,,,,EXP Tome (Effect for a Minute),0,0.0,0.0,FFFF,9,0.0
490129,Premium_indunReset_1h,"Resets the restrictions on the instanced dungeons and mercenary missions when used. Upon pick-up, use within 1 hour.",icon_item_indunfreeenter,,,,,,,,Instanced Dungeon Reset Voucher (1 Hour)                ,0,0.0,6000.0,FFFF,9,0.0
490155,Premium_IndunReset_All,Daily counts for all dungeons will be reset.,icon_item_indunfreeenter,,,,,,,,Superior Dungeon Reset Voucher,0,5.0,0.0,FFFF,7,0.0
490156,Premium_IndunReset_All_14d,Daily counts for all dungeons will be reset.,icon_item_indunfreeenter,,,,,,,,Superior Dungeon Reset Voucher: 14 Days,0,5.0,1209600.0,FFFF,7,0.0
490165,Ability_Point_Stone,"Will increase attribute points by 1,000. Right-click to use. ",icon_item_abilitypoint,,,,,,,,"Attribute Points 1,000 Ticket",0,0.0,0.0,FFFT,9,1.0
490174,Ability_Point_Stone_500,Gives 500 Attribute Points. Right-click to use.,icon_item_abilitypoint2,,,,,,,,500 Attribute Points,0,0.0,0.0,FFFT,9,1.0
490259,Ability_Point_Stone_Quest100,Gives 100 Attribute Points. Right-click to use.,icon_item_abilitypoint3,,,,,,,,Attribute Points: 100,0,0.0,0.0,FFFF,9,1.0
490261,Ability_Point_Stone_50,Gives 50 Attribute Points. Right-click to use.,icon_item_abilitypoint2,,,,,,,,50 Attribute Points,0,0.0,0.0,FFFT,9,1.0
490311,Ability_Point_Stone_10000,"Will increase attribute points by 10,000. Right-click to use. ",icon_item_abilitypoint4,,,,,,,,"Attribute Points 10,000 Ticket",0,0.0,0.0,FFFT,9,1.0
490312,Ability_Point_Stone_30000,"Will increase attribute points by 10,000. Right-click to use. ",icon_item_abilitypoint5,,,,,,,,"Attribute Points 30,000 Ticket",0,0.0,0.0,FFFT,9,1.0
490313,Ability_Point_Stone_100000,"Will increase attribute points by 10,000. Right-click to use. ",icon_item_abilitypoint6,,,,,,,,"Attribute Points 100,000 Ticket",0,0.0,0.0,FFFT,9,1.0
490324,Ability_Point_Scroll_1000,"Will increase attribute points by 1,000. Right-click to use. ",icon_item_ability_point_scroll_1000,,,,,,,,Attribute Point Scroll,0,0.0,0.0,FFFT,9,1.0
490354,indunReset_1add_14d_NoStack_Team,Use it to enter an instanced dungeon one more time.,icon_item_indunonemoreenter,,,,,,,,Instance One Entry Voucher (14 Days),0,0.0,1209600.0,FFFT,7,0.0
490390,Premium_Mystic_Glass_Event,"Randomly changes the number, groups, values and types of stats contained in a random stat item. Applied stats cannot be reversed. ",icon_item_magnifier_blue,,,,,,,,[Event] Mysterious Magnifier,0,0.0,0.0,FFFT,9,0.0
490391,Premium_Master_Glass_Event,"Randomly changes the number, groups and values of stats contained in a random-stat item. You can select one stat from the before or after to keep. To use the item you must select one stat to keep.{nl} {nl}- Will be automatically deleted at the end of the event period.",icon_item_magnifier_red,,,,,,,,[Event] Artisan Magnifier,0,0.0,0.0,FFFT,9,0.0
494079,Event_Ability_Point_Stone_10000_team,"Will increase attribute points by 10,000. Right-click to use. ",icon_item_abilitypoint4,,,,,,,,"Attribute Points: 10,000 (14 Days)",0,0.0,1209600.0,FFFT,9,1.0
494132,Premium_Mystic_Glass_Event_14d,"Randomly changes the number, groups, values and types of stats contained in a random stat item. Applied stats cannot be reversed. ",icon_item_magnifier_blue,,,,,,,,[Event] Mysterious Magnifier (14 Days),0,0.0,1209600.0,FFFT,9,0.0
494133,Premium_Master_Glass_Event_14d,"Randomly changes the number, groups, values and types of stats contained in a random stat item. You can choose to keep the new stats or revert them back to their original state.",icon_item_magnifier_red,,,,,,,,[Event] Artisan Magnifier (14 Days),0,0.0,1209600.0,FFFT,9,0.0
495001,160714Event_box1,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 1 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495002,160714Event_box2,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 2 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495003,160714Event_box3,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 3 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495004,160714Event_box4,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 4 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495005,160714Event_box5,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 5 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495006,160714Event_box6,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 6 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495007,160714Event_box7,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 7 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495008,160714Event_box8,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 8 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495009,160714Event_box9,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 9 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495010,160714Event_box10,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Path of the Powerful Day 10 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495011,160714Event_box11,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 1 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495012,160714Event_box12,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 2 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495013,160714Event_box13,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 3 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495014,160714Event_box14,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 4 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495015,160714Event_box15,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 5 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495016,160714Event_box16,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 6 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495017,160714Event_box17,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 7 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495018,160714Event_box18,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 8 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495019,160714Event_box19,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 9 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495020,160714Event_box20,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Leticia's Gift Day 10 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495021,160714Event_box21,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 1 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495022,160714Event_box22,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 2 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495023,160714Event_box23,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 3 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495024,160714Event_box24,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 4 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495025,160714Event_box25,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 5 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495026,160714Event_box26,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 6 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495027,160714Event_box27,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 7 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495028,160714Event_box28,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 8 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495029,160714Event_box29,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 9 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495030,160714Event_box30,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,One More Time Day 10 Box (7 Days),0,0.0,604800.0,FFFF,9,0.0
495031,Event_DefenceMission01,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Defense Mission Reward Box,0,2.0,604800.0,FFFF,9,0.0
495032,Event_DefenceMission02,Right-click to use and acquire the contents of the box.,icon_item_giftbox_1,,,,,,,,Defense Mission Reward Box,0,2.0,604800.0,FFFF,9,0.0
495033,Event_Weaponbox01,Right-click to use and acquire the contents of the box. This box will be batch deleted on August 9.,icon_item_giftbox_1,,,,,,,,Weapon Support Box,0,0.0,0.0,FFFF,9,0.0
495034,Promotion_Set01_160728,Right-click to use and acquire the contents of the box.,icon_item_package_parrotbill,,,,,,,,Battlebird Companion Package,0,0.0,0.0,FFFT,9,0.0
495035,Promotion_Set02_160728,Right-click to use and acquire the contents of the box.,icon_item_premiumpackage_2,,,,,,,,Jurate Starter Package,0,0.0,0.0,FFFT,9,0.0
495036,Promotion_Set03_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Swordsman (Male),0,0.0,0.0,FFFT,9,0.0
495037,Promotion_Set04_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Swordsman (Female),0,0.0,0.0,FFFT,9,0.0
495038,Promotion_Set05_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Wizard (Male),0,0.0,0.0,FFFT,9,0.0
495039,Promotion_Set06_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Wizard (Female),0,0.0,0.0,FFFT,9,0.0
495040,Promotion_Set07_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Archer (Male),0,0.0,0.0,FFFT,9,0.0
495041,Promotion_Set08_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Archer (Female),0,0.0,0.0,FFFT,9,0.0
495042,Promotion_Set09_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Cleric (Male),0,0.0,0.0,FFFT,9,0.0
495043,Promotion_Set10_160728,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Swimwear Package - Cleric (Female),0,0.0,0.0,FFFT,9,0.0
495044,Penguin_Pack_2016,Right-click to use and acquire the contents of the box.,icon_item_package_penguin,,,,,,,,Penguin Package,0,0.0,0.0,FFFT,9,0.0
495045,Adventurer_Pack_2016,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Adventurer Package,0,0.0,0.0,FFFT,9,0.0
495046,Premium_eventTpBox_65_1,Use to obtain 65 TP.,icon_item_tpbox_30,,,,,,,,65 TP,0,0.0,0.0,FFFT,9,0.0
495060,Promotion_Set01_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Swordsman (Male),0,0.0,0.0,FFFT,9,0.0
495061,Promotion_Set02_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Swordsman (Female),0,0.0,0.0,FFFT,9,0.0
495062,Promotion_Set03_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Wizard (Male),0,0.0,0.0,FFFT,9,0.0
495063,Promotion_Set04_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Wizard (Female),0,0.0,0.0,FFFT,9,0.0
495064,Promotion_Set05_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Archer (Male),0,0.0,0.0,FFFT,9,0.0
495065,Promotion_Set06_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Archer (Female),0,0.0,0.0,FFFT,9,0.0
495066,Promotion_Set07_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Cleric (Male),0,0.0,0.0,FFFT,9,0.0
495067,Promotion_Set08_160825,Right-click to use and acquire the contents of the box.,icon_item_giftbox_4,,,,,,,,Wonderland Package - Cleric (Female),0,0.0,0.0,FFFT,9,0.0
495068,Promotion_Set01_160906,Right click to use and obtain the contents.{nl}- Honey Dumpling (x2) {nl} - x8 EXP Tome (x1) {nl} - Enchant Scroll (x1) {nl} - Instanced Dungeon Reset Voucher (x1),icon_item_giftbox_4,,,,,,,,EXP Boost Pack,0,0.0,0.0,FFFT,9,0.0
495069,Promotion_Set02_160906,Right click to use and obtain the contents.{nl}- Honey Dumpling (x6) {nl} - x8 EXP Tome (x3) {nl} - Enchant Scroll (x3) {nl} - Instanced Dungeon Reset Voucher (x3) {nl} - Superior Gem Abrasive (x1),icon_item_giftbox_4,,,,,,,,EXP Boost Pack - Weekend,0,0.0,0.0,FFFT,9,0.0
495070,Promotion_Set03_160906,Right click to use and obtain the contents.{nl}- Honey Dumpling (x30) {nl} - x8 EXP Tome (x10) {nl} - Enchant Scroll (x10) {nl} - Instanced Dungeon Reset Voucher (x10) {nl} - Lv9 Gem Abrasive (x1) {nl} - Silver Anvil (x3),icon_item_giftbox_4,,,,,,,,EXP Boost Pack - Season,0,0.0,0.0,FFFT,9,0.0
495071,Promotion_Mainternancereward1,Right-click to obtain the contents.,icon_item_giftbox_4,,,,,,,,Maintenance Compensation Package,0,0.0,0.0,FFFT,9,0.0
495072,Promotion_Mainternancereward2,Right-click to obtain the contents.,icon_item_giftbox_4,,,,,,,,Major Bug Report Appreciation Package,0,0.0,0.0,FFFT,9,0.0
495073,Promotion_Mainternancereward3,Right-click to obtain the contents.,icon_item_giftbox_4,,,,,,,,Bug Report Appreciation Package,0,0.0,0.0,FFFT,9,0.0
495074,Promotion_Mainternancereward4,Right-click to obtain the contents.,icon_item_giftbox_4,,,,,,,,Reparations Package,0,0.0,0.0,FFFT,9,0.0
495075,Promotion_Mainternancereward5,Right-click to obtain the contents.,icon_item_giftbox_4,,,,,,,,Delay Compensation Package,0,0.0,0.0,FFFT,9,0.0
