$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
101004,Swordman2,* Increases the skill factor of [Thrust] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Thrust Lv 1 and above{b},ability_warrior_swordman2,False,100,,[10001],Thrust: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_Thrust""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
101007,Swordman13,* Increases [Gung Ho]'s physical attack damage increasing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Gung Ho Lv 1 and above{b},ability_warrior_swordman13,False,100,,[10003],Gung Ho: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_GungHo""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
101015,Blow,* Enemies hit by [Bash] are knocked down{nl}* Increases SP consumption by 30%{nl},{nl}{b}Bash Lv 3 and above{b},ability_warrior_swordman6,True,1,,[10002],Bash: Knockdown,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""3"", ""UnlockArgStr"": ""Swordman_Bash""}}",[60]
101020,Swordman28,* Increases threat values when attacking enemies by 150% per attribute level{nl},{nl}{b}None{b},ability_warrior_swordman28,True,10,[1001],,Provoke,,"{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[60, 65, 70, 75, 80, 85, 90, 95, 100, 105]"
101022,Swordman30,* Increases [Bear]'s incoming damage reducing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Bear Lv 1 and above{b},ability_warrior_swordman30,False,100,,[10009],Bear: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Swordman_Bear""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
101023,Swordman31,* Reduces the duration of [Liberate] to 6 seconds and increases damage against enemies by 50%{nl},{nl}{b}Character Lv 1 and above{b},ability_warrior_swordman31,True,1,,[10010],Liberate: Awaken,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",[15]
101024,Swordman32,* Reduces the duration of [Liberate] to 6 seconds and increases the incoming damage reduction effect by 50%{nl},{nl}{b}Character Lv 1 and above{b},ability_warrior_swordman32,True,1,,[10010],Liberate: Fortitude,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",[15]
101025,Swordman33,"* Increases the Overheat of [Thrust] to 2, and upon use, dashes to your target and deals damage.{nl}",{nl}{b}Swordsman Class Lv. 15{b},ability_warrior_swordman33,True,1,,[10001],[Arts] Thrust: Charge,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""1001"": {""UnlockArgNum"": ""15"", ""UnlockArgStr"": ""Char1_1""}}",[36000]
101026,Swordman34,* Increases the Skill Factor of [Thrust] by 1.25% per attribute level{nl},{nl}{b}[Thrust: Enhance] Attribute Lv. 65{b},ability_warrior_swordman34,False,10,,[10001],[Arts] Thrust: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Swordman2""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057]"
101027,Swordman35,* Increases the Skill Factor of [Bash] by 1.25% per attribute level{nl},{nl}{b}[Bash: Enhancement] Attribute Lv. 65{b},ability_warrior_swordman35,False,10,,[10002],[Arts] Bash: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Swordman1""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057]"
102001,Peltasta11,* Increases the skill factor of [Rim Blow] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Rim Blow Lv 1 and above{b},ability_warrior_peltasta11,False,100,,[10102],Rim Blow: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_RimBlow""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102004,Peltasta12,* Increases the skill factor of [Umbo Blow] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Umbo Blow Lv 1 and above{b},ability_warrior_peltasta12,False,100,,[10101],Umbo Blow: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_UmboBlow""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102007,Peltasta13,* Increases [Guardian]'s physical and magic damage taken reducing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Guardian Lv 1 and above{b},ability_warrior_peltasta13,False,100,,[10104],Guardian: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_Guardian""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102008,Peltasta14,* Increases the skill factor of [Shield Lob] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Shield Lob Lv 1 and above{b},ability_warrior_peltasta14,False,100,,[10105],Shield Lob: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_ShieldLob""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102012,Impact,* Enemies hit by [Umbo Blow] have a 5% chance per attribute level to become afflicted with [Stun] for 3 seconds{nl}* Increases SP consumption by 30%{nl},{nl}{b}Umbo Blow Lv 5 and above{b},ability_warrior_peltasta3,True,5,,[10101],Umbo Blow: Stun,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""5"", ""UnlockArgStr"": ""Peltasta_UmboBlow""}}","[60, 65, 70, 75, 80]"
102014,Peltasta5,* Increases the number of enemies that can attack you at once by 1 per attribute level when equipping a [Shield]{nl},{nl}{b}Character Lv 100 and above{b},ability_warrior_peltasta5,False,5,[1003],,Shield Mastery: Peltasta,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}","[22, 24, 26, 28, 30]"
102016,Peltasta10,"* Equip a shield and press C to activate [Guard]{nl}* While active, [Guard] increases your physical defense by 10% per attribute level{nl}* If you are attacked during a friendly duel or PvP, the effect is canceled and a 3-second cooldown applies{nl}",{nl}{b}Character Lv 200 and above{b},ability_warrior_peltasta10,True,5,[1003],,Guard: Defense,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}","[48, 52, 56, 60, 64]"
102027,Peltasta32,* [Swash Buckling] duration increases by 1 second per attribute level{nl}* Increases SP consumption by 10%{nl},{nl}{b}Character Lv 200 and above{b},ability_warrior_peltasta32,True,5,,[10103],Swash Buckling: Maintain Threat,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}","[48, 52, 56, 60, 64]"
102028,Peltasta31,* Increases threat levels by 2 times when attacking the enemy with Peltasta skills{nl},{nl}{b}Character Lv 300 and above{b},ability_warrior_peltasta31,True,1,[1003],,Peltasta: Double Provocation,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",[108]
102031,Peltasta35,* Removes [Rim Blow] knockback effects{nl}* Increases SP consumption by 20%{nl},{nl}{b}Rim Blow Lv 3 and above{b},ability_warrior_peltasta35,True,1,,[10102],Rim Blow: Remove Knockback,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""3"", ""UnlockArgStr"": ""Peltasta_RimBlow""}}",[60]
102032,Peltasta36,* Increases the shield amount of [High Guard: Shield] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}High Guard Lv 1 and above{b},ability_warrior_peltasta36,False,100,,[10106],High Guard: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_HighGuard""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102033,Peltasta37,* Increases [Hard Shield]'s defense increasing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Hard Shield Lv 1 and above{b},ability_warrior_peltasta37,False,100,,[10110],Hard Shield: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Peltasta_HardShield""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102034,Peltasta38,"* [Rim Blow] / [Shield Lob] / [Umbo Blow]{nl}* Shield attack skills do not use your main weapon's physical attack value, but your shield's physical defense values as attack instead{nl}",{nl}{b}Character Lv 1 and above{b},ability_warrior_peltasta38,True,1,,"[10102, 10105, 10101]",Peltasta: Shield Attack,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",[15]
102035,Peltasta39,"* Removes the damage reduction effect from [Guardian], and instead reflects 50% of damage taken from enemy magic attacks. (You only take the remaining 50% damage){nl}",{nl}{b}Peltasta Class Lv. 45{b},ability_warrior_peltasta39,True,1,,[10104],[Arts] Guardian: Reflect Spell,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""1003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char1_3""}}",[36000]
102036,Peltasta40,* Increases the Skill Factor of [Umbo Blow] by 1.25% per attribute level{nl},{nl}{b}[Umbo Blow: Enhance] Attribute Lv. 65{b},ability_warrior_peltasta40,False,10,,[10101],[Arts] Umbo Blow: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Peltasta12""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057]"
102037,Peltasta41,* Increases the Skill Factor of [Rim Blow] by 1.25% per attribute level{nl},{nl}{b}[Rim Blow: Enhance] Attribute Lv. 65{b},ability_warrior_peltasta41,False,10,,[10102],[Arts] Rim Blow: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Peltasta11""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057]"
