$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
640444,Attendance_welcome,Right-click to use and obtain the following items:{nl}- Warp Scroll 10x Box{nl}- Goddess Sculpture (14 Days) x3{nl}- Miracle Seeds (14 Days) x3,icon_item_giftbox_4,,,,,,,,,New/Returning Savior Welcome Box,0,0.0,0.0,FFFT,6,5.0
640445,Attendance_welcome2,Right-click to use and obtain the following items:{nl}- Raid Portal Stone x5{nl}- Challenge Portal Scroll (14 Days) x5{nl}- Megaphone 50x Box{nl}[Event] Masinios Weapon Selection Box,icon_item_giftbox_4,,,,,,,,,New/Returning Savior Support Box,0,0.0,0.0,FFFT,6,5.0
640446,Attendance_Masinios_SelectBox,Use to obtain a +11 Stage 5 Masinios Weapon of your choice.,icon_item_event_weaponbox1,,,,,,,,,11 ENH 5 TRA Masinios Weapon Selection Box,0,0.0,0.0,FFFF,6,5.0
640450,Gacha_PC_Event_Costume01,Right-click to obtain the following items.{nl} - Martian Ambition Selection Box x1{nl} - Martian Ambition Helmet x1,icon_item_gacha_pc_event_costume01,,,,,,,,,[PP] Martian Ambition Package,0,0.0,0.0,FFFF,6,5.0
640451,Select_costume_ep11,Right-click to use. Contains the class costume for the following classes.{nl}Class list{nl}- Tiger Hunter{nl}- Matross{nl}- Ardito{nl}- Sheriff{nl} {nl}- Will be automatically deleted at the end of the event period.,icon_item_giftbox_4,,,,,,,,,[Event] New Class Premium Costume Selection Box,0,0.0,0.0,FFFT,6,5.0
640453,Ghaca_Guild_Contribution_Shop_MISC,Right-click to use and obtain a random item.,icon_item_farm47_sack_01,,,,,,,,,Ore Sack,0,0.0,0.0,FFFT,6,1.0
640462,box_gabia_set,NA,icon_item_gabia_set,,,,,,,,,NA,0,0.0,0.0,FFFF,6,5.0
640463,rubymoru_recipe_box,Right-click to obtain the following items.{nl} - Shining Ruby Anvil Recipe x10,icon_item_ruby_recipebox,,,,,,,,,Shining Ruby Anvil Recipe Bundle (x10),0,0.0,0.0,FFFF,6,5.0
640480,ViboraWeaponSelectBox,Use to obtain an item of your choice.,icon_item_vibora_weapon_selectbox,,,,,,,,,[Kupole] Vaivora Weapon Selection Box,0,0.0,0.0,FFFF,6,5.0
642601,Gacha_F_001,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57500, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Abomination Cube,0,0.0,0.0,FFFF,6,5.0
642602,Gacha_F_002,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Obscene Deathweaver Cube,0,0.0,0.0,FFFF,6,5.0
642603,Gacha_F_003,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Bleak Chapparition Cube,0,0.0,0.0,FFFF,6,5.0
642604,Gacha_F_004,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57477, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Earth Templeshooter Cube,0,0.0,0.0,FFFF,6,5.0
642605,Gacha_F_005,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57478, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Earth Canceril Cube,0,0.0,0.0,FFFF,6,5.0
642606,Gacha_F_006,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57479, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Earth Archon Cube,0,0.0,0.0,FFFF,6,5.0
642607,Gacha_F_007,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Violent Cerberus Cube,0,0.0,0.0,FFFF,6,5.0
642608,Gacha_F_008,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Noisy Mineloader Cube,0,0.0,0.0,FFFF,6,5.0
642609,Gacha_F_009,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57501, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Kubas Cube,0,0.0,0.0,FFFF,6,5.0
642610,Gacha_F_010,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57496, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Necroventer Cube,0,0.0,0.0,FFFF,6,5.0
642611,Gacha_F_011,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Burning Fire Lord Cube,0,0.0,0.0,FFFF,6,5.0
642612,Gacha_F_012,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Wrathful Harpeia Cube,0,0.0,0.0,FFFF,6,5.0
642613,Gacha_F_013,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57497, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Glackuman Cube,0,0.0,0.0,FFFF,6,5.0
642614,Gacha_F_014,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57424, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Marionette Cube,0,0.0,0.0,FFFF,6,5.0
642615,Gacha_F_015,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 47498, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Dullahan Cube,0,0.0,0.0,FFFF,6,5.0
642616,Gacha_F_016,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Ellaganos Cube,0,0.0,0.0,FFFF,6,5.0
642617,Gacha_F_017,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,Prison Manager Prison Cutter Cube,0,0.0,0.0,FFFF,6,5.0
642618,Gacha_F_018,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,Starving Velnia Monkey Cube,0,0.0,0.0,FFFF,6,5.0
642619,Gacha_F_019,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,Forest Keeper Ferret Marauder Cube,0,0.0,0.0,FFFF,6,5.0
642620,Gacha_F_020,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Mirtis Cube,0,0.0,0.0,FFFF,6,5.0
642621,Gacha_F_021,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Helgasercle Cube,0,0.0,0.0,FFFF,6,5.0
642622,Gacha_F_022,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Rexipher Cube,0,0.0,0.0,FFFF,6,5.0
642623,Gacha_F_023,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Marnox Cube,0,0.0,0.0,FFFF,6,5.0
642624,Gacha_F_024,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Nuaele Cube,0,0.0,0.0,FFFF,6,5.0
642625,Gacha_F_025,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Zaura Cube,0,0.0,0.0,FFFF,6,5.0
642626,Gacha_F_026,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Blut Cube,0,0.0,0.0,FFFF,6,5.0
642627,Gacha_F_027,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Mirtis Cube,0,0.0,0.0,FFFF,6,5.0
642628,Gacha_F_028,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Helgasercle Cube,0,0.0,0.0,FFFF,6,5.0
642629,Gacha_F_029,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Rexipher Cube,0,0.0,0.0,FFFF,6,5.0
642630,Gacha_F_030,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Marnox Cube,0,0.0,0.0,FFFF,6,5.0
642631,Gacha_F_031,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Nuaele Cube,0,0.0,0.0,FFFF,6,5.0
642632,Gacha_F_032,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Zaura Cube,0,0.0,0.0,FFFF,6,5.0
642633,Gacha_F_033,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are slightly high.,icon_item_cube3_first,,,,,,,,,(Old) Blut Cube,0,0.0,0.0,FFFF,6,5.0
642634,Gacha_F_034,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Mirtis Cube,0,0.0,0.0,FFFF,6,5.0
642635,Gacha_F_035,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Helgasercle Cube,0,0.0,0.0,FFFF,6,5.0
642636,Gacha_F_036,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Rexipher Cube,0,0.0,0.0,FFFF,6,5.0
642637,Gacha_F_037,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Marnox Cube,0,0.0,0.0,FFFF,6,5.0
642638,Gacha_F_038,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Nuaele Cube,0,0.0,0.0,FFFF,6,5.0
642639,Gacha_F_039,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Zaura Cube,0,0.0,0.0,FFFF,6,5.0
642640,Gacha_F_040,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,,,,(Old) Blut Cube,0,0.0,0.0,FFFF,6,5.0
642641,Gacha_F_041,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 58805, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Glackuman Cube,0,0.0,0.0,FFFF,6,5.0
642642,Gacha_F_042,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 47392, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Bleak Chapparition Cube,0,0.0,0.0,FFFF,6,5.0
642643,Gacha_F_043,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 58237, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Starving Velnia Monkey Cube,0,0.0,0.0,FFFF,6,5.0
642644,Gacha_F_044,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 58803, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Alluring Succubus Cube,0,0.0,0.0,FFFF,6,5.0
642645,Gacha_F_045,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57711, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Burning Fire Lord Cube,0,0.0,0.0,FFFF,6,5.0
642646,Gacha_F_046,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 47393, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Noisy Mineloader Cube,0,0.0,0.0,FFFF,6,5.0
642647,Gacha_F_047,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 47389, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Blasphemous Deathweaver Cube,0,0.0,0.0,FFFF,6,5.0
642648,Gacha_F_048,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 58246, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Forest Keeper Ferret Marauder Cube,0,0.0,0.0,FFFF,6,5.0
642649,Gacha_F_049,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57713, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Starving Ellaganos Cube,0,0.0,0.0,FFFF,6,5.0
642650,Gacha_F_050,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 47391, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Violent Cerberus Cube,0,0.0,0.0,FFFF,6,5.0
642651,Gacha_F_051,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 57712, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Wrathful Harpeia Cube,0,0.0,0.0,FFFF,6,5.0
642652,Gacha_F_052,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 58068, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Prison Manager Prison Cutter Cube,0,0.0,0.0,FFFF,6,5.0
642653,Gacha_F_053,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube3,,,,,,"[{""Chance"": 10.0, ""Monster"": 58804, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Frantic Molich Cube,0,0.0,0.0,FFFF,6,5.0
642654,Gacha_F_054,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Mirtis Cube,0,0.0,0.0,FFFF,6,1.0
642655,Gacha_F_055,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Helgasercle Cube,0,0.0,0.0,FFFF,6,1.0
642656,Gacha_F_056,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Rexipher Cube,0,0.0,0.0,FFFF,6,1.0
642657,Gacha_F_057,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Marnox Cube,0,0.0,0.0,FFFF,6,1.0
642658,Gacha_F_058,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Nuaele Cube,0,0.0,0.0,FFFF,6,1.0
642659,Gacha_F_059,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Zaura Cube,0,0.0,0.0,FFFF,6,1.0
642660,Gacha_F_060,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shining Demon Lord Blut Cube,0,0.0,0.0,FFFF,6,1.0
642661,Gacha_F_061,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Mirtis Cube,0,0.0,0.0,FFFF,6,1.0
642662,Gacha_F_062,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Helgasercle Cube,0,0.0,0.0,FFFF,6,1.0
642663,Gacha_F_063,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Rexipher Cube,0,0.0,0.0,FFFF,6,1.0
642664,Gacha_F_064,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Marnox Cube,0,0.0,0.0,FFFF,6,1.0
642665,Gacha_F_065,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Nuaele Cube,0,0.0,0.0,FFFF,6,1.0
642666,Gacha_F_066,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Zaura Cube,0,0.0,0.0,FFFF,6,1.0
642667,Gacha_F_067,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Blut Cube,0,0.0,0.0,FFFF,6,1.0
642668,Gacha_F_068,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58248, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58248, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Mirtis Cube,0,0.0,0.0,FFFF,6,1.0
642669,Gacha_F_069,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58249, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58249, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Helgasercle Cube,0,0.0,0.0,FFFF,6,1.0
642670,Gacha_F_070,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58250, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58250, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Rexipher Cube,0,0.0,0.0,FFFF,6,1.0
642671,Gacha_F_071,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58251, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58251, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Marnox Cube,0,0.0,0.0,FFFF,6,1.0
642672,Gacha_F_072,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58577, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58577, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Nuaele Cube,0,0.0,0.0,FFFF,6,1.0
642673,Gacha_F_073,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58578, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58578, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Zaura Cube,0,0.0,0.0,FFFF,6,1.0
642674,Gacha_F_074,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,"[{""Chance"": 10.0, ""Monster"": 58579, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58579, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Shining Demon Lord Blut Cube,0,0.0,0.0,FFFF,6,1.0
642675,Gacha_F_075,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58248, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58248, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Mirtis Cube,0,0.0,0.0,FFFF,6,1.0
642676,Gacha_F_076,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58249, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58249, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Helgasercle Cube,0,0.0,0.0,FFFF,6,1.0
642677,Gacha_F_077,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58250, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58250, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Rexipher Cube,0,0.0,0.0,FFFF,6,1.0
642678,Gacha_F_078,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58251, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58251, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Marnox Cube,0,0.0,0.0,FFFF,6,1.0
642679,Gacha_F_079,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58577, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58577, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Nuaele Cube,0,0.0,0.0,FFFF,6,1.0
642680,Gacha_F_080,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58578, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58578, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Zaura Cube,0,0.0,0.0,FFFF,6,1.0
642681,Gacha_F_081,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,"[{""Chance"": 10.0, ""Monster"": 58579, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Monster"": 58579, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,Demon Lord Blut Cube,0,0.0,0.0,FFFF,6,1.0
642682,Gacha_F_082,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shiny Demon Lord Moringponia Cube,0,0.0,0.0,FFFF,6,1.0
642683,Gacha_F_083,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Moringponia Cube,0,0.0,0.0,FFFF,6,1.0
642684,Gacha_F_084,Contains an unknown object. Right-click to use.{nl}- The chances of obtaining a high-grade item are higher than normal cubes.,icon_item_cube_gold_first,,,,,,,,,Shiny Demon Lord Moringponia Cube,0,0.0,0.0,FFFF,6,1.0
642685,Gacha_F_085,It seems to contain something unknown. {nl}Right-click to use.,icon_item_cube_gold_blow,,,,,,,,,Demon Lord Moringponia Cube,0,0.0,0.0,FFFF,6,1.0
642686,Gacha_SKLGEM,Contains random skill gems. Right-click to use.,icon_item_cube_sklgem,,,,,,,,,Skill Gem Cube,0,0.0,0.0,FFFT,6,0.0
642701,Gacha_E_001,Allows you to acquire a random material. {nl}Right-click to use.,icon_item_cube4,,,,,,,,,Mystery Cube,0,0.0,0.0,FFFF,6,5.0
