$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,Text,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
690050,TABLELAND_11_1_BOOK_2,A diary that Elluma wrote on the way to Vedas Plateau. Readable.,icon_item_diary,,,,,,,,Elluma's Diary,1,"The 11th of X{nl}-{nl}Starting from tomorrow, Faustas will be dispatched to Vedas Plateau.{nl}Due to the instructions of the Necromancer Master. {nl}He received a request to clear the corpses of the soldiers.{nl}{np}I said I will follow because I thought the mountain covered {nl}with snow would be helpful to both me and Faustas.{nl}Faustas was surprised, but it seemed he didn't like it.{nl}I should get prepared soon.{nl}{nl}{np}The 12th of X{nl}-{nl}I've arrived at Vedas Plateau without any problems.{nl}I had worried that I would only encounter the corpses of the soldiers, but I felt better as I saw a few survivors.{nl}The soldiers are strong as I expected.{nl}{np}As the Necromancer Master instructed, Faustas started to collect the corpses.{nl}I should think about what I can do for the living soldiers.",0.0,0.0,FFFF,2,0.0
690051,LSCAVE551_BOOK_11,A book containing information on mysterious locations within the Kingdom.,icon_item_collection_01red,,,,,,,,The Cave of Legends : Revised Edition Volume 1,1,"There have been many tales{nl}of mysterious locations{nl}long before written history.{nl}This book contains three{nl}of those wonderous locations.{nl}{np}The reasoning behind selecting{nl}the particular locations is as follows.{nl}{nl}The masses are only a little less interested{nl}about riches such as treasure and gold{nl}than they are about the Goddesses.{nl}{nl}We will start with the legends of Alembique.{np}Chapter 1 Legends of Alembique{nl}-{nl}There are tales of a cave named Alembique{nl}in the southern province of Kiren.{nl}{nl}It is said that a brilliant alchemist{nl}created many invaluable goods{nl}and occasionally invited people{nl}to show off to them.{np}Nobody seems to know the location{nl}of the mysterious Alembique Cave.{nl}{nl}However, older people in several villages{nl}tell their descendants of being invited to the cave,{nl}and not wanting to leave the place{nl}as they had experienced never before seen luxuries.{nl}{nl}Therefore, people from these villages{nl}have a habit of congratulating any people that have gone missing{nl}and hope that they will also be invited one day.",0.0,0.0,FFFF,2,0.0
690052,LSCAVE551_BOOK_12,A book containing information on mysterious locations within the Kingdom.,icon_item_collection_01red,,,,,,,,The Cave of Legends : Revised Edition Volume 2,1,"There have been many tales{nl}of mysterious locations{nl}long before written history.{nl}This book contains three{nl}of those wonderous locations.{nl}{np}The reasoning behind selecting{nl}the particular locations is as follows.{nl}{nl}The masses are only a little less interested{nl}about riches such as treasure and gold{nl}than they are about the Goddesses.{nl}{nl}We will now go on to the hidden Royal Mausoleum.{np}Chapter 2 : Legends of the Hidden Royal Mausoleum{nl}-{nl}The Great Woodlands have been used by the nobles and public alike{nl}as hunting grounds or refuge thanks to their lush vegetation.{nl}As such, it is an inevitability that people have experience.{nl}However, the funny thing is{nl}there is no account related to the royal family.{nl}According to some rumors,{nl}the reason for lack of accounts is because after Taniel II era.{nl}Many offerings were buried in the secret mausoleum.{np}What I am saying is that{nl}the Royalty seemed to leave this place alone{nl}as there was a secret place here.{np}To be frank, record of Taniel the Second's funeral{nl}are extremely sparse{nl}which lends extra credibility to these claims.{nl}That is because the other funerals{nl}had some sort of records{nl}no matter how small.{nl}However, even if these claims are true{nl}the Mausoleum will never see the light of day.{np}The location of the secret mausoleum remains hidden{nl}for it is almost impossible to avoid{nl}the gaze of  Goddess Medeina.{nl}That is why even if the rumors are true, it is likely that it will remain just a legend.",0.0,0.0,FFFF,2,0.0
690053,LSCAVE551_BOOK_13,A book containing information on mysterious locations within the Kingdom.,icon_item_collection_01red,,,,,,,,The Cave of Legends : Revised Edition Volume 3,1,"There have been many tales{nl}of mysterious locations{nl}long before written history.{nl}This book contains three{nl}of those wonderous locations.{nl}{np}The reasoning behind selecting{nl}the particular locations is as follows.{nl}{nl}The masses are only a little less interested{nl}about riches such as treasure and gold{nl}than they are about the Goddesses.{nl}{nl}We will continue with the legends of the Golden Veins of Barconsi.{np}Chapter 3 : The Golden Veins of Barconsi{nl}-{nl}There are tales that there is a legendary gold vein{nl}in the rural mountains of the Kingdom.{nl}It is said that a demon had found this vein{nl}and a hero defeated the demon before claiming it.{np}It is also said that the hero{nl}only took the vein to prevent the demon from using it{nl}and had no interest in using it for himself.{nl}That is why he buried the location forever.{np}The hero eventually passed away from old age{nl}and left no children leaving the gold{nl}up for anyone to take if they could find it.{np}However, there is something suspicious{nl}about this legend.{nl}There is no record of Barconsi,{nl}the hero who supposedly took the gold from the demon{nl}in any of the Kingdom's records.{np}As such, many people believe that{nl}this legend is fictional{nl}as there is no record of Barconsi.{nl}However, they do not try to explain{nl}why Barconsi's name is involved.{nl}Of course, there are also many people{nl}that keep searching for the gold.",0.0,0.0,FFFF,2,0.0
690054,DCAPITAL103_BOOK1,"Records obtained after helping Investigation Team Leader Ella. It contains the royal family's genealogy, but seems to be an old book as it doesn't include the names of the most recent 15 kings. Right-click to read.",icon_item_collection_00basic,,,,,,,,Summary of the Royal Family Tree,1,"Zachariel: Establishes capital and initiates its construction, Orsha and Fedimian are formed and the Royal Mausoleum erected.{nl}-{nl}Jeromel: Klaipeda is founded and the Crystal Mine inaugurated, Hamondale river crossing incident occurs{nl}{np}{nl}Jeromel II: Lays the foundation for the kingdom's bureaucratic{nl}and legal system, as well as its nobility regime. Goddesses' Abode in Mt. Monderor disappears.{nl}-{nl}Taniel I: Begins construction of Tri-layered Castle Wall, polishes legal system. Kedora Merchant Alliance is established. Period of the tale of Barconsi and the gold veins.{nl}{np}{nl}Taniel II: Completes construction of Three-Layered Castle Wall,{nl}inner regional frontiers nearly settled. Discovery of the Barbarian society.{nl}-{nl}Malkiel: Ascends to the throne as indirect successor after the discontinuation of King Zachariel's lineage. Nearly settles Kingdom borders and successfully wins over outside communities. The first gladiator match is hosted.{nl}{np}{nl}Jonael: Reigns from years 177 to 185 of the kingdom. Promulgates bill regarding nobility succession.{nl}-{nl}Sejel: Established nobility laws of previous king. First musem is founded. Folktale 'Fedimian's Silver Coins'takes place during his reign.{nl}{np}{nl}Rowmel: Expands kingdom territory{nl}settled during King Malkiel's reign. Cultivates exchanges with foreign societies.{nl}-{nl}Rowmel II: Begins systemization of clerics by order and job.{nl}-{nl}Themomel: Introduces first systems{nl}of military-religious wizards and military clerics.{nl}{np}{nl}Themomel II: Begins assignment of local governments{nl}to regions not ruled by lords. Places jurisdiction of Klaipeda and Fedimian under a mayor, rather than the aristocracy.{nl}-{nl}Chaspael: Reigns from years 329 to 348 of the kingdom. Goddess Laima's whereabouts become uncertain.{nl}{np}{nl}Baltinel: Reigns from years 348{nl}to 363 of the kingdom. Era of internal instability and development of the royal army through reform of the military system.{nl}-{nl}Jusel: Greatly reorganizes the court of previous king Baltinel. Beginning of the Winterspoon family reform.{nl}{np}{nl}Heathgel: Reigns for 41 years from 382 to 423. Pleads with the goddess to extend his life and thus his ownership of the throne. Wise man Maven is born.{nl}{np}{nl}Ousel: Generally considered by historians{nl}as an uneventful reign, besides the fact that Kadumel was the heir to the throne. Maven builds the Great Cathedral and Ruklys begins construction of the Fortress of the Land.{nl}{np}{nl}Kadumel: Reigns from years 450 to 478 of the kingdom. Ruklys' civil war takes place. Several prisons are constructed, including Kalejimas. Lydia Schaffen begins construction of the Astral Tower on year 470 of the Kingdom.{nl}{np}{nl}Barynwell: Grants rights over{nl}the Astral Tower built by Lydia Schaffen and nearby lake. Greene family is reformed and the best wizard known to history, Agailla Flurry, is born.{nl}-{nl}Rael: Allows privileges to the Mage Tower built by Agailla Flurry. Lydia Schaffen dies of natural causes and a protocol defining the relations between templars and clerics is released.{nl}{np}{nl}Rael II: Founds royal education institute.{nl}Announces measures to limit privileges to monasteries{nl}and other religious facilities but concedes to the wishes of clerics. The founder of the Hutton family is born.{nl}{np}{nl}Rael III: Reigns from years 595{nl}to 601 and dies young, having denied receiving divine treatment. Tenston riot remains as the biggest incident of his short reign.{nl}-{nl}Cosomel: Ascends to the throne after dispute among heirs and appoints the shinobi who contributed to his victory to the role of master.{nl}{np}{nl}Gliehel: Succeeds to Cosomel{nl}after another throne dispute. Valnus and Agailla Flurry die during his reign.{nl}Lucid Winterspoon is born.{nl}-{nl}Comurel: Ascends to the throne 2 years after the demise of King Gliehel. Rimgaudas, who would become the greatest Paladin Master in history, is born.{nl}{np}{nl}Sawsel: Reinforces the succession system{nl}created during King Malkiel's reign and eliminates the disputes of the previous 3 generations.{nl}Reestablishes the power of the kingdom to that of Rael II's reign. First Paladin Master signs the Gele Treaty and Tenet Church is completed.{nl}-{nl}Sawsel II: Gunpowder is discovered during his reign.{nl}{np}{nl}Damiel: Not a son of Sawsel II,{nl}but ascends to the throne as the closest relative to King Zachariel's discontinued lineage, under the succession system established by Sawsel I. Nominates not his son but relative Frienel as successor in his later years.{nl}{np}{nl}Frienel: Era of scientific and artistic prosperity.{nl}Not a direct descendant of King Damiel, he was the one among his relatives to be fostered as his successor. Despite this, he later proclamates a law to forbid the nomination of successors.{nl}{np}{nl}Nachel I: Regarded by historians as a period of national restoration. More of the world is discovered and part of the expeditions succeed.{nl}-{nl}Nachel II: Current monarch of the year 816 of our kingdom. May our king rule wisely under the guard of the goddesses.",0.0,0.0,FFFF,2,0.0
690055,DCAPITAL103_BOOK2,"A history book obtained after helping Investigator Gasper. Lucid Winterspoon's memorandum, which has a few blank pages here and there. Right-click to read.",icon_item_collection_01red,,,,,,,,Lucid Winterspoon's Memoranda,1,"Some day in the year 679 of our kingdom{nl}-{nl}I had the chance to engage in conversation with Tesla recently. He told me his sculptures serve as a reminder of his own history, giving him the strength to continue living. Then, he asked if I, too, had such a record of my life.{nl}I told him not, and he advised me to create one myself. After carefully pondering Tesla's words, I have decided to follow his advice, as my sole elder in this world.{nl}That is how I came to start writing these records that I shall call my memoranda.{nl}{np}{nl}Some day in the year 700 of our kingdom{nl}-{nl}Rimgaudas came to consult me on a church to be constructed in Gele Plateau. He had expected me to remember an architectural style I merely saw a few times before and that has since disappeared.{nl}He looks keen on suggesting I perform time navigation. I plan on telling him that, if a church is to be built behind such secrecy, it might be wiser to create something new rather than follow an old style.{nl}He seems to favor the look of Maven's Great Cathedral, however, so I don't believe he will reconsider. Construction is planned to take 7 years. I suppose I can go and congratulate him then.{nl}{np}{nl}Some day in the year of 749 of our Kingdom.{nl}-{nl}After ruling for 40 years, our King Sawsel's condition looks to have deteriorated. I don't expect His Highness to survive another 2 or 3 years.{nl}The work I have completed under the wisest ruler known to history in the past decades will certainly remain as a precious memory of mine for as many years as I live.{nl}{np}{nl}Some day in the year of 872 of our Kingdom{nl}-{nl}Our King Nachel III's reign of half a century seems to slowly be reaching its end. I can't be certain due to the lack of records, but I don't believe a king as ever lived, or will live, to rule as long as Nachel III.{nl}While not as peaceful as the reign of Sawsel I, few are those who remember his era. Regular folk are bound to think of this as the first true period of peace in the kingdom.{nl}{np}{nl}Some day in the year of 876 of our Kingdom{nl}-{nl}It seems Owyn Dilven, unable to refuse our former king, has at last taken up the position of royal wizard, he who was so keen on declining the role... This ought to be the start of an interesting era.{nl}{np}{nl}Some day in the year of 879 of our Kingdom{nl}-{nl}Owyn came and asked me when I plan to stop living like a hermit, away from everything. Now that the royal court has caught him, he's trying to drag me with him... I was slightly taken aback, I must say.{np}{nl}Yet, after he begged and insisted,{nl}I did agree to donate part of the records of my achievements to the kingdom.{nl}My first donation will be this collection of memoranda. Although I can't be sure when...{nl}{np}{nl}Some day in the year of 884 of our Kingdom{nl}-{nl}It has come to my attention that a few young magic learners are discussing whether or not{nl}I am the greatest wizard alive.{nl}Owyn Dilven is who they think of as my closest match. He is indeed the quintessential wizard of our times, as well as the court's elite wizard. He may be almost 100 years short of practice, but his skill is enough to rival my own.{np}{nl}If the two of us were to battle, however,{nl}I certainly don't think he would be a match for me. But, should we continue living, that is, by using magic to lengthen our lives without dying of murder or suicide, I do believe he is bound to overpass my capacities in every sense.{nl}Although that would require another century or so to become true.{nl}The Necromancer Master is also often mentioned as our rival, but even with 100 years of training she will never outplay me.{nl}{np}{nl}Some day in the year of 890 of our Kingdom{nl}-{nl}Someday I wish to add something to what I've written in these records. The wizards have been discussing duels, but neither I, Owyn, nor anyone is as powerful as Agailla Flurry at the moment. And it isn't simply a question of magical power.{np}{nl}She is exceptionally robust, and her vision{nl}broader than anyone's. The rest of us can only look to her in reverence.{nl}A few episodes little known to the world perfectly illustrate the extension of her capacities.{np}{nl}There was the time she unprecedentedly came{nl}to be the successor of a goddess to fulfill the request of another divinity. Another time, she developed a plan to overthrow a demon lord's grandiose and cruel plans to hurt humanity by signing a contract.{nl}In the end, she eradicated the demon lord entirely and became the sole person, aside from the goddesses and other transcendental beings, to ever enter the Fantasy Library. This incident in itself allowed her to then thwart Giltine's plans.{np}{nl}In her quest to do good, she brought{nl}the goddess to the Mage Tower, and using a Demon Lord she obstructed the plans of the Demon Goddess herself. This alone should suffice to prove her greatness to the world, I believe.{np}{nl}Perhaps not now, but someday the entire{nl}world will know of her feats. If not these, then other, higher achievements{nl}that will further heighten the reputation of Agailla Flurry.",0.0,0.0,FFFF,2,0.0
690056,DCAPITAL103_BOOK3,A history book obtained after helping Investigator Horatio. It appears to be about the interactions between the Kedora Merchant Alliance and the demons. Right-click to read.,icon_item_collection_03blue,,,,,,,,Barconsi and the Gold Vein Goblin,1,"This story takes place in the time of King Taniel I.{nl}While never recorded as part of the history of the kingdom, this tale was passed down in documents belonging to the Kedora Merchant Alliance until 150 years ago, during the reign of King Wardel, when it became registered in the royal archives.{np}{nl}The story is believed to have been registered{nl}by archivists of the time under the assumption that it was merely a folktale.{nl}I, for one, would say otherwise. Thinking about this story at the time of the millenary, 50 years after the reign of King Wardel, I can't help but wonder if it isn't in fact a record of true events. {np}{nl}Year 1002 of the Kingdom{nl}By Royal Recorder Dena Jonas{nl}There stood Barconsi, head of the Kedora Merchant Alliance, fearless before the enraged demon.{np}{nl}Ever so brazen, he confronted the demon.{nl}[I told you before and I'll tell you again.{nl}Are you so keen on disregarding the words of humans?{nl}The gold veins of this mountain belong to the Kedora Merchant Alliance.]{np}{nl}Rumpelstiltskin was more than bewildered{nl}by Barconsi's audacious stance.{nl}[I have lived for many, many years,{nl}but never have I seen a human so impertinent.]{nl}[What good is it, really?{nl}I am telling you the gold veins are ours.]{np}{nl}[I'll concede you partial rights to them{nl}as fellow explorers of the mountain. But claiming they are all yours doesn't make the slightest sense. You have no way to prove you were the first to find the gold veins.]{np}{nl}To this, Barconsi replied:{nl}[What you say is true, and I will not try to prove it. On the other hand, are you sure that finding something first grants you the rights to it? I can't seem to remember any such laws existing.{np}{nl}Furthermore, my philosophy as head of the Alliance is that the way one uses wealth is more important than how one earns it. Based on that, I believe it is only right for us to keep this gold, as we would give it the most proper use. In other words, you may have claimed the beginnings,{nl}but we will claim the end.]{np}{nl}[How is that anything more than absolutely groundless?]{nl}[You, my friend, are the one known for fooling others with your twisted logic. It doesn't sound{nl}like you have any authority to accuse me of groundless arguments, wouldn't you say?]{np}{nl}Rumpelstiltskin tried as he could to calm himself, not wanting to show any signs of backing down. A few moments passed before he took a step back and spoke.{nl}[Very well. What are your plans for the gold, then?]{nl}[I don't see a reason to tell you what we will be doing with our gold, but if you insist... What will you give me if I tell you?]{nl}[Why would I give you anything?]{nl}[I'm the head of a merchant alliance. You didn't think you could get information from me for free, did you?]{np}{nl}Rumpelstiltskin, for a brief moment,{nl}break the centuries-old tradition and crush this insolent human. However, his even greater love of a good fargument brought his spirit up. He in turn, welcomed such a fearless challenger in ages.{nl}[Alright, I will tell you what I would be do with the gold when I obtain the gold vein.]{np}{nl}At that point, Baroconsi replied.{nl}[Huh? Are you trying to purchase our gold?]{nl}[What do you mean?]{nl}[Like I have said before, you don't listen, do you? You said you will tell me what you are going to do with the gold veins when you obtain them. Obtaining implies that you are not in possession of the object. Am I right?]{np}{nl}What he has just heard turned his stomach around once more{nl}but decided to endure it and asked again.{nl}[These gold veins shall be used to build the walls around the capital of the Kingdom.]{nl}[Ah that plan of Taniel a human king.]{np}{nl}[You are correct. We will use the gold from these veins{nl}as our fund and start a business of selling supplies and building materials to the Kingdom and make profit from the practice.]{nl}[If that is your purpose, I can never let you have them.]{np}{nl}[If that is your answer.{nl}let's settle this through a game or a bet that you love so much.]{nl}Once the word 'game' came out, Rumpelstiltskin's eyes gleamed with interest.{nl}[A game. I admit, you got my interest. I must warn you I rarely lose in games.]{np}{nl}Once Baroconsi heard this. he replied.{nl}[Since you are so confident, it wouldn't matter if I choose the game right? Since you are good at everything.]{nl}[It doesn't bother me.{nl}Let's start already.]{np}{nl}[Okay. Let's. As for the game,{nl}how about we ask each other questions about the veins. A true owner of these veins must be able to answer without any hesitation, right?]{np}{nl}Rumpelstiltskin thought about the proposal for a moment.{nl}The opponent is a human who have just discovered them. There was no way a powerful demon like him{nl}could ever be beaten by an ordinary human. He accepted the proposal.{nl}[Alright. I like it. Go on.]{np}{nl}Once Rumpelstiltskin accepted the idea, a further discussion on some ground rules and details went on and finally they reached an agreement. One of the terms was one could ask three questions to the other. Baroconsi started his question.{nl}[How many carriages would be needed to transport all of the gold in these veins?]{np}{nl}A powerful demon like Rumpelstiltskin{nl}could not even begin to fathom the answer even if he had clairvoyance, he wouldn't be able to answer it.{np}{nl}He thought about it but after a while, he figure{nl}even Baroconsi would not answer this question so he gave up. His reasoning was{nl}if Baroconsi doesn't know the answer as well, the round is a draw.{np}{nl}But as soon as Rumpelstiltskin gave up, Baroconsi answered{nl}[One carriage as big as these veins would certainly carry all the gold. So the answer is one.]{np}{nl}This, of course, infuriated Rumpelstiltskin and protested that that was not fair.{nl}Baroconsi did not even flinch and silently started at the giant demon who can easily squahs him with a tip of his finger.{np}{nl}Rumpelstiltskin eventually calmed down a bit. It was not in his nature to stop a game once it started. Furthermore, he took great pleasure from defeating his opponent no matter the circumstances or conditions. So he continued.{np}{nl}Baroconsi asked another question{nl}[My second question is this. You and I guess the amount of gold these veins would produce in a year and the one to guess the closest wins this round.]{np}{nl}At the question, Rumpelstiltskin added.{nl}[This time no trick with the scales. I will not tolerate such cheap trick anymore. And if you still do, I win.]{np}{nl}Baroconsi stared at Rumpelstiltskin straight in the eyes.{nl}Showing no sign of fear. {nl}Even when standing before a demon with infernal flame coming out of his head and razor sharp teeth gleaming with cruelty.{nl}[I give you my word on it. No scale trick this time.]{np}{nl}[I wil go first this time.{nl}By human technology, the amount of gold that can be mined from these veins will be the same as the amount of 17,200 people can carry. With a margin of error of 3 people. If you say a number close to what I have just said and claim that your number is closer. I will take that as a forefeit.]{np}{nl}Baroconsi replied.{nl}[I am not quite sure how that would make it a win for you but it's irrelevant for I have a different number. My number is 0.]{nl}[What?]{np}{nl}[0. Nil. Nada. To be more precise,{nl}for next year, the veins will not yield any gold. 0 of any scale is still 0.]{nl}[That only applies if you are in charge. If I am the master, I can simply make that answer incorrect by taking a small chunk right now!]{nl}[Be my guest, if you can.]{nl}[What makes you think I can't?]{np}{nl}[Well, you have a habit of not listening to other people.{nl}I have already told you that the Kedora Merchant Alliance has the ownership of these gold veins{nl}and the Alliance always back its claim with evidences. Simply put we were aware of this place long before you came along.{nl}Frankly, we were waiting for you to arrive.{np}{nl}We have set up a barrier that no demon can ever cross{nl}The barrier will last for a year from now.{nl}That means you cannot ever touch the gold here.{nl}These facts make my guess not a guess but an accurate answer.]{np}{nl}[I will not have it. The second question is null.{nl}Or at least a draw.]{nl}Baroconsi did not argued with the demon's claim at all and continued.{nl}[Alright, the round is a draw. That means the next question will be a tie-breaker. I asked the questions twice in a row, so, it's only fair you do the question.]{np}{nl}Rumpelstiltskin was puzzled by his calm acceptance.{nl}But he did get what he wanted and it was his turn to ask. so his mind quickly became occupied with making a question. He thought about it for a moment and asked{nl}[Who will be the owner of these gold veins in one year?] {np}{nl}The question was immediately followed by a stern warning from Rumpelstiltskin.{nl}[If you say the Kedora Merchant Alliance or any other person or entity, I will devour every single one of you. Of course, such task could not be done instantly.{np}{nl}but a year worth of time is enough. Enough to end you{nl}or any other fool who dares to claim the ownership. That fear would spread and the fools will stop. Besides, the barrier you claimed to have put will be over by then. No matter what the circumstance is the answer is absolute and only one. Isn't it?]{np}{nl}Rumpelstiltskin glowing with a sense of victory looked at{nl} Baroconsi. The countenance of Baroconsi did not alter at all. As if to show he has been expecting the demon's answer all along simply answered.{np}{nl}[The owner of the gold veins in one year's time would be you,{nl}Rumpelstiltskin.] Rumpelstiltskin was somewhat troubled by lack of disappoinment in Baroconsi's face but was joyous and said.{nl}[Yes, you admitted yourself. I am the owner of this place! So I win! Haha!]{np}{nl}[Not necessarily.]{nl}[What do you mean?]{nl}[I win two rounds and one was a draw. The score is 2 to nil. We won the game and we are the owner of this place.]{np}{nl}The demon countered. {nl}[Even if that is true, you've said it yourself, I will be the master in one year. That means, the gold veins become mine.{nl}And furthermore, you are bound by your own words that you will not be able to mine any gold from here. That means, I de facto own them.]{np}{nl}[Indeed. Now, let's get down to business.{nl}Literally. Let's negotiate.]{nl}[What's the meaning of this?]{np}{nl}[Business negotiation. We, the Kedora Merchant Alliance, will sell you{nl}this gold mine to you for a price.{nl}Name your price right, we will even disable the barrier. That could technically make the amount of gold extract more than 0, as we've previously established.{nl}The result of this game might change but that's just a simple paradox puzzle...]{np}{nl}Rumpelstiltskin saw the man, Baroconsi, before his very eyes{nl}talking quite vaguely about pros and cons of the deal, the method of the transaction and a simple logical solution to the simple paradox puzzle mentioned before. The demon said to himself.{nl}[Contrary to what you've said, perhaps I am too trusting of people's words.]{np}{nl}Not much is known how the deal went down exactly.{nl}According to one version of the story, Rumpelstiltskin paid a massive amount of silver to the Kedora Merchant Alliance and bought the gold mine. The demon did not touch the gold for he considered the deal to be his defeat.{nl}Rumpelstiltskin who has been almost unbeatable in a game or a bet had only three losses. This story was his first and the last was with Lydia Schaffen.{nl}As it is known by many, after the game with Lydia Schaffen, Rumpelstiltskin became unable to win or lose, not even participate in a game.",0.0,0.0,FFFF,2,0.0
690057,Book10_1,"According to one source, the book is written by the Alchemist Master to teach those who will follow him. Right-click to read.",icon_item_collection_01red,,,,,,,,A Certain Alchemic Record (I),1,"{s35}{nl}A Certain Alchemic Record (I){/}{np} I write this, seeing so many people struggling with the path of an alchemist, to help those who will come after me shall learn the skill 'Magnum Opus.'{nl}First of all, transmuting one type of root into another. The instruction is as follows.{nl}{nl} 0 | 0 | 0 {nl} 0 | 0 {nl} 0 {nl}Following the instruction allows the user to transmute one type of root into another by placing it in the order. However, it does not apply to all types of roots.{/}{np} Secondly, the transmutation of one type of shell into another. The process is slightly more complicated than the previous method. There are some that work well the other not so much.{nl}{nl} 0 | 0 | 0 {nl} 0 | x | 0 {nl} 0 | 0 | 0 {nl} Placing it in that order, it can transmute one type of shell into another.{/}{np} The last procedure to be included in this part 1 is how to transmute one type of wing to another. The possibilities are wider than the previous two. Even I, the author of this book, cannot fully categorize them all. The procedure is like the following.{nl}{nl} 0 | x | x | 0 {nl} x | 0 | 0 {nl} 0 | x | x | 0 {nl}{np} As a final word, I do believe that there will be some who are having difficulties understanding this text. It bears repeating. Place one type of item in the place marked  'with 0' But not in the place marked X. This concludes the basics of Magnum Opus.",0.0,0.0,FFFF,2,1.0
690058,LOWLV_MASTER_ENCY_BOOK,The sequel to the Encyclopedia of Masters written by the Sage Master. Right-click to read.,icon_item_collection_01red,,,,,,,,"Encyclopedia of Masters, Chapter 2",1,"Encyclopedia of Masters{nl}{np}1. Sorsha Hutton{nl}{nl}The founder of the Huttons was born in the time of King Rael II and later made a significant contribution to King Cosomel in the Battle for the Throne. As a reward, received land and a nobility title.{nl}For several centuries, the Huttons focused on improving their own brand of swordsmanship. The house of the Huttons considered  noble education, land management and skills in combat of utmost importance. Those who did not meet the standard were sent out of the land. Great care and focus were on swordsmanship..{nl}{np}Young Sorsha Hutton showed unparalleled talents even in the history of her family. She applied for the Fencer Master position.{nl}Not all the Fencer Masters have been from the Huttons but a Hutton applies and there is no one that could rival the Hutton. Full support was given to her.{nl}{np}2. Loreta Nimbus{nl}{nl}She was born in the later era of King Damiel and got on the master position in the era of King Frienel.{nl}Her greatest achievement that dwarves that of her foremasters is discovering a way to obtain longevity through absorbing the life force.{nl}The first beneficiary of this technique was of course herself and she became a member of Amjinas. These two factors rendered any need for successors to the  Necromancer Master position.{nl}{np}3. Gina Greene{nl}{nl}The house of the Greenes owns the largest amount of land.{nl}Gina Greene grew up in various parts of her family land and it was such experience that made her choose the path to the Druid Master.{nl}{np}Furthermore, when she inherited the largest portion of the land, she sold the land for it was not right for a Druid Master to get tied to a specific location. The money she has made from the transaction is entrusted in the Kedora Merchant Alliance. Her wealth provokes envy even from the Pardoner Master.{nl}Her action was not based on any pursuit of financial gains nor did she expected or anticipated such but her decision was a highly profitable one given that after Medzio Diena wrecked almost all the land.{nl}{np}Of course, her interest was not in the money and she supported her kins and many other people who have suffered from Medzio Diena.{np}4. Leonard Quicktongue{nl}{nl}Leonard Quicktongue the Sapper Master is not the name given to him by his parents.{nl}He achieved quite an infamy in his adolescence as a thief. He stole army supplies and his father who was a soldier took the blame.{nl}Because it was his son's deeds, he could not prove his innocence. It is said that he never met the Sapper Master until the day he died.{nl}{np}Quicktongue reformed of his way and became a soldier himself. He served as an officer and made a name for himself. However, despite continuous visit requests, his father only replied that if it is an order from a superior officer, he will visit.{nl}Perhaps it is due to such background, the Sapper Master does subtle charity work.",0.0,0.0,FFFF,2,1.0
690059,HT_REMAINS37_2_SQ_070_ITEM_1,A book with Eitbaras's records. It is a compilation of the tombstone inscriptions found at the Namu Temple Ruins. Right-click to read.,icon_item_collection_03blue,,,,,,,,Eitbaras' Records,1,,0.0,0.0,FFFF,2,0.0
690060,HT3_REMAINS37_3_SQ_100_ITEM_1,Demetrius' research records. Right-click to read.,icon_item_collection_04black,,,,,,,,Research Records of Demetrius,1,,0.0,0.0,FFFF,2,0.0
