$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
10020,CompMastery2,* 寵物的HP在50%以下時2秒內獲得[緊急治療]效果{nl}    HP持續恢復{nl}* 從2級開始持續時間每特性等級增加1{nl}* [緊急治療]以後10分內變成[無法緊急治療]狀態{nl},{nl}{b}需要獵人1階{b}{nl}{b}需要馴鷹者1階{b},ability_common_compmastery2,False,4,"[3002, 3014]",,寵物緊急治療,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3002"": {""UnlockArgStr"": ""Char3_2"", ""UnlockArgNum"": ""1""}, ""3014"": {""UnlockArgStr"": ""Char3_14"", ""UnlockArgNum"": ""1""}}","[3, 4, 5, 6, 3, 4, 5, 6]"
10021,Musket,* 可配戴[火槍]系列武器{nl},{nl}{b}需要火槍手1階{b},ability_archer_rifle,False,1,[3016],,使用火槍,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3016"": {""UnlockArgStr"": ""Char3_16"", ""UnlockArgNum"": ""1""}}",
10024,SubSword,* 可以裝備[單手劍]系列武器於右手(輔助裝備){nl},{nl}{b}需要刀騎兵 1階{b},ability_warrior_sword,False,1,[3007],,使用單手劍,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""3007"": {""UnlockArgStr"": ""Char3_7"", ""UnlockArgNum"": ""1""}}",
10025,THMace,* 可配戴[雙手鈍器]系列武器{nl},{nl}{b}需要武僧1階{b}{nl}{b}需要聖殿十字軍1階{b},ability_cleric_thmace,False,1,"[4009, 4011]",,使用雙手鈍器,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4009"": {""UnlockArgStr"": ""Char4_9"", ""UnlockArgNum"": ""1""}, ""4011"": {""UnlockArgStr"": ""Char4_11"", ""UnlockArgNum"": ""1""}}",
10026,THMace_SR,* 配戴[雙手鈍器]時廣域攻擊比率增加5{nl},{nl}{b}需要聖殿十字軍1階{b},ability_cleric_thmace2,False,1,[4011],,掌握雙手純器：聖殿十字軍,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4011"": {""UnlockArgStr"": ""Char4_11"", ""UnlockArgNum"": ""1""}}",[3]
10027,THMace_BLKBREAK,* 配戴[雙手鈍器]時格擋貫穿增加85{nl},{nl}{b}需要武僧1階{b},ability_cleric_thmace,False,1,[4009],,掌握雙手純器：武僧,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4009"": {""UnlockArgStr"": ""Char4_9"", ""UnlockArgNum"": ""1""}}",[3]
10028,SwordMastery_DEForATK,* 同時裝備[盾牌]和[單手劍]時，武器攻擊力的 20%{nl}    轉換成物理防禦力{nl}* 裝備不是[盾牌]的輔助武器和[單手劍]時，攻擊速度增加{nl},{nl}{b}需要劍士1階{b},ability_warrior_sword2,False,1,[1001],,掌握單手劍：戰鬥準備,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}",[3]
101001,Swordman1,* 敵人所受到的[痛擊]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需要劍士1階{b},ability_warrior_swordman1,False,100,,[10002],痛擊：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 13, 13, 14, 16, 17, 18, 19, 21, 22, 24, 25, 27, 29, 31, 33, 36, 38, 41, 44, 47, 50, 54, 57, 62, 66, 70, 75, 81, 86, 93, 99, 106, 113, 121, 130, 139, 149, 159, 171, 183, 195, 209, 224, 239, 256, 274, 293, 314, 336, 360, 385, 412, 441, 471, 505, 540, 578, 618, 661, 708, 757, 810]"
101004,Swordman2,* 敵人所受到的[突刺]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需要劍士1階{b},ability_warrior_swordman2,False,100,,[10001],突刺：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 13, 13, 14, 16, 17, 18, 19, 21, 22, 24, 25, 27, 29, 31, 33, 36, 38, 41, 44, 47, 50, 54, 57, 62, 66, 70, 75, 81, 86, 93, 99, 106, 113, 121, 130, 139, 149, 159, 171, 183, 195, 209, 224, 239, 256, 274, 293, 314, 336, 360, 385, 412, 441, 471, 505, 540, 578, 618, 661, 708, 757, 810]"
101007,Swordman13,* [奮起]的物理攻擊力每特性等級增加效果提升1%{nl}* 防禦力減少效果提升1%{nl},{nl}{b}需要奮起Lv3{b},ability_warrior_swordman13,False,50,,[10003],奮起：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_GungHo"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
101008,Swordman14,* [專注]的追加傷害每特性等級增加1%{nl},{nl}{b}需要專注Lv3{b},ability_warrior_swordman14,False,50,,[10004],專注：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_Concentrate"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
101010,Swordman25,* 敵人所受到的[劍柄打擊]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需要劍士2階{b},ability_warrior_swordman25,False,100,,[10007],劍柄打擊：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
101012,Swordman27,* 敵人所受到的[二重斬]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需要劍士3階{b},ability_warrior_swordman27,False,100,,[10008],二重斬：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""3""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
101013,Penetration,* 技能[痛擊]的廣域攻擊比率每特性等級增加1{nl}* SP消耗增加10%{nl},{nl}{b}需要劍士2階{b},ability_warrior_penetration,True,3,,[10002],痛擊：濺射,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}","[1, 1, 1]"
101014,Repeat,* 使用技能[突刺]時每特性等級有1%機率發動連打{nl}* SP消耗增加10%{nl},{nl}{b}需要劍士1階{b},ability_warrior_repeat,True,5,,[10001],突刺：連打,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
101015,Blow,* 遭到被技能[痛擊]擊中的敵人擊倒{nl}* SP消耗增加30%{nl},{nl}{b}需要痛擊Lv3{b},ability_warrior_swordman6,True,1,,[10002],痛擊：擊倒,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_Bash"", ""UnlockArgNum"": ""3""}}",[1]
101016,Swordman10,* 技能[二重斬]的暴擊率每特性等級增加7%{nl}* SP消耗增加10%{nl},{nl}{b}需要劍士3階{b},ability_warrior_swordman9,True,5,,[10008],二重斬：暴擊,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1]"
101017,Swordman3,* [昏厥]狀態的敵人受到[突刺]時5秒內套用[出血]Debuff{nl}* [出血]傷害和角色力量成正比{nl}* SP消耗增加10%{nl},{nl}{b}需要劍士2階{b},ability_warrior_swordman3,True,1,,[10001],突刺：出血,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}",[1]
101018,Swordman4,* 因[抑制]效果而發生昏厥的敵人在昏厥解除後{nl}    套用[緩速]Debuff{nl}* [緩速]的持續時間每特性等級增加3秒{nl}* SP消耗增加10%{nl},{nl}{b}需要劍士2階{b},ability_warrior_swordman4,True,4,,[10006],抑制：緩速,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""2""}}","[1, 1, 1, 1]"
101020,Swordman28,* 攻擊敵人時獲得的挑釁數值每特性等級增加50%{nl},{nl}{b}需要劍士1階{b},ability_warrior_swordman28,True,10,[1001],,挑釁,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""1""}}","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
101021,Swordman29,* [苦痛屏障]的持續時間增加5秒{nl}* SP消耗增加10%{nl},{nl}{b}需要劍士3階{b},ability_warrior_swordman29,True,1,,[10005],苦痛屏障：持續時間,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Char1_1"", ""UnlockArgNum"": ""3""}}",[1]
102001,Peltasta11,* 敵人所受到的[盾緣敲擊]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需要輕裝步兵1階{b},ability_warrior_peltasta11,False,100,,[10102],盾緣敲擊：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
102004,Peltasta12,* 敵人所受到的[盾心打擊]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需要輕裝步兵1階{b},ability_warrior_peltasta12,False,100,,[10101],盾心打擊：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""1""}}","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 42, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 124, 132, 141, 151, 162, 173, 186, 199, 213, 227, 243, 261, 279, 298, 319, 342, 366, 391, 419, 448, 479, 513, 549, 587, 629, 673, 720, 770, 824, 882, 943, 1010, 1080, 1156, 1237, 1323, 1416, 1515, 1621]"
102008,Peltasta14,* 敵人所受到的[盾牌投擲]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需為輕裝步兵2階{b},ability_warrior_peltasta14,False,100,,[10105],盾牌投擲：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""2""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
102010,Peltasta22,* 敵人所受到的[蝴蝶]傷害每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}需為輕裝步兵3階{b},ability_warrior_peltasta22,False,100,,[10107],蝴蝶：強化,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Char1_3"", ""UnlockArgNum"": ""3""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
