$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,Text,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
690057,Book10_1,鍊金術士大師親自寫的文章，有一說是他為了後進寫的。點擊滑鼠右鍵可閱讀。,icon_item_collection_01red,,,,,,某個鍊金術師的記錄(上),1,{s35}{nl}某個鍊金術師的記錄(上){/}{np}很多的後起之秀紛紛走上這險惡的鍊金術之路，我能深切感受到他們所遭遇的困難，希望此書能廣為流傳，讓更多後輩們能更輕易地掌握究極煉成。 {nl} 第一，這是將一種莖變成另一種莖的方法，方法如下。{nl}{nl} 0 | 0 | 0 {nl} 0 | 0 {nl} 0 {nl} 用這個方法，能將配置的莖變成別的莖，但似乎還不是所有的莖都能用這個方法變換。{/}{np}第二，這是將一種皮變換成其他種類的方法，這個方法可能比剛剛那個變換莖的方法難理解一點，要說有成功的就一定有失敗的。方法如下。 {nl}{nl} 0 | 0 | 0 {nl} 0 | x | 0 {nl} 0 | 0 | 0 {nl} 照這個方法做，就能將一種皮變換成其他種類。 {/}{np}在此上卷要記錄的最後一個方法，是將一種翅膀變換成其他種類的方法。這個方法比起前面記載的兩個方法能變換更多種類，但關於種類變換是多到連身為筆者的我也還無法精確掌握。方法如下。 {nl}{nl} 0 | x | x | 0 {nl} x | 0 | 0 {nl} 0 | x | x | 0 {nl}{np}最後再次提醒，我想一定還是有看了文章卻跟不上的人。在寫著0的地方'配置某種'道具，在寫著x的地方不配置，這是究極煉成的基本。,0.0,0.0,FFFF,2,1.0
690058,LOWLV_MASTER_ENCY_BOOK,賢者大師親筆撰寫的書，現代大師總覽的續篇。 請用滑鼠右鍵可以直接閱讀。,icon_item_collection_01red,,,,,,現代大師總覽2卷,1,"現代大師總覽{nl}{np}1. 索勒夏河頓(Sorsha Hutton){nl}{nl}河頓家門的元老生於拉耶爾2世時代,那時拉耶爾幫助庫素梅爾國王贏得王位爭奪立下大功勞, 因此獲得了貴族的頭銜與領弟.{nl}歷經數個世紀河頓發展出家門獨有秘傳劍術,那個時代身為貴族必須精通學術, 懂得經營領土以及武術等等,要是連這些基本常識都沒有,會被驅逐到領地外,被迫閉門修練劍術.{nl}{np}索勒夏河頓在小小的年記就表現出家門史上難得的特有天賦,且自小就自願擔任擊劍手大師的職位.{nl}家門史上不見得每一位擊劍手大師都是屬於河頓家門出身,不過河頓家門的人自願擔任大師的的話,一定至少具備了無法被取代的大師實力,所以才會年紀輕輕實力就能被家門內外的人給認同.{nl}{np}2. 羅勒塔 寧帕斯(Loreta Nimbus){nl}{nl}羅勒塔 寧帕斯生於多米爾國王統治時代末期,普利內爾國王在位期間,地位就已經提升到了大師等級.{nl}超越了古代的大師,她最大的成就就是發現了吸收生命力享有長壽的方法.{nl}當然,這個方法第一個受惠的就是他本人,後來成了羅勒塔安基納斯的一份子之後, 死靈法師大師也跟其他幾位大師一樣反而不需要挑選繼承人了.{nl}{np}3. 吉那 葛林(Gina Green){nl}{nl}葛林家門在整個王國國內是擁有最多領弟的貴族.{nl}吉那 葛林從小就在家門領地內活動長大,自小經歷過的許多事情對於他決定未來要成維德魯伊以及晉升成大師很有幫助.{nl}{np}她雖然繼承了葛林家門多數的領地,德魯伊大師指對一些特定的事情有興趣,管理領土這種事情實在做不來,所以就把大部分的土地給賣了,委託給凱都拉商團後,她成了讓寬恕者大師羨慕的有錢人 .{nl}也不能說是投資或是很有遠見的舉動,神樹之日讓全國的土地與農場瞬間成了廢墟,她先前的選擇反而為她自己帶來許多財富.{nl}{np}當然吉那本身並不是那麼愛錢的,所以才能幫助那些神樹之日的受害者以及損失慘重的家門經濟上的援助.{nl}{np}4. 雷歐那羅德 奎東(Leonard Quicktongue){nl}{nl}雷歐那羅德 奎東不是工兵大師的本名.{nl}從10幾歲開始就是個聲名遠播的盜賊,曾經因偷竊軍隊物品 導致身為軍職的父親代替兒子背負罪名讓家中名聲留下汙點.{nl}因為兒子的事情一句話都無法辯解的父親,聽說到死前都沒見過工兵大師一面.{nl}{np}奎東日日反省自己的過錯,雖然成了軍人,最後當上工兵將校立下許多功勞,但是他反覆提出面會要求父親身為上位者,聽說只回答若是命令可以答應面會要求.{nl}不知道是不是因為那件事情的關係,工兵大師不知不覺繼續默默做著善事.",0.0,0.0,FFFF,2,1.0
690059,HT_REMAINS37_2_SQ_070_ITEM_1,寫著阿伊特巴拉斯的記錄的日誌，收集曾經刻在那穆寺院的碑石上的碑文。編集成書。點擊滑鼠右鍵可閱讀。,icon_item_collection_03blue,,,,,,阿伊特巴拉斯的紀錄,1,,0.0,0.0,FFFF,2,0.0
690060,HT3_REMAINS37_3_SQ_100_ITEM_1,德麥特利烏斯的研舊記錄， 點擊滑鼠右鍵可閱讀。,icon_item_collection_04black,,,,,,德麥特利烏斯的研究紀錄,1,,0.0,0.0,FFFF,2,0.0
690061,HT4_HUEVILLAGE_BOOK,用安德伊村莊內取得的破舊日記的一部分重新編輯成的日記本。點擊滑鼠右鍵可閱讀。,icon_item_collection_04black,,,,,,安德伊村莊居民的日記,1,{np}{nl}{nl}{@ST43}安德伊村莊居民的日記{/}{np}{nl}X月4日{nl}-{nl}有一家人搬來幾乎和都市沒有往來的我們村莊，{nl}村莊內辦了歡迎宴會。{nl}到底是多久沒有看到外地人了呢…{nl}{np}雖然無法理解他們到底為什麼要搬到這樣的偏鄉，{nl}但自從神樹之日後，原本沒落的村莊就像重見天日一樣，心情真的很好。{nl}明天的工作就先暫時放著，今天我也要開心地吃吃喝喝。{nl}{nl}{np}X月5日{nl}-{nl}不知道能不能和搬來的鄰居變得親近，所以稍微蒸了馬鈴薯水餃。{nl}敲門之後，似乎有什麼在裡面發出了砰噹叩叩的很大聲響。{nl}鄰居大叔看起來沒有什麼特別的表情，但看到我準備的馬鈴薯水餃後，表情變得比較和緩了。{nl}{np}大叔說他是因為家裡兒子用粉刷顏料來玩鬧，所以很煩，覺得對我很抱歉。{nl}我某一天也會有像這樣和睦的家人吧?{np}{nl}{nl}X月10日{nl}-{nl}住在對面溪邊的拉曼大叔已經好幾天不在家了，{nl}他的夫人說他為了砍柴出門…{nl}不過，他好像久久會去一次柯拉佩達，{nl}他偶爾會偷偷跟我說柯拉佩達裡有很多漂亮的小姐。{nl}{np}X月 13日{nl}-{nl}是向女神祈禱的日子，但隔壁鄰居又說全拉肚子沒來參加。{nl}不知為何總是在祈禱的日子身體不舒服，但身體不舒服也沒辦法。{nl}改天要來熬個馬鈴薯粥送去。{nl}{np}X月14日{nl}-{nl}昨天晚上和妹妹大吵一架，{nl}事實上是寫在這裡會覺得難堪、不算什麼大事的事情…{nl}我有一條本來是之後要當作禮物的項鍊，等妹妹回來之後就打算要給她，{nl}但她從早上一下子就跑出去後，都還沒有回來。{nl}{np}對了，鄰居說上次做的粥很好吃，因次帶給我一碗熱湯作為答禮。{nl}我的料理手藝還算可以吧！ 耶耶！{nl}但今天已經太晚了，只好放著等下次再熱來吃。{np}{nl}{nl}X月16日{nl}-{nl}我不知道湯已經酸掉了，喝下去後全都吐了出來。{nl}吃之前應該要先嚐一下味道的，但是卻沒有聞到餿味…{nl}肚子一直覺得不舒服，雖然我跑去了井邊，{nl}不知道是不是很嚴重，連井水都讓我覺得噁心想吐。{nl}{np}就這樣勉強繼續吐之後，但似乎有比較好一點。{nl}明天得一大早到高登大叔家拿點藥草才行。{nl}妹妹到現在都還沒有回家，{nl}我到她房間看過，有幾件衣服不見了。{nl}拉曼大叔的事情也一樣，真令人擔心。{nl}{nl}{np}X月17日{nl}-{nl}今天的村莊太安靜了，{nl}去高登大叔家裡想拿藥草，但因為完全沒有動靜，我就只好回來了。{nl}{nl}X月23日{nl}-{nl}或許，我也不知道這會不會是最後一篇日記。{nl}我在這世界上唯一的家人莉莉亞娜… {nl}希望妳一定要在某個地方好好地活著。{nl}{np}{nl}(好像要寫什麼卻只留下匆忙擦掉的痕跡。){nl}{np}不知道日期。{nl}-{nl}我不清楚到底過了幾天，{nl}好像約莫有兩天沒吃沒睡地持續奔跑。{nl}逃往柯拉佩達的人全部都被抓到殺掉了。{nl}怎麼辦，不知道除了我之外還有沒有人活著。{nl}所有的東西就像影子一樣安靜、迅速… 就像是有令人抓瘋的恐懼襲來，{nl}{np}他們不願引起任何騷動或混亂，{nl}他們不是人類，{nl}無論如何一定要通知柯拉佩達… {nl}那才是讓我鄰居撕下他那骯髒人皮的最後手段。,0.0,0.0,FFFF,2,0.0
690064,Laima_milleniumBook1,和拉伊瑪有關的古老故事。可點擊滑鼠右鍵閱讀。,icon_item_collection_04black,,,,,,拉伊瑪的千年傳 第1卷,1,睜開雙眼的拉伊瑪重整了一下心情。{nl}整理好心情後，被創造神賦予的神之身軀也開始穩定了下來。{nl}透過觀察尚未製造的命運的線索來看待未來並不容易。那樣的未來並不是一定的，因此它是隨時可被改變的脆弱的東西，但又是一定會來到的未來，等已經到了眼前時，往往會到了無法逃避的地步。{np}即使身為女神，在創造神所設定的宇宙法則之下，也不全然的自由。反而大部分的女神都是那法則的守護者，所以更是從屬在那其中。{nl}但是拉伊瑪認為還有自己可以做的事情，所以趕忙在做整理。根據自己看到的預知，雖然時間很充裕，但是因為對手相當棘手，所以不能因為看得到未來而感到放心。{np}從懸涯上掉下來的人類也知道未來。只是他沒有逃避的方法而已。{nl}但是如果因為這樣而失去沈著，那將會後悔一千年，因此拉伊瑪努力的從趕忙與細心中找出一個平衡。{np}接著，認為已經做好了離開自己住所準備的拉伊瑪，重新在看了一遍，這個經歷了漫長歲月與比世界上任何地方都還要有感情的住所。{nl}如果自己預測的未來沒錯，而且預知也必須要正確，大概有千年的時間不會再回到這裡了。{nl}因此想要再一次的把這個即將成為千年懷念的場所收在眼裡，雖然眼神中顯露出深邃的抒情，但拉伊瑪心中清楚的知道，想要努力維持這些記憶的本身，是不合理的事實。{np}如果一切都照著計劃進行，那麼也不會有讓思念堆積一千年的事情發生，而且也一定要這樣才行。{nl}拉伊瑪深深嘆了一口氣，舉起手對四面的牆上用光束寫下了留言。{nl}只會對必要的人顯示的留言，分別寫在個別的牆面上，牆面很快的失去了光芒，恢復成普通的牆面。寫完對不同的人留下的話，已經沒有繼續留在此處要做的事了。{np}根據預知，她離開之後首先到達這裡的原因，是為了關係即將分裂的姐妹吉特涅。{nl}對吉特涅也有一些依戀，因此把留給她的話隱藏了起來，等她來到這個房間時再顯示給她看，但吉特涅是否會尊重這留言還是個疑問。{nl}對於即使這樣也因為留有依戀而留下留言的自己感到同情，拉伊瑪離開了自己的住處，踏上了千年的旅程。,0.0,0.0,FFFF,2,1.0
690065,Laima_milleniumBook2,和拉伊瑪有關的古老故事。可點擊滑鼠右鍵閱讀。,icon_item_collection_04black,,,,,,拉伊瑪的千年傳 第2卷,1,吉特涅站在沒有主人的住處前。確定是留給她的拉伊瑪留言，從牆面上出現後消失了。因為不像人類會遺忘事情，所以吉特涅能夠不斷的回想著拉伊瑪的留言。{nl}然後那想法終於變成了語言，從她的口中吐了出來。{nl}那聲音充滿著憤怒與難過。[所以最後還是決定不跟我說一句話，就把我丟在這裡自己離開？只強調著自己的主張才是對的？]{nl}{np}她的自言自語持續著。[我們兩個的意見最終還是不會有妥協，因為認為見面的事決裂的話我不會放過你，所以打算把希望放在未來，離開這裡？把如同我們的故鄉的這裡拋棄嗎？]{nl}吉特涅的獨白又再度開始。[想要在醜陋的人類之間流浪？丟下我，甚至把我當作敵人？甚至要與其他姐妹女神們斷絕來往，自己一個人要過著不知會多久的歲月？]{nl}{np}當她吐出的神之語言從空氣中消失時，從背後傳來了動靜。{nl}吉特涅仔細觀察著根據自己的命令而來到這地方的三名部下。{nl}最左邊站著的是卡魯塔斯，他長的削瘦、擁有蒼白的皮膚以及閃爍著充滿瘋狂的眼睛。{nl}吉特涅心想這個人的話也許可以抓住拉伊瑪。想要追蹤擁有可以洞察未來的女神權能的拉伊瑪，對吉特涅自己來說也是一件很困難的事情。{nl}但卡魯塔斯的個性本身就是一個渾沌，而渾沌是不允許被預測的。{nl}碰到了卡魯塔斯的執著和他所擁有的渾沌權能以及特有的瘋狂，在追捕拉伊瑪的這件事情上，也許有可能會成功。{nl}吉特涅心想只是需要時間而已，總有一天一定會成功的。{np}但另一方面，卡魯塔斯是一個以殺戮為樂趣的人。雖然拉伊瑪女神不會死在卡魯塔斯的手上，但幫助抓住拉伊瑪的卡魯塔斯的渾沌屬性，即使不會造成拉伊瑪的死亡，也有可能會造成吉特涅無法預料而產生其它的結果。{nl}吉特涅從心裡抹去了讓卡魯塔斯追捕拉伊瑪的想法。{nl}接下來等待她的指示的是魔王巴以卡。在吉特涅的部下當中，巴以卡是最值得信賴的人，如果將追捕拉伊瑪交給巴以卡的話，一定會帶來令人滿意的結果。在吉特涅的部下當中，同時兼具謹慎、智慧還有強大力量且又值得信賴的部下也不是這麼多。{nl}甚至連女神都不是完美的，因此也不能指望她的部下們也是完美的，不過如果是巴以卡的話，可以放心的讓他去追捕拉伊瑪。{nl}想要超越拉伊瑪的預知能力然後捕獲她的話，也許要花費幾百年的時間，但這種程度的歲月對不滅者來說根本不算什麼，吉特涅應該馬上就可以從巴以卡這邊得到結果報告了。{nl}但令人遺憾的是，比起追捕拉伊瑪，吉特涅還有更急的事情，可以承擔這事情的部下也只有巴以卡了。{np}追捕拉伊瑪的任務，也許其它部下去也會成功，但現在他所負責的事交給其它部下的話，根本沒有成功的可能性。{nl}最後，吉特涅移開了對巴以卡的視線，然後望向傑斯堤說。[傑斯堤，追捕拉伊瑪的任務就交給你負責。做你能做的一切，你可以動員一切你需要的力量，但失敗的話絕對不可原諒。]{nl}話音剛落，巴以卡看起來就像是知道這樣的結果，靜靜的接受了一切。相反的，卡魯塔斯馬上利用全身來表達不滿，咬緊牙關的發出不是吼叫聲也不是呻吟聲而是詭異的聲音，然後虎視眈眈的看著吉特涅。{nl}傑斯堤為了應對卡魯塔斯的突襲而做了防備。{nl}如果沒有傑斯堤的話，說不定就會輪到自己負責任務的這種單純的想法，卡魯塔斯就是那樣的傢伙。甚至對吉特涅都表現出如此傲慢無禮的態度，不用期待他會尊重同樣身為魔王的巴以卡或傑斯堤。{np}吉特涅內心嘆了一口氣，但是表現上用了嚴厲的態度與卡魯塔斯對視。{nl}過了幾秒，卡魯塔斯的氣勢立刻被壓制了下來。控制卡魯塔斯的方法，就是讓他看到誰的力量更強，讓他知道誰比他更強。而能夠展現那樣力量的女神與魔神，也沒有幾個能辦到。{nl}{np}吉特涅認為要讓卡魯塔斯知道自己絲毫沒有機會負責追捕拉伊瑪，因此更加提升了自己的氣勢，對他說著。[卡魯塔斯，無論如何都不可對傑斯堤的行動插手。如果發生那種事，下一個千年，你將會得到我給你的試煉。{nl}如果傑斯堤對你提出了協助的需求，你也一定要協助她。否則，我將會禁止你最愛的殺戮行為。]{nl}{np}卡魯塔斯立刻低頭不語，並且表示出願意服從的態度。對傑斯堤並不需要特別說些什麼。{nl}如果傑斯堤認為需要，她一定會請卡魯塔斯幫忙，或是運用她的手下。雖然不如巴以卡聰明，但傑斯堤也不是愚蠢的人，一定不會對卡魯塔斯提出惹怒他的要求，自找麻煩的。{np}傑斯堤認為要趁卡魯塔斯惹出不必要的麻煩之前，趕快讓他負責其他的事情。也不知吉特涅是否預知了部下魔王的心境，一邊移動著一邊說道。[我們要趁其他女神發現我們來過拉伊瑪的住處之前離開這裡。]{nl}四個存在在移動的同時，身影慢慢的消失不見，拉伊瑪的住處又恢復成空無一人的地方。,0.0,0.0,FFFF,2,1.0
690066,Laima_milleniumBook3,有關拉伊瑪和傑斯堤的故事。可點擊滑鼠右鍵閱讀。,icon_item_collection_04black,,,,,,拉伊瑪的千年傳 第3卷,1,傑斯堤站在可以俯瞰一個巨大墳墓入口的地方，不，正確來說是飄浮在上空。不管是誰往上看，對人類來說都看不到她的身影。{nl}自從接受了這項任務之後，第一次感受到了狼狽感。{nl}已經充分的認知到要抓一個擁有預知權能的女神，是多麼困難的事情。由於拉伊瑪的預知能力，要比拉伊瑪快一步是很困難的。本來以為建立了一個就算知道未來也會被逼的走頭無路的計畫，為了隱密的執行這個計畫，緊緊的追趕在拉伊瑪的後面。{np}但是情況跟傑斯堤所想的完全不同。{nl}「人類」竟然會利用人類..，竟然會想到利用那個卑鄙種族們的想法! {nl}{np}傑斯堤再一次的抑制住湧上來的憤怒，考慮著接下來該怎麼辦了。{nl}根本沒想到會將自己力量的一部分，以啟示的型態留下來，然後將它轉交給人類並且守護它。{nl}女神竟然會依靠人類.. {nl}只要有充分的時間，就可以掌握所有未來和所有可能性的拉伊瑪，竟然會為了勝利而放下了那偉大的權能，去依靠人類的這件事實，傑斯堤還是難以相信。{np}傑斯堤根本無法得知拉伊瑪獲勝的必要條件裡包含著人類，所以這結果對她來說是理所當然的，而這也讓她更加的生氣。{nl}雖然沒有人明確的做出規定，但對她來說，拉伊瑪的舉動就像是在比賽中看到對方犯規的感覺。{nl}而更讓人生氣的是，那樣的犯規行為卻是沒有明文規定的行為。{np}不管是建立了新的人類王國還是王國的建國君主是誰，做了什麼事情，在傑斯堤的立場上，這些根本都是不需要關心的事情。就算是知道建國君主札卡里耶爾和拉伊瑪有接觸的時候，也沒有把這件事情放在心上。{nl}不只是拉伊瑪，其他的女神們也是會聆聽追隨她們的人類信徒和聖職者的祈禱，並且回應他們，有時候還會親自在他們面前現身。傑斯堤認為那些是毫無用處的行為，但這行為本身並不是罕見的事情，所以才沒有把拉伊瑪和人類札卡里耶爾見面的這件事情放在心上。{np}為了躲避自己而去見札卡里耶爾的拉伊瑪，比起這種迫切的理由，而是平時先入為主的觀念，認為人類微不足道，而造成更大作用的結果。{nl}所以當傑斯堤查覺到什麼的時候，已經是札卡里耶爾消耗了如那蜉蝣般的人類壽命，然後進入了他生前所建造的墳墓後了。而且拉伊瑪將自己的權能所分出來的啟示，也是被埋在了那所謂叫做王陵的地方。{nl}當傑斯堤知道這個事實，想要親自進入王陵的時候，她經歷了更荒唐的事情。王陵擁有像傑斯堤這樣的魔王也沒辦法輕視的防禦系統。{np}札卡里耶爾利用國王的權力，動員了所有一切的資源和魔法，另一方面，動員聖職者們傾注女神的神聖力，建造守護王陵的設備。{nl}經年累月，雖然王陵的設備會老化且減弱，但現在卻沒有辦法突破這裡，這樣的事實讓她更生氣了。{nl}雖然不想承認，從一開始自己就受到拉伊瑪的重挫，這樣的事情傑斯堤是沒辦法忽視的。還有更令人討厭的是，拉伊瑪依靠人類的這件事情，是不會就此結束的。{nl}她會繼續找其他的人類，然後做同樣的事情。這樣的事實讓傑斯堤更不舒服了。{nl}但是，又不能不做這件事情。{np}傑斯堤只能承認拉伊瑪利用多數人類的方法會讓她自己的追捕更加困難的事實。{nl}傑斯堤召喚了自己的手下魔君主。再運用吉特涅允許的權力，也召喚了卡魯塔斯與巴以卡麾下的魔君主。{np}拉伊瑪若要利用人類，以她的作風，沒理由不使喚其他的魔族部下。目的也是想要凸顯魔族擁有的力量，遠遠大過於人類渺小的助力。{nl}最先被召喚出來的魔君主是雷克西波。{nl}傑斯堤認為自己召喚出的九位魔君主中，最適合解除或解體此王陵設備並獲得啟示的人，即是雷克西波。{nl}若有需要，可以再召喚更多的魔君主，暫且打算先召喚九位。{np}傑斯堤命令雷克西波去札卡里耶爾王陵偷取啟示，並帶領著其他魔君主消失了。{nl}不管是傑斯堤還是得到命令的雷克西波，那時並不知道這件事會讓雷克西波停留在這王陵峽谷一千年之久。{nl}只有拉伊瑪知道這一千年的任務的結尾。,0.0,0.0,FFFF,2,1.0
690067,Eminent_Book1,有關普利米歐艾米諾特的故事。可點擊滑鼠右鍵閱讀。,icon_item_collection_04black,,,,,,艾米諾特的故事1,1,一個年輕的青年正在回家的路上。{nl}在街上遇到的人們，認出那名青年是統治著他們的領主的兒子，並對他鄭重的敬禮，青年用溫柔的微笑與親切的臉孔一一回應著他們。{nl}這位長相俊美，擁有貴族的禮儀，但卻不見任何貴族常有的傲慢的年輕人，得到了所有領地居民的愛戴與尊敬。{np}尤其去年橫掃領地的傳染病侵襲時，大家都誇讚他，他不顧自己的身體，幫助許多的領地居民，救活了他們。實際上當時，除了他父親之外，家裡的其他兄弟姊妹全部都死了，因此更加受到領地居民們的同情與憐憫。{nl}根據出入領地別墅的人說，不知道是不是因為領主失去了家人，聽說他的身體變得很差。大家都說，若不是領主兒子的悉心照料，說不定早就過世了。{nl}領主居民們對下任領主是這位了不起的年親人都感到十分期待。{np}這位艾米諾特家族唯一的年輕繼承人，就算回到自己的別墅，依然不忘謙恭和善，對在別墅內工作的所有下人與雇員還是會親切的打招呼及應對。{nl}然而進到父親房間後的他，方才對侍從與下人露出的那抹微笑頓時便消失了。{nl}他確定沒有任何人在偷聽後，旋即走到了父親的床邊並對他說[我已經讓所有的人都已經知道我對你照顧得無微不至，你也差不多該離開了。]{nl}語畢，父親用虛弱的聲音說吃力地問[到底為什麼要我們家族做這種事?]{np}青年回答[你說這種事?我會將你的家族發揚光大，讓全世界都知曉，嚴格來說，你還得感謝我選擇了你們家族。]{nl}{np}[你殺死了我所有的子嗣...]{nl}[唉，那也是不得已的，任何有可能發現我是藉這個年輕人的肉身存活之人，我是一個也不能放過。所以說，你也差不多該隨他們去了，繼承你領地與爵位的準備工作，我也都已經完成了。]{nl}[等我能揭穿了你的真面目…]{np}[我已經放過了無辜的下人，你放棄吧，而且你說你想揭穿我，你對我又知道些什麼呢?除了我不是人之外，你對我有任何了解嗎?]{nl}[你這傢伙到底是什麼東西?]{nl}[既然你都要死了，我也不必再瞞著你。我就是你們常說的魔族，而且我還是魔君主，我不打算把真名也告訴你。你只要知道我是你家族的艾米諾特就夠了，你死了之後，不會再有其他的艾米諾特，所以不會發生任何問題。]{nl}[你這個叫魔君主的傢伙，到底為什麼要覬覦人類的爵位和領地?]{nl}[這當然都是有原因的，但我既沒必要跟你說明這些事，也沒有那個時間了。]{nl}語畢，青年伸出手輕輕碰觸他，他現在雖然還留有一口氣，但過一會兒叫人來之後，他將會在眾多傭人的眼前，於睡夢中自然地失去呼吸。{np}在那之前，已經成為艾米諾特家族唯一繼承人的青年，花了點時間重新整理了一些思緒。{nl}自從傑斯堤將取得拉伊瑪啟示的任務交給他之後，他得知了拉伊瑪利用人類在計畫著一些事情時，他也決定要利用人類進行他的計畫。{np}看著如此聰明的雷克西波專注看著人類帝王留下的墓碑，浪費了幾百年的時光，任何一個魔族卻都不想利用人類以及他們的社會， 這可以說是非常奇怪的事。{nl}從魔族的驕傲與習性上來說，這是難以想像的事，或許他與其他魔族有著不同之處。{nl}此時他還不知道，他已經為自己種下了基礎，日後將成為第一個把拉伊瑪選擇的守護者逼到絕境並殺死他的魔族。,0.0,0.0,FFFF,2,1.0
690068,Eminent_Book2,有關普利米歐艾米諾特的故事。可點擊滑鼠右鍵閱讀。,icon_item_collection_04black,,,,,,艾米諾特的故事2,1,自從傑斯堤得知了拉伊瑪想要利用人類將自己的啟示傳給後代的計畫，並將九名魔君主佈局好之後，第一次發生了由魔族殺害負責守護啟示的守護者的事情。{nl}除了那九名之外，雖然還有很多魔君主收到同樣的命令而行動，但第一次獲得成功的卻只有普利米歐艾米諾特一人。{np}普利米歐艾米諾特在利迪亞夏班的箭殺死露克立斯的瞬間;贏了’他不自覺地想這樣大喊，但他沒有這樣做。{nl}這是他偽裝成人類後，爬到宰相之位壟斷國政下，所獲得的珍貴勝利。{nl}可惜的是他沒有除掉當代守護者中的利迪亞夏班與梅伊班。{nl}但那樣做，他們的名聲過於響亮，實在非常難動手。{nl}如今露克立斯已死，只要找出他守護的啟示就可以了。{nl}至於愚蠢的人類帝王卡杜梅爾，只要幾句話就能讓他把所有的事交給自己負責，打道回府，此處的一切裁示都能按照自己的意思來達成。{np}過去沒有人成功奪取的拉伊瑪的啟示，如此燦爛的功績，都將完全成為他的。{nl}此時利迪亞夏班走了過來。{nl}艾米諾特的人類外貌看起來較她年長，地位也是宰相，但他還是一如既往地意識到周遭的目光，鄭重地向這位受歡迎的女弓箭手禮貌地說[我本就認為拿下叛亂的首腦露克立斯之人，不是軍營裡的任何一位將軍，而是利迪亞，我的料想果然沒錯。]{nl}利迪亞夏班不發一語的望著這位狡猾的政治家，嘆了一口氣後說道[你要是再敢強求我什麼，我絕對不會放過你。不管你在何處，不管你擁有何種爵位，只要我下定決心，你就不會是安全的。]{nl}艾米諾特過去聽到人類說這種話，心情一定會十分不悅。現在的他為了不打破以人類外貌生活的這段時光所維持的平靜，溫柔地說[你也跟你剛剛殺死的師兄一樣，太過自滿了。不管是誰，能爬上我現在這個爵位的，都不是簡簡單單爬上來的。]{np}說著這句話的艾米諾特，和利迪亞一樣，兩人都是話中有話。兩個人對彼此的談話，越來越不像是人類與人類之間的正常對話。{nl}利迪亞夏班開口了[不曉得你聽說了沒有，最近某個蠢蛋講了和你類似的話之後，也死在了我的箭矢之下。]{nl}這句話不是假的，不只是剛剛利迪亞夏班提及的魔族，還有為數不少的高階魔族也不敵利迪亞夏班，或者死亡或者消逝。{nl}雖然艾米諾特覺得那些傢伙根本無法與自己相提並論，但這個女人卻不是那種自己揭示原本的力量後，就能輕易殺死的人。{np}如果問起在這個時代中，哪一個人類能殺死魔王級的魔族的話，只有兩個人可以辦到，而其中一個人絕對就是眼前的利迪亞夏班。{nl}利迪亞的師父梅伊班雖然以聖職者的身份達到了最高境界，但是按照他的個性來看，他只會一邊護著自己，一邊對付魔王，所以絕對無法殺死魔王。{np}艾米諾特並沒有被利迪亞夏班挑釁。{nl}只要他持續維持人類的身份，守著宰相的位子，利迪亞夏班的箭矢再怎麼銳利也與他無關。{nl}{np}然而利迪亞夏班為艾米諾特準備的不是有箭尖的箭矢，而是言語的利劍。[你以為露克立斯師兄死了，你就能得到想要的東西嗎?我想你大概忘了，女神也授予了我同樣的任務，如果露克立死的死可能能讓你得到那個東西，{nl}那我絕對不會親手結束他的生命。不管你的下一步是什麼，我敢肯定，那不會有什麼用。我要離開這裡了，希望你向王好好交代，別讓王責怪我，說那個人竟然連招呼都沒打就離開。]{np}利迪亞夏班說完，就把帽子脫下，對他敬禮後離開。艾米諾特聽到那番話也並沒有太過於擔心，但是過了十天後，他開始感到了絕望。,0.0,0.0,FFFF,2,1.0
