$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643604,Gem_Psychokino_Teleportation,"[{""Stat"": ""\ud154\ub808\ud3ec\ud14c\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud154\ub808\ud3ec\ud14c\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,,,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20304,텔레포테이션 젬,100,0.0,0.0,TTTT,12,0,1.0
643605,Gem_Psychokino_MagneticForce,"[{""Stat"": ""\ub9c8\uadf8\ub124\ud2f1 \ud3ec\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub9c8\uadf8\ub124\ud2f1 \ud3ec\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub9c8\uadf8\ub124\ud2f1 \ud3ec\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ub9c8\uadf8\ub124\ud2f1 \ud3ec\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20305,마그네틱 포스 젬,100,0.0,0.0,TTTT,12,0,1.0
643606,Gem_Psychokino_Raise,"[{""Stat"": ""\ub808\uc774\uc988 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub808\uc774\uc988 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub808\uc774\uc988 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ub808\uc774\uc988 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20306,레이즈 젬,100,0.0,0.0,TTTT,12,0,1.0
643607,Gem_Psychokino_GravityPole,"[{""Stat"": ""\uadf8\ub77c\ube44\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uadf8\ub77c\ube44\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uadf8\ub77c\ube44\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uadf8\ub77c\ube44\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20307,그라비티 폴 젬,100,0.0,0.0,TTTT,12,0,1.0
643608,Gem_Sorcerer_Summoning,"[{""Stat"": ""\uc11c\ubaa8\ub2dd \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc11c\ubaa8\ub2dd \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc11c\ubaa8\ub2dd \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc11c\ubaa8\ub2dd \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20701,서모닝 젬,100,0.0,0.0,TTTT,12,0,1.0
643609,Gem_Sorcerer_SummonFamiliar,"[{""Stat"": ""\uc0ac\uc5ed\ub9c8 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0ac\uc5ed\ub9c8 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0ac\uc5ed\ub9c8 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc0ac\uc5ed\ub9c8 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20706,사역마 소환 젬,100,0.0,0.0,TTTT,12,0,1.0
643610,Gem_Sorcerer_SummonSalamion,"[{""Stat"": ""\uc0b4\ub77c\ubbf8\uc628 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0b4\ub77c\ubbf8\uc628 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0b4\ub77c\ubbf8\uc628 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc0b4\ub77c\ubbf8\uc628 \uc18c\ud658 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20707,살라미온 소환 젬,100,0.0,0.0,TTTT,12,0,1.0
643611,Gem_Linker_Physicallink,"[{""Stat"": ""\ud53c\uc9c0\uceec \ub9c1\ud06c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud53c\uc9c0\uceec \ub9c1\ud06c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud53c\uc9c0\uceec \ub9c1\ud06c \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud53c\uc9c0\uceec \ub9c1\ud06c \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50702,피지컬 링크 젬,100,0.0,0.0,TTTT,12,0,1.0
643612,Gem_Linker_JointPenalty,"[{""Stat"": ""\uc870\uc778\ud2b8 \ud398\ub110\ud2f0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc870\uc778\ud2b8 \ud398\ub110\ud2f0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc870\uc778\ud2b8 \ud398\ub110\ud2f0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc870\uc778\ud2b8 \ud398\ub110\ud2f0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50703,조인트 페널티 젬,100,0.0,0.0,TTTT,12,0,1.0
643613,Gem_Linker_HangmansKnot,"[{""Stat"": ""\ud589\ub9e8\uc2a4 \ub0ab \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud589\ub9e8\uc2a4 \ub0ab \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud589\ub9e8\uc2a4 \ub0ab \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud589\ub9e8\uc2a4 \ub0ab \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50704,행맨스 낫 젬,100,0.0,0.0,TTTT,12,0,1.0
643614,Gem_Linker_SpiritualChain,"[{""Stat"": ""\uc2a4\ud53c\ub9ac\ucd94\uc5bc \uccb4\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud53c\ub9ac\ucd94\uc5bc \uccb4\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud53c\ub9ac\ucd94\uc5bc \uccb4\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc2a4\ud53c\ub9ac\ucd94\uc5bc \uccb4\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643615,Gem_Linker_UmbilicalCord,"[{""Stat"": ""\uc0dd\uba85\uc904 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0dd\uba85\uc904 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0dd\uba85\uc904 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc0dd\uba85\uc904 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50705,생명줄 젬,100,0.0,0.0,TTTT,12,0,1.0
643616,Gem_Chronomancer_Quicken,"[{""Stat"": ""\ud034\ud070 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud034\ud070 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud034\ud070 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud034\ud070 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643617,Gem_Chronomancer_Samsara,"[{""Stat"": ""\ud658\uc0dd \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud658\uc0dd \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud658\uc0dd \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud658\uc0dd \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20802,환생 젬,100,0.0,0.0,TTTT,12,0,1.0
643618,Gem_Chronomancer_Stop,"[{""Stat"": ""\uc2a4\ud1b1 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud1b1 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud1b1 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc2a4\ud1b1 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20803,스톱 젬,100,0.0,0.0,TTTT,12,0,1.0
643619,Gem_Chronomancer_Slow,"[{""Stat"": ""\uc2ac\ub85c\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2ac\ub85c\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,,,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20804,슬로우 젬,100,0.0,0.0,TTTT,12,0,1.0
643620,Gem_Chronomancer_Haste,"[{""Stat"": ""\ud5e4\uc774\uc2a4\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud5e4\uc774\uc2a4\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,,,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643621,Gem_Chronomancer_BackMasking,"[{""Stat"": ""\ubc31\ub9c8\uc2a4\ud0b9 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ubc31\ub9c8\uc2a4\ud0b9 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ubc31\ub9c8\uc2a4\ud0b9 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ubc31\ub9c8\uc2a4\ud0b9 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20806,백마스킹 젬,100,0.0,0.0,TTTT,12,0,1.0
643622,Gem_Necromancer_GatherCorpse,"[{""Stat"": ""\uac8c\ub354 \ucf65\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uac8c\ub354 \ucf65\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uac8c\ub354 \ucf65\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uac8c\ub354 \ucf65\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20901,게더 콥스 젬,100,0.0,0.0,TTTT,12,0,1.0
643623,Gem_Necromancer_FleshCannon,"[{""Stat"": ""\ud50c\ub808\uc2dc \uce90\ub17c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud50c\ub808\uc2dc \uce90\ub17c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud50c\ub808\uc2dc \uce90\ub17c \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud50c\ub808\uc2dc \uce90\ub17c \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20903,플레시 캐논 젬,100,0.0,0.0,TTTT,12,0,1.0
643624,Gem_Necromancer_FleshHoop,"[{""Stat"": ""\ud50c\ub808\uc2dc \ud6c4\ud504 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud50c\ub808\uc2dc \ud6c4\ud504 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,,,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20904,플레시 후프 젬,100,0.0,0.0,TTTT,12,0,1.0
643625,Gem_Necromancer_DirtyPole,"[{""Stat"": ""\ub354\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub354\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub354\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ub354\ud2f0 \ud3f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20907,더티 폴 젬,100,0.0,0.0,TTTT,12,0,1.0
643626,Gem_Necromancer_CorpseTower,"[{""Stat"": ""\ucf65\uc2a4 \ud0c0\uc6cc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ucf65\uc2a4 \ud0c0\uc6cc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ucf65\uc2a4 \ud0c0\uc6cc \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ucf65\uc2a4 \ud0c0\uc6cc \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20908,콥스 타워 젬,100,0.0,0.0,TTTT,12,0,1.0
643627,Gem_Thaumaturge_SwellLeftArm,"[{""Stat"": ""\uc67c\ud314 \uac15\ud654 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc67c\ud314 \uac15\ud654 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,,,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643628,Gem_Thaumaturge_ShrinkBody,"[{""Stat"": ""\ud06c\uae30 \ucd95\uc18c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud06c\uae30 \ucd95\uc18c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud06c\uae30 \ucd95\uc18c \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud06c\uae30 \ucd95\uc18c \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50601,크기 축소 젬,100,0.0,0.0,TTTT,12,0,1.0
643629,Gem_Thaumaturge_SwellBody,"[{""Stat"": ""\ud06c\uae30 \ud655\ub300 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud06c\uae30 \ud655\ub300 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud06c\uae30 \ud655\ub300 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud06c\uae30 \ud655\ub300 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50602,크기 확대 젬,100,0.0,0.0,TTTT,12,0,1.0
643630,Gem_Thaumaturge_Transpose,,,,"[{""Stat"": ""\ud2b8\ub79c\uc2a4\ud3ec\uc988 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643631,Gem_Thaumaturge_SwellRightArm,"[{""Stat"": ""\uc624\ub978\ud314 \uac15\ud654 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc624\ub978\ud314 \uac15\ud654 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,,,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643632,Gem_Thaumaturge_SwellBrain,,,,"[{""Stat"": ""\uc2a4\uc6f0 \ube0c\ub808\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,,,,,,,,50604,스웰 브레인 젬,100,0.0,0.0,TTTT,12,0,1.0
643633,Gem_Elementalist_Electrocute,"[{""Stat"": ""\uc77c\ub809\ud2b8\ub85c\ud050\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc77c\ub809\ud2b8\ub85c\ud050\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc77c\ub809\ud2b8\ub85c\ud050\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc77c\ub809\ud2b8\ub85c\ud050\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20601,일렉트로큐트 젬,100,0.0,0.0,TTTT,12,0,1.0
643634,Gem_Elementalist_StoneCurse,"[{""Stat"": ""\uc2a4\ud1a4 \ucee4\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud1a4 \ucee4\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud1a4 \ucee4\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc2a4\ud1a4 \ucee4\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20602,스톤 커스 젬,100,0.0,0.0,TTTT,12,0,1.0
643635,Gem_Elementalist_Hail,"[{""Stat"": ""\ud5e4\uc77c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud5e4\uc77c \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud5e4\uc77c \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud5e4\uc77c \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20603,헤일 젬,100,0.0,0.0,TTTT,12,0,1.0
643636,Gem_Elementalist_Prominence,"[{""Stat"": ""\ud64d\uc5fc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud64d\uc5fc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud64d\uc5fc \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud64d\uc5fc \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643637,Gem_Elementalist_Meteor,"[{""Stat"": ""\uba54\ud14c\uc624 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uba54\ud14c\uc624 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uba54\ud14c\uc624 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uba54\ud14c\uc624 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20605,메테오 젬,100,0.0,0.0,TTTT,12,0,1.0
643638,Gem_Elementalist_FreezingSphere,"[{""Stat"": ""\ud504\ub9ac\uc9d5 \uc2a4\ud53c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud504\ub9ac\uc9d5 \uc2a4\ud53c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud504\ub9ac\uc9d5 \uc2a4\ud53c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ud504\ub9ac\uc9d5 \uc2a4\ud53c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20607,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643639,Gem_Elementalist_Rain,"[{""Stat"": ""\ub808\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub808\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub808\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\ub808\uc778 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20606,레인 젬,100,0.0,0.0,TTTT,12,0,1.0
643640,Gem_Elementalist_FrostCloud,"[{""Stat"": ""\uc2a4\ud1b0 \ub354\uc2a4\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud1b0 \ub354\uc2a4\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc2a4\ud1b0 \ub354\uc2a4\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]",,"[{""Stat"": ""\uc2a4\ud1b0 \ub354\uc2a4\ud2b8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,,,,,,,,20608,스톰 더스트 젬,100,0.0,0.0,TTTT,12,0,1.0
