$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643569,Gem_Rodelero_ShieldBash,"[{""Stat"": ""Shield Bash Skill Lvl +1""}]","[{""Stat"": ""Shield Bash Skill Lvl +1""}]","[{""Stat"": ""Shield Bash Skill Lvl +1""}]",,"[{""Stat"": ""Shield Bash Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_raffly-b,[642082],,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57480}]",,,10508,Blue Raffly Gem,100,0.0,0.0,TTTT,11,0,1.0
643570,Gem_Rodelero_Slithering,,,,"[{""Stat"": ""Slithering Skill Lvl +1""}]",,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_nuka,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57690}]",,,10505,Nuka Gem,100,0.0,0.0,TTTT,11,0,1.0
643571,Gem_Rodelero_ShootingStar,"[{""Stat"": ""Shooting Star Skill Lvl +1""}]","[{""Stat"": ""Shooting Star Skill Lvl +1""}]","[{""Stat"": ""Shooting Star Skill Lvl +1""}]",,"[{""Stat"": ""Shooting Star Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_goblin2_hammer,,,,,,10506,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643572,Gem_Rodelero_HighKick,"[{""Stat"": ""High Kick Skill Lvl +1""}]","[{""Stat"": ""High Kick Skill Lvl +1""}]",,,,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,,,,,,,10509,noname,100,0.0,0.0,TTTT,11,0,1.0
643573,Gem_Squire_Arrest,"[{""Stat"": ""Bind Skill Lvl +1""}]","[{""Stat"": ""Bind Skill Lvl +1""}]",,,,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_honeymeli,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57451}]",,,50302,Honeymeli Gem,100,0.0,0.0,TTTT,11,0,1.0
643574,Gem_Fencer_Lunge,"[{""Stat"": ""Lunge Skill Lvl +1""}]","[{""Stat"": ""Lunge Skill Lvl +1""}]","[{""Stat"": ""Lunge Skill Lvl +1""}]",,"[{""Stat"": ""Lunge Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_denden,,,,,,11102,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643575,Gem_Fencer_SeptEtoiles,"[{""Stat"": ""Sept Etoiles Skill Lvl +1""}]","[{""Stat"": ""Sept Etoiles Skill Lvl +1""}]","[{""Stat"": ""Sept Etoiles Skill Lvl +1""}]",,"[{""Stat"": ""Sept Etoiles Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_lemuria,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 47307}]",,,11103,Lemuria Gem,100,0.0,0.0,TTTT,11,0,1.0
643576,Gem_Fencer_AttaqueCoquille,"[{""Stat"": ""Attaque Coquille Skill Lvl +1""}]","[{""Stat"": ""Attaque Coquille Skill Lvl +1""}]","[{""Stat"": ""Attaque Coquille Skill Lvl +1""}]",,"[{""Stat"": ""Attaque Coquille Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_velffigy,,,,,,11104,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643577,Gem_Fencer_EsquiveToucher,"[{""Stat"": ""Esquive Toucher Skill Lvl +1""}]","[{""Stat"": ""Esquive Toucher Skill Lvl +1""}]","[{""Stat"": ""Esquive Toucher Skill Lvl +1""}]",,"[{""Stat"": ""Esquive Toucher Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,,,,,,,11105,noname,100,0.0,0.0,TTTT,11,0,1.0
643578,Gem_Fencer_Flanconnade,"[{""Stat"": ""Flanconnade Skill Lvl +1""}]","[{""Stat"": ""Flanconnade Skill Lvl +1""}]","[{""Stat"": ""Flanconnade Skill Lvl +1""}]",,"[{""Stat"": ""Flanconnade Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,,,,,,,11107,noname,100,0.0,0.0,TTTT,11,0,1.0
643579,Gem_Fencer_AttaqueComposee,"[{""Stat"": ""Attaque Composee Skill Lvl +1""}]","[{""Stat"": ""Attaque Composee Skill Lvl +1""}]","[{""Stat"": ""Attaque Composee Skill Lvl +1""}]",,"[{""Stat"": ""Attaque Composee Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,,,,,,,11101,noname,100,0.0,0.0,TTTT,11,0,1.0
643580,Gem_Wizard_EnergyBolt,"[{""Stat"": ""Energy Bolt Skill Lvl +1""}]","[{""Stat"": ""Energy Bolt Skill Lvl +1""}]","[{""Stat"": ""Energy Bolt Skill Lvl +1""}]",,"[{""Stat"": ""Energy Bolt Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_moss3,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 401501}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 58006}]",,,20001,Leaf Bug Gem,100,0.0,0.0,TTTT,11,0,1.0
643581,Gem_Wizard_Lethargy,"[{""Stat"": ""Lethargy Skill Lvl +1""}]","[{""Stat"": ""Lethargy Skill Lvl +1""}]","[{""Stat"": ""Lethargy Skill Lvl +1""}]",,"[{""Stat"": ""Lethargy Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_onion,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58005}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 400001}]",,,20002,Kepa Gem,100,0.0,0.0,TTTT,11,0,1.0
643582,Gem_Wizard_Sleep,"[{""Stat"": ""Sleep Skill Lvl +1""}]","[{""Stat"": ""Sleep Skill Lvl +1""}]","[{""Stat"": ""Sleep Skill Lvl +1""}]",,"[{""Stat"": ""Sleep Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_shredded,,,,,,20003,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643583,Gem_Wizard_ReflectShield,,,,"[{""Stat"": ""Magic Shield Skill Lvl +1""}]",,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_popolion3,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58009}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 400981}]",,,20004,Popolion Gem,100,0.0,0.0,TTTT,11,0,1.0
643584,Gem_Wizard_EarthQuake,"[{""Stat"": ""Earthquake Skill Lvl +1""}]","[{""Stat"": ""Earthquake Skill Lvl +1""}]","[{""Stat"": ""Earthquake Skill Lvl +1""}]",,"[{""Stat"": ""Earthquake Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_whip_vine,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58115}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 47442}]",,,20005,Raflower Gem,100,0.0,0.0,TTTT,11,0,1.0
643585,Gem_Wizard_Surespell,,,,"[{""Stat"": ""Surespell Skill Lvl +1""}]",,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_banshee,,,,,,20006,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643586,Gem_Wizard_MagicMissile,"[{""Stat"": ""Magic Missile Skill Lvl +1""}]","[{""Stat"": ""Magic Missile Skill Lvl +1""}]","[{""Stat"": ""Magic Missile Skill Lvl +1""}]",,"[{""Stat"": ""Magic Missile Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_templeslave_mage,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57597}]",,,20007,Temple Slave Mage Gem,100,0.0,0.0,TTTT,11,0,1.0
643587,Gem_Pyromancer_FireBall,"[{""Stat"": ""Fire Ball Skill Lvl +1""}]","[{""Stat"": ""Fire Ball Skill Lvl +1""}]","[{""Stat"": ""Fire Ball Skill Lvl +1""}]",,"[{""Stat"": ""Fire Ball Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_deadbornscab_mage,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57602}]",,,20101,Deadborn Scap Magician Gem,100,0.0,0.0,TTTT,11,0,1.0
643588,Gem_Pyromancer_FireWall,"[{""Stat"": ""Fire Wall Skill Lvl +1""}]","[{""Stat"": ""Fire Wall Skill Lvl +1""}]","[{""Stat"": ""Fire Wall Skill Lvl +1""}]",,"[{""Stat"": ""Fire Wall Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_new_desmodus,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58147}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 11110}]",,,20102,Desmodus Gem,100,0.0,0.0,TTTT,11,0,1.0
643589,Gem_Pyromancer_EnchantFire,"[{""Stat"": ""Enchant Fire Skill Lvl +1""}]","[{""Stat"": ""Enchant Fire Skill Lvl +1""}]","[{""Stat"": ""Enchant Fire Skill Lvl +1""}]",,"[{""Stat"": ""Enchant Fire Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_zibu_maize,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57030}]",,,20103,Black Maize Gem,100,0.0,0.0,TTTT,11,0,1.0
643590,Gem_Pyromancer_Flare,"[{""Stat"": ""Flare Skill Lvl +1""}]","[{""Stat"": ""Flare Skill Lvl +1""}]","[{""Stat"": ""Flare Skill Lvl +1""}]",,"[{""Stat"": ""Flare Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_tiny_mage,,,,,,20104,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643591,Gem_Pyromancer_FlameGround,"[{""Stat"": ""Flame Ground Skill Lvl +1""}]","[{""Stat"": ""Flame Ground Skill Lvl +1""}]","[{""Stat"": ""Flame Ground Skill Lvl +1""}]",,"[{""Stat"": ""Flame Ground Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_galok,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58670}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 57018}]",,,20107,Galok Gem,100,0.0,0.0,TTTT,11,0,1.0
643592,Gem_Pyromancer_FirePillar,"[{""Stat"": ""Fire Pillar Skill Lvl +1""}]","[{""Stat"": ""Fire Pillar Skill Lvl +1""}]","[{""Stat"": ""Fire Pillar Skill Lvl +1""}]",,"[{""Stat"": ""Fire Pillar Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_chupacabra_desert,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58128}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 58715}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 47329}]",,,20105,Desert Chupacabra Gem,100,0.0,0.0,TTTT,11,0,1.0
643593,Gem_Pyromancer_HellBreath,"[{""Stat"": ""Hell Breath Skill Lvl +1""}]","[{""Stat"": ""Hell Breath Skill Lvl +1""}]","[{""Stat"": ""Hell Breath Skill Lvl +1""}]",,"[{""Stat"": ""Hell Breath Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_colimen_mage,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57642}]",,,20106,Colimen Magician Gem,100,0.0,0.0,TTTT,11,0,1.0
643594,Gem_Cryomancer_IceBolt,"[{""Stat"": ""Ice Bolt Skill Lvl +1""}]","[{""Stat"": ""Ice Bolt Skill Lvl +1""}]","[{""Stat"": ""Ice Bolt Skill Lvl +1""}]",,"[{""Stat"": ""Ice Bolt Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_caro,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 47486}]",,,20201,Caro Gem,100,0.0,0.0,TTTT,11,0,1.0
643595,Gem_Cryomancer_IciclePike,"[{""Stat"": ""Ice Spike Skill Lvl +1""}]","[{""Stat"": ""Ice Spike Skill Lvl +1""}]","[{""Stat"": ""Ice Spike Skill Lvl +1""}]",,"[{""Stat"": ""Ice Spike Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_carcashu,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57029}]",,,20202,Carcashu Gem,100,0.0,0.0,TTTT,11,0,1.0
643596,Gem_Cryomancer_IceWall,"[{""Stat"": ""Ice Wall Skill Lvl +1""}]","[{""Stat"": ""Ice Wall Skill Lvl +1""}]","[{""Stat"": ""Ice Wall Skill Lvl +1""}]",,"[{""Stat"": ""Ice Wall Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_humming_bud,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 47531}]",,,20203,Hummingbird Gem,100,0.0,0.0,TTTT,11,0,1.0
643597,Gem_Cryomancer_IceBlast,"[{""Stat"": ""Ice Blast Skill Lvl +1""}]","[{""Stat"": ""Ice Blast Skill Lvl +1""}]","[{""Stat"": ""Ice Blast Skill Lvl +1""}]",,"[{""Stat"": ""Ice Blast Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_tanu,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 58701}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 47472}]",,,20204,Tanu Gem,100,0.0,0.0,TTTT,11,0,1.0
643598,Gem_Cryomancer_Gust,"[{""Stat"": ""Gust Skill Lvl +1""}]","[{""Stat"": ""Gust Skill Lvl +1""}]","[{""Stat"": ""Gust Skill Lvl +1""}]",,"[{""Stat"": ""Gust Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_wendigo,,,,,,20206,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643599,Gem_Cryomancer_SnowRolling,"[{""Stat"": ""Snow Rollng Skill Lvl +1""}]","[{""Stat"": ""Snow Rollng Skill Lvl +1""}]",,,,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_minos_mage,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57730}]",,,20207,Minos Mage Gem,100,0.0,0.0,TTTT,11,0,1.0
643600,Gem_Cryomancer_FrostPillar,"[{""Stat"": ""Frost Pillar Skill Lvl +1""}]","[{""Stat"": ""Frost Pillar Skill Lvl +1""}]","[{""Stat"": ""Frost Pillar Skill Lvl +1""}]",,"[{""Stat"": ""Frost Pillar Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_bubbe_mage_ice,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57465}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 58652}]",,,20208,Vubbe Ice Wizard Gem,100,0.0,0.0,TTTT,11,0,1.0
643601,Gem_Psychokino_PsychicPressure,"[{""Stat"": ""Psychic Pressure Skill Lvl +1""}]","[{""Stat"": ""Psychic Pressure Skill Lvl +1""}]","[{""Stat"": ""Psychic Pressure Skill Lvl +1""}]",,"[{""Stat"": ""Psychic Pressure Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_spector_gh,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 103025}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 400662}]",,,20301,Green Apparition Gem,100,0.0,0.0,TTTT,11,0,1.0
643602,Gem_Psychokino_Telekinesis,"[{""Stat"": ""Telekinesis Skill Lvl +1""}]","[{""Stat"": ""Telekinesis Skill Lvl +1""}]","[{""Stat"": ""Telekinesis Skill Lvl +1""}]",,"[{""Stat"": ""Telekinesis Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_wendigo_mage,,,,,,20302,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643603,Gem_Psychokino_Swap,"[{""Stat"": ""Swap Skill Lvl +1""}]","[{""Stat"": ""Swap Skill Lvl +1""}]",,,,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_colitile,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57048}]",,,20303,Colitile Gem,100,0.0,0.0,TTTT,11,0,1.0
643604,Gem_Psychokino_Teleportation,"[{""Stat"": ""Teleportation Skill Lvl +1""}]","[{""Stat"": ""Teleportation Skill Lvl +1""}]",,,,A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_moss3,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57487}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 58125}]",,,20304,Catacombs Leaf Bug Gem,100,0.0,0.0,TTTT,11,0,1.0
643605,Gem_Psychokino_MagneticForce,"[{""Stat"": ""Magnetic Force Skill Lvl +1""}]","[{""Stat"": ""Magnetic Force Skill Lvl +1""}]","[{""Stat"": ""Magnetic Force Skill Lvl +1""}]",,"[{""Stat"": ""Magnetic Force Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_hallowventor,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 41281}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 58664}]",,,20305,Hallowventer Gem,100,0.0,0.0,TTTT,11,0,1.0
643606,Gem_Psychokino_Raise,"[{""Stat"": ""Raise Skill Lvl +1""}]","[{""Stat"": ""Raise Skill Lvl +1""}]","[{""Stat"": ""Raise Skill Lvl +1""}]",,"[{""Stat"": ""Raise Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_elet,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57688}, {""Map"": null, ""Chance"": 0.02, ""Monster"": 58673}]",,,20306,Elet Gem,100,0.0,0.0,TTTT,11,0,1.0
643607,Gem_Psychokino_GravityPole,"[{""Stat"": ""Gravity Pole Skill Lvl +1""}]","[{""Stat"": ""Gravity Pole Skill Lvl +1""}]","[{""Stat"": ""Gravity Pole Skill Lvl +1""}]",,"[{""Stat"": ""Gravity Pole Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_tama,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57352}]",,,20307,Orange Tama Gem,100,0.0,0.0,TTTT,11,0,1.0
643608,Gem_Sorcerer_Summoning,"[{""Stat"": ""Summoning Skill Lvl +1""}]","[{""Stat"": ""Summoning Skill Lvl +1""}]","[{""Stat"": ""Summoning Skill Lvl +1""}]",,"[{""Stat"": ""Summoning Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_siaulav_mage,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57604}]",,,20701,Siaulav Mage Gem,100,0.0,0.0,TTTT,11,0,1.0
643609,Gem_Sorcerer_SummonFamiliar,"[{""Stat"": ""Summon Familiar Skill Lvl +1""}]","[{""Stat"": ""Summon Familiar Skill Lvl +1""}]","[{""Stat"": ""Summon Familiar Skill Lvl +1""}]",,"[{""Stat"": ""Summon Familiar Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_terranymph,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57462}, {""Map"": null, ""Chance"": 0.03, ""Monster"": 59013}]",,,20706,Terra Imp Gem,100,0.0,0.0,TTTT,11,0,1.0
643610,Gem_Sorcerer_SummonSalamion,"[{""Stat"": ""Summon Salamion Skill Lvl +1""}]","[{""Stat"": ""Summon Salamion Skill Lvl +1""}]","[{""Stat"": ""Summon Salamion Skill Lvl +1""}]",,"[{""Stat"": ""Summon Salamion Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_defender_spider,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57692}]",,,20707,Guardian Spider Gem,100,0.0,0.0,TTTT,11,0,1.0
643611,Gem_Linker_Physicallink,"[{""Stat"": ""Physical Link Skill Lvl +1""}]","[{""Stat"": ""Physical Link Skill Lvl +1""}]","[{""Stat"": ""Physical Link Skill Lvl +1""}]",,"[{""Stat"": ""Physical Link Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_whip_vine,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 401221}]",,,50702,Coliflower Gem,100,0.0,0.0,TTTT,11,0,1.0
643612,Gem_Linker_JointPenalty,"[{""Stat"": ""Joint Penalty Skill Lvl +1""}]","[{""Stat"": ""Joint Penalty Skill Lvl +1""}]","[{""Stat"": ""Joint Penalty Skill Lvl +1""}]",,"[{""Stat"": ""Joint Penalty Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_dandel,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 401401}]",,,50703,Dandel Gem,100,0.0,0.0,TTTT,11,0,1.0
643613,Gem_Linker_HangmansKnot,"[{""Stat"": ""Hangman's Knot Skill Lvl +1""}]","[{""Stat"": ""Hangman's Knot Skill Lvl +1""}]","[{""Stat"": ""Hangman's Knot Skill Lvl +1""}]",,"[{""Stat"": ""Hangman's Knot Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_velwriggler,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57033}]",,,50704,Velwriggler Gem,100,0.0,0.0,TTTT,11,0,1.0
643614,Gem_Linker_SpiritualChain,"[{""Stat"": ""Spiritual Chain Skill Lvl +1""}]","[{""Stat"": ""Spiritual Chain Skill Lvl +1""}]","[{""Stat"": ""Spiritual Chain Skill Lvl +1""}]",,"[{""Stat"": ""Spiritual Chain Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_scorpion,,,,,,,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643615,Gem_Linker_UmbilicalCord,"[{""Stat"": ""Lifeline Skill Lvl +1""}]","[{""Stat"": ""Lifeline Skill Lvl +1""}]","[{""Stat"": ""Lifeline Skill Lvl +1""}]",,"[{""Stat"": ""Lifeline Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_cyst,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 41265}]",,,50705,Cyst Gem,100,0.0,0.0,TTTT,11,0,1.0
643616,Gem_Chronomancer_Quicken,"[{""Stat"": ""Quicken Skill Lvl +1""}]","[{""Stat"": ""Quicken Skill Lvl +1""}]","[{""Stat"": ""Quicken Skill Lvl +1""}]",,"[{""Stat"": ""Quicken Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_siaulamb,,,,,,,Deleted Gem,100,0.0,0.0,TTTT,11,0,1.0
643617,Gem_Chronomancer_Samsara,"[{""Stat"": ""Resurrect Skill Lvl +1""}]","[{""Stat"": ""Resurrect Skill Lvl +1""}]","[{""Stat"": ""Resurrect Skill Lvl +1""}]",,"[{""Stat"": ""Resurrect Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_hohen_mane,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57715}]",,,20802,Hohen Mane Gem,100,0.0,0.0,TTTT,11,0,1.0
643618,Gem_Chronomancer_Stop,"[{""Stat"": ""Stop Skill Lvl +1""}]","[{""Stat"": ""Stop Skill Lvl +1""}]","[{""Stat"": ""Stop Skill Lvl +1""}]",,"[{""Stat"": ""Stop Skill Lvl +1""}]",A gem that can be found in a dungeon. It is able to enhance equipment by equipping it in a socket. Cannot be used with same effect simultaneously. Right-click to insert it to an equipment.,gem_mon_ultanun,,,"[{""Map"": null, ""Chance"": 0.02, ""Monster"": 57467}]",,,20803,Melatinun Gem,100,0.0,0.0,TTTT,11,0,1.0
