$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
101015,Blow,* Enemies hit by [Bash] are knocked down{nl}* Increases SP consumption by 30%{nl},{nl}{b}Bash Lv 3 and above{b},ability_warrior_swordman6,True,1,,[10002],Bash: Knockdown,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_Bash"", ""UnlockArgNum"": ""3""}}",[60]
101020,Swordman28,* Increases threat values when attacking enemies by 50% per attribute level{nl},{nl}{b}None{b},ability_warrior_swordman28,True,10,[1001],,Provoke,,"{""1001"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""1""}}","[60, 65, 70, 75, 80, 85, 90, 95, 100, 105]"
101022,Swordman30,* Increases [Bear]'s physical damage taken reducing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Bear Lv 1 and above{b},ability_warrior_swordman30,False,100,,[10009],Bear: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1001"": {""UnlockArgStr"": ""Swordman_Bear"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102001,Peltasta11,* Increases the skill factor of [Rim Blow] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Rim Blow Lv 1 and above{b},ability_warrior_peltasta11,False,100,,[10102],Rim Blow: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_RimBlow"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102004,Peltasta12,* Increases the skill factor of [Umbo Blow] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Umbo Blow Lv 1 and above{b},ability_warrior_peltasta12,False,100,,[10101],Umbo Blow: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_UmboBlow"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102007,Peltasta13,* Increases [Guardian]'s physical and magic damage taken reducing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Guardian Lv 1 and above{b},ability_warrior_peltasta13,False,100,,[10104],Guardian: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_Guardian"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102008,Peltasta14,* Increases the skill factor of [Shield Lob] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Shield Lob Lv 1 and above{b},ability_warrior_peltasta14,False,100,,[10105],Shield Lob: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_ShieldLob"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102012,Impact,* Enemies hit by [Umbo Blow] have a 5% chance per attribute level to become afflicted with [Stun] for 3 seconds{nl}* Increases SP consumption by 30%{nl},{nl}{b}Umbo Blow Lv 5 and above{b},ability_warrior_peltasta3,True,5,,[10101],Umbo Blow: Stun,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_UmboBlow"", ""UnlockArgNum"": ""5""}}","[60, 65, 70, 75, 80]"
102014,Peltasta5,* Increases the number of enemies that can attack you at once by 1 per attribute level when equipping a [Shield]{nl},{nl}{b}Character Lv 100 and above{b},ability_warrior_peltasta5,False,5,[1003],,Shield Mastery: Peltasta,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""100""}}","[22, 24, 26, 28, 30]"
102016,Peltasta10,"* Equip a shield and press C to activate [Guard]{nl}* While active, [Guard] increases your physical defense by 10% per attribute level{nl}* If you are attacked during a friendly duel or PvP, the effect is canceled and a 3-second cooldown applies{nl}",{nl}{b}Character Lv 200 and above{b},ability_warrior_peltasta10,True,5,[1003],,Guard: Defense,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""200""}}","[48, 52, 56, 60, 64]"
102027,Peltasta32,* [Swash Buckling] duration increases by 1 second per attribute level{nl}* Increases SP consumption by 10%{nl},{nl}{b}Character Lv 200 and above{b},ability_warrior_peltasta32,True,5,,[10103],Swash Buckling: Maintain Threat,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""200""}}","[48, 52, 56, 60, 64]"
102028,Peltasta31,* Increases threat levels by 2 times when attacking the enemy with Peltasta skills{nl},{nl}{b}Character Lv 300 and above{b},ability_warrior_peltasta31,True,1,[1003],,Peltasta: Double Provocation,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""300""}}",[108]
102031,Peltasta35,* Removes [Rim Blow] knockback effects{nl}* Increases SP consumption by 20%{nl},{nl}{b}Rim Blow Lv 3 and above{b},ability_warrior_peltasta35,True,1,,[10102],Rim Blow: Remove Knockback,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_RimBlow"", ""UnlockArgNum"": ""3""}}",[60]
102032,Peltasta36,* Increases [High Guard]'s block increasing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}High Guard Lv 1 and above{b},ability_warrior_peltasta36,False,100,,[10106],High Guard: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_HighGuard"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102033,Peltasta37,* Increases [Hard Shield]'s defense increasing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Hard Shield Lv 1 and above{b},ability_warrior_peltasta37,False,100,,[10110],Hard Shield: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": ""Peltasta_HardShield"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
102034,Peltasta38,"* [Rim Blow] / [Shield Lob] / [Umbo Blow]{nl}* Shield attack skills use not your main weapon attack, but your shield's physical defense values as attack instead{nl}",{nl}{b}Character Lv 1 and above{b},ability_warrior_peltasta38,True,1,,"[10102, 10105, 10101]",Peltasta: Shield Attack,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1003"": {""UnlockArgStr"": """", ""UnlockArgNum"": ""1""}}",[15]
103001,Highlander11,* Increases the skill factor of [Cartar Stroke] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Cartar Stroke Lv 1 and above{b},ability_warrior_highlander11,False,100,,[10202],Cartar Stroke: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgStr"": ""Highlander_CartarStroke"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
103004,Highlander12,* Increases the skill factor of [Crown] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Crown Lv 1 and above{b},ability_warrior_highlander12,False,100,,[10203],Crown: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgStr"": ""Highlander_Crown"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
103007,Highlander13,* Increases the skill factor of [Wagon Wheel] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Wagon Wheel Lv 1 and above{b},ability_warrior_highlander13,False,100,,[10201],Wagon Wheel: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgStr"": ""Highlander_WagonWheel"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
103010,Highlander15,* Increases [Cross Guard]'s block increasing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Cross Guard Lv 1 and above{b},ability_warrior_highlander8,False,100,,[10204],Cross Guard: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1002"": {""UnlockArgStr"": ""Highlander_CrossGuard"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
