$ID,$ID_NAME,CoolDown,Description,Effect,Effect_CaptionRatio,Effect_CaptionRatio2,Effect_CaptionRatio3,Effect_CaptionTime,Effect_SkillFactor,Effect_SkillSR,Effect_SpendItemCount,Effect_SpendPoison,Effect_SpendSP,Element,Icon,IsEnchanter,IsPardoner,IsShinobi,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_BasicSP,Prop_LvUpSpendPoison,Prop_LvUpSpendSp,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,TypeAttack
1530,Sadu_1,3,{#DD5500}{ol}[Physical]{/}{/}{nl}베이직 일반 공격,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,공격,0,0,0,0,0.0,0.0,0.0,100.0,0.0,-1.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",[6]
1531,Catapract_1,5,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}개발 진행 중,"공격력 #{SkillFactor}# 증가, 광역 공격 비율 #{SkillSR}#{nl}소비 SP #{SpendSP}#",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",6,war_thrust,False,False,False,-1,-1,,,,하플라이트,0,0,6,0,2.0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[6, 7]"
1532,Catapract_2,5,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}개발 진행 중,"공격력 #{SkillFactor}# 증가, 광역 공격 비율 #{SkillSR}#{nl}소비 SP #{SpendSP}#",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",6,war_thrust,False,False,False,-1,-1,,,,하플라이트,0,0,6,0,2.0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[6, 7]"
1533,Catapract_3,5,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}개발 진행 중,"공격력 #{SkillFactor}# 증가, 광역 공격 비율 #{SkillSR}#{nl}소비 SP #{SpendSP}#",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",6,war_thrust,False,False,False,-1,-1,,,,하플라이트,0,0,6,0,2.0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[6, 7]"
1534,Catapract_4,5,{#DD5500}{ol}[Physical] - [Piercing]{/}{/}{nl}개발 진행 중,"공격력 #{SkillFactor}# 증가, 광역 공격 비율 #{SkillSR}#{nl}소비 SP #{SpendSP}#",,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",6,war_thrust,False,False,False,-1,-1,,,,하플라이트,0,0,6,0,2.0,0.0,0.0,100.0,0.0,3.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[6, 7]"
1535,Warrior_Guard,3,{#DD5500}{ol}[Buff] - [Physical]{/}{/}{nl}방패로 적의 공격을 막아냅니다. [가드포인트 150],물리공격 비율 #{SkillFactor}#+#{SkillFactor}# 증가,,,,,"[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,6,icon_war_bash,False,False,False,-1,-1,,,,가드,0,0,8,0,1.0,0.0,0.0,100.0,0.0,0.0,0,-1,"[{""Name"": ""OneHandSword"", ""Icon"": ""weapon_ohs""}, {""Name"": ""OneHandSpear"", ""Icon"": ""weapon_spear""}, {""Name"": ""Rapier"", ""Icon"": ""weapon_rapier""}, {""Name"": ""OneHandSwordShield"", ""Icon"": ""weapon_shield""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[0, 6]"
1536,Archer_HighAnchoring2,3,{#DD5500}{ol}[Physical]{/}{/}{nl}베이직 일반 공격,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,공격,0,0,0,0,0.0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]",[6]
2009,ItemSkill_boss_Golem,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[골렘 카드] 물리 무속성 타격,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,공격,0,0,0,0,0.0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[9, 6]"
2010,ItemSkill_boss_mushcaria,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[머슈카리아 카드] 물리 독속성 타격,,,,,,,,,,,7,act_attack,False,False,False,-1,-1,,,,공격,0,0,0,0,0.0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[9, 6]"
2011,ItemSkill_boss_Rocktortuga,3,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}[락토르투가 카드] 물리 무속성 타격,,,,,,,,,,,6,act_attack,False,False,False,-1,-1,,,,공격,0,0,0,0,0.0,0.0,0.0,100.0,0.0,50.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,"[""var basicSP = skill.BasicSP;"", ""var lv = skill.Level;"", ""var lvUpSpendSp = skill.LvUpSpendSp;"", ""var decsp = 0;"", """", ""if (basicSP == 0) {"", ""    return 0;"", ""}"", ""var abilAddSP = 0;"", ""abilAddSP = abilAddSP / 100;"", ""var lvUpSpendSpRound = Math.floor((lvUpSpendSp * 10000) + 0.5)/10000;"", ""var value = basicSP + (lv - 1) * lvUpSpendSpRound;"", ""value = value + (value * abilAddSP);"", ""var zeminaLv = GetExProp(pc, \""ZEMINA_BUFF_LV\"");"", """", ""if (zeminaLv > 0) {"", ""    decsp = 4 + (zeminaLv * 4);"", ""}"", ""value = value - decsp;"", """", ""if (IsBuffApplied(pc, \""AcrobaticMount_Buff\"") == \""YES\"") {"", """", ""    if (TryGetProp(skill, \""EnableCompanion\"") == \""YES\"") {"", ""        var acrobaticBuff = GetBuffByName(pc, \""AcrobaticMount_Buff\"")"", ""        var acrobaticBuffLevel = GetBuffArg(acrobaticBuff)"", ""        var acrobaticAddSPRate = acrobaticBuffLevel * 0.1"", ""        value = value *(1 + acrobaticAddSPRate)"", ""        SetExProp(acrobaticBuff, \""ACROBATICMOUNT_SPENDSP\"", Math.floor(value))"", ""    }"", """", ""}"", """", ""if (value < 1) {"", ""    value = 1;"", ""}"", ""return Math.floor(value);""]","[9, 6]"
