$ID,$ID_NAME,Bonus,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642012,COLLECT_112,"[[""Defense"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[644029, 644031, 644032, 644033, 644068]",,,,LV2 카드 컬렉션,1,0.0,0.0,0010,4,0.0
642013,COLLECT_113,"[[""Magic Defense"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[644007, 644015, 644048, 644053, 644063, 644093]",,,,LV3 카드 컬렉션,1,0.0,0.0,0010,4,0.0
642014,COLLECT_114,"[[""CON"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[644022, 644024, 644045, 644059]",,,,LV4 카드 컬렉션,1,0.0,0.0,0010,4,0.0
642015,COLLECT_115,"[[""INT"", 1]]",대성당의 창시자 메이번이 순례자의 길에 내린 화두를 새긴 5개의 목걸이를 모은 컬렉션 입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_jewelrybox,,,"[581132, 581133, 581134, 581135, 581136]",,,,5대 죄악의 목걸이 컬렉션,1,0.0,0.0,0000,4,0.0
642016,COLLECT_116,"[[""Maximum HP"", 125]]",라이마 여신의 계시 중 여신과 마족의 갈등이 기록된 계시를 모은 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_holyark,,,"[650710, 650742, 650830]",,,,계시록: 대립편 컬렉션,1,0.0,0.0,0000,4,0.0
642017,COLLECT_117,"[[""Weight Limit"", 100]]",라이마 여신의 계시 중 세계의 숨겨진 비밀이 담겨 있는 계시를 모은 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_holyark,,,"[650824, 650856, 653041]",,,,계시록: 이면편 컬렉션,1,0.0,0.0,0000,4,0.0
642018,COLLECT_118,"[[""Physical Attack"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628054, 645024, 645117, 645118, 645120, 645121, 645267]",,,,컬렉션: 샤울레이 서쪽 숲,1,0.0,0.0,0000,4,0.0
642019,COLLECT_119,"[[""Magic Attack"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[640072, 645122, 645124, 645125, 645269]",,,,컬렉션: 샤울레이 동쪽 숲,1,0.0,0.0,0000,4,0.0
642020,COLLECT_120,"[[""Defense"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[601123, 645117, 645126, 645129]",,,,컬렉션: 샤울레이 광산 마을,1,0.0,0.0,0000,4,0.0
642021,COLLECT_121,"[[""Magic Defense"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[581123, 640025, 645129, 645130, 645235, 645286]",,,,컬렉션: 수정광산 1층,1,0.0,0.0,0000,4,0.0
642022,COLLECT_122,"[[""Maximum HP"", 150]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645129, 645132, 645222, 645287, 645288]",,,,컬렉션: 수정광산 2층,1,0.0,0.0,0000,4,0.0
642023,COLLECT_123,"[[""Maximum SP"", 30]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645129, 645131, 645292, 645293]",,,,컬렉션: 수정광산 3층,1,0.0,0.0,0000,4,0.0
642024,COLLECT_124,"[[""HP Recovery"", 10]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[502123, 512123, 522123, 532123, 645134, 645135, 645352]",,,,컬렉션: 스라우타스 협곡,1,0.0,0.0,0000,4,0.0
642025,COLLECT_125,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[142101, 645134, 645300, 645307]",,,,컬렉션: 겔리 고원,1,0.0,0.0,0000,4,0.0
642026,COLLECT_126,"[[""Critical Magic Attack"", 4]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628018, 645138, 645297, 645306, 645346, 645347, 645348, 645412]",,,,컬렉션: 네프리타스 벼랑,1,0.0,0.0,0000,4,0.0
642027,COLLECT_127,"[[""Physical Attack"", 4]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645134, 645231, 645303, 645310]",,,,컬렉션: 테넷 화원,1,0.0,0.0,0000,4,0.0
642028,COLLECT_128,"[[""Magic Attack"", 4]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645151, 645228, 645229, 645380, 645461]",,,,컬렉션: 베야 골짜기,1,0.0,0.0,0000,4,0.0
642029,COLLECT_129,"[[""Defense"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645153, 645341, 645357, 645393, 645394, 645435]",,,,컬렉션: 비에타 계곡,1,0.0,0.0,0000,4,0.0
642030,COLLECT_130,"[[""Magic Defense"", 12]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645156, 645451, 649201]",,,,컬렉션: 코발트 숲,1,0.0,0.0,0000,4,0.0
642031,COLLECT_131,"[[""Maximum HP"", 70]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[511107, 601127, 640044, 645403]",,,,컬렉션: 셉티니 골,1,0.0,0.0,0000,4,0.0
642032,COLLECT_132,"[[""Maximum SP"", 20]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[582103, 645142, 645333, 645334]",,,,컬렉션: 테넷 성당 지하 1층,1,0.0,0.0,0000,4,0.0
642033,COLLECT_133,"[[""HP Recovery"", 10]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628051, 645330, 645453, 645618, 649007]",,,,컬렉션: 테넷 성당 지상 1층,1,0.0,0.0,0000,4,0.0
642034,COLLECT_134,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645141, 645320, 645430, 649204]",,,,컬렉션: 테넷 성당 지상 2층,1,0.0,0.0,0000,4,0.0
642035,COLLECT_135,"[[""Accuracy"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[640042, 645159, 645160, 645162, 645246, 645413]",,,,컬렉션: 관문로,1,0.0,0.0,0000,4,0.0
642036,COLLECT_136,"[[""Evasion"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645161, 645164, 645218, 645219, 645234, 645369]",,,,컬렉션: 시르드겔라 숲,1,0.0,0.0,0000,4,0.0
642037,COLLECT_137,"[[""Critical Rate"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645163, 645165, 645432]",,,,컬렉션: 크바일라스 숲,1,0.0,0.0,0000,4,0.0
642038,COLLECT_138,"[[""Critical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[121106, 201108, 202119, 242111, 645187, 645547]",,,,컬렉션: 파수꾼의 묘역,1,0.0,0.0,0000,4,0.0
642039,COLLECT_139,"[[""Critical Defense"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645171, 645225, 645445, 645476]",,,,컬렉션: 대왕의 관문,1,0.0,0.0,0000,4,0.0
642040,COLLECT_140,"[[""Critical Magic Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628061, 645172, 645173, 645420]",,,,컬렉션: 람스티스 협곡,1,0.0,0.0,0000,4,0.0
642041,COLLECT_141,"[[""Physical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[521111, 531107, 531111, 601129, 645174, 645256, 645446]",,,,컬렉션: 긴다리 계곡,1,0.0,0.0,0000,4,0.0
642042,COLLECT_142,"[[""Magic Attack"", 4]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645175, 645421, 645464, 645465, 649208]",,,,컬렉션: 아크멘스 능선,1,0.0,0.0,0000,4,0.0
642043,COLLECT_143,"[[""Defense"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[141109, 161109, 241104, 645176, 645177]",,,,컬렉션: 틸타스 협곡,1,0.0,0.0,0000,4,0.0
642044,COLLECT_144,"[[""Magic Defense"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645392, 645423, 645540, 645565]",,,,컬렉션: 기티스의 개척지,1,0.0,0.0,0000,4,0.0
642045,COLLECT_145,"[[""Maximum HP"", 140]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[644130, 680114, 680115, 680116, 680117, 685114, 685115, 685116, 685117]",,,,컬렉션: 왕릉 노역자 숙소,1,0.0,0.0,0000,4,0.0
642046,COLLECT_146,"[[""Maximum SP"", 28]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[644126, 680118, 680119, 680120, 680121, 685118, 685119, 685120, 685121]",,,,컬렉션: 왕릉 건축자 예배당,1,0.0,0.0,0000,4,0.0
642047,COLLECT_147,"[[""HP Recovery"", 14]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[182106, 644053, 649216, 680122, 680123, 680124, 685122, 685123, 685124]",,,,컬렉션: 왕릉 적재소,1,0.0,0.0,0000,4,0.0
642048,COLLECT_148,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[602105, 645177, 645238, 645364]",,,,컬렉션: 루카스 고원,1,0.0,0.0,0000,4,0.0
642049,COLLECT_149,"[[""Accuracy"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[182114, 501113, 501114, 628040, 645177]",,,,컬렉션: 왕의 고원,1,0.0,0.0,0000,4,0.0
642050,COLLECT_150,"[[""Evasion"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[202116, 251101, 601128, 645392, 645463]",,,,컬렉션: 자카리엘 교차로,1,0.0,0.0,0000,4,0.0
642051,COLLECT_151,"[[""Critical Rate"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645178, 645179, 645221, 645410, 645450]",,,,컬렉션: 왕릉 1층,1,0.0,0.0,0000,4,0.0
642052,COLLECT_152,"[[""Critical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[201110, 241105, 581129, 645180, 645181, 645220]",,,,컬렉션: 왕릉 2층,1,0.0,0.0,0000,4,0.0
642053,COLLECT_153,"[[""Critical Defense"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[161110, 521153, 531114, 645181, 645210, 645428]",,,,컬렉션: 왕릉 3층,1,0.0,0.0,0000,4,0.0
642054,COLLECT_154,"[[""Stamina"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[121108, 251101, 531153, 645209, 645411]",,,,컬렉션: 왕릉 4층,1,0.0,0.0,0000,4,0.0
642055,COLLECT_155,"[[""Critical Magic Attack"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[640040, 645186, 645401, 645402, 649205]",,,,컬렉션: 왕릉 5층,1,0.0,0.0,0000,4,0.0
642056,COLLECT_156,"[[""Physical Attack"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[101110, 162106, 511113, 582106, 640072, 645477]",,,,컬렉션: 아렐르노 남작령,1,0.0,0.0,0000,4,0.0
642057,COLLECT_157,"[[""Magic Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[521113, 602106, 645160, 645438, 645547, 645552]",,,,컬렉션: 미르키티 농장,1,0.0,0.0,0000,4,0.0
642058,COLLECT_158,"[[""Defense"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[501115, 645225, 645547, 645551, 645573]",,,,컬렉션: 수로교 지역,1,0.0,0.0,0000,4,0.0
642059,COLLECT_159,"[[""Magic Defense"", 15]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[643677, 643740, 645445, 645476]",,,,컬렉션: 테넌츠 농장,1,0.0,0.0,0000,4,0.0
642060,COLLECT_160,"[[""Maximum HP"", 70]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[640029, 645187, 645239, 645240, 645462]",,,,컬렉션: 비석로,1,0.0,0.0,0000,4,0.0
642061,COLLECT_161,"[[""Maximum SP"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[640028, 645190, 645396, 645397, 645427, 649200, 649209]",,,,컬렉션: 여신의 옛뜰,1,0.0,0.0,0000,4,0.0
642062,COLLECT_162,"[[""HP Recovery"", 7]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[221113, 645191, 645192, 645213]",,,,컬렉션: 에산치우 마을,1,0.0,0.0,0000,4,0.0
642063,COLLECT_163,"[[""SP Recovery"", 4]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628015, 645193, 645194, 645419, 645455, 645481, 649203]",,,,컬렉션: 페디미안 외곽,1,0.0,0.0,0000,4,0.0
642064,COLLECT_164,"[[""Accuracy"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[161130, 202104, 521122, 521122, 645614]",,,,컬렉션: 수정광산 2광구 1층,1,0.0,0.0,0000,4,0.0
642065,COLLECT_165,"[[""Evasion"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[142104, 271122, 531122, 645235, 645429, 645615]",,,,컬렉션: 수정광산 2광구 2층,1,0.0,0.0,0000,4,0.0
642066,COLLECT_166,"[[""Critical Rate"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[141130, 645344, 645363, 645438, 645539]",,,,컬렉션: 카틴 숲 입구,1,0.0,0.0,0000,4,0.0
642067,COLLECT_167,"[[""Critical Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[17033, 30278, 582109, 645437, 645540, 645541]",,,,컬렉션: 매너클 묘지,1,0.0,0.0,0000,4,0.0
642068,COLLECT_168,"[[""Critical Defense"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[601132, 601132, 645469, 645479]",,,,컬렉션: 포슬린키스 숲,1,0.0,0.0,0000,4,0.0
642069,COLLECT_169,"[[""Stamina"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[18008, 111001, 582108, 643535, 645344]",,,,컬렉션: 사크니스 벌판,1,0.0,0.0,0000,4,0.0
642070,COLLECT_170,"[[""Critical Magic Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645195, 645196, 645216, 645233, 645381, 645388, 645389, 645431]",,,,컬렉션: 마법사의 탑 1층,1,0.0,0.0,0000,4,0.0
642071,COLLECT_171,"[[""Physical Attack"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628036, 645197, 645447, 645460, 649208, 649210]",,,,컬렉션: 마법사의 탑 2층,1,0.0,0.0,0000,4,0.0
642072,COLLECT_172,"[[""Magic Attack"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[581137, 645199, 645200, 645443]",,,,컬렉션: 마법사의 탑 3층,1,0.0,0.0,0000,4,0.0
642073,COLLECT_173,"[[""Defense"", 12]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[628058, 640054, 645202, 645234, 645237, 645407]",,,,컬렉션: 마법사의 탑 4층,1,0.0,0.0,0000,4,0.0
642074,COLLECT_174,"[[""Magic Defense"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645204, 645205, 645216, 645381]",,,,컬렉션: 마법사의 탑 5층,1,0.0,0.0,0000,4,0.0
642075,COLLECT_175,"[[""Maximum HP"", 105]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[11103, 14054, 122117, 645544, 645545, 645546]",,,,컬렉션: 드바시아 고개,1,0.0,0.0,0000,4,0.0
642076,COLLECT_176,"[[""Maximum SP"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645442, 645547, 645548, 645549, 645550]",,,,컬렉션: 해진깃발숲,1,0.0,0.0,0000,4,0.0
642077,COLLECT_177,"[[""HP Recovery"", 7]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[30285, 181124, 241113, 645551, 645551, 645552]",,,,컬렉션: 큰아귀 길,1,0.0,0.0,0000,4,0.0
642078,COLLECT_178,"[[""SP Recovery"", 3]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[18010, 511140, 645395, 645553, 645602]",,,,컬렉션: 필그림 들길,1,0.0,0.0,0000,4,0.0
642079,COLLECT_179,"[[""Accuracy"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마법협회 NPC의 컬렉션창에서 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[122110, 252110, 640131, 645555, 645556]",,,,컬렉션: 제단로,1,0.0,0.0,0000,4,0.0
